"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:12:35:052","19000395981546","   0.501","   0.696"," 1711"," 1100"," 2800"," 1708","   3.160","   1.584","   0.440","   0.462","   0.231","   0.064"," 34","0"," 33"," 45","  40.730","  33.000","   9.167","  45.000","  350","    0"
"18:12:35:563","19001570360626","   1.013","  28.365"," 3050"," 1100"," 3300"," 3083","  17.643","  10.613","   2.948","  14.467","   7.635","   2.121"," 49","0"," 33"," 54","  47.742","  66.000","  18.333","  45.000","  350","    0"
"18:12:36:072","19002738093706","   1.522","  20.202"," 2981"," 1100"," 3300"," 3018","  14.024","  17.749","   4.930","  10.794","  13.128","   3.647"," 49","0"," 39"," 53","  46.967"," 105.000","  29.167","  45.000","  350","    0"
"18:12:36:572","19003886279341","   2.022","  22.570"," 3055"," 1100"," 3300"," 3093","  15.747","  25.628","   7.119","  12.470","  19.368","   5.380"," 50","0"," 40"," 55","  48.290"," 145.000","  40.278","  45.000","  350","    0"
"18:12:37:075","19005039242788","   2.525","  39.658"," 3037","  800"," 3300"," 3068","  19.325","  35.337","   9.816","  15.758","  27.285","   7.579"," 53","0"," 41"," 57","  50.319"," 186.000","  51.667","  45.000","  350","    0"
"18:12:37:585","19006209834076","   3.035","  42.919"," 3052","  900"," 3300"," 3073","  19.739","  45.406","  12.613","  16.285","  35.592","   9.887"," 50","0"," 42"," 58","  51.880"," 228.000","  63.333","  45.000","  350","  700"
"18:12:38:092","19007372959306","   3.541","  23.794"," 2797"," 1100"," 3300"," 2836","  13.716","  52.358","  14.544","  10.261","  40.793","  11.331"," 49","0"," 42"," 56","  48.767"," 270.000","  75.000","  45.000","  350","    0"
"18:12:38:602","19008543741963","   4.052","  26.458"," 2841"," 1100"," 3300"," 2869","  13.981","  59.491","  16.525","  10.642","  46.222","  12.840"," 53","0"," 42"," 56","  49.219"," 312.000","  86.667","  45.000","  350","    0"
"18:12:39:105","19009698881092","   4.555","   9.974"," 2255"," 1100"," 3200"," 2338","   7.844","  63.439","  17.622","   4.889","  48.683","  13.523"," 48","0"," 41"," 57","  47.080"," 353.000","  98.056","  45.000","  350","    0"
"18:12:39:607","19010848896315","   5.056","  11.360"," 2245"," 1100"," 3300"," 2552","   9.083","  67.991","  18.887","   6.221","  51.801","  14.389"," 49","0"," 41"," 51","  46.263"," 394.000"," 109.444","  45.000","  350","    0"
