"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"19:58:28:635","33580859069612","   0.501","   0.913"," 1644"," 1100"," 2800"," 1663","   3.259","   1.634","   0.454","   0.519","   0.260","   0.072"," 38","0"," 35"," 47","  41.933","  35.000","   9.722","  45.000","  350","    0"
"19:58:29:147","33582033901183","   1.013","  26.260"," 3025"," 1100"," 3300"," 3066","  17.175","  10.427","   2.896","  14.024","   7.440","   2.067"," 50","0"," 38"," 57","  49.245","  73.000","  20.278","  45.000","  350","    0"
"19:58:29:648","33583184090957","   1.514","  19.838"," 2985"," 1100"," 3300"," 3022","  13.996","  17.442","   4.845","  10.759","  12.833","   3.565"," 56","0"," 40"," 57","  48.972"," 113.000","  31.389","  45.000","  350","    0"
"19:58:30:151","33584338551704","   2.017","  23.451"," 3069"," 1100"," 3300"," 3102","  16.204","  25.594","   7.109","  12.904","  19.325","   5.368"," 54","0"," 42"," 58","  51.058"," 155.000","  43.056","  45.000","  350","    0"
"19:58:30:652","33585487221804","   2.518","  40.130"," 3043"," 1000"," 3300"," 3076","  19.757","  35.483","   9.856","  16.164","  27.416","   7.616"," 58","0"," 42"," 60","  51.672"," 197.000","  54.722","  45.000","  350","    0"
"19:58:31:158","33586647726706","   3.024","  41.328"," 3083","  800"," 3300"," 3111","  22.025","  46.621","  12.950","  18.332","  36.686","  10.191"," 55","0"," 44"," 60","  53.202"," 241.000","  66.944","  45.000","  350","    0"
"19:58:31:663","33587808071531","   3.529","  23.708"," 2732"," 1100"," 3300"," 2776","  13.585","  53.491","  14.859","  10.163","  41.825","  11.618"," 57","0"," 43"," 57","  50.196"," 284.000","  78.889","  45.000","  350","  700"
"19:58:32:165","33588959943712","   4.031","  30.082"," 2948"," 1100"," 3300"," 2987","  16.290","  61.668","  17.130","  12.860","  48.280","  13.411"," 58","0"," 42"," 60","  50.967"," 326.000","  90.556","  45.000","  350","    0"
"19:58:32:667","33590110459163","   4.533","   8.520"," 2053"," 1100"," 3200"," 2188","   7.258","  65.306","  18.141","   4.306","  50.439","  14.011"," 51","0"," 41"," 58","  47.701"," 367.000"," 101.944","  45.000","  350","    0"
"19:58:33:175","33591278083396","   5.041","   9.762"," 2048"," 1100"," 3300"," 2426","   8.021","  69.388","  19.274","   5.156","  53.062","  14.740"," 55","0"," 42"," 55","  46.707"," 409.000"," 113.611","  45.000","  350","    0"
