"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:33:42:506","21909001972650","   0.501","   0.896"," 1635"," 1100"," 2800"," 1630","   3.247","   1.627","   0.452","   0.517","   0.259","   0.072"," 42","0"," 33"," 47","  40.475","  33.000","   9.167","  45.000","  350","    0"
"18:33:43:016","21910173639697","   1.012","  25.516"," 3018"," 1100"," 3300"," 3044","  15.924","   9.758","   2.710","  12.779","   6.784","   1.884"," 46","0"," 38"," 55","  48.079","  71.000","  19.722","  45.000","  350","    0"
"18:33:43:518","21911324118108","   1.513","   3.022"," 1584"," 1100"," 2800"," 1595","   3.907","  11.716","   3.255","   1.092","   7.331","   2.036"," 45","0"," 39"," 47","  44.545"," 110.000","  30.556","  45.000","  350","    0"
"18:33:44:019","21912473879670","   2.014","  18.733"," 2909"," 1100"," 3300"," 2951","  13.245","  18.352","   5.098","   9.898","  12.290","   3.414"," 52","0"," 39"," 54","  47.527"," 149.000","  41.389","  45.000","  350","  700"
"18:33:44:521","21913627015462","   2.517","  24.660"," 3051"," 1100"," 3300"," 3072","  16.302","  26.544","   7.373","  13.133","  18.889","   5.247"," 51","0"," 42"," 56","  48.937"," 191.000","  53.056","  45.000","  350","    0"
"18:33:45:022","21914776001455","   3.017","  16.612"," 2894"," 1100"," 3300"," 2942","  12.450","  32.778","   9.105","   9.223","  23.507","   6.530"," 50","0"," 41"," 54","  47.388"," 232.000","  64.444","  45.000","  350","    0"
"18:33:45:530","21915942270747","   3.525","  55.277"," 3075"," 1100"," 3300"," 3091","  23.322","  44.631","  12.397","  19.653","  33.495","   9.304"," 57","0"," 42"," 58","  51.770"," 274.000","  76.111","  45.000","  350","    0"
"18:33:46:031","21917090988022","   4.026","  36.819"," 2973"," 1000"," 3300"," 2998","  17.514","  53.398","  14.833","  13.767","  40.387","  11.219"," 53","0"," 41"," 59","  52.184"," 315.000","  87.500","  45.000","  400","  800"
"18:33:46:534","21918246884125","   4.530","  15.942"," 2750"," 1100"," 3300"," 2792","  10.378","  58.625","  16.285","   7.069","  43.947","  12.208"," 52","0"," 41"," 55","  48.436"," 356.000","  98.889","  45.000","  350","    0"
"18:33:47:036","21919398545333","   5.032","  25.985"," 2966"," 1100"," 3300"," 3024","  15.515","  66.412","  18.448","  12.124","  50.032","  13.898"," 50","0"," 42"," 58","  50.102"," 398.000"," 110.556","  45.000","  350","    0"
"18:33:47:546","21920568717570","   5.541","   5.836"," 1652"," 1100"," 3200"," 1718","   5.582","  69.259","  19.238","   2.753","  51.435","  14.288"," 48","0"," 41"," 54","  45.301"," 439.000"," 121.944","  45.000","  350","    0"
"18:33:48:047","21921717417164","   6.042","   7.560"," 1921"," 1100"," 3300"," 2068","   6.212","  72.368","  20.102","   3.420","  53.147","  14.763"," 48","0"," 41"," 51","  45.514"," 480.000"," 133.333","  45.000","  350","    0"
"18:33:48:549","21922870536662","   6.544","  11.054"," 2421"," 1100"," 3300"," 2684","   9.067","  76.925","  21.368","   6.219","  56.272","  15.631"," 46","0"," 41"," 51","  46.741"," 521.000"," 144.722","  45.000","  350","    0"
"18:33:49:052","21924024754632","   7.047","   5.030"," 1758"," 1100"," 3200"," 1788","   4.336","  79.106","  21.974","   1.608","  57.081","  15.856"," 46","0"," 41"," 51","  45.922"," 562.000"," 156.111","  45.000","  350","    0"
"18:33:49:555","21925178789458","   7.550","   1.737"," 1477"," 1100"," 2800"," 1484","   3.300","  80.765","  22.435","   0.663","  57.414","  15.948"," 46","0"," 40"," 48","  43.678"," 602.000"," 167.222","  45.000","  350","    0"
"18:33:50:056","21926328820625","   8.051","   1.878"," 1457"," 1100"," 2800"," 1475","   3.316","  82.427","  22.896","   0.678","  57.754","  16.043"," 44","0"," 40"," 48","  43.997"," 642.000"," 178.333","  45.000","  350","    0"
"18:33:50:565","21927495760848","   8.560","   1.460"," 1467"," 1100"," 2800"," 1479","   3.209","  84.059","  23.350","   0.578","  58.048","  16.124"," 47","0"," 35"," 47","  43.715"," 677.000"," 188.056","  45.000","  350","    0"
"18:33:51:067","21928649381645","   9.063","   1.305"," 1601"," 1100"," 2800"," 1606","   3.198","  85.667","  23.796","   0.563","  58.331","  16.203"," 40","0"," 35"," 47","  42.267"," 712.000"," 197.778","  45.000","  350","    0"
"18:33:51:570","21929803542605","   9.566","   0.921"," 1504"," 1100"," 2800"," 1505","   3.072","  87.212","  24.225","   0.463","  58.564","  16.268"," 40","0"," 35"," 47","  42.639"," 747.000"," 207.500","  45.000","  350","    0"
"18:33:52:077","21930966256884","  10.072","   8.973"," 2620"," 1100"," 3300"," 2654","   7.510","  91.017","  25.282","   4.560","  60.875","  16.910"," 43","0"," 40"," 53","  46.861"," 787.000"," 218.611","  45.000","  350","    0"
"18:33:52:578","21932116332951","  10.573","   4.161"," 1864"," 1100"," 2800"," 1877","   4.072","  93.058","  25.849","   1.314","  61.533","  17.092"," 47","0"," 37"," 49","  44.128"," 824.000"," 228.889","  45.000","  350","    0"
"18:33:53:088","21933285396747","  11.083","   4.187"," 1916"," 1100"," 3200"," 1928","   4.111","  95.152","  26.431","   1.381","  62.237","  17.288"," 45","0"," 39"," 48","  43.978"," 863.000"," 239.722","  45.000","  350","    0"
"18:33:53:594","21934446583035","  11.589","   6.562"," 2584"," 1100"," 3300"," 2612","   6.331","  98.356","  27.321","   3.501","  64.008","  17.780"," 45","0"," 38"," 53","  47.049"," 901.000"," 250.278","  45.000","  350","    0"
"18:33:54:096","21935600529449","  12.092","   4.475"," 1814"," 1100"," 2800"," 1823","   4.107"," 100.421","  27.895","   1.344","  64.684","  17.968"," 46","0"," 38"," 48","  44.189"," 939.000"," 260.833","  45.000","  350","    0"
"18:33:54:599","21936754530346","  12.595","   3.520"," 1836"," 1100"," 2800"," 1848","   3.864"," 102.364","  28.434","   1.132","  65.253","  18.126"," 42","0"," 37"," 49","  44.011"," 976.000"," 271.111","  45.000","  350","    0"
"18:33:55:102","21937907133058","  13.097","   3.796"," 1784"," 1100"," 2800"," 1789","   3.852"," 104.299","  28.972","   1.141","  65.826","  18.285"," 39","0"," 39"," 48","  43.794","1015.000"," 281.944","  45.000","  350","    0"
"18:33:55:605","21939062107855","  13.600","  15.114"," 2633"," 1100"," 3200"," 2670","   9.352"," 109.006","  30.279","   6.313","  69.004","  19.168"," 53","0"," 39"," 55","  47.114","1054.000"," 292.778","  45.000","  350","  700"
"18:33:56:106","21940211305686","  14.101","   7.385"," 1998"," 1100"," 3300"," 2068","   6.530"," 112.276","  31.188","   3.582","  70.797","  19.666"," 47","0"," 41"," 55","  45.928","1095.000"," 304.167","  45.000","  350","    0"
"18:33:56:606","21941360390424","  14.602","   6.307"," 1829"," 1100"," 3200"," 1874","   5.396"," 114.978","  31.938","   2.557","  72.078","  20.022"," 48","0"," 38"," 49","  44.866","1133.000"," 314.722","  45.000","  350","    0"
