"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:29:01:544","13002810152973","   0.501","   1.083"," 1608"," 1100"," 2800"," 1614","   3.256","   1.631","   0.453","   0.534","   0.268","   0.074"," 44","0"," 34"," 45","  40.413","  34.000","   9.444","  45.000","  350","    0"
"17:29:02:054","13003982067845","   1.012","  29.005"," 3032"," 1100"," 3300"," 3065","  18.008","  10.827","   3.008","  14.657","   7.753","   2.154"," 51","0"," 37"," 54","  47.844","  71.000","  19.722","  45.000","  350","    0"
"17:29:02:556","13005134249331","   1.514","  20.361"," 3024"," 1100"," 3300"," 3072","  14.430","  18.072","   5.020","  11.210","  13.382","   3.717"," 53","0"," 39"," 54","  47.824"," 110.000","  30.556","  45.000","  350","    0"
"17:29:03:059","13006287213915","   2.016","  23.578"," 3034"," 1100"," 3300"," 3073","  15.992","  26.107","   7.252","  12.700","  19.763","   5.490"," 52","0"," 41"," 53","  48.348"," 151.000","  41.944","  45.000","  350","    0"
"17:29:03:559","13007435731545","   2.517","  40.785"," 3030","  900"," 3300"," 3058","  19.577","  35.905","   9.974","  16.002","  27.772","   7.714"," 55","0"," 40"," 57","  50.404"," 191.000","  53.056","  45.000","  350","    0"
"17:29:04:061","13008586410330","   3.018","  33.286"," 3075","  900"," 3300"," 3109","  18.696","  45.280","  12.578","  15.427","  35.508","   9.863"," 55","0"," 42"," 57","  51.071"," 233.000","  64.722","  45.000","  350","  700"
"17:29:04:569","13009752031058","   3.526","  23.094"," 2916"," 1100"," 3300"," 2965","  14.609","  52.701","  14.639","  10.869","  41.028","  11.397"," 49","0"," 42"," 56","  49.039"," 275.000","  76.389","  45.000","  350","    0"
"17:29:05:077","13010918192629","   4.034","  20.011"," 2746"," 1100"," 3300"," 2776","  11.228","  58.407","  16.224","   7.976","  45.082","  12.523"," 48","0"," 42"," 54","  48.139"," 317.000","  88.056","  45.000","  350","    0"
"17:29:05:579","13012071768078","   4.537","  18.400"," 2808"," 1100"," 3300"," 2876","  11.990","  64.434","  17.898","   8.780","  49.495","  13.749"," 47","0"," 41"," 55","  48.857"," 358.000","  99.444","  45.000","  350","    0"
"17:29:06:084","13013229208834","   5.041","   6.152"," 1567"," 1100"," 3200"," 1614","   5.422","  67.169","  18.658","   2.585","  50.799","  14.111"," 47","0"," 40"," 49","  44.324"," 398.000"," 110.556","  45.000","  350","    0"
"17:29:06:592","13014396435709","   5.550","   3.472"," 1604"," 1100"," 3100"," 1625","   3.843","  69.124","  19.201","   1.198","  51.408","  14.280"," 45","0"," 40"," 49","  44.442"," 438.000"," 121.667","  45.000","  350","    0"
"17:29:07:095","13015549349767","   6.052","  12.213"," 2268"," 1100"," 3300"," 2489","   8.980","  73.635","  20.454","   6.119","  54.483","  15.134"," 50","0"," 39"," 52","  46.209"," 477.000"," 132.500","  45.000","  350","    0"
"17:29:07:597","13016702385333","   6.555","   6.285"," 2407"," 1100"," 3300"," 2547","   5.879","  76.589","  21.275","   3.118","  56.050","  15.569"," 44","0"," 41"," 52","  46.283"," 518.000"," 143.889","  45.000","  350","    0"
"17:29:08:100","13017856556222","   7.057","   1.464"," 1464"," 1100"," 2800"," 1464","   3.242","  78.219","  21.728","   0.608","  56.355","  15.654"," 42","0"," 38"," 47","  42.872"," 556.000"," 154.444","  45.000","  350","    0"
"17:29:08:605","13019015273284","   7.562","   2.178"," 1446"," 1100"," 2800"," 1465","   3.414","  79.943","  22.206","   0.758","  56.738","  15.761"," 43","0"," 39"," 47","  43.444"," 595.000"," 165.278","  45.000","  350","    0"
"17:29:09:114","13020183201347","   8.071","   2.188"," 1481"," 1100"," 2800"," 1486","   3.432","  81.690","  22.692","   0.776","  57.133","  15.870"," 40","0"," 39"," 47","  43.496"," 634.000"," 176.111","  45.000","  350","    0"
"17:29:09:620","13021345354692","   8.578","   0.984"," 1494"," 1100"," 2800"," 1504","   3.092","  83.255","  23.126","   0.468","  57.370","  15.936"," 37","0"," 35"," 47","  42.207"," 669.000"," 185.833","  45.000","  350","    0"
"17:29:10:125","13022502709140","   9.082","   2.532"," 1821"," 1100"," 2800"," 1837","   3.541","  85.041","  23.623","   0.886","  57.817","  16.060"," 47","0"," 36"," 47","  42.835"," 705.000"," 195.833","  45.000","  350","    0"
"17:29:10:628","13023656804423","   9.585","   7.214"," 2489"," 1100"," 3300"," 2522","   6.470","  88.295","  24.526","   3.581","  59.618","  16.560"," 44","0"," 40"," 50","  45.715"," 745.000"," 206.944","  45.000","  350","    0"
"17:29:11:131","13024810850284","  10.088","   4.028"," 1933"," 1100"," 3300"," 1950","   4.100","  90.357","  25.099","   1.363","  60.303","  16.751"," 38","0"," 37"," 48","  43.707"," 782.000"," 217.222","  45.000","  350","    0"
"17:29:11:632","13025961047292","  10.589","   4.200"," 1814"," 1100"," 2800"," 1833","   4.047","  92.385","  25.663","   1.291","  60.950","  16.931"," 46","0"," 38"," 49","  43.562"," 820.000"," 227.778","  45.000","  350","    0"
"17:29:12:132","13027109669923","  11.090","   6.746"," 2505"," 1100"," 3300"," 2535","   6.218","  95.498","  26.527","   3.382","  62.643","  17.401"," 45","0"," 40"," 51","  45.691"," 860.000"," 238.889","  45.000","  350","    0"
"17:29:12:635","13028263479766","  11.592","   3.536"," 1794"," 1100"," 2800"," 1808","   3.855","  97.437","  27.066","   1.128","  63.210","  17.558"," 43","0"," 38"," 48","  43.590"," 898.000"," 249.444","  45.000","  350","    0"
"17:29:13:138","13029417686466","  12.095","   3.483"," 1907"," 1100"," 2800"," 1921","   3.863","  99.380","  27.605","   1.147","  63.787","  17.719"," 43","0"," 38"," 47","  43.205"," 936.000"," 260.000","  45.000","  350","    0"
"17:29:13:647","13030585371603","  12.604","   4.806"," 1771"," 1100"," 2800"," 1786","   4.201"," 101.518","  28.199","   1.447","  64.523","  17.923"," 45","0"," 40"," 48","  43.836"," 976.000"," 271.111","  45.000","  350","    0"
"17:29:14:151","13031741672204","  13.108","  15.406"," 2707"," 1100"," 3200"," 2766","  10.790"," 106.955","  29.710","   7.739","  68.422","  19.006"," 48","0"," 40"," 54","  46.952","1016.000"," 282.222","  45.000","  350","    0"
"17:29:14:653","13032894702833","  13.611","   6.728"," 1750"," 1100"," 3200"," 1801","   5.884"," 109.911","  30.531","   2.949","  69.904","  19.418"," 47","0"," 40"," 49","  44.457","1056.000"," 293.333","  45.000","  350","    0"
"17:29:15:162","13034061948326","  14.119","   5.088"," 1853"," 1100"," 3200"," 1888","   4.667"," 112.285","  31.190","   1.908","  70.874","  19.687"," 46","0"," 37"," 49","  44.329","1093.000"," 303.611","  45.000","  350","    0"
"17:29:15:665","13035216510027","  14.622","  12.214"," 2578"," 1100"," 3300"," 2607","   8.568"," 116.596","  32.388","   5.562","  73.673","  20.465"," 48","0"," 41"," 53","  46.337","1134.000"," 315.000","  45.000","  350","    0"
"17:29:16:168","13036370010953","  15.125","   3.676"," 1828"," 1100"," 2800"," 1833","   3.899"," 118.555","  32.932","   1.205","  74.279","  20.633"," 45","0"," 38"," 48","  44.596","1172.000"," 325.556","  45.000","  350","    0"
"17:29:16:671","13037524179772","  15.628","   3.541"," 1791"," 1100"," 2800"," 1802","   3.831"," 120.482","  33.467","   1.146","  74.855","  20.793"," 41","0"," 38"," 48","  43.633","1210.000"," 336.111","  45.000","  350","    0"
"17:29:17:175","13038680658727","  16.132","   9.533"," 2460"," 1100"," 3200"," 2502","   6.909"," 123.964","  34.434","   4.067","  76.904","  21.362"," 54","0"," 39"," 54","  45.836","1249.000"," 346.944","  45.000","  350","    0"
"17:29:17:677","13039833480526","  16.634","   9.167"," 2393"," 1100"," 3200"," 2474","   8.076"," 128.021","  35.561","   5.065","  79.449","  22.069"," 47","0"," 40"," 54","  46.601","1289.000"," 358.056","  45.000","  350","    0"
"17:29:18:179","13040986131118","  17.136","   6.418"," 1827"," 1100"," 3200"," 1901","   5.579"," 130.824","  36.340","   2.718","  80.814","  22.448"," 48","0"," 38"," 49","  44.212","1327.000"," 368.611","  45.000","  350","    0"
"17:29:18:681","13042138811203","  17.639","  23.769"," 2883"," 1100"," 3300"," 2945","  14.906"," 138.311","  38.420","  11.844","  86.764","  24.101"," 52","0"," 40"," 54","  47.888","1367.000"," 379.722","  45.000","  350","    0"
"17:29:19:184","13043291889260","  18.141","  21.237"," 2914"," 1100"," 3300"," 2943","  12.816"," 144.751","  40.209","   9.660","  91.618","  25.449"," 46","0"," 41"," 57","  50.210","1408.000"," 391.111","  45.000","  350","    0"
"17:29:19:687","13044445441492","  18.644","  10.366"," 1632"," 1100"," 2800"," 1636","   5.649"," 147.591","  40.997","   2.786","  93.018","  25.838"," 47","0"," 41"," 50","  45.813","1449.000"," 402.500","  45.000","  350","    0"
"17:29:20:189","13045599377951","  19.147","  13.797"," 2140"," 1100"," 3300"," 2161","   8.517"," 151.874","  42.187","   5.576","  95.822","  26.617"," 46","0"," 40"," 52","  46.917","1489.000"," 413.611","  45.000","  350","    0"
"17:29:20:690","13046749145846","  19.648","  17.949"," 2807"," 1100"," 3200"," 2873","  12.595"," 158.184","  43.940","   9.418"," 100.541","  27.928"," 47","0"," 41"," 56","  48.453","1530.000"," 425.000","  45.000","  350","    0"
"17:29:21:191","13047897583577","  20.148","   7.910"," 2159"," 1100"," 3300"," 2256","   7.088"," 161.731","  44.925","   4.157"," 102.622","  28.506"," 49","0"," 39"," 52","  45.900","1569.000"," 435.833","  45.000","  350","    0"
"17:29:21:693","13049050890369","  20.651","   4.641"," 2008"," 1100"," 3300"," 2041","   4.536"," 164.011","  45.559","   1.767"," 103.509","  28.753"," 46","0"," 39"," 53","  45.262","1608.000"," 446.667","  45.000","  350","    0"
"17:29:22:195","13050202998066","  21.153","  15.486"," 2729"," 1100"," 3300"," 2768","  10.718"," 169.392","  47.053","   7.571"," 107.311","  29.808"," 46","0"," 41"," 56","  47.892","1649.000"," 458.056","  45.000","  350","    0"
"17:29:22:697","13051352787358","  21.654","   4.455"," 1967"," 1100"," 3300"," 1996","   4.410"," 171.601","  47.667","   1.672"," 108.148","  30.041"," 48","0"," 39"," 49","  44.985","1688.000"," 468.889","  45.000","  350","    0"
"17:29:23:198","13052503153024","  22.155","   6.420"," 1796"," 1100"," 3200"," 1859","   5.892"," 174.555","  48.488","   2.948"," 109.626","  30.452"," 48","0"," 40"," 50","  45.165","1728.000"," 480.000","  45.000","  350","    0"
"17:29:23:700","13053656189783","  22.658","  14.713"," 2786"," 1100"," 3300"," 2857","  11.233"," 180.199","  50.055","   8.134"," 113.713","  31.587"," 49","0"," 41"," 56","  48.384","1769.000"," 491.389","  45.000","  350","    0"
"17:29:24:202","13054808736865","  23.160","   3.729"," 1838"," 1100"," 2800"," 1838","   3.843"," 182.129","  50.591","   1.145"," 114.289","  31.747"," 44","0"," 39"," 50","  45.146","1808.000"," 502.222","  45.000","  350","    0"
"17:29:24:705","13055962985930","  23.663","   4.253"," 1842"," 1100"," 2800"," 1852","   4.082"," 184.183","  51.162","   1.349"," 114.967","  31.935"," 45","0"," 40"," 49","  44.187","1848.000"," 513.333","  45.000","  350","    0"
"17:29:25:206","13057112296016","  24.164","  10.198"," 2525"," 1100"," 3200"," 2556","   7.152"," 187.765","  52.157","   4.259"," 117.100","  32.528"," 51","0"," 39"," 54","  46.997","1887.000"," 524.167","  45.000","  350","    0"
"17:29:25:707","13058261027384","  24.664","   8.820"," 2250"," 1100"," 3300"," 2327","   7.591"," 191.565","  53.212","   4.616"," 119.411","  33.170"," 48","0"," 41"," 56","  46.694","1928.000"," 535.556","  45.000","  350","  700"
"17:29:26:209","13059414206610","  25.167","   5.755"," 1886"," 1100"," 3300"," 1952","   5.684"," 194.421","  54.006","   2.797"," 120.816","  33.560"," 44","0"," 41"," 50","  45.800","1969.000"," 546.944","  45.000","  350","    0"
"17:29:26:717","13060580136131","  25.675","   6.330"," 2093"," 1100"," 3300"," 2121","   4.865"," 196.893","  54.693","   2.120"," 121.893","  33.859"," 54","0"," 38"," 54","  45.534","2007.000"," 557.500","  45.000","  350","    0"
"17:29:27:220","13061733543446","  26.177","   9.188"," 2695"," 1100"," 3300"," 2719","   7.362"," 200.593","  55.720","   4.444"," 124.127","  34.480"," 44","0"," 39"," 56","  48.091","2046.000"," 568.333","  45.000","  350","    0"
"17:29:27:730","13062904182197","  26.687","   4.590"," 1797"," 1100"," 3200"," 1810","   4.296"," 202.785","  56.329","   1.566"," 124.926","  34.702"," 48","0"," 40"," 50","  44.876","2086.000"," 579.444","  45.000","  350","    0"
"17:29:28:233","13064059242604","  27.191","   6.196"," 1827"," 1100"," 3300"," 1938","   5.979"," 205.794","  57.165","   3.044"," 126.458","  35.127"," 48","0"," 40"," 50","  45.469","2126.000"," 590.556","  45.000","  350","    0"
"17:29:28:736","13065213058196","  27.694","  13.851"," 2759"," 1100"," 3200"," 2829","  10.434"," 211.040","  58.622","   7.362"," 130.159","  36.155"," 44","0"," 40"," 56","  47.928","2166.000"," 601.667","  45.000","  350","    0"
