"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"03:04:22:970","39564418150187","   0.501","   0.830"," 1610"," 1100"," 2300"," 1604","   3.138","   1.573","   0.437","   0.478","   0.240","   0.067"," 32","0"," 31"," 44","  38.753","  31.000","   8.611","  45.000","  350","    0"
"03:04:23:480","39565589615144","   1.012","  28.939"," 3036"," 1100"," 3300"," 3071","  18.032","  10.778","   2.994","  14.912","   7.852","   2.181"," 49","0"," 31"," 53","  45.377","  62.000","  17.222","  45.000","  350","    0"
"03:04:23:987","39566752223635","   1.518","  25.913"," 3084"," 1200"," 3300"," 3122","  17.181","  19.482","   5.412","  14.095","  14.993","   4.165"," 52","0"," 38"," 54","  46.335"," 100.000","  27.778","  45.000","  350","    0"
"03:04:24:488","39567901219100","   2.019","  19.112"," 2968"," 1100"," 3300"," 3022","  14.015","  26.500","   7.361","  10.848","  20.424","   5.673"," 46","0"," 38"," 53","  45.241"," 138.000","  38.333","  45.000","  350","    0"
"03:04:24:988","39569049766969","   2.519","  39.650"," 3056"," 1000"," 3300"," 3086","  20.306","  36.663","  10.184","  16.900","  28.883","   8.023"," 53","0"," 38"," 54","  48.005"," 176.000","  48.889","  45.000","  350","    0"
"03:04:25:496","39570216172239","   3.028","  43.071"," 3038"," 1100"," 3300"," 3058","  17.829","  45.725","  12.701","  14.240","  36.121","  10.034"," 47","0"," 39"," 57","  50.739"," 215.000","  59.722","  45.000","  350","    0"
"03:04:26:004","39571381216723","   3.535","  23.104"," 2810"," 1100"," 3300"," 2843","  13.243","  52.449","  14.569","   9.877","  41.135","  11.426"," 44","0"," 39"," 52","  45.965"," 254.000","  70.556","  45.000","  350","    0"
"03:04:26:509","39572540888422","   4.041","  14.033"," 2797"," 1100"," 3300"," 2828","   8.866","  56.930","  15.814","   5.898","  44.116","  12.254"," 43","0"," 38"," 52","  46.314"," 292.000","  81.111","  45.000","  350","    0"
"03:04:27:012","39573695092791","   4.544","   4.302"," 1507"," 1100"," 2300"," 1516","   3.773","  58.827","  16.341","   1.154","  44.696","  12.416"," 42","0"," 38"," 47","  42.807"," 330.000","  91.667","  45.000","  350","    0"
"03:04:27:513","39574844543774","   5.045","   9.840"," 2207"," 1100"," 3300"," 2457","   7.788","  62.728","  17.424","   5.014","  47.208","  13.113"," 47","0"," 38"," 50","  43.616"," 368.000"," 102.222","  45.000","  350","    0"
"03:04:28:016","39575997758569","   5.547","   7.454"," 2830"," 1100"," 3300"," 2957","   7.096","  66.294","  18.415","   4.325","  49.382","  13.717"," 41","0"," 33"," 50","  45.578"," 401.000"," 111.389","  45.000","  350","    0"
"03:04:28:519","39577152052545","   6.050","   5.631"," 1703"," 1100"," 2800"," 1733","   4.394","  68.504","  19.029","   1.698","  50.236","  13.954"," 44","0"," 36"," 48","  42.344"," 437.000"," 121.389","  45.000","  350","    0"
"03:04:29:020","39578301781062","   6.551","   1.816"," 1431"," 1100"," 2500"," 1445","   3.304","  70.160","  19.489","   0.687","  50.580","  14.050"," 45","0"," 36"," 46","  41.138"," 473.000"," 131.389","  45.000","  350","    0"
"03:04:29:524","39579459154161","   7.055","   2.744"," 1490"," 1100"," 2400"," 1497","   3.506","  71.928","  19.980","   0.849","  51.008","  14.169"," 44","0"," 36"," 46","  41.489"," 509.000"," 141.389","  45.000","  350","    0"
"03:04:30:026","39580611956368","   7.558","   1.349"," 1430"," 1100"," 2300"," 1449","   3.177","  73.524","  20.423","   0.570","  51.294","  14.248"," 40","0"," 33"," 45","  41.514"," 542.000"," 150.556","  45.000","  350","    0"
"03:04:30:531","39581769688874","   8.062","   1.455"," 1560"," 1100"," 2800"," 1585","   3.209","  75.143","  20.873","   0.598","  51.596","  14.332"," 45","0"," 32"," 45","  40.568"," 574.000"," 159.444","  45.000","  350","    0"
"03:04:31:034","39582923755322","   8.565","   1.027"," 1455"," 1100"," 2300"," 1464","   3.053","  76.679","  21.300","   0.465","  51.830","  14.397"," 40","0"," 32"," 45","  41.290"," 606.000"," 168.333","  45.000","  350","    0"
"03:04:31:537","39584077941552","   9.068","   1.572"," 1548"," 1100"," 2800"," 1565","   3.238","  78.307","  21.752","   0.618","  52.141","  14.483"," 33","0"," 33"," 45","  40.593"," 639.000"," 177.500","  45.000","  350","    0"
