"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:46:53:181","78462471632908","   0.501","   1.019"," 1655"," 1100"," 2300"," 1659","   3.322","   1.663","   0.462","   0.549","   0.275","   0.076"," 43","0"," 31"," 44","  37.995","  31.000","   8.611","  45.000","  350","    0"
"07:46:53:690","78463640646570","   1.010","  24.731"," 2991"," 1100"," 3300"," 3017","  15.241","   9.427","   2.619","  12.081","   6.429","   1.786"," 53","0"," 34"," 53","  44.919","  65.000","  18.056","  45.000","  350","    0"
"07:46:54:193","78464793538502","   1.512","  13.313"," 2946"," 1100"," 3300"," 2998","  10.598","  14.752","   4.098","   7.560","  10.228","   2.841"," 47","0"," 35"," 53","  43.691"," 100.000","  27.778","  45.000","  350","    0"
"07:46:54:694","78465943426987","   2.014","  26.059"," 3091"," 1400"," 3300"," 3118","  17.347","  23.444","   6.512","  14.261","  17.374","   4.826"," 50","0"," 36"," 52","  45.600"," 136.000","  37.778","  45.000","  350","    0"
"07:46:55:195","78467094050798","   2.515","  20.929"," 2986"," 1200"," 3300"," 3035","  14.468","  30.699","   8.527","  11.345","  23.062","   6.406"," 49","0"," 37"," 52","  45.062"," 173.000","  48.056","  45.000","  350","  700"
"07:46:55:698","78468247916513","   3.018","  49.577"," 3083"," 1000"," 3300"," 3110","  22.782","  42.154","  11.709","  19.327","  32.780","   9.106"," 52","0"," 38"," 55","  48.584"," 211.000","  58.611","  45.000","  350","    0"
"07:46:56:202","78469405406215","   3.522","  27.527"," 2871"," 1100"," 3300"," 2891","  14.228","  49.330","  13.703","  10.802","  38.229","  10.619"," 50","0"," 38"," 57","  47.870"," 249.000","  69.167","  45.000","  350","    0"
"07:46:56:703","78470553824724","   4.023","  20.350"," 2842"," 1100"," 3300"," 2882","  12.267","  55.470","  15.408","   8.999","  42.732","  11.870"," 50","0"," 36"," 53","  45.668"," 285.000","  79.167","  45.000","  350","    0"
"07:46:57:205","78471707156775","   4.525","  17.174"," 2695"," 1100"," 3300"," 2724","   9.801","  60.395","  16.776","   6.834","  46.167","  12.824"," 44","0"," 37"," 52","  45.582"," 322.000","  89.444","  45.000","  350","    0"
"07:46:57:708","78472861658526","   5.028","   3.437"," 1504"," 1100"," 2300"," 1512","   3.633","  62.223","  17.284","   1.018","  46.679","  12.966"," 46","0"," 37"," 47","  42.755"," 359.000","  99.722","  45.000","  350","    0"
"07:46:58:211","78474014731764","   5.531","   9.942"," 2178"," 1100"," 3300"," 2392","   7.686","  66.085","  18.357","   4.910","  49.146","  13.652"," 47","0"," 36"," 50","  43.434"," 395.000"," 109.722","  45.000","  350","    0"
"07:46:58:711","78475163503510","   6.031","  10.169"," 2218"," 1100"," 3300"," 2356","   7.439","  69.809","  19.391","   4.588","  51.443","  14.290"," 45","0"," 37"," 51","  43.602"," 432.000"," 120.000","  45.000","  350","    0"
"07:46:59:214","78476317720682","   6.534","   2.418"," 1486"," 1100"," 2400"," 1499","   3.489","  71.564","  19.879","   0.833","  51.861","  14.406"," 43","0"," 36"," 47","  42.374"," 468.000"," 130.000","  45.000","  350","    0"
"07:46:59:717","78477472093051","   7.037","   1.729"," 1420"," 1100"," 2300"," 1420","   3.249","  73.198","  20.333","   0.641","  52.184","  14.496"," 39","0"," 36"," 46","  41.939"," 504.000"," 140.000","  45.000","  350","    0"
"07:47:00:220","78478626354008","   7.540","   2.615"," 1492"," 1100"," 2300"," 1504","   3.500","  74.959","  20.822","   0.853","  52.613","  14.615"," 44","0"," 35"," 47","  41.694"," 539.000"," 149.722","  45.000","  350","    0"
"07:47:00:723","78479780823982","   8.043","   1.114"," 1427"," 1100"," 2300"," 1434","   3.088","  76.512","  21.253","   0.494","  52.862","  14.684"," 41","0"," 33"," 46","  40.572"," 572.000"," 158.889","  45.000","  350","    0"
"07:47:01:226","78480935206862","   8.546","   1.424"," 1601"," 1100"," 2600"," 1612","   3.208","  78.126","  21.702","   0.597","  53.162","  14.767"," 40","0"," 32"," 45","  40.597"," 604.000"," 167.778","  45.000","  350","    0"
"07:47:01:729","78482089282384","   9.049","   0.990"," 1482"," 1100"," 2300"," 1498","   3.067","  79.668","  22.130","   0.473","  53.400","  14.833"," 42","0"," 33"," 46","  41.318"," 637.000"," 176.944","  45.000","  350","    0"
"07:47:02:232","78483243436952","   9.552","   1.510"," 1511"," 1100"," 2300"," 1513","   3.176","  81.266","  22.574","   0.574","  53.689","  14.914"," 34","0"," 33"," 47","  41.315"," 670.000"," 186.111","  45.000","  350","    0"
"07:47:02:735","78484397416955","  10.055","   0.874"," 1569"," 1100"," 2400"," 1585","   3.047","  82.798","  22.999","   0.463","  53.922","  14.978"," 37","0"," 33"," 46","  39.487"," 703.000"," 195.278","  45.000","  350","    0"
"07:47:03:238","78485551628025","  10.558","   0.687"," 1531"," 1100"," 2400"," 1544","   3.000","  84.306","  23.418","   0.417","  54.131","  15.036"," 39","0"," 32"," 46","  38.589"," 735.000"," 204.167","  45.000","  350","    0"
"07:47:03:747","78486719754847","  11.067","   0.912"," 1496"," 1100"," 2500"," 1511","   3.038","  85.853","  23.848","   0.450","  54.360","  15.100"," 35","0"," 33"," 45","  39.778"," 768.000"," 213.333","  45.000","  350","    0"
"07:47:04:250","78487873826084","  11.570","   1.265"," 1540"," 1100"," 2300"," 1550","   3.141","  87.433","  24.287","   0.535","  54.629","  15.175"," 36","0"," 33"," 46","  41.214"," 801.000"," 222.500","  45.000","  350","    0"
"07:47:04:753","78489027788524","  12.073","   0.992"," 1442"," 1100"," 2300"," 1451","   3.057","  88.970","  24.714","   0.472","  54.867","  15.241"," 43","0"," 32"," 46","  40.145"," 833.000"," 231.389","  45.000","  350","    0"
"07:47:05:263","78490198417532","  12.583","   0.812"," 1488"," 1100"," 2600"," 1494","   2.992","  90.497","  25.138","   0.440","  55.091","  15.303"," 43","0"," 32"," 45","  38.913"," 865.000"," 240.278","  45.000","  350","    0"
"07:47:05:766","78491352566677","  13.086","   1.306"," 1463"," 1100"," 2300"," 1477","   3.134","  92.073","  25.576","   0.565","  55.376","  15.382"," 43","0"," 33"," 46","  40.547"," 898.000"," 249.444","  45.000","  350","    0"
"07:47:06:267","78492502994235","  13.587","   1.248"," 1545"," 1100"," 2300"," 1553","   3.087","  93.620","  26.006","   0.522","  55.638","  15.455"," 41","0"," 32"," 45","  39.787"," 930.000"," 258.333","  45.000","  350","    0"
"07:47:06:770","78493657001054","  14.090","   0.866"," 1473"," 1100"," 2700"," 1469","   3.002","  95.130","  26.425","   0.452","  55.865","  15.518"," 35","0"," 32"," 45","  38.615"," 962.000"," 267.222","  45.000","  350","    0"
"07:47:07:271","78494806127606","  14.591","   0.701"," 1536"," 1100"," 2800"," 1543","   2.966","  96.615","  26.838","   0.416","  56.073","  15.576"," 35","0"," 32"," 45","  38.254"," 994.000"," 276.111","  45.000","  350","    0"
"07:47:07:774","78495960110095","  15.094","   0.858"," 1476"," 1100"," 2800"," 1492","   3.008","  98.128","  27.258","   0.454","  56.301","  15.639"," 41","0"," 32"," 44","  38.116","1026.000"," 285.000","  45.000","  350","    0"
"07:47:08:277","78497114193522","  15.597","   0.636"," 1571"," 1100"," 2800"," 1574","   2.944","  99.609","  27.669","   0.402","  56.503","  15.695"," 34","0"," 32"," 44","  38.122","1058.000"," 293.889","  45.000","  350","    0"
"07:47:08:780","78498268366757","  16.099","   0.586"," 1561"," 1100"," 2700"," 1550","   2.933"," 101.084","  28.079","   0.390","  56.699","  15.750"," 41","0"," 32"," 44","  36.396","1090.000"," 302.778","  45.000","  350","    0"
"07:47:09:282","78499422255751","  16.602","   0.626"," 1558"," 1100"," 2800"," 1593","   2.963"," 102.574","  28.493","   0.405","  56.903","  15.806"," 32","0"," 31"," 45","  37.549","1121.000"," 311.389","  45.000","  350","    0"
"07:47:09:783","78500571782127","  17.103","   7.161"," 2342"," 1100"," 3200"," 2419","   6.076"," 105.617","  29.338","   3.407","  58.610","  16.280"," 47","0"," 31"," 48","  41.670","1152.000"," 320.000","  45.000","  350","    0"
"07:47:10:286","78501725046134","  17.606","  18.943"," 2754"," 1100"," 3200"," 2828","  12.720"," 112.010","  31.114","   9.788","  63.529","  17.647"," 45","0"," 36"," 51","  44.647","1188.000"," 330.000","  45.000","  350","    0"
"07:47:10:787","78502874672975","  18.107","   8.383"," 1859"," 1100"," 3200"," 1944","   6.559"," 115.296","  32.027","   3.773","  65.419","  18.172"," 39","0"," 35"," 49","  42.193","1223.000"," 339.722","  45.000","  350","    0"
"07:47:11:288","78504024407128","  18.608","   5.912"," 2548"," 1100"," 3200"," 2622","   5.708"," 118.155","  32.821","   3.047","  66.945","  18.596"," 47","0"," 36"," 49","  42.904","1259.000"," 349.722","  45.000","  350","    0"
"07:47:11:788","78505173183566","  19.108","   1.984"," 1710"," 1100"," 3100"," 1711","   3.360"," 119.838","  33.288","   0.776","  67.334","  18.704"," 44","0"," 34"," 47","  40.414","1293.000"," 359.167","  45.000","  350","    0"
