"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"09:52:54:047","95813464924699","   0.501","   0.629"," 1678"," 1100"," 2800"," 1657","   3.059","   1.532","   0.426","   0.434","   0.218","   0.060"," 31","0"," 29"," 41","  37.035","  29.000","   8.056","  45.000","  350","    0"
"09:52:54:559","95814640921783","   1.013","  25.389"," 3000"," 1100"," 3300"," 3033","  15.645","   9.550","   2.653","  12.605","   6.677","   1.855"," 39","0"," 30"," 49","  42.999","  59.000","  16.389","  45.000","  350","    0"
"09:52:55:064","95815798578603","   1.518","  12.200"," 2739"," 1100"," 3300"," 2784","   9.323","  14.253","   3.959","   6.432","   9.922","   2.756"," 46","0"," 34"," 47","  41.248","  93.000","  25.833","  45.000","  350","    0"
"09:52:55:566","95816951899439","   2.020","  25.204"," 3078"," 1200"," 3300"," 3101","  16.862","  22.727","   6.313","  13.685","  16.800","   4.667"," 47","0"," 35"," 50","  44.653"," 128.000","  35.556","  45.000","  350","    0"
"09:52:56:067","95818101375544","   2.521","  16.967"," 2853"," 1100"," 3300"," 2889","  12.026","  28.751","   7.986","   8.917","  21.266","   5.907"," 44","0"," 35"," 49","  43.674"," 163.000","  45.278","  45.000","  350","    0"
"09:52:56:568","95819250394590","   3.022","   9.693"," 1958"," 1100"," 3300"," 1973","   6.160","  31.836","   8.843","   3.198","  22.867","   6.352"," 43","0"," 33"," 45","  40.054"," 196.000","  54.444","  45.000","  350","    0"
"09:52:57:070","95820401361613","   3.524","  23.244"," 2813","  900"," 3300"," 2854","  13.200","  38.457","  10.682","  10.071","  27.919","   7.755"," 47","0"," 34"," 49","  42.029"," 230.000","  63.889","  45.000","  350","    0"
"09:52:57:579","95821569805816","   4.033","  17.579"," 2888"," 1100"," 3300"," 2928","  11.427","  44.275","  12.299","   8.472","  32.232","   8.953"," 46","0"," 34"," 51","  43.313"," 264.000","  73.333","  45.000","  350","    0"
"09:52:58:089","95822740231039","   4.543","  15.287"," 2723"," 1100"," 3300"," 2769","   9.766","  49.256","  13.682","   6.848","  35.725","   9.924"," 42","0"," 35"," 50","  42.896"," 299.000","  83.056","  45.000","  350","    0"
"09:52:58:596","95823904275567","   5.050","   9.990"," 2375"," 1100"," 3300"," 2402","   6.664","  52.636","  14.621","   3.837","  37.672","  10.464"," 45","0"," 34"," 47","  40.879"," 333.000","  92.500","  45.000","  350","    0"
"09:52:59:096","95825052779793","   5.550","  20.675"," 2896"," 1000"," 3300"," 2946","  13.334","  59.310","  16.475","  10.030","  42.692","  11.859"," 47","0"," 34"," 49","  42.956"," 367.000"," 101.944","  45.000","  350","    0"
"09:52:59:606","95826221684827","   6.060","  17.224"," 2819"," 1100"," 3300"," 2858","  10.711","  64.766","  17.990","   7.524","  46.524","  12.923"," 47","0"," 36"," 50","  43.078"," 403.000"," 111.944","  45.000","  350","    0"
"09:53:00:109","95827375757108","   6.563","   3.127"," 1476"," 1100"," 2800"," 1469","   3.535","  66.543","  18.484","   0.909","  46.981","  13.050"," 43","0"," 35"," 47","  41.751"," 438.000"," 121.667","  45.000","  350","    0"
"09:53:00:612","95828529918075","   7.066","   2.178"," 1498"," 1100"," 2800"," 1506","   3.350","  68.228","  18.952","   0.756","  47.361","  13.156"," 38","0"," 34"," 44","  39.893"," 472.000"," 131.111","  45.000","  350","    0"
"09:53:01:113","95829679753264","   7.567","   6.197"," 1880"," 1100"," 3100"," 1903","   4.740","  70.603","  19.612","   2.070","  48.398","  13.444"," 44","0"," 34"," 45","  40.694"," 506.000"," 140.556","  45.000","  350","    0"
"09:53:01:621","95830847197650","   8.075","  10.569"," 2332"," 1100"," 3300"," 2442","   7.535","  74.437","  20.677","   4.764","  50.822","  14.117"," 44","0"," 34"," 47","  41.576"," 540.000"," 150.000","  45.000","  350","    0"
"09:53:02:123","95831997703170","   8.577","  12.020"," 2274"," 1100"," 3300"," 2401","   8.038","  78.467","  21.796","   5.157","  53.407","  14.835"," 40","0"," 34"," 47","  40.803"," 574.000"," 159.444","  45.000","  350","    0"
"09:53:02:626","95833151812619","   9.080","   1.468"," 1452"," 1100"," 2800"," 1462","   3.217","  80.085","  22.246","   0.609","  53.714","  14.920"," 41","0"," 34"," 43","  39.212"," 608.000"," 168.889","  45.000","  350","    0"
"09:53:03:127","95834303114274","   9.581","   2.400"," 1535"," 1100"," 2300"," 1535","   3.434","  81.808","  22.724","   0.801","  54.116","  15.032"," 38","0"," 34"," 44","  39.650"," 642.000"," 178.333","  45.000","  350","    0"
"09:53:03:630","95835457232783","  10.084","   1.816"," 1552"," 1100"," 2700"," 1565","   3.292","  83.464","  23.184","   0.679","  54.457","  15.127"," 37","0"," 35"," 44","  39.204"," 677.000"," 188.056","  45.000","  350","    0"
"09:53:04:133","95836611432767","  10.587","   1.302"," 1439"," 1100"," 2300"," 1451","   3.129","  85.037","  23.622","   0.532","  54.725","  15.201"," 32","0"," 32"," 45","  39.553"," 709.000"," 196.944","  45.000","  350","    0"
"09:53:04:636","95837765439728","  11.090","   0.958"," 1460"," 1100"," 2500"," 1460","   3.051","  86.572","  24.048","   0.467","  54.960","  15.267"," 40","0"," 32"," 43","  39.029"," 741.000"," 205.833","  45.000","  350","    0"
