"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:07:01:560","56451217478652","   0.501","   0.814"," 1605"," 1100"," 2300"," 1609","   3.141","   1.574","   0.437","   0.473","   0.237","   0.066"," 32","0"," 31"," 44","  38.381","  31.000","   8.611","  45.000","  350","    0"
"05:07:02:070","56452386927797","   1.011","  28.805"," 3060"," 1100"," 3300"," 3096","  18.099","  10.798","   2.999","  14.990","   7.876","   2.188"," 48","0"," 31"," 52","  45.018","  62.000","  17.222","  45.000","  350","    0"
"05:07:02:571","56453537501471","   1.512","  26.119"," 3094"," 1200"," 3300"," 3128","  17.419","  19.531","   5.425","  14.318","  15.055","   4.182"," 51","0"," 37"," 51","  45.814","  99.000","  27.500","  45.000","  350","    0"
"05:07:03:071","56454685904505","   2.013","  20.190"," 3016"," 1100"," 3300"," 3064","  14.526","  26.801","   7.445","  11.352","  20.736","   5.760"," 49","0"," 37"," 52","  45.001"," 136.000","  37.778","  45.000","  350","    0"
"05:07:03:572","56455834667449","   2.513","  49.933"," 3070"," 1000"," 3300"," 3094","  22.581","  38.105","  10.585","  19.077","  30.286","   8.413"," 54","0"," 36"," 56","  48.633"," 172.000","  47.778","  45.000","  350","    0"
"05:07:04:081","56457003941387","   3.023","  29.073"," 2971"," 1000"," 3300"," 3018","  17.010","  46.772","  12.992","  13.441","  37.135","  10.315"," 46","0"," 39"," 55","  47.352"," 211.000","  58.611","  45.000","  350","    0"
"05:07:04:589","56458168461418","   3.530","  18.318"," 2801"," 1100"," 3300"," 2847","  11.317","  52.515","  14.588","   8.154","  41.273","  11.465"," 49","0"," 38"," 51","  45.185"," 249.000","  69.167","  45.000","  350","    0"
"05:07:05:095","56459329647303","   4.036","  17.875"," 2791"," 1100"," 3300"," 2819","  10.432","  57.794","  16.054","   7.349","  44.991","  12.498"," 45","0"," 38"," 53","  45.961"," 287.000","  79.722","  45.000","  350","    0"
"05:07:05:598","56460483475611","   4.539","   4.638"," 1991"," 1100"," 3300"," 2024","   4.529","  60.071","  16.686","   1.856","  45.924","  12.757"," 43","0"," 37"," 47","  42.478"," 324.000","  90.000","  45.000","  350","    0"
"05:07:06:099","56461633148024","   5.040","   3.746"," 1537"," 1100"," 2500"," 1568","   3.736","  61.943","  17.206","   1.122","  46.486","  12.913"," 45","0"," 36"," 46","  41.940"," 360.000"," 100.000","  45.000","  350","    0"
