"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:53:48:691","79416001697138","   0.501","   1.011"," 1602"," 1100"," 2300"," 1613","   3.326","   1.667","   0.463","   0.539","   0.270","   0.075"," 32","0"," 32"," 46","  40.230","  32.000","   8.889","  45.000","  350","    0"
"07:53:49:203","79417177667381","   1.014","  29.904"," 3030"," 1200"," 3300"," 3061","  18.111","  10.948","   3.041","  14.959","   7.936","   2.204"," 47","0"," 32"," 53","  45.879","  64.000","  17.778","  45.000","  350","    0"
"07:53:49:705","79418327958039","   1.515","  18.688"," 2934"," 1100"," 3300"," 2977","  13.182","  17.555","   4.877","  10.075","  12.986","   3.607"," 48","0"," 35"," 52","  44.983","  99.000","  27.500","  45.000","  350","    0"
"07:53:50:207","79419480370394","   2.017","  22.643"," 3052"," 1100"," 3300"," 3087","  15.563","  25.371","   7.048","  12.403","  19.215","   5.337"," 47","0"," 36"," 53","  46.186"," 135.000","  37.500","  45.000","  350","    0"
"07:53:50:708","79420629599611","   2.518","  27.667"," 2947"," 1100"," 3300"," 2980","  15.770","  33.269","   9.241","  12.322","  25.385","   7.052"," 53","0"," 36"," 55","  46.550"," 171.000","  47.500","  45.000","  350","    0"
"07:53:51:215","79421793756248","   3.025","  46.779"," 3093","  900"," 3300"," 3119","  22.365","  44.614","  12.393","  19.061","  35.055","   9.738"," 52","0"," 40"," 56","  49.325"," 211.000","  58.611","  45.000","  350","    0"
"07:53:51:720","79422953246762","   3.530","  22.024"," 2802"," 1100"," 3300"," 2834","  12.476","  50.918","  14.144","   9.057","  39.632","  11.009"," 50","0"," 38"," 54","  46.520"," 249.000","  69.167","  45.000","  350","  700"
"07:53:52:221","79424101637440","   4.031","  18.838"," 2747"," 1100"," 3300"," 2798","  11.475","  56.661","  15.739","   8.210","  43.740","  12.150"," 48","0"," 38"," 52","  45.316"," 287.000","  79.722","  45.000","  350","    0"
"07:53:52:723","79425255284939","   4.533","  10.490"," 2712"," 1100"," 3300"," 2741","   7.512","  60.438","  16.788","   4.633","  46.069","  12.797"," 44","0"," 38"," 53","  45.766"," 325.000","  90.278","  45.000","  350","    0"
"07:53:53:226","79426409443684","   5.036","   2.687"," 1439"," 1100"," 2300"," 1446","   3.384","  62.139","  17.261","   0.779","  46.461","  12.906"," 43","0"," 37"," 46","  42.696"," 362.000"," 100.556","  45.000","  350","    0"
