"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:54:48:433","71291668205028","   0.501","   0.859"," 1575"," 1100"," 2300"," 1570","   3.149","   1.578","   0.438","   0.483","   0.242","   0.067"," 36","0"," 31"," 44","  38.781","  31.000","   8.611","  45.000","  350","    0"
"06:54:48:955","71292866510438","   1.023","  26.410"," 2992"," 1100"," 3300"," 3024","  16.146","  10.009","   2.780","  13.051","   7.057","   1.960"," 47","0"," 34"," 52","  44.670","  65.000","  18.056","  45.000","  350","    0"
"06:54:49:455","71294014759847","   1.524","  14.791"," 2892"," 1100"," 3300"," 2943","  11.041","  15.534","   4.315","   7.980","  11.050","   3.070"," 48","0"," 36"," 51","  44.545"," 101.000","  28.056","  45.000","  350","    0"
"06:54:49:957","71295166473893","   2.026","  24.484"," 3036"," 1100"," 3300"," 3065","  16.145","  23.637","   6.566","  13.069","  17.610","   4.892"," 47","0"," 37"," 53","  46.410"," 138.000","  38.333","  45.000","  350","    0"
"06:54:50:457","71296315002819","   2.526","  20.789"," 3004"," 1100"," 3300"," 3056","  14.364","  30.826","   8.563","  11.193","  23.212","   6.448"," 49","0"," 36"," 51","  44.708"," 174.000","  48.333","  45.000","  350","    0"
"06:54:50:965","71297479518571","   3.034","  57.770"," 3082"," 1100"," 3300"," 3097","  23.435","  42.718","  11.866","  19.885","  33.303","   9.251"," 53","0"," 39"," 55","  48.659"," 213.000","  59.167","  45.000","  350","  700"
"06:54:51:469","71298636464507","   3.538","  22.594"," 2771","  900"," 3300"," 2811","  12.312","  48.926","  13.590","   9.033","  37.857","  10.516"," 50","0"," 39"," 55","  47.664"," 252.000","  70.000","  45.000","  350","    0"
"06:54:51:970","71299785358715","   4.038","  19.709"," 2890"," 1100"," 3300"," 2938","  12.377","  55.122","  15.312","   9.084","  42.405","  11.779"," 47","0"," 38"," 52","  45.329"," 290.000","  80.556","  45.000","  350","    0"
"06:54:52:470","71300933543132","   4.539","  10.891"," 2762"," 1100"," 3300"," 2799","   7.514","  58.882","  16.356","   4.640","  44.726","  12.424"," 46","0"," 38"," 52","  45.487"," 328.000","  91.111","  45.000","  350","    0"
"06:54:52:972","71302086545004","   5.041","   5.925"," 1934"," 1100"," 3300"," 1961","   4.715","  61.251","  17.014","   2.054","  45.759","  12.711"," 43","0"," 37"," 52","  42.916"," 365.000"," 101.389","  45.000","  350","    0"
"06:54:53:481","71303254711271","   5.550","   2.967"," 1508"," 1100"," 2800"," 1517","   3.520","  63.043","  17.512","   0.923","  46.229","  12.841"," 45","0"," 36"," 46","  41.868"," 401.000"," 111.389","  45.000","  350","    0"
"06:54:53:985","71304409073536","   6.053","   7.742"," 1822"," 1100"," 3300"," 1902","   5.624","  65.872","  18.298","   2.889","  47.682","  13.245"," 45","0"," 36"," 48","  42.656"," 437.000"," 121.389","  45.000","  350","    0"
"06:54:54:487","71305562341781","   6.556","  11.940"," 2451"," 1100"," 3300"," 2696","   9.469","  70.630","  19.620","   6.556","  50.977","  14.160"," 45","0"," 36"," 49","  43.232"," 473.000"," 131.389","  45.000","  350","    0"
"06:54:54:990","71306716373382","   7.059","   2.098"," 1497"," 1100"," 2500"," 1495","   3.395","  72.338","  20.094","   0.740","  51.349","  14.264"," 41","0"," 36"," 46","  41.526"," 509.000"," 141.389","  45.000","  350","    0"
"06:54:55:493","71307870467681","   7.561","   1.456"," 1433"," 1100"," 2300"," 1444","   3.187","  73.941","  20.539","   0.586","  51.644","  14.345"," 37","0"," 36"," 45","  39.733"," 545.000"," 151.389","  45.000","  350","    0"
"06:54:55:995","71309023712008","   8.064","   1.996"," 1557"," 1100"," 2600"," 1576","   3.331","  75.615","  21.004","   0.711","  52.001","  14.445"," 44","0"," 36"," 45","  40.610"," 581.000"," 161.389","  45.000","  350","    0"
"06:54:56:498","71310177962155","   8.567","   1.853"," 1532"," 1100"," 2800"," 1546","   3.279","  77.264","  21.462","   0.662","  52.334","  14.537"," 37","0"," 35"," 46","  41.634"," 616.000"," 171.111","  45.000","  350","    0"
"06:54:57:006","71311342070086","   9.074","   0.916"," 1468"," 1100"," 2500"," 1479","   3.042","  78.807","  21.891","   0.450","  52.562","  14.601"," 42","0"," 33"," 45","  39.515"," 649.000"," 180.278","  45.000","  350","    0"
"06:54:57:508","71312495373983","   9.577","   1.408"," 1536"," 1100"," 2300"," 1563","   3.171","  80.401","  22.334","   0.561","  52.844","  14.679"," 39","0"," 32"," 45","  40.420"," 681.000"," 189.167","  45.000","  350","    0"
"06:54:58:011","71313649429251","  10.080","   0.945"," 1574"," 1100"," 2600"," 1586","   3.073","  81.947","  22.763","   0.480","  53.086","  14.746"," 36","0"," 33"," 44","  38.565"," 714.000"," 198.333","  45.000","  350","    0"
"06:54:58:514","71314803694042","  10.583","   0.956"," 1495"," 1100"," 2300"," 1494","   3.044","  83.478","  23.188","   0.459","  53.317","  14.810"," 34","0"," 33"," 44","  39.747"," 747.000"," 207.500","  45.000","  350","    0"
"06:54:59:017","71315957812261","  11.086","   0.662"," 1509"," 1100"," 2300"," 1525","   2.981","  84.977","  23.605","   0.399","  53.517","  14.866"," 36","0"," 33"," 45","  38.300"," 780.000"," 216.667","  45.000","  350","    0"
"06:54:59:520","71317111956753","  11.589","   1.379"," 1551"," 1100"," 2300"," 1560","   3.156","  86.564","  24.046","   0.548","  53.793","  14.942"," 41","0"," 33"," 46","  40.504"," 813.000"," 225.833","  45.000","  350","    0"
"06:55:00:030","71318282710359","  12.099","   0.895"," 1468"," 1100"," 2300"," 1465","   3.051","  88.121","  24.478","   0.465","  54.030","  15.008"," 41","0"," 32"," 44","  38.823"," 845.000"," 234.722","  45.000","  350","    0"
"06:55:00:533","71319436753911","  12.602","   0.897"," 1516"," 1100"," 2300"," 1520","   2.992","  89.625","  24.896","   0.448","  54.255","  15.071"," 40","0"," 34"," 44","  39.926"," 879.000"," 244.167","  45.000","  350","    0"
"06:55:01:036","71320590995840","  13.105","   1.074"," 1464"," 1100"," 2300"," 1468","   3.067","  91.168","  25.324","   0.504","  54.508","  15.141"," 39","0"," 33"," 44","  40.161"," 912.000"," 253.333","  45.000","  350","    0"
"06:55:01:537","71321740811249","  13.606","   0.815"," 1502"," 1100"," 2300"," 1505","   2.988","  92.665","  25.740","   0.434","  54.726","  15.202"," 42","0"," 33"," 44","  38.622"," 945.000"," 262.500","  45.000","  350","    0"
"06:55:02:038","71322890853017","  14.107","   1.016"," 1493"," 1100"," 2500"," 1510","   3.031","  94.184","  26.162","   0.476","  54.965","  15.268"," 41","0"," 32"," 44","  39.918"," 977.000"," 271.389","  45.000","  350","    0"
"06:55:02:546","71324055713149","  14.614","   1.261"," 1549"," 1100"," 2300"," 1561","   3.100","  95.758","  26.599","   0.534","  55.236","  15.343"," 43","0"," 33"," 45","  40.459","1010.000"," 280.556","  45.000","  350","    0"
"06:55:03:049","71325209811772","  15.117","   2.984"," 1467"," 1100"," 2300"," 1473","   3.533","  97.534","  27.093","   0.936","  55.707","  15.474"," 36","0"," 34"," 45","  41.030","1044.000"," 290.000","  45.000","  350","    0"
"06:55:03:550","71326359501679","  15.618","   1.072"," 1462"," 1100"," 2800"," 1471","   3.053","  99.064","  27.518","   0.494","  55.954","  15.543"," 43","0"," 33"," 46","  39.383","1077.000"," 299.167","  45.000","  350","    0"
"06:55:04:060","71327530056625","  16.128","   0.791"," 1495"," 1100"," 2600"," 1514","   2.987"," 100.588","  27.941","   0.435","  56.176","  15.604"," 34","0"," 32"," 45","  39.193","1109.000"," 308.056","  45.000","  350","    0"
"06:55:04:563","71328684185983","  16.631","   1.191"," 1559"," 1100"," 2300"," 1569","   3.088"," 102.141","  28.372","   0.522","  56.438","  15.677"," 35","0"," 33"," 45","  40.829","1142.000"," 317.222","  45.000","  350","    0"
"06:55:05:065","71329838132530","  17.134","   0.676"," 1501"," 1100"," 2300"," 1505","   2.946"," 103.622","  28.784","   0.402","  56.640","  15.733"," 34","0"," 33"," 44","  38.943","1175.000"," 326.389","  45.000","  350","    0"
"06:55:05:568","71330992274347","  17.637","   2.625"," 1590"," 1100"," 2800"," 1610","   3.508"," 105.387","  29.274","   0.908","  57.097","  15.860"," 44","0"," 33"," 45","  39.956","1208.000"," 335.556","  45.000","  350","    0"
"06:55:06:069","71332142040828","  18.138","  21.902"," 2843"," 1100"," 3200"," 2923","  15.048"," 112.926","  31.368","  12.119","  63.169","  17.547"," 46","0"," 36"," 51","  44.476","1244.000"," 345.556","  45.000","  350","    0"
"06:55:06:574","71333299512104","  18.642","  12.015"," 2131"," 1100"," 3200"," 2217","   8.509"," 117.218","  32.561","   5.638","  66.013","  18.337"," 44","0"," 35"," 49","  42.775","1279.000"," 355.278","  45.000","  350","    0"
"06:55:07:076","71334452627622","  19.145","   1.739"," 1605"," 1100"," 2900"," 1620","   3.374"," 118.913","  33.032","   0.750","  66.390","  18.442"," 43","0"," 34"," 46","  40.575","1313.000"," 364.722","  45.000","  350","    0"
"06:55:07:583","71335615516063","  19.652","  10.311"," 1986"," 1100"," 3200"," 2004","   6.408"," 122.161","  33.934","   3.671","  68.250","  18.958"," 46","0"," 36"," 49","  43.592","1349.000"," 374.722","  45.000","  350","    0"
"06:55:08:084","71336766075253","  20.153","   9.703"," 2157"," 1100"," 3300"," 2175","   6.979"," 125.660","  34.905","   4.191","  70.352","  19.542"," 37","0"," 36"," 47","  43.270","1385.000"," 384.722","  45.000","  350","    0"
"06:55:08:587","71337920479493","  20.656","   1.729"," 1753"," 1100"," 2800"," 1795","   3.342"," 127.341","  35.373","   0.749","  70.729","  19.647"," 34","0"," 33"," 46","  40.882","1418.000"," 393.889","  45.000","  350","    0"
"06:55:09:089","71339071344339","  21.158","   3.849"," 2516"," 1100"," 3300"," 2544","   4.887"," 129.792","  36.053","   2.239","  71.852","  19.959"," 46","0"," 34"," 48","  41.737","1452.000"," 403.333","  45.000","  350","    0"
"06:55:09:591","71340224468630","  21.660","   4.720"," 1967"," 1100"," 3300"," 1993","   4.631"," 132.119","  36.700","   1.941","  72.827","  20.230"," 45","0"," 37"," 48","  42.331","1489.000"," 413.611","  45.000","  350","    0"
"06:55:10:094","71341378460284","  22.163","   2.922"," 1618"," 1100"," 2800"," 1632","   3.728"," 133.994","  37.220","   1.090","  73.375","  20.382"," 44","0"," 36"," 45","  41.883","1525.000"," 423.611","  45.000","  350","    0"
"06:55:10:597","71342532341697","  22.666","   2.705"," 1552"," 1100"," 2800"," 1572","   3.599"," 135.803","  37.723","   0.974","  73.865","  20.518"," 44","0"," 36"," 45","  41.927","1561.000"," 433.611","  45.000","  350","    0"
"06:55:11:100","71343687464264","  23.169","   2.935"," 1736"," 1100"," 2800"," 1762","   3.696"," 137.664","  38.240","   1.069","  74.403","  20.667"," 46","0"," 34"," 47","  41.758","1595.000"," 443.056","  45.000","  350","    0"
