"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"03:20:16:633","41752925131560","   0.501","   0.625"," 1663"," 1100"," 2800"," 1636","   3.076","   1.541","   0.428","   0.433","   0.217","   0.060"," 33","0"," 32"," 44","  40.168","  32.000","   8.889","  45.000","  350","    0"
"03:20:17:146","41754100852235","   1.013","  28.378"," 3040"," 1100"," 3300"," 3074","  17.588","  10.552","   2.931","  14.489","   7.641","   2.122"," 48","0"," 32"," 53","  44.252","  64.000","  17.778","  45.000","  350","    0"
"03:20:17:648","41755253960429","   1.516","  19.897"," 3002"," 1100"," 3300"," 3047","  14.038","  17.607","   4.891","  10.912","  13.124","   3.646"," 48","0"," 36"," 50","  44.458"," 100.000","  27.778","  45.000","  350","    0"
"03:20:18:150","41756406552821","   2.018","  23.014"," 3045"," 1200"," 3300"," 3080","  15.719","  25.502","   7.084","  12.534","  19.419","   5.394"," 51","0"," 37"," 53","  44.683"," 137.000","  38.056","  45.000","  350","    0"
"03:20:18:651","41757555288199","   2.519","  39.808"," 3046","  900"," 3300"," 3077","  19.403","  35.215","   9.782","  15.978","  27.418","   7.616"," 50","0"," 37"," 55","  47.402"," 174.000","  48.333","  45.000","  350","    0"
"03:20:19:154","41758709002261","   3.021","  39.475"," 3055","  900"," 3300"," 3076","  19.640","  45.089","  12.525","  16.303","  35.614","   9.893"," 51","0"," 38"," 55","  47.842"," 212.000","  58.889","  45.000","  350","    0"
"03:20:19:658","41759867373650","   3.526","  19.559"," 2944"," 1100"," 3300"," 3004","  12.948","  51.625","  14.340","   9.605","  40.463","  11.240"," 48","0"," 37"," 52","  44.891"," 249.000","  69.167","  45.000","  350","    0"
"03:20:20:160","41761017488159","   4.027","  18.075"," 2727"," 1100"," 3300"," 2762","  10.539","  56.907","  15.808","   7.419","  44.181","  12.272"," 48","0"," 36"," 52","  44.476"," 285.000","  79.167","  45.000","  350","  700"
"03:20:20:662","41762170350499","   4.530","   6.966"," 2187"," 1100"," 3300"," 2220","   5.406","  59.623","  16.562","   2.640","  45.507","  12.641"," 47","0"," 36"," 49","  43.250"," 321.000","  89.167","  45.000","  350","    0"
"03:20:21:163","41763319305615","   5.030","   5.356"," 1931"," 1100"," 3300"," 2030","   4.952","  62.103","  17.251","   2.287","  46.652","  12.959"," 48","0"," 35"," 49","  42.083"," 356.000","  98.889","  45.000","  350","    0"
"03:20:21:665","41764471576173","   5.532","  11.191"," 2478"," 1100"," 3300"," 2757","   9.317","  66.781","  18.550","   6.478","  49.905","  13.862"," 44","0"," 36"," 47","  42.915"," 392.000"," 108.889","  45.000","  350","    0"
"03:20:22:171","41765633414016","   6.039","   4.381"," 1680"," 1100"," 2800"," 1716","   3.981","  68.797","  19.110","   1.339","  50.582","  14.051"," 44","0"," 34"," 46","  40.863"," 426.000"," 118.333","  45.000","  350","    0"
"03:20:22:674","41766787534661","   6.542","   2.213"," 1572"," 1100"," 2600"," 1585","   3.453","  70.533","  19.593","   0.795","  50.982","  14.162"," 44","0"," 37"," 45","  40.510"," 463.000"," 128.611","  45.000","  350","    0"
"03:20:23:177","41767941883064","   7.045","   1.770"," 1451"," 1100"," 2300"," 1463","   3.264","  72.175","  20.049","   0.647","  51.308","  14.252"," 43","0"," 36"," 45","  39.570"," 499.000"," 138.611","  45.000","  350","    0"
"03:20:23:680","41769095722953","   7.547","   1.668"," 1587"," 1100"," 2800"," 1600","   3.298","  73.833","  20.509","   0.679","  51.649","  14.347"," 42","0"," 36"," 44","  39.967"," 535.000"," 148.611","  45.000","  350","    0"
"03:20:24:183","41770249950245","   8.050","   1.615"," 1584"," 1100"," 2600"," 1593","   3.250","  75.468","  20.963","   0.639","  51.970","  14.436"," 39","0"," 33"," 44","  39.423"," 568.000"," 157.778","  45.000","  350","    0"
"03:20:24:686","41771403832011","   8.553","   0.758"," 1497"," 1100"," 2300"," 1499","   2.996","  76.974","  21.382","   0.406","  52.175","  14.493"," 35","0"," 33"," 43","  38.263"," 601.000"," 166.944","  45.000","  350","    0"
"03:20:25:189","41772557955411","   9.056","   1.155"," 1447"," 1100"," 2300"," 1448","   3.090","  78.528","  21.813","   0.491","  52.422","  14.562"," 41","0"," 34"," 45","  40.148"," 635.000"," 176.389","  45.000","  350","    0"
"03:20:25:690","41773708881138","   9.558","   1.170"," 1585"," 1100"," 2300"," 1598","   3.110","  80.087","  22.247","   0.507","  52.676","  14.632"," 39","0"," 34"," 45","  40.127"," 669.000"," 185.833","  45.000","  350","    0"
"03:20:26:193","41774862861962","  10.061","   0.878"," 1556"," 1100"," 2600"," 1553","   3.058","  81.625","  22.674","   0.465","  52.910","  14.697"," 35","0"," 33"," 45","  38.862"," 702.000"," 195.000","  45.000","  350","    0"
