"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"04:58:35:068","55288899552160","   0.501","   0.620"," 1658"," 1100"," 2800"," 1664","   3.069","   1.538","   0.427","   0.433","   0.217","   0.060"," 32","0"," 31"," 43","  38.134","  31.000","   8.611","  45.000","  350","    0"
"04:58:35:580","55290073625303","   1.013","  28.204"," 3012"," 1100"," 3300"," 3039","  17.393","  10.437","   2.899","  14.288","   7.527","   2.091"," 48","0"," 31"," 52","  44.576","  62.000","  17.222","  45.000","  350","    0"
"04:58:36:081","55291223319141","   1.514","  20.016"," 3047"," 1100"," 3300"," 3089","  14.306","  17.604","   4.890","  11.179","  13.128","   3.647"," 50","0"," 36"," 52","  44.920","  98.000","  27.222","  45.000","  350","    0"
"04:58:36:582","55292373097141","   2.015","  22.740"," 3051"," 1100"," 3300"," 3085","  15.641","  25.441","   7.067","  12.470","  19.376","   5.382"," 48","0"," 37"," 52","  45.227"," 135.000","  37.500","  45.000","  350","    0"
"04:58:37:085","55293526476095","   2.517","  40.057"," 3038","  900"," 3300"," 3068","  19.363","  35.173","   9.770","  15.940","  27.388","   7.608"," 51","0"," 36"," 54","  47.290"," 171.000","  47.500","  45.000","  350","    0"
"04:58:37:592","55294691243882","   3.025","  41.317"," 3057","  800"," 3300"," 3090","  20.664","  45.662","  12.684","  17.255","  36.146","  10.041"," 48","0"," 38"," 55","  48.235"," 209.000","  58.056","  45.000","  350","    0"
"04:58:38:098","55295851555758","   3.531","  22.100"," 2811"," 1100"," 3300"," 2848","  12.712","  52.089","  14.469","   9.410","  40.904","  11.362"," 46","0"," 38"," 52","  45.694"," 247.000","  68.611","  45.000","  350","  700"
"04:58:38:606","55297016719398","   4.038","  16.317"," 2828"," 1100"," 3300"," 2862","   9.945","  57.139","  15.872","   6.865","  44.390","  12.331"," 44","0"," 37"," 52","  45.231"," 284.000","  78.889","  45.000","  350","    0"
"04:58:39:107","55298166523842","   4.539","   5.562"," 1869"," 1100"," 3300"," 1889","   4.649","  59.469","  16.519","   2.001","  45.392","  12.609"," 46","0"," 36"," 50","  43.222"," 320.000","  88.889","  45.000","  350","    0"
"04:58:39:617","55299337511336","   5.050","   7.293"," 2022"," 1100"," 3300"," 2262","   6.136","  62.600","  17.389","   3.415","  47.135","  13.093"," 46","0"," 36"," 49","  42.719"," 356.000","  98.889","  45.000","  350","    0"
"04:58:40:119","55300490584336","   5.552","   9.030"," 2501"," 1100"," 3300"," 2723","   7.966","  66.603","  18.501","   5.144","  49.720","  13.811"," 42","0"," 37"," 52","  43.819"," 393.000"," 109.167","  45.000","  350","    0"
"04:58:40:622","55301644649494","   6.055","   4.969"," 1804"," 1100"," 2800"," 1847","   4.295","  68.763","  19.101","   1.619","  50.534","  14.037"," 42","0"," 34"," 48","  41.827"," 427.000"," 118.611","  45.000","  350","    0"
