"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:19:51:506","66479554229180","   0.501","   0.578"," 1700"," 1100"," 2800"," 1706","   3.038","   1.521","   0.423","   0.417","   0.209","   0.058"," 31","0"," 30"," 40","  35.381","  30.000","   8.333","  45.000","  350","    0"
"06:19:52:017","66480726506949","   1.012","  27.613"," 3039"," 1100"," 3300"," 3073","  17.307","  10.362","   2.878","  14.218","   7.472","   2.076"," 46","0"," 30"," 50","  41.970","  60.000","  16.667","  45.000","  350","    0"
"06:19:52:526","66481893795907","   1.520","  20.566"," 3046"," 1100"," 3300"," 3085","  14.593","  17.786","   4.940","  11.476","  13.310","   3.697"," 49","0"," 34"," 49","  42.979","  94.000","  26.111","  45.000","  350","    0"
"06:19:53:029","66483047784981","   2.023","  21.919"," 3049"," 1100"," 3300"," 3082","  15.239","  25.449","   7.069","  12.091","  19.390","   5.386"," 43","0"," 35"," 49","  42.888"," 129.000","  35.833","  45.000","  350","    0"
"06:19:53:529","66484196205227","   2.524","  40.245"," 3053"," 1000"," 3300"," 3091","  19.574","  35.245","   9.790","  16.157","  27.476","   7.632"," 45","0"," 35"," 52","  45.251"," 164.000","  45.556","  45.000","  350","    0"
"06:19:54:039","66485367297335","   3.034","  42.121"," 3052","  900"," 3300"," 3072","  19.709","  45.303","  12.584","  16.314","  35.801","   9.945"," 43","0"," 36"," 53","  46.645"," 200.000","  55.556","  45.000","  350","    0"
"06:19:54:548","66486534216648","   3.542","  23.714"," 2818"," 1100"," 3300"," 2859","  13.460","  52.147","  14.485","  10.129","  40.952","  11.375"," 44","0"," 36"," 51","  43.369"," 236.000","  65.556","  45.000","  350","    0"
"06:19:55:049","66487684294174","   4.044","  14.886"," 2769"," 1100"," 3300"," 2793","   8.810","  56.562","  15.712","   5.864","  43.890","  12.192"," 40","0"," 36"," 50","  43.618"," 272.000","  75.556","  45.000","  350","    0"
"06:19:55:550","66488834696473","   4.545","   4.921"," 1900"," 1100"," 3300"," 1929","   4.439","  58.788","  16.330","   1.816","  44.801","  12.445"," 42","0"," 35"," 47","  40.056"," 307.000","  85.278","  45.000","  350","    0"
"06:19:56:052","66489986920430","   5.047","   5.327"," 1900"," 1100"," 3300"," 1997","   4.814","  61.205","  17.001","   2.168","  45.889","  12.747"," 46","0"," 34"," 47","  39.639"," 341.000","  94.722","  45.000","  350","    0"
"06:19:56:554","66491138266109","   5.549","  13.707"," 2430"," 1100"," 3300"," 2661","  10.011","  66.228","  18.397","   7.125","  49.464","  13.740"," 42","0"," 35"," 49","  41.594"," 376.000"," 104.444","  45.000","  350","    0"
"06:19:57:057","66492292136829","   6.051","   3.030"," 1600"," 1100"," 2800"," 1644","   3.702","  68.089","  18.914","   1.023","  49.979","  13.883"," 38","0"," 34"," 44","  38.947"," 410.000"," 113.889","  45.000","  350","    0"
"06:19:57:560","66493446185887","   6.554","   1.638"," 1425"," 1100"," 2300"," 1444","   3.219","  69.707","  19.363","   0.619","  50.290","  13.969"," 41","0"," 34"," 43","  38.399"," 444.000"," 123.333","  45.000","  350","    0"
"06:19:58:063","66494600185150","   7.057","   1.862"," 1462"," 1100"," 2800"," 1503","   3.283","  71.358","  19.822","   0.679","  50.632","  14.064"," 40","0"," 33"," 42","  37.665"," 477.000"," 132.500","  45.000","  350","    0"
"06:19:58:566","66495754270877","   7.560","   1.408"," 1476"," 1100"," 2400"," 1487","   3.173","  72.954","  20.265","   0.584","  50.925","  14.146"," 37","0"," 31"," 42","  38.212"," 508.000"," 141.111","  45.000","  350","    0"
"06:19:59:068","66496908403280","   8.063","   1.638"," 1570"," 1100"," 2800"," 1583","   3.255","  74.591","  20.720","   0.649","  51.252","  14.237"," 41","0"," 30"," 43","  37.239"," 538.000"," 149.444","  45.000","  350","    0"
"06:19:59:571","66498062438115","   8.566","   0.810"," 1483"," 1100"," 2300"," 1488","   2.991","  76.095","  21.137","   0.422","  51.464","  14.296"," 32","0"," 30"," 42","  35.171"," 568.000"," 157.778","  45.000","  350","    0"
"06:20:00:074","66499216548569","   9.069","   1.747"," 1578"," 1100"," 2300"," 1604","   3.234","  77.721","  21.589","   0.615","  51.773","  14.381"," 34","0"," 30"," 42","  36.912"," 598.000"," 166.111","  45.000","  350","    0"
"06:20:00:577","66500370648487","   9.572","   0.930"," 1563"," 1100"," 2300"," 1574","   3.035","  79.248","  22.013","   0.471","  52.010","  14.447"," 36","0"," 30"," 41","  36.375"," 628.000"," 174.444","  45.000","  350","    0"
"06:20:01:080","66501523646576","  10.074","   0.671"," 1512"," 1100"," 2300"," 1521","   2.964","  80.737","  22.427","   0.400","  52.211","  14.503"," 38","0"," 30"," 41","  35.975"," 658.000"," 182.778","  45.000","  350","    0"
"06:20:01:583","66502677812649","  10.577","   0.853"," 1548"," 1100"," 2300"," 1556","   3.011","  82.252","  22.848","   0.442","  52.433","  14.565"," 34","0"," 30"," 41","  36.032"," 688.000"," 191.111","  45.000","  350","    0"
"06:20:02:085","66503831842603","  11.080","   1.637"," 1538"," 1100"," 2400"," 1555","   3.215","  83.869","  23.297","   0.601","  52.735","  14.649"," 32","0"," 30"," 42","  36.943"," 718.000"," 199.444","  45.000","  350","    0"
"06:20:02:592","66504993736368","  11.586","   0.831"," 1467"," 1100"," 2300"," 1485","   3.014","  85.395","  23.721","   0.437","  52.957","  14.710"," 40","0"," 31"," 41","  36.046"," 749.000"," 208.056","  45.000","  350","    0"
"06:20:03:095","66506147762697","  12.089","   0.770"," 1509"," 1100"," 2300"," 1512","   2.972","  86.889","  24.136","   0.428","  53.172","  14.770"," 38","0"," 31"," 41","  36.475"," 780.000"," 216.667","  45.000","  350","    0"
"06:20:03:605","66507319299628","  12.600","   1.246"," 1470"," 1100"," 2500"," 1478","   3.084","  88.463","  24.573","   0.534","  53.445","  14.846"," 39","0"," 31"," 41","  36.956"," 811.000"," 225.278","  45.000","  350","    0"
"06:20:04:108","66508473402476","  13.103","   0.743"," 1490"," 1100"," 2300"," 1501","   2.943","  89.943","  24.984","   0.408","  53.650","  14.903"," 32","0"," 31"," 42","  35.507"," 842.000"," 233.889","  45.000","  350","    0"
"06:20:04:611","66509627424730","  13.606","   0.937"," 1471"," 1100"," 2400"," 1492","   3.001","  91.452","  25.403","   0.458","  53.880","  14.967"," 40","0"," 31"," 42","  35.769"," 873.000"," 242.500","  45.000","  350","    0"
"06:20:05:118","66510791469206","  14.113","   1.361"," 1528"," 1100"," 2500"," 1524","   3.090","  93.020","  25.839","   0.536","  54.152","  15.042"," 32","0"," 30"," 42","  37.052"," 903.000"," 250.833","  45.000","  350","    0"
"06:20:05:629","66511962962214","  14.623","   0.637"," 1517"," 1100"," 2300"," 1544","   2.934","  94.518","  26.255","   0.402","  54.357","  15.099"," 32","0"," 31"," 41","  35.838"," 934.000"," 259.444","  45.000","  350","    0"
"06:20:06:133","66513120713805","  15.128","   0.978"," 1467"," 1100"," 2300"," 1477","   3.016","  96.039","  26.678","   0.473","  54.596","  15.166"," 34","0"," 31"," 42","  36.904"," 965.000"," 268.056","  45.000","  350","    0"
"06:20:06:636","66514274977522","  15.631","   0.602"," 1553"," 1100"," 2800"," 1567","   2.925","  97.511","  27.086","   0.395","  54.794","  15.221"," 36","0"," 30"," 41","  34.294"," 995.000"," 276.389","  45.000","  350","    0"
"06:20:07:139","66515429046942","  16.134","   1.130"," 1573"," 1100"," 2800"," 1592","   3.049","  99.044","  27.512","   0.502","  55.047","  15.291"," 32","0"," 31"," 41","  36.507","1026.000"," 285.000","  45.000","  350","    0"
"06:20:07:640","66516577696750","  16.634","   8.238"," 2456"," 1100"," 3100"," 2529","   6.478"," 102.287","  28.413","   3.796","  56.947","  15.819"," 46","0"," 31"," 46","  39.086","1057.000"," 293.611","  45.000","  350","    0"
"06:20:08:140","66517726522680","  17.135","  22.286"," 2883"," 1100"," 3200"," 2951","  15.076"," 109.834","  30.510","  12.136","  63.023","  17.506"," 43","0"," 35"," 48","  42.428","1092.000"," 303.333","  45.000","  350","    0"
"06:20:08:646","66518887286616","  17.641","   8.439"," 2012"," 1100"," 3200"," 2092","   6.834"," 113.291","  31.470","   4.031","  65.062","  18.073"," 37","0"," 34"," 46","  40.498","1126.000"," 312.778","  45.000","  350","    0"
"06:20:09:149","66520041325846","  18.143","   1.761"," 1710"," 1100"," 2800"," 1730","   3.314"," 114.958","  31.933","   0.732","  65.430","  18.175"," 33","0"," 32"," 43","  37.819","1158.000"," 321.667","  45.000","  350","    0"
"06:20:09:652","66521195434159","  18.646","   1.327"," 1570"," 1100"," 2800"," 1584","   3.143"," 116.539","  32.372","   0.578","  65.721","  18.256"," 32","0"," 31"," 42","  36.411","1189.000"," 330.278","  45.000","  350","    0"
"06:20:10:157","66522355824225","  19.152","   8.619"," 1511"," 1100"," 2700"," 1513","   5.097"," 119.116","  33.088","   2.384","  66.927","  18.591"," 44","0"," 32"," 45","  40.317","1221.000"," 339.167","  45.000","  350","    0"
"06:20:10:665","66523520748287","  19.660","   9.818"," 2081"," 1100"," 3300"," 2100","   6.867"," 122.602","  34.056","   4.111","  69.014","  19.170"," 37","0"," 34"," 48","  41.624","1255.000"," 348.611","  45.000","  350","    0"
