"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"02:49:08:402","37465628980097","   0.510","   0.966"," 1550"," 1100"," 2300"," 1557","   3.152","   1.608","   0.447","   0.498","   0.254","   0.071"," 36","0"," 31"," 43","  39.236","  31.000","   8.611","  45.000","  350","    0"
"02:49:08:912","37466799712521","   1.020","  30.922"," 3073"," 1200"," 3300"," 3104","  18.933","  11.267","   3.130","  15.652","   8.239","   2.289"," 46","0"," 35"," 52","  45.544","  66.000","  18.333","  45.000","  350","    0"
"02:49:09:412","37467948555644","   1.521","  26.207"," 3096"," 1200"," 3300"," 3129","  17.551","  20.053","   5.570","  14.349","  15.423","   4.284"," 50","0"," 39"," 53","  46.728"," 105.000","  29.167","  45.000","  350","    0"
"02:49:09:913","37469097407304","   2.021","  19.563"," 3017"," 1100"," 3300"," 3065","  14.269","  27.197","   7.555","  11.093","  20.976","   5.827"," 48","0"," 39"," 52","  45.832"," 144.000","  40.000","  45.000","  350","    0"
"02:49:10:414","37470246052574","   2.522","  48.123"," 3060","  800"," 3300"," 3085","  21.719","  38.069","  10.575","  18.233","  30.103","   8.362"," 54","0"," 39"," 55","  48.627"," 183.000","  50.833","  45.000","  350","    0"
"02:49:10:916","37471399605876","   3.025","  33.376"," 2990","  900"," 3300"," 3012","  16.908","  46.568","  12.936","  13.313","  36.796","  10.221"," 46","0"," 40"," 55","  49.671"," 223.000","  61.944","  45.000","  350","    0"
"02:49:11:418","37472551437221","   3.527","  21.990"," 2848"," 1100"," 3300"," 2906","  13.478","  53.333","  14.815","  10.190","  41.910","  11.642"," 48","0"," 39"," 52","  45.987"," 262.000","  72.778","  45.000","  350","    0"
"02:49:11:921","37473705616236","   4.030","  14.749"," 2710"," 1100"," 3300"," 2744","   9.130","  57.925","  16.090","   6.083","  44.970","  12.492"," 45","0"," 39"," 52","  45.535"," 301.000","  83.611","  45.000","  350","    0"
"02:49:12:427","37474866261456","   4.535","   4.255"," 1528"," 1100"," 2300"," 1538","   3.759","  59.826","  16.618","   1.134","  45.543","  12.651"," 44","0"," 37"," 47","  42.162"," 338.000","  93.889","  45.000","  350","    0"
"02:49:12:933","37476026719026","   5.041","  10.942"," 2218"," 1100"," 3300"," 2462","   8.508","  64.129","  17.814","   5.700","  48.426","  13.452"," 46","0"," 38"," 48","  43.515"," 376.000"," 104.444","  45.000","  350","    0"
"02:49:13:434","37477178419786","   5.543","   4.195"," 2584"," 1100"," 3300"," 2751","   5.113","  66.695","  18.526","   2.428","  49.644","  13.790"," 34","0"," 34"," 49","  43.944"," 410.000"," 113.889","  45.000","  350","    0"
"02:49:13:937","37478332438537","   6.046","   5.582"," 1656"," 1100"," 2800"," 1671","   4.277","  68.846","  19.124","   1.576","  50.437","  14.010"," 43","0"," 34"," 47","  42.233"," 444.000"," 123.333","  45.000","  350","    0"
"02:49:14:440","37479486644136","   6.549","   1.892"," 1421"," 1100"," 2300"," 1439","   3.311","  70.511","  19.586","   0.684","  50.781","  14.106"," 46","0"," 36"," 45","  41.006"," 480.000"," 133.333","  45.000","  350","    0"
"02:49:14:943","37480640633791","   7.052","   1.900"," 1432"," 1100"," 2300"," 1437","   3.315","  72.178","  20.049","   0.688","  51.127","  14.202"," 42","0"," 37"," 46","  41.331"," 517.000"," 143.611","  45.000","  350","    0"
"02:49:15:446","37481794772434","   7.554","   1.860"," 1536"," 1100"," 2800"," 1533","   3.361","  73.868","  20.519","   0.733","  51.496","  14.304"," 45","0"," 33"," 46","  41.780"," 550.000"," 152.778","  45.000","  350","    0"
