"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:06:32:388","72907133492083","   0.501","   0.869"," 1577"," 1100"," 2300"," 1571","   3.155","   1.581","   0.439","   0.484","   0.243","   0.067"," 33","0"," 32"," 42","  38.051","  32.000","   8.889","  45.000","  350","    0"
"07:06:32:898","72908304818971","   1.012","  28.266"," 3061"," 1100"," 3300"," 3095","  18.024","  10.781","   2.995","  14.950","   7.873","   2.187"," 47","0"," 32"," 51","  44.475","  64.000","  17.778","  45.000","  350","    0"
"07:06:33:400","72909457853208","   1.514","  29.359"," 3021"," 1200"," 3300"," 3051","  17.134","  19.391","   5.386","  14.060","  14.938","   4.150"," 51","0"," 37"," 52","  45.475"," 101.000","  28.056","  45.000","  350","    0"
"07:06:33:903","72910611234646","   2.017","  19.629"," 2953"," 1100"," 3300"," 2981","  13.013","  25.931","   7.203","  10.007","  19.968","   5.547"," 43","0"," 37"," 52","  46.176"," 138.000","  38.333","  45.000","  350","    0"
"07:06:34:406","72911765173272","   2.519","   0.867"," 1516"," 1100"," 2300"," 1526","   3.134","  27.508","   7.641","   0.473","  20.205","   5.613"," 34","0"," 33"," 45","  39.635"," 171.000","  47.500","  45.000","  350","    0"
"07:06:34:909","72912919364686","   3.022","   0.811"," 1520"," 1100"," 2400"," 1539","   3.112","  29.073","   8.076","   0.459","  20.436","   5.677"," 33","0"," 32"," 44","  38.267"," 203.000","  56.389","  45.000","  350","    0"
"07:06:35:412","72914073367643","   3.525","   0.770"," 1524"," 1100"," 2300"," 1533","   3.102","  30.633","   8.509","   0.453","  20.664","   5.740"," 34","0"," 32"," 45","  38.813"," 235.000","  65.278","  45.000","  350","    0"
"07:06:35:915","72915227395955","   4.028","   1.045"," 1516"," 1100"," 2300"," 1538","   3.152","  32.218","   8.950","   0.494","  20.912","   5.809"," 42","0"," 33"," 44","  38.524"," 268.000","  74.444","  45.000","  350","    0"
"07:06:36:417","72916381427319","   4.531","   0.787"," 1523"," 1100"," 2300"," 1522","   3.114","  33.784","   9.384","   0.459","  21.143","   5.873"," 33","0"," 32"," 45","  39.514"," 300.000","  83.333","  45.000","  350","    0"
"07:06:36:920","72917535663981","   5.034","   0.779"," 1558"," 1100"," 2300"," 1572","   3.112","  35.350","   9.819","   0.460","  21.375","   5.937"," 33","0"," 32"," 43","  38.759"," 332.000","  92.222","  45.000","  350","    0"
"07:06:37:429","72918703289095","   5.543","   0.810"," 1515"," 1100"," 2300"," 1520","   3.108","  36.931","  10.259","   0.459","  21.608","   6.002"," 36","0"," 32"," 43","  37.345"," 364.000"," 101.111","  45.000","  350","    0"
"07:06:37:937","72919867893297","   6.050","   0.790"," 1516"," 1100"," 2300"," 1534","   3.105","  38.507","  10.696","   0.452","  21.837","   6.066"," 35","0"," 32"," 43","  38.694"," 396.000"," 110.000","  45.000","  350","    0"
"07:06:38:440","72921022065897","   6.553","   0.874"," 1507"," 1100"," 2300"," 1530","   3.131","  40.082","  11.134","   0.478","  22.078","   6.133"," 35","0"," 32"," 43","  37.772"," 428.000"," 118.889","  45.000","  350","    0"
"07:06:38:943","72922176230675","   7.056","   0.803"," 1522"," 1100"," 2300"," 1517","   3.117","  41.650","  11.569","   0.462","  22.310","   6.197"," 33","0"," 32"," 43","  37.600"," 460.000"," 127.778","  45.000","  350","    0"
"07:06:39:445","72923330209169","   7.559","   0.836"," 1537"," 1100"," 2300"," 1562","   3.121","  43.219","  12.005","   0.467","  22.545","   6.263"," 33","0"," 32"," 43","  37.358"," 492.000"," 136.667","  45.000","  350","    0"
"07:06:39:948","72924484172499","   8.062","   0.791"," 1550"," 1100"," 2500"," 1560","   3.114","  44.785","  12.440","   0.461","  22.777","   6.327"," 33","0"," 32"," 43","  37.853"," 524.000"," 145.556","  45.000","  350","    0"
"07:06:40:451","72925638215991","   8.565","   0.781"," 1521"," 1100"," 2300"," 1516","   3.101","  46.345","  12.874","   0.450","  23.003","   6.390"," 40","0"," 32"," 45","  38.807"," 556.000"," 154.444","  45.000","  350","    0"
"07:06:40:954","72926792429030","   9.068","   0.726"," 1554"," 1100"," 2300"," 1556","   3.090","  47.899","  13.305","   0.444","  23.227","   6.452"," 32","0"," 32"," 44","  39.069"," 588.000"," 163.333","  45.000","  350","    0"
"07:06:41:456","72927944483307","   9.570","   0.788"," 1534"," 1100"," 2400"," 1541","   3.104","  49.457","  13.738","   0.454","  23.454","   6.515"," 38","0"," 32"," 43","  36.810"," 620.000"," 172.222","  45.000","  350","    0"
"07:06:41:958","72929096124203","  10.072","   0.749"," 1558"," 1100"," 2300"," 1562","   3.097","  51.011","  14.170","   0.446","  23.678","   6.577"," 33","0"," 32"," 43","  37.630"," 652.000"," 181.111","  45.000","  350","    0"
"07:06:42:461","72930250400954","  10.575","   0.763"," 1531"," 1100"," 2300"," 1547","   3.104","  52.573","  14.604","   0.454","  23.907","   6.641"," 35","0"," 32"," 43","  37.413"," 684.000"," 190.000","  45.000","  350","    0"
"07:06:42:964","72931404405153","  11.077","   0.846"," 1542"," 1100"," 2300"," 1553","   3.125","  54.145","  15.040","   0.471","  24.144","   6.707"," 38","0"," 32"," 43","  37.412"," 716.000"," 198.889","  45.000","  350","    0"
"07:06:43:467","72932558444468","  11.580","   0.753"," 1549"," 1100"," 2400"," 1560","   3.105","  55.706","  15.474","   0.457","  24.373","   6.770"," 36","0"," 32"," 43","  37.485"," 748.000"," 207.778","  45.000","  350","    0"
"07:06:43:970","72933712537079","  12.083","   0.795"," 1532"," 1100"," 2400"," 1545","   3.109","  57.270","  15.908","   0.455","  24.602","   6.834"," 34","0"," 32"," 43","  36.958"," 780.000"," 216.667","  45.000","  350","    0"
"07:06:44:473","72934866698869","  12.586","   0.846"," 1524"," 1100"," 2300"," 1531","   3.120","  58.839","  16.344","   0.465","  24.836","   6.899"," 40","0"," 32"," 43","  37.379"," 812.000"," 225.556","  45.000","  350","    0"
"07:06:44:975","72936020729932","  13.089","   1.518"," 1762"," 1100"," 2800"," 1787","   3.387","  60.542","  16.817","   0.706","  25.191","   6.998"," 34","0"," 33"," 44","  38.511"," 845.000"," 234.722","  45.000","  350","    0"
"07:06:45:478","72937174799177","  13.592","   0.760"," 1554"," 1100"," 2300"," 1549","   3.108","  62.105","  17.251","   0.460","  25.422","   7.062"," 37","0"," 32"," 42","  36.153"," 877.000"," 243.611","  45.000","  350","    0"
"07:06:45:981","72938328829713","  14.095","   0.820"," 1523"," 1100"," 2300"," 1528","   3.113","  63.671","  17.686","   0.460","  25.653","   7.126"," 33","0"," 31"," 43","  38.676"," 908.000"," 252.222","  45.000","  350","    0"
"07:06:46:484","72939482909582","  14.598","   0.728"," 1547"," 1100"," 2300"," 1558","   3.091","  65.225","  18.118","   0.442","  25.876","   7.188"," 40","0"," 31"," 43","  37.634"," 939.000"," 260.833","  45.000","  350","    0"
"07:06:46:987","72940636953488","  15.101","   0.792"," 1538"," 1100"," 2300"," 1539","   3.113","  66.791","  18.553","   0.462","  26.108","   7.252"," 33","0"," 32"," 43","  38.720"," 971.000"," 269.722","  45.000","  350","    0"
"07:06:47:490","72941790956969","  15.604","   0.740"," 1578"," 1100"," 2500"," 1602","   3.092","  68.346","  18.985","   0.443","  26.331","   7.314"," 38","0"," 32"," 43","  36.343","1003.000"," 278.611","  45.000","  350","    0"
"07:06:47:993","72942945189137","  16.106","   0.653"," 1586"," 1100"," 2700"," 1584","   3.070","  69.889","  19.414","   0.427","  26.546","   7.374"," 33","0"," 31"," 43","  35.992","1034.000"," 287.222","  45.000","  350","    0"
"07:06:48:496","72944099119085","  16.609","   0.694"," 1545"," 1100"," 2400"," 1557","   3.078","  71.437","  19.844","   0.431","  26.762","   7.434"," 32","0"," 32"," 43","  36.152","1066.000"," 296.111","  45.000","  350","    0"
"07:06:48:999","72945253182603","  17.112","   0.719"," 1553"," 1100"," 2400"," 1574","   3.099","  72.996","  20.277","   0.451","  26.990","   7.497"," 35","0"," 32"," 42","  36.285","1098.000"," 305.000","  45.000","  350","    0"
"07:06:49:501","72946407304196","  17.615","   0.719"," 1555"," 1100"," 2500"," 1583","   3.090","  74.550","  20.708","   0.444","  27.213","   7.559"," 32","0"," 31"," 44","  37.885","1129.000"," 313.611","  45.000","  350","    0"
"07:06:50:004","72947561405662","  18.118","   0.663"," 1562"," 1100"," 2800"," 1586","   3.073","  76.096","  21.138","   0.431","  27.429","   7.619"," 32","0"," 31"," 43","  35.283","1160.000"," 322.222","  45.000","  350","    0"
"07:06:50:507","72948715419891","  18.621","   0.686"," 1557"," 1100"," 2500"," 1557","   3.084","  77.647","  21.569","   0.437","  27.649","   7.680"," 33","0"," 32"," 43","  36.669","1192.000"," 331.111","  45.000","  350","    0"
"07:06:51:010","72949869575347","  19.124","   0.642"," 1572"," 1100"," 2600"," 1577","   3.070","  79.191","  21.997","   0.425","  27.863","   7.740"," 33","0"," 32"," 43","  38.302","1224.000"," 340.000","  45.000","  350","    0"
"07:06:51:513","72951023669262","  19.627","   0.663"," 1593"," 1100"," 2300"," 1616","   3.080","  80.740","  22.428","   0.436","  28.082","   7.801"," 32","0"," 31"," 43","  37.250","1255.000"," 348.611","  45.000","  350","    0"
"07:06:52:016","72952177747677","  20.130","   0.731"," 1561"," 1100"," 2700"," 1552","   3.089","  82.294","  22.859","   0.444","  28.305","   7.863"," 33","0"," 32"," 43","  36.500","1287.000"," 357.500","  45.000","  350","    0"
