"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"08:38:23:734","85554803082941","   0.501","   0.579"," 1702"," 1100"," 2800"," 1711","   3.048","   1.528","   0.424","   0.418","   0.209","   0.058"," 31","0"," 30"," 42","  38.695","  30.000","   8.333","  45.000","  350","    0"
"08:38:24:247","85555979472239","   1.014","  28.016"," 3060"," 1100"," 3300"," 3099","  17.987","  10.749","   2.986","  14.934","   7.865","   2.185"," 49","0"," 30"," 51","  43.578","  60.000","  16.667","  45.000","  350","    0"
"08:38:24:748","85557128611428","   1.515","  31.671"," 3077"," 1200"," 3300"," 3105","  18.511","  20.018","   5.561","  15.415","  15.585","   4.329"," 49","0"," 36"," 52","  45.730","  96.000","  26.667","  45.000","  350","    0"
"08:38:25:250","85558281758136","   2.017","  17.110"," 2963"," 1100"," 3300"," 2984","  11.586","  25.841","   7.178","   8.653","  19.933","   5.537"," 45","0"," 34"," 52","  45.397"," 130.000","  36.111","  45.000","  350","    0"
"08:38:25:757","85559446083403","   2.524","  10.784"," 2739"," 1100"," 3300"," 2789","   8.328","  30.066","   8.352","   5.426","  22.686","   6.302"," 47","0"," 34"," 48","  42.598"," 164.000","  45.556","  45.000","  350","    0"
"08:38:26:263","85560606621610","   3.030","  18.766"," 2819"," 1100"," 3300"," 2864","  11.603","  35.934","   9.982","   8.497","  26.983","   7.495"," 44","0"," 36"," 52","  43.770"," 200.000","  55.556","  45.000","  350","    0"
"08:38:26:766","85561760795921","   3.533","   1.309"," 1453"," 1100"," 2400"," 1455","   3.119","  37.503","  10.417","   0.551","  27.260","   7.572"," 39","0"," 35"," 45","  41.059"," 235.000","  65.278","  45.000","  350","    0"
"08:38:27:272","85562922151814","   4.039","   0.968"," 1426"," 1100"," 2300"," 1425","   3.029","  39.036","  10.843","   0.476","  27.501","   7.639"," 37","0"," 32"," 45","  40.326"," 267.000","  74.167","  45.000","  350","    0"
"08:38:27:775","85564076066348","   4.542","   0.715"," 1468"," 1100"," 2300"," 1477","   2.952","  40.520","  11.256","   0.408","  27.706","   7.696"," 33","0"," 32"," 44","  36.867"," 299.000","  83.056","  45.000","  350","    0"
"08:38:28:276","85565225607567","   5.043","   1.608"," 1513"," 1100"," 2300"," 1540","   3.198","  42.122","  11.701","   0.614","  28.013","   7.782"," 39","0"," 32"," 45","  39.517"," 331.000","  91.944","  45.000","  350","    0"
"08:38:28:778","85566378299418","   5.545","   0.769"," 1472"," 1100"," 2300"," 1478","   2.965","  43.611","  12.114","   0.415","  28.222","   7.839"," 43","0"," 32"," 44","  37.849"," 363.000"," 100.833","  45.000","  350","    0"
"08:38:29:281","85567532329432","   6.048","   0.833"," 1463"," 1100"," 2300"," 1475","   2.967","  45.103","  12.529","   0.429","  28.438","   7.899"," 37","0"," 31"," 43","  36.773"," 394.000"," 109.444","  45.000","  350","    0"
