"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:38:28:956","77305354757595","   0.501","   0.602"," 1680"," 1100"," 2800"," 1695","   3.057","   1.532","   0.426","   0.423","   0.212","   0.059"," 32","0"," 31"," 42","  37.367","  31.000","   8.611","  45.000","  350","    0"
"07:38:29:466","77306526367645","   1.012","  28.138"," 3046"," 1100"," 3300"," 3089","  17.976","  10.710","   2.975","  14.908","   7.823","   2.173"," 47","0"," 31"," 50","  43.401","  62.000","  17.222","  45.000","  350","    0"
"07:38:29:967","77307675124942","   1.512","  31.530"," 3052"," 1300"," 3300"," 3082","  18.343","  19.892","   5.526","  15.262","  15.463","   4.295"," 51","0"," 36"," 52","  45.366","  98.000","  27.222","  45.000","  350","    0"
"07:38:30:468","77308826051869","   2.014","  16.469"," 2938"," 1100"," 3300"," 2966","  11.316","  25.568","   7.102","   8.400","  19.676","   5.466"," 42","0"," 35"," 51","  45.025"," 133.000","  36.944","  45.000","  350","    0"
"07:38:30:975","77309988014008","   2.520","   9.821"," 2772"," 1100"," 3300"," 2822","   7.975","  29.606","   8.224","   5.084","  22.251","   6.181"," 47","0"," 33"," 49","  42.544"," 166.000","  46.111","  45.000","  350","    0"
"07:38:31:477","77311140341378","   3.022","  16.724"," 2817"," 1100"," 3300"," 2856","  10.909","  35.084","   9.746","   7.848","  26.191","   7.275"," 41","0"," 35"," 50","  43.237"," 201.000","  55.833","  45.000","  350","    0"
"07:38:31:980","77312294472753","   3.525","   1.243"," 1477"," 1100"," 2800"," 1483","   3.127","  36.656","  10.182","   0.552","  26.469","   7.353"," 34","0"," 32"," 44","  39.473"," 233.000","  64.722","  45.000","  350","    0"
"07:38:32:483","77313448641558","   4.028","   1.058"," 1419"," 1100"," 2300"," 1436","   3.048","  38.189","  10.608","   0.489","  26.715","   7.421"," 39","0"," 32"," 43","  38.616"," 265.000","  73.611","  45.000","  350","    0"
"07:38:32:985","77314601438188","   4.531","   0.694"," 1476"," 1100"," 2300"," 1476","   2.953","  39.673","  11.020","   0.410","  26.921","   7.478"," 41","0"," 31"," 43","  36.328"," 296.000","  82.222","  45.000","  350","    0"
"07:38:33:488","77315755503691","   5.033","   1.444"," 1472"," 1100"," 2300"," 1469","   3.166","  41.265","  11.463","   0.587","  27.216","   7.560"," 37","0"," 32"," 44","  38.667"," 328.000","  91.111","  45.000","  350","    0"
"07:38:33:989","77316905264891","   5.534","   0.723"," 1486"," 1100"," 2300"," 1481","   2.966","  42.751","  11.875","   0.419","  27.426","   7.618"," 41","0"," 31"," 42","  36.715"," 359.000","  99.722","  45.000","  350","    0"
"07:38:34:492","77318059323531","   6.037","   0.716"," 1477"," 1100"," 2300"," 1484","   2.958","  44.239","  12.289","   0.416","  27.635","   7.676"," 38","0"," 31"," 43","  36.442"," 390.000"," 108.333","  45.000","  350","    0"
"07:38:34:993","77319209799677","   6.539","   0.633"," 1501"," 1100"," 2300"," 1512","   2.935","  45.710","  12.697","   0.399","  27.835","   7.732"," 38","0"," 31"," 42","  35.702"," 421.000"," 116.944","  45.000","  350","    0"
"07:38:35:496","77320364126860","   7.042","   0.665"," 1488"," 1100"," 2300"," 1500","   2.940","  47.189","  13.108","   0.400","  28.036","   7.788"," 39","0"," 31"," 43","  36.458"," 452.000"," 125.556","  45.000","  350","    0"
"07:38:35:999","77321518270202","   7.545","   0.748"," 1489"," 1100"," 2300"," 1505","   2.970","  48.683","  13.523","   0.427","  28.251","   7.848"," 33","0"," 32"," 43","  36.956"," 484.000"," 134.444","  45.000","  350","    0"
"07:38:36:504","77322677654862","   8.050","   1.872"," 1500"," 1100"," 2300"," 1509","   3.240","  50.320","  13.978","   0.659","  28.584","   7.940"," 39","0"," 31"," 44","  38.613"," 515.000"," 143.056","  45.000","  350","    0"
"07:38:37:007","77323831652584","   8.553","   0.738"," 1469"," 1100"," 2300"," 1480","   2.950","  51.803","  14.390","   0.408","  28.789","   7.997"," 34","0"," 31"," 44","  36.617"," 546.000"," 151.667","  45.000","  350","    0"
"07:38:37:510","77324985747688","   9.056","   0.781"," 1457"," 1100"," 2300"," 1465","   2.954","  53.289","  14.803","   0.412","  28.997","   8.055"," 31","0"," 31"," 43","  36.163"," 577.000"," 160.278","  45.000","  350","    0"
"07:38:38:013","77326140009940","   9.559","   0.589"," 1522"," 1100"," 2300"," 1541","   2.918","  54.757","  15.210","   0.385","  29.190","   8.108"," 39","0"," 31"," 43","  35.953"," 608.000"," 168.889","  45.000","  350","    0"
"07:38:38:519","77327300270314","  10.064","   1.309"," 1451"," 1100"," 2300"," 1462","   3.122","  56.335","  15.649","   0.550","  29.468","   8.186"," 37","0"," 32"," 44","  37.958"," 640.000"," 177.778","  45.000","  350","    0"
"07:38:39:022","77328454616459","  10.567","   0.845"," 1495"," 1100"," 2400"," 1512","   2.976","  57.832","  16.064","   0.435","  29.687","   8.246"," 42","0"," 31"," 44","  38.046"," 671.000"," 186.389","  45.000","  350","    0"
"07:38:39:525","77329608676747","  11.070","   0.827"," 1475"," 1100"," 2300"," 1477","   2.964","  59.323","  16.479","   0.427","  29.902","   8.306"," 36","0"," 31"," 43","  37.993"," 702.000"," 195.000","  45.000","  350","    0"
"07:38:40:027","77330762764737","  11.573","   0.598"," 1511"," 1100"," 2300"," 1521","   2.919","  60.791","  16.886","   0.384","  30.095","   8.360"," 36","0"," 31"," 44","  38.407"," 733.000"," 203.611","  45.000","  350","    0"
"07:38:40:530","77331917001567","  12.076","   0.656"," 1503"," 1100"," 2300"," 1505","   2.936","  62.268","  17.297","   0.401","  30.297","   8.416"," 38","0"," 31"," 44","  36.195"," 764.000"," 212.222","  45.000","  350","    0"
"07:38:41:033","77333071116389","  12.579","   0.792"," 1489"," 1100"," 2300"," 1502","   2.983","  63.768","  17.713","   0.437","  30.517","   8.477"," 36","0"," 32"," 44","  37.406"," 796.000"," 221.111","  45.000","  350","    0"
"07:38:41:536","77334225240804","  13.082","   1.637"," 1503"," 1100"," 2300"," 1507","   3.199","  65.377","  18.160","   0.621","  30.829","   8.564"," 41","0"," 31"," 44","  38.453"," 827.000"," 229.722","  45.000","  350","    0"
"07:38:42:044","77335389998347","  13.589","   0.715"," 1470"," 1100"," 2300"," 1485","   2.948","  66.873","  18.576","   0.409","  31.037","   8.621"," 42","0"," 31"," 42","  35.915"," 858.000"," 238.333","  45.000","  350","    0"
"07:38:42:547","77336544168263","  14.092","   0.730"," 1473"," 1100"," 2300"," 1485","   2.950","  68.357","  18.988","   0.412","  31.244","   8.679"," 37","0"," 31"," 43","  37.644"," 889.000"," 246.944","  45.000","  350","    0"
