"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"02:40:37:338","36292819081645","   0.500","   0.672"," 1475"," 1100"," 1900"," 1483","   3.094","   1.548","   0.430","   0.426","   0.213","   0.059"," 37","0"," 32"," 43","  37.306","  32.000","   8.889","  45.000","  350","    0"
"02:40:37:850","36293996002327","   1.013","  27.114"," 3007"," 1100"," 3300"," 3042","  16.898","  10.214","   2.837","  13.795","   7.288","   2.024"," 50","0"," 35"," 52","  44.578","  67.000","  18.611","  45.000","  350","    0"
"02:40:38:352","36295146818497","   1.514","  18.202"," 3030"," 1100"," 3300"," 3070","  13.189","  16.828","   4.675","  10.099","  12.353","   3.431"," 51","0"," 37"," 51","  45.083"," 104.000","  28.889","  45.000","  350","    0"
"02:40:38:853","36296297501453","   2.016","  23.087"," 3008"," 1100"," 3300"," 3043","  15.511","  24.606","   6.835","  12.444","  18.592","   5.165"," 48","0"," 38"," 52","  45.803"," 142.000","  39.444","  45.000","  350","    0"
"02:40:39:354","36297445884326","   2.516","  32.704"," 3023"," 1100"," 3300"," 3054","  17.372","  33.300","   9.250","  14.104","  25.650","   7.125"," 53","0"," 39"," 54","  46.682"," 181.000","  50.278","  45.000","  350","    0"
"02:40:39:857","36298599821841","   3.019","  52.655"," 3077","  800"," 3300"," 3098","  23.088","  44.910","  12.475","  19.466","  35.439","   9.844"," 52","0"," 39"," 55","  49.352"," 220.000","  61.111","  45.000","  350","    0"
"02:40:40:361","36299757724639","   3.524","  23.717"," 2880"," 1100"," 3300"," 2928","  13.980","  51.964","  14.434","  10.715","  40.846","  11.346"," 47","0"," 40"," 54","  46.979"," 260.000","  72.222","  45.000","  350","    0"
"02:40:40:863","36300908832032","   4.025","  17.312"," 2647"," 1100"," 3300"," 2677","  10.163","  57.062","  15.851","   6.970","  44.342","  12.317"," 47","0"," 38"," 52","  44.905"," 298.000","  82.778","  45.000","  350","    0"
"02:40:41:365","36302060592206","   4.527","   3.733"," 1757"," 1100"," 3300"," 1788","   3.925","  59.032","  16.398","   1.284","  44.986","  12.496"," 43","0"," 37"," 47","  42.264"," 335.000","  93.056","  45.000","  350","    0"
"02:40:41:866","36303210087575","   5.028","   6.028"," 1935"," 1100"," 3300"," 2027","   5.065","  61.569","  17.103","   2.392","  46.185","  12.829"," 46","0"," 37"," 48","  42.311"," 372.000"," 103.333","  45.000","  350","    0"
"02:40:42:367","36304361023571","   5.530","  12.011"," 2438"," 1100"," 3300"," 2691","   9.602","  66.385","  18.440","   6.766","  49.578","  13.772"," 46","0"," 37"," 49","  43.462"," 409.000"," 113.611","  45.000","  350","    0"
"02:40:42:871","36305517428477","   6.034","   4.921"," 1695"," 1100"," 2800"," 1726","   4.105","  68.454","  19.015","   1.445","  50.306","  13.974"," 44","0"," 34"," 47","  42.131"," 443.000"," 123.056","  45.000","  350","    0"
"02:40:43:373","36306669156854","   6.535","   1.415"," 1376"," 1100"," 1900"," 1388","   3.197","  70.058","  19.461","   0.578","  50.596","  14.054"," 39","0"," 37"," 45","  41.165"," 480.000"," 133.333","  45.000","  350","    0"
"02:40:43:875","36307821052468","   7.037","   1.551"," 1366"," 1100"," 1900"," 1375","   3.189","  71.659","  19.905","   0.583","  50.889","  14.136"," 43","0"," 37"," 45","  40.652"," 517.000"," 143.611","  45.000","  350","    0"
"02:40:44:379","36308978150054","   7.542","   1.675"," 1368"," 1100"," 1500"," 1381","   3.226","  73.286","  20.357","   0.622","  51.202","  14.223"," 43","0"," 37"," 45","  40.780"," 554.000"," 153.889","  45.000","  350","    0"
"02:40:44:881","36310129660885","   8.043","   1.929"," 1481"," 1100"," 2800"," 1495","   3.336","  74.960","  20.822","   0.714","  51.560","  14.322"," 40","0"," 36"," 45","  40.937"," 590.000"," 163.889","  45.000","  350","    0"
"02:40:45:383","36311281379866","   8.545","   1.194"," 1515"," 1100"," 2600"," 1535","   3.130","  76.530","  21.258","   0.527","  51.825","  14.396"," 34","0"," 34"," 44","  39.671"," 624.000"," 173.333","  45.000","  350","    0"
"02:40:45:885","36312433077535","   9.047","   1.446"," 1429"," 1100"," 1900"," 1444","   3.145","  78.108","  21.697","   0.537","  52.095","  14.471"," 42","0"," 34"," 44","  39.716"," 658.000"," 182.778","  45.000","  350","    0"
"02:40:46:386","36313584941954","   9.549","   0.770"," 1492"," 1100"," 2300"," 1506","   3.015","  79.622","  22.117","   0.424","  52.308","  14.530"," 43","0"," 33"," 44","  39.604"," 691.000"," 191.944","  45.000","  350","    0"
"02:40:46:888","36314736674758","  10.051","   0.788"," 1460"," 1100"," 2300"," 1477","   3.007","  81.131","  22.536","   0.426","  52.522","  14.589"," 38","0"," 33"," 44","  40.380"," 724.000"," 201.111","  45.000","  350","    0"
"02:40:47:390","36315887028652","  10.552","   0.780"," 1527"," 1100"," 2400"," 1523","   3.030","  82.650","  22.958","   0.439","  52.742","  14.651"," 40","0"," 33"," 44","  39.099"," 757.000"," 210.278","  45.000","  350","    0"
"02:40:47:891","36317038541261","  11.054","   1.183"," 1514"," 1100"," 2600"," 1544","   3.117","  84.214","  23.393","   0.507","  52.996","  14.721"," 40","0"," 33"," 44","  39.636"," 790.000"," 219.444","  45.000","  350","    0"
"02:40:48:393","36318190132723","  11.556","   0.731"," 1543"," 1100"," 2400"," 1550","   3.001","  85.720","  23.811","   0.422","  53.208","  14.780"," 41","0"," 33"," 44","  38.303"," 823.000"," 228.611","  45.000","  350","    0"
"02:40:48:895","36319341857624","  12.058","   0.699"," 1527"," 1100"," 2400"," 1524","   3.015","  87.233","  24.231","   0.423","  53.420","  14.839"," 39","0"," 33"," 44","  38.135"," 856.000"," 237.778","  45.000","  350","    0"
"02:40:49:396","36320491375468","  12.559","   1.267"," 1430"," 1100"," 2600"," 1436","   3.113","  88.793","  24.665","   0.541","  53.691","  14.914"," 42","0"," 33"," 44","  39.263"," 889.000"," 246.944","  45.000","  350","    0"
"02:40:49:898","36321643316383","  13.061","   0.930"," 1500"," 1100"," 2800"," 1508","   3.019","  90.308","  25.086","   0.464","  53.924","  14.979"," 34","0"," 33"," 44","  39.470"," 922.000"," 256.111","  45.000","  350","    0"
"02:40:50:399","36322792868709","  13.562","   0.863"," 1488"," 1100"," 2800"," 1483","   3.006","  91.814","  25.504","   0.452","  54.151","  15.042"," 35","0"," 33"," 44","  38.877"," 955.000"," 265.278","  45.000","  350","    0"
"02:40:50:901","36323944531588","  14.063","   1.146"," 1547"," 1100"," 2800"," 1554","   3.084","  93.362","  25.934","   0.513","  54.408","  15.113"," 41","0"," 32"," 44","  38.469"," 987.000"," 274.167","  45.000","  350","    0"
"02:40:51:403","36325096529177","  14.565","   0.730"," 1537"," 1100"," 2500"," 1554","   2.967","  94.851","  26.348","   0.420","  54.619","  15.172"," 39","0"," 33"," 44","  38.508","1020.000"," 283.333","  45.000","  350","    0"
"02:40:51:905","36326248216273","  15.067","   1.011"," 1494"," 1100"," 2600"," 1527","   3.039","  96.376","  26.771","   0.482","  54.861","  15.239"," 38","0"," 33"," 44","  39.346","1053.000"," 292.500","  45.000","  350","    0"
"02:40:52:406","36327399895763","  15.569","   0.599"," 1559"," 1100"," 2600"," 1565","   2.949","  97.856","  27.182","   0.401","  55.063","  15.295"," 41","0"," 32"," 44","  37.537","1085.000"," 301.389","  45.000","  350","    0"
"02:40:52:908","36328551415405","  16.071","   1.393"," 1542"," 1100"," 2300"," 1547","   3.137","  99.430","  27.620","   0.563","  55.345","  15.374"," 41","0"," 33"," 45","  39.190","1118.000"," 310.556","  45.000","  350","    0"
"02:40:53:412","36329708474503","  16.575","   0.599"," 1642"," 1100"," 2800"," 1662","   2.948"," 100.917","  28.032","   0.405","  55.549","  15.430"," 33","0"," 32"," 44","  38.394","1150.000"," 319.444","  45.000","  350","    0"
"02:40:53:917","36330866331908","  17.080","   2.629"," 1551"," 1100"," 2700"," 1562","   3.472"," 102.669","  28.519","   0.877","  55.992","  15.553"," 43","0"," 32"," 44","  39.935","1182.000"," 328.333","  45.000","  350","    0"
"02:40:54:418","36332015716539","  17.580","  24.459"," 2908"," 1100"," 3200"," 2987","  16.103"," 110.734","  30.759","  13.130","  62.568","  17.380"," 46","0"," 36"," 50","  44.741","1218.000"," 338.333","  45.000","  350","    0"
"02:40:54:918","36333164411991","  18.081","  12.429"," 2120"," 1100"," 3200"," 2204","   8.623"," 115.051","  31.959","   5.742","  65.442","  18.178"," 45","0"," 38"," 51","  43.553","1256.000"," 348.889","  45.000","  350","    0"
"02:40:55:420","36334315510863","  18.583","   4.905"," 1483"," 1100"," 2500"," 1495","   4.217"," 117.166","  32.546","   1.533","  66.211","  18.392"," 45","0"," 34"," 46","  41.688","1290.000"," 358.333","  45.000","  350","    0"
