"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:40:33:049","77590128776980","   0.501","   0.614"," 1675"," 1100"," 2800"," 1696","   3.060","   1.533","   0.426","   0.432","   0.216","   0.060"," 31","0"," 30"," 43","  37.694","  30.000","   8.333","  45.000","  350","    0"
"07:40:33:562","77591307394183","   1.015","  27.583"," 3036"," 1100"," 3300"," 3071","  17.259","  10.398","   2.888","  14.187","   7.503","   2.084"," 44","0"," 31"," 51","  43.709","  61.000","  16.944","  45.000","  350","    0"
"07:40:34:069","77592468982110","   1.521","  20.394"," 3002"," 1100"," 3300"," 3043","  14.215","  17.594","   4.887","  11.099","  13.121","   3.645"," 47","0"," 34"," 50","  43.064","  95.000","  26.389","  45.000","  350","    0"
"07:40:34:569","77593617740987","   2.021","  22.123"," 3034"," 1100"," 3300"," 3066","  15.350","  25.277","   7.022","  12.202","  19.230","   5.342"," 47","0"," 37"," 51","  44.430"," 132.000","  36.667","  45.000","  350","    0"
"07:40:35:078","77594786329758","   2.531","  40.760"," 3052"," 1000"," 3300"," 3082","  19.865","  35.394","   9.832","  16.451","  27.607","   7.669"," 53","0"," 36"," 54","  46.820"," 168.000","  46.667","  45.000","  350","    0"
"07:40:35:580","77595938494449","   3.033","  44.143"," 3047","  900"," 3300"," 3067","  18.884","  44.875","  12.465","  15.447","  35.363","   9.823"," 46","0"," 38"," 56","  48.569"," 206.000","  57.222","  45.000","  350","    0"
"07:40:36:081","77597088118996","   3.534","  22.130"," 2834"," 1100"," 3300"," 2879","  12.803","  51.289","  14.247","   9.577","  40.160","  11.156"," 46","0"," 36"," 53","  44.533"," 242.000","  67.222","  45.000","  350","  700"
"07:40:36:583","77598239416020","   4.035","  15.337"," 2701"," 1100"," 3300"," 2726","   8.947","  55.778","  15.494","   5.966","  43.154","  11.987"," 42","0"," 36"," 51","  44.242"," 278.000","  77.222","  45.000","  350","    0"
"07:40:37:092","77599408289337","   4.545","   5.992"," 1829"," 1100"," 3300"," 1849","   4.682","  58.163","  16.156","   2.031","  44.188","  12.274"," 45","0"," 35"," 50","  41.303"," 313.000","  86.944","  45.000","  350","    0"
"07:40:37:599","77600571552260","   5.052","   6.894"," 2039"," 1100"," 3300"," 2277","   6.024","  61.217","  17.005","   3.332","  45.877","  12.744"," 46","0"," 34"," 48","  41.532"," 347.000","  96.389","  45.000","  350","    0"
"07:40:38:100","77601720430109","   5.552","  11.892"," 2347"," 1100"," 3300"," 2512","   8.813","  65.629","  18.230","   5.955","  48.858","  13.572"," 45","0"," 35"," 51","  42.377"," 382.000"," 106.111","  45.000","  350","    0"
"07:40:38:605","77602879979997","   6.058","   2.561"," 1530"," 1100"," 2300"," 1535","   3.560","  67.428","  18.730","   0.895","  49.310","  13.697"," 44","0"," 35"," 46","  40.156"," 417.000"," 115.833","  45.000","  350","    0"
"07:40:39:108","77604033298955","   6.560","   1.641"," 1451"," 1100"," 2400"," 1462","   3.250","  69.061","  19.184","   0.645","  49.635","  13.787"," 40","0"," 35"," 46","  40.333"," 452.000"," 125.556","  45.000","  350","    0"
"07:40:39:611","77605187574470","   7.063","   1.913"," 1433"," 1100"," 2300"," 1432","   3.290","  70.716","  19.643","   0.681","  49.977","  13.883"," 43","0"," 34"," 46","  40.315"," 486.000"," 135.000","  45.000","  350","    0"
"07:40:40:120","77606356174543","   7.572","   0.887"," 1471"," 1100"," 2300"," 1480","   3.053","  72.271","  20.075","   0.467","  50.215","  13.949"," 43","0"," 32"," 44","  38.994"," 518.000"," 143.889","  45.000","  350","    0"
"07:40:40:623","77607510412052","   8.075","   1.689"," 1574"," 1100"," 2800"," 1590","   3.247","  73.904","  20.529","   0.642","  50.538","  14.038"," 32","0"," 32"," 45","  39.505"," 550.000"," 152.778","  45.000","  350","    0"
"07:40:41:126","77608664764779","   8.578","   0.878"," 1506"," 1100"," 2500"," 1514","   3.019","  75.422","  20.951","   0.444","  50.761","  14.100"," 33","0"," 32"," 43","  37.755"," 582.000"," 161.667","  45.000","  350","    0"
"07:40:41:629","77609818414642","   9.081","   1.589"," 1563"," 1100"," 2600"," 1573","   3.231","  77.047","  21.402","   0.606","  51.066","  14.185"," 41","0"," 31"," 44","  38.156"," 613.000"," 170.278","  45.000","  350","    0"
"07:40:42:131","77610971132835","   9.583","   1.114"," 1551"," 1100"," 2300"," 1551","   3.101","  78.605","  21.835","   0.510","  51.322","  14.256"," 32","0"," 31"," 44","  37.733"," 644.000"," 178.889","  45.000","  350","    0"
"07:40:42:634","77612125258299","  10.086","   0.716"," 1508"," 1100"," 2600"," 1505","   2.989","  80.108","  22.252","   0.412","  51.530","  14.314"," 41","0"," 30"," 44","  36.760"," 674.000"," 187.222","  45.000","  350","    0"
"07:40:43:137","77613279707412","  10.589","   0.748"," 1554"," 1100"," 2700"," 1565","   2.992","  81.613","  22.670","   0.424","  51.743","  14.373"," 33","0"," 31"," 44","  38.778"," 705.000"," 195.833","  45.000","  350","    0"
"07:40:43:640","77614434011317","  11.092","   1.414"," 1526"," 1100"," 2400"," 1532","   3.185","  83.215","  23.115","   0.567","  52.028","  14.452"," 41","0"," 31"," 44","  39.625"," 736.000"," 204.444","  45.000","  350","    0"
"07:40:44:143","77615587879266","  11.595","   0.714"," 1519"," 1100"," 2500"," 1522","   3.000","  84.723","  23.534","   0.418","  52.238","  14.511"," 40","0"," 32"," 43","  37.961"," 768.000"," 213.333","  45.000","  350","    0"
"07:40:44:646","77616741981445","  12.098","   1.711"," 1593"," 1100"," 2400"," 1609","   3.265","  86.366","  23.990","   0.677","  52.579","  14.605"," 41","0"," 32"," 44","  39.096"," 800.000"," 222.222","  45.000","  350","    0"
"07:40:45:148","77617894601352","  12.600","   1.030"," 1464"," 1100"," 2300"," 1461","   3.048","  87.897","  24.416","   0.496","  52.828","  14.674"," 39","0"," 32"," 44","  38.511"," 832.000"," 231.111","  45.000","  350","    0"
"07:40:45:651","77619048763349","  13.103","   0.754"," 1513"," 1100"," 2500"," 1513","   2.964","  89.387","  24.830","   0.423","  53.041","  14.734"," 38","0"," 31"," 45","  38.750"," 863.000"," 239.722","  45.000","  350","    0"
"07:40:46:154","77620202911245","  13.606","   0.913"," 1492"," 1100"," 2800"," 1508","   3.011","  90.902","  25.251","   0.461","  53.273","  14.798"," 33","0"," 32"," 44","  38.400"," 895.000"," 248.611","  45.000","  350","    0"
"07:40:46:657","77621356855416","  14.109","   1.282"," 1528"," 1100"," 2300"," 1539","   3.115","  92.468","  25.686","   0.540","  53.544","  14.873"," 42","0"," 32"," 45","  39.138"," 927.000"," 257.500","  45.000","  350","    0"
"07:40:47:159","77622509487076","  14.611","   0.787"," 1503"," 1100"," 2700"," 1520","   2.979","  93.965","  26.101","   0.433","  53.762","  14.934"," 37","0"," 31"," 45","  38.232"," 958.000"," 266.111","  45.000","  350","    0"
"07:40:47:662","77623663605348","  15.114","   0.903"," 1486"," 1100"," 2800"," 1496","   2.992","  95.470","  26.519","   0.448","  53.987","  14.996"," 33","0"," 31"," 44","  38.172"," 989.000"," 274.722","  45.000","  350","    0"
"07:40:48:165","77624817781205","  15.617","   0.671"," 1534"," 1100"," 2700"," 1537","   2.952","  96.955","  26.932","   0.411","  54.194","  15.054"," 37","0"," 31"," 44","  36.347","1020.000"," 283.333","  45.000","  350","    0"
"07:40:48:668","77625971960114","  16.120","   1.248"," 1534"," 1100"," 2300"," 1538","   3.107","  98.518","  27.366","   0.534","  54.463","  15.128"," 32","0"," 32"," 45","  39.942","1052.000"," 292.222","  45.000","  350","    0"
"07:40:49:169","77627123146040","  16.622","   1.840"," 1519"," 1100"," 2700"," 1519","   3.267"," 100.156","  27.821","   0.695","  54.811","  15.225"," 42","0"," 32"," 44","  38.958","1084.000"," 301.111","  45.000","  350","    0"
"07:40:49:678","77628289767588","  17.130","  20.615"," 2692"," 1100"," 3200"," 2832","  14.018"," 107.283","  29.801","  11.109","  60.459","  16.794"," 45","0"," 34"," 51","  42.592","1118.000"," 310.556","  45.000","  350","    0"
"07:40:50:179","77629439901845","  17.631","   9.263"," 1825"," 1100"," 3200"," 1921","   7.014"," 110.798","  30.777","   4.184","  62.556","  17.377"," 45","0"," 34"," 47","  41.570","1152.000"," 320.000","  45.000","  350","    0"
"07:40:50:682","77630593086042","  18.134","   6.401"," 2509"," 1100"," 3200"," 2573","   5.889"," 113.758","  31.599","   3.218","  64.173","  17.826"," 46","0"," 32"," 48","  41.780","1184.000"," 328.889","  45.000","  350","    0"
"07:40:51:191","77631761767095","  18.643","   1.802"," 1792"," 1100"," 2800"," 1804","   3.331"," 115.454","  32.071","   0.756","  64.558","  17.933"," 37","0"," 31"," 46","  40.309","1215.000"," 337.500","  45.000","  350","    0"
"07:40:51:692","77632911737544","  19.144","   5.548"," 1451"," 1100"," 3200"," 1494","   4.820"," 117.870","  32.742","   2.081","  65.600","  18.222"," 44","0"," 34"," 47","  40.035","1249.000"," 346.944","  45.000","  350","    0"
"07:40:52:193","77634061602517","  19.645","   9.193"," 1911"," 1100"," 3200"," 1988","   7.086"," 121.420","  33.728","   4.254","  67.732","  18.814"," 45","0"," 34"," 48","  41.116","1283.000"," 356.389","  45.000","  350","    0"
"07:40:52:696","77635215007657","  20.148","   4.390"," 1390"," 1100"," 3200"," 1469","   4.339"," 123.601","  34.334","   1.674","  68.573","  19.048"," 43","0"," 32"," 46","  40.025","1315.000"," 365.278","  45.000","  350","    0"
"07:40:53:199","77636369216450","  20.651","   1.323"," 1512"," 1100"," 2800"," 1520","   3.102"," 125.161","  34.767","   0.554","  68.852","  19.125"," 42","0"," 33"," 45","  39.154","1348.000"," 374.444","  45.000","  350","    0"
"07:40:53:700","77637520921279","  21.153","   2.749"," 1678"," 1100"," 2800"," 1698","   3.614"," 126.975","  35.271","   0.997","  69.352","  19.264"," 45","0"," 35"," 45","  40.562","1383.000"," 384.167","  45.000","  350","    0"
"07:40:54:202","77638671688727","  21.654","   2.839"," 1497"," 1100"," 2800"," 1511","   3.615"," 128.788","  35.774","   1.000","  69.853","  19.404"," 41","0"," 35"," 45","  41.505","1418.000"," 393.889","  45.000","  350","    0"
"07:40:54:705","77639825621948","  22.157","   2.800"," 1524"," 1100"," 2800"," 1528","   3.550"," 130.573","  36.270","   0.950","  70.331","  19.536"," 44","0"," 31"," 44","  37.900","1449.000"," 402.500","  45.000","  350","    0"
"07:40:55:205","77640974726355","  22.658","  13.425"," 1714"," 1200"," 3300"," 1729","   7.092"," 134.125","  37.257","   4.278","  72.473","  20.131"," 45","0"," 34"," 47","  41.329","1483.000"," 411.944","  45.000","  350","    0"
"07:40:55:708","77642127936157","  23.160","   9.116"," 2915"," 1100"," 3300"," 2929","   8.825"," 138.560","  38.489","   5.982","  75.479","  20.966"," 43","0"," 34"," 51","  44.803","1517.000"," 421.389","  45.000","  350","    0"
"07:40:56:211","77643282145233","  23.663","   0.658"," 1537"," 1100"," 2300"," 1550","   2.950"," 140.043","  38.901","   0.405","  75.683","  21.023"," 34","0"," 31"," 45","  40.126","1548.000"," 430.000","  45.000","  350","    0"
"07:40:56:714","77644436176804","  24.166","   1.178"," 1599"," 1100"," 2800"," 1620","   3.104"," 141.604","  39.335","   0.535","  75.952","  21.098"," 41","0"," 32"," 45","  39.835","1580.000"," 438.889","  45.000","  350","    0"
"07:40:57:216","77645589219313","  24.669","   1.131"," 1650"," 1100"," 2800"," 1662","   3.062"," 143.143","  39.762","   0.517","  76.212","  21.170"," 32","0"," 31"," 44","  39.286","1611.000"," 447.500","  45.000","  350","    0"
"07:40:57:719","77646743510768","  25.172","   0.645"," 1557"," 1100"," 2800"," 1574","   2.943"," 144.623","  40.173","   0.403","  76.414","  21.226"," 32","0"," 31"," 44","  36.932","1642.000"," 456.111","  45.000","  350","    0"
"07:40:58:222","77647897717505","  25.675","   0.821"," 1556"," 1100"," 2700"," 1564","   2.975"," 146.119","  40.589","   0.437","  76.634","  21.287"," 32","0"," 31"," 44","  36.644","1673.000"," 464.722","  45.000","  350","    0"
