"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"04:49:30:204","54038523059648","   0.501","   0.570"," 1696"," 1100"," 2800"," 1695","   3.055","   1.530","   0.425","   0.421","   0.211","   0.059"," 33","0"," 32"," 44","  38.553","  32.000","   8.889","  45.000","  350","    0"
"04:49:30:722","54039711765533","   1.019","  27.021"," 3014"," 1100"," 3300"," 3045","  16.976","  10.324","   2.868","  13.888","   7.405","   2.057"," 45","0"," 32"," 53","  45.210","  64.000","  17.778","  45.000","  350","    0"
"04:49:31:225","54040864744814","   1.521","  21.304"," 3048"," 1100"," 3300"," 3104","  14.788","  17.754","   4.932","  11.660","  13.263","   3.684"," 49","0"," 37"," 51","  44.747"," 101.000","  28.056","  45.000","  350","    0"
"04:49:31:727","54042017223393","   2.023","  24.280"," 3057"," 1100"," 3300"," 3095","  16.124","  25.852","   7.181","  12.936","  19.760","   5.489"," 46","0"," 37"," 52","  45.631"," 138.000","  38.333","  45.000","  350","    0"
"04:49:32:227","54043165378615","   2.524","  43.024"," 3029"," 1200"," 3300"," 3058","  20.176","  35.947","   9.985","  16.729","  28.130","   7.814"," 53","0"," 38"," 56","  48.315"," 176.000","  48.889","  45.000","  350","    0"
"04:49:32:733","54044324901016","   3.029","  33.359"," 3078","  900"," 3300"," 3118","  18.965","  45.530","  12.647","  15.688","  36.057","  10.016"," 51","0"," 40"," 55","  48.626"," 216.000","  60.000","  45.000","  350","    0"
"04:49:33:236","54045480827286","   3.533","  23.193"," 2878"," 1100"," 3300"," 2919","  13.740","  52.450","  14.570","  10.359","  41.275","  11.465"," 47","0"," 39"," 53","  46.460"," 255.000","  70.833","  45.000","  350","    0"
"04:49:33:738","54046631755271","   4.034","  16.563"," 2736"," 1100"," 3300"," 2766","   9.787","  57.359","  15.933","   6.624","  44.597","  12.388"," 44","0"," 38"," 53","  45.917"," 293.000","  81.389","  45.000","  350","    0"
"04:49:34:241","54047786076573","   4.537","   5.671"," 1881"," 1100"," 3300"," 1907","   4.677","  59.711","  16.587","   1.985","  45.596","  12.665"," 45","0"," 37"," 49","  43.129"," 330.000","  91.667","  45.000","  350","    0"
"04:49:34:742","54048935927693","   5.038","   4.172"," 1659"," 1100"," 3300"," 1747","   4.063","  61.747","  17.152","   1.423","  46.309","  12.864"," 46","0"," 37"," 47","  42.499"," 367.000"," 101.944","  45.000","  350","    0"
"04:49:35:242","54050084084775","   5.539","  11.724"," 2332"," 1100"," 3300"," 2563","   9.184","  66.342","  18.428","   6.360","  49.491","  13.747"," 49","0"," 38"," 52","  44.324"," 405.000"," 112.500","  45.000","  350","    0"
"04:49:35:744","54051236193911","   6.041","   6.371"," 2094"," 1100"," 3300"," 2142","   5.181","  68.944","  19.151","   2.450","  50.721","  14.089"," 43","0"," 35"," 49","  43.425"," 440.000"," 122.222","  45.000","  350","    0"
"04:49:36:253","54052402664373","   6.549","   1.416"," 1458"," 1100"," 2300"," 1469","   3.234","  70.588","  19.608","   0.593","  51.022","  14.173"," 40","0"," 37"," 46","  41.595"," 477.000"," 132.500","  45.000","  350","    0"
"04:49:36:756","54053556817083","   7.052","   1.687"," 1443"," 1100"," 2300"," 1452","   3.277","  72.236","  20.066","   0.650","  51.349","  14.264"," 45","0"," 37"," 46","  41.387"," 514.000"," 142.778","  45.000","  350","    0"
"04:49:37:266","54054728697896","   7.563","   1.771"," 1432"," 1100"," 2300"," 1449","   3.281","  73.912","  20.531","   0.657","  51.684","  14.357"," 44","0"," 37"," 46","  41.508"," 551.000"," 153.056","  45.000","  350","    0"
"04:49:37:769","54055882915268","   8.066","   2.141"," 1509"," 1100"," 2800"," 1511","   3.392","  75.618","  21.005","   0.755","  52.064","  14.462"," 39","0"," 36"," 46","  41.546"," 587.000"," 163.056","  45.000","  350","    0"
"04:49:38:278","54057050957940","   8.575","   0.882"," 1496"," 1100"," 2300"," 1488","   3.044","  77.167","  21.435","   0.446","  52.291","  14.525"," 33","0"," 33"," 45","  38.112"," 620.000"," 172.222","  45.000","  350","    0"
