"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"08:29:59:554","84397790684271","   0.501","   0.658"," 1666"," 1100"," 2800"," 1670","   3.073","   1.539","   0.427","   0.437","   0.219","   0.061"," 31","0"," 31"," 42","  37.538","  31.000","   8.611","  45.000","  350","    0"
"08:30:00:067","84398967678495","   1.014","  27.894"," 3035"," 1100"," 3300"," 3070","  17.423","  10.475","   2.910","  14.342","   7.575","   2.104"," 47","0"," 31"," 51","  43.989","  62.000","  17.222","  45.000","  350","    0"
"08:30:00:574","84400131976598","   1.521","  18.677"," 2956"," 1100"," 3300"," 2995","  13.104","  17.124","   4.757","  10.005","  12.651","   3.514"," 48","0"," 34"," 50","  43.124","  96.000","  26.667","  45.000","  350","    0"
"08:30:01:080","84401292168896","   2.026","  22.992"," 3042"," 1100"," 3300"," 3079","  15.707","  25.065","   6.962","  12.549","  18.996","   5.277"," 46","0"," 35"," 52","  44.716"," 131.000","  36.389","  45.000","  350","    0"
"08:30:01:585","84402452016856","   2.532","  17.616"," 2754"," 1100"," 3300"," 2794","  11.618","  30.937","   8.594","   8.406","  23.244","   6.457"," 49","0"," 34"," 49","  42.822"," 165.000","  45.833","  45.000","  350","    0"
"08:30:02:086","84403600623988","   3.032","  59.811"," 3085"," 1000"," 3300"," 3098","  24.558","  43.229","  12.008","  21.089","  33.800","   9.389"," 52","0"," 37"," 55","  47.891"," 202.000","  56.111","  45.000","  350","    0"
"08:30:02:592","84404763165949","   3.539","  23.629"," 2896"," 1100"," 3300"," 2951","  14.229","  50.437","  14.010","  10.892","  39.318","  10.922"," 48","0"," 36"," 54","  45.792"," 238.000","  66.111","  45.000","  350","  700"
"08:30:03:101","84405929819072","   4.047","  19.504"," 2743"," 1100"," 3300"," 2785","  11.426","  56.246","  15.624","   8.237","  43.506","  12.085"," 50","0"," 36"," 51","  44.338"," 274.000","  76.111","  45.000","  350","    0"
"08:30:03:610","84407099277046","   4.557","   7.069"," 2363"," 1100"," 3300"," 2393","   5.709","  59.155","  16.432","   2.968","  45.018","  12.505"," 43","0"," 35"," 51","  43.688"," 309.000","  85.833","  45.000","  350","    0"
"08:30:04:112","84408251563016","   5.059","   2.942"," 1494"," 1100"," 2600"," 1499","   3.469","  60.897","  16.916","   0.874","  45.458","  12.627"," 43","0"," 35"," 45","  41.580"," 344.000","  95.556","  45.000","  350","    0"
"08:30:04:621","84409418422181","   5.568","   7.396"," 1965"," 1100"," 3300"," 2114","   5.831","  63.862","  17.739","   3.126","  47.047","  13.069"," 44","0"," 34"," 48","  41.503"," 378.000"," 105.000","  45.000","  350","    0"
"08:30:05:121","84410567015688","   6.068","  10.776"," 2399"," 1100"," 3300"," 2585","   8.561","  68.147","  18.930","   5.707","  49.904","  13.862"," 43","0"," 35"," 48","  42.637"," 413.000"," 114.722","  45.000","  350","    0"
"08:30:05:624","84411721036909","   6.571","   4.710"," 1564"," 1100"," 2300"," 1572","   4.024","  70.170","  19.492","   1.347","  50.581","  14.050"," 39","0"," 35"," 47","  40.735"," 448.000"," 124.444","  45.000","  350","    0"
"08:30:06:135","84412892579268","   7.081","   1.786"," 1444"," 1100"," 2700"," 1453","   3.277","  71.843","  19.956","   0.665","  50.921","  14.145"," 44","0"," 34"," 44","  40.329"," 482.000"," 133.889","  45.000","  350","    0"
"08:30:06:636","84414042762946","   7.583","   2.006"," 1438"," 1100"," 2300"," 1443","   3.318","  73.507","  20.418","   0.701","  51.272","  14.242"," 43","0"," 34"," 45","  40.222"," 516.000"," 143.333","  45.000","  350","    0"
"08:30:07:139","84415196848031","   8.086","   1.673"," 1542"," 1100"," 2800"," 1551","   3.277","  75.155","  20.876","   0.666","  51.607","  14.335"," 42","0"," 32"," 44","  39.812"," 548.000"," 152.222","  45.000","  350","    0"
"08:30:07:640","84416346375112","   8.587","   0.985"," 1524"," 1100"," 2500"," 1544","   3.054","  76.685","  21.301","   0.462","  51.838","  14.400"," 43","0"," 32"," 44","  38.135"," 580.000"," 161.111","  45.000","  350","    0"
"08:30:08:148","84417513414984","   9.095","   1.012"," 1446"," 1100"," 2300"," 1465","   3.037","  78.229","  21.730","   0.453","  52.069","  14.464"," 40","0"," 32"," 44","  39.124"," 612.000"," 170.000","  45.000","  350","    0"
"08:30:08:650","84418663911662","   9.596","   1.311"," 1557"," 1100"," 2300"," 1573","   3.145","  79.806","  22.168","   0.544","  52.342","  14.539"," 40","0"," 32"," 45","  40.177"," 644.000"," 178.889","  45.000","  350","    0"
"08:30:09:153","84419817827258","  10.099","   0.873"," 1529"," 1100"," 2300"," 1543","   3.028","  81.328","  22.591","   0.439","  52.563","  14.601"," 32","0"," 32"," 44","  38.741"," 676.000"," 187.778","  45.000","  350","    0"
"08:30:09:655","84420971034854","  10.602","   0.658"," 1557"," 1100"," 2500"," 1559","   2.979","  82.826","  23.007","   0.404","  52.766","  14.657"," 33","0"," 32"," 44","  36.916"," 708.000"," 196.667","  45.000","  350","    0"
