"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:43:36:877","39795844146514","   0.501","   0.650"," 1731"," 1100"," 2800"," 1725","   3.157","   1.582","   0.439","   0.456","   0.229","   0.064"," 34","0"," 34"," 45","  40.458","  34.000","   9.444","  45.000","  350","    0"
"20:43:37:389","39797020160555","   1.014","  26.847"," 3038"," 1100"," 3300"," 3073","  17.272","  10.434","   2.898","  14.123","   7.467","   2.074"," 47","0"," 34"," 54","  46.884","  68.000","  18.889","  45.000","  350","    0"
"20:43:37:896","39798182710480","   1.520","  20.533"," 3030"," 1100"," 3300"," 3075","  14.543","  17.801","   4.945","  11.306","  13.194","   3.665"," 51","0"," 39"," 52","  46.787"," 107.000","  29.722","  45.000","  350","    0"
"20:43:38:396","39799331014144","   2.021","  24.453"," 3063"," 1100"," 3300"," 3098","  16.526","  26.071","   7.242","  13.222","  19.810","   5.503"," 48","0"," 39"," 54","  47.517"," 146.000","  40.556","  45.000","  350","    0"
"20:43:38:906","39800500444403","   2.530","  39.246"," 3049"," 1000"," 3300"," 3084","  19.560","  36.038","  10.011","  15.989","  27.958","   7.766"," 54","0"," 39"," 58","  50.106"," 185.000","  51.389","  45.000","  350","    0"
"20:43:39:415","39801669098644","   3.039","  40.881"," 3051"," 1000"," 3300"," 3072","  20.361","  46.407","  12.891","  16.861","  36.545","  10.151"," 49","0"," 42"," 58","  51.148"," 227.000","  63.056","  45.000","  350","    0"
"20:43:39:921","39802828947317","   3.545","  21.544"," 2805"," 1100"," 3300"," 2843","  12.693","  52.823","  14.673","   9.350","  41.271","  11.464"," 49","0"," 40"," 54","  47.822"," 267.000","  74.167","  45.000","  350","    0"
"20:43:40:421","39803977079202","   4.045","  21.870"," 2791"," 1100"," 3300"," 2824","  12.297","  58.975","  16.382","   9.106","  45.827","  12.730"," 48","0"," 40"," 56","  47.811"," 307.000","  85.278","  45.000","  350","    0"
"20:43:40:922","39805125947291","   4.546","  52.215"," 3064"," 1100"," 3200"," 3080","  23.919","  70.950","  19.708","  20.213","  55.947","  15.541"," 51","0"," 42"," 58","  52.107"," 349.000","  96.944","  45.000","  350","  700"
"20:43:41:424","39806279086227","   5.048","  11.265"," 2224"," 1100"," 3300"," 2540","   9.070","  75.508","  20.974","   6.190","  59.057","  16.405"," 49","0"," 40"," 52","  46.617"," 389.000"," 108.056","  45.000","  350","    0"
"20:43:41:926","39807432066712","   5.551","   6.474"," 2558"," 1100"," 3300"," 2825","   6.619","  78.833","  21.898","   3.835","  60.984","  16.940"," 43","0"," 37"," 52","  47.039"," 426.000"," 118.333","  45.000","  350","    0"
"20:43:42:429","39808586208262","   6.054","   0.914"," 1511"," 1100"," 2800"," 1515","   3.056","  80.370","  22.325","   0.470","  61.220","  17.006"," 43","0"," 36"," 47","  41.564"," 462.000"," 128.333","  45.000","  350","    0"
"20:43:42:932","39809740314505","   6.557","   4.854"," 2045"," 1100"," 3300"," 2072","   4.821","  82.795","  22.999","   2.008","  62.231","  17.286"," 41","0"," 38"," 50","  44.451"," 500.000"," 138.889","  45.000","  350","    0"
"20:43:43:434","39810891718280","   7.058","   4.693"," 1659"," 1100"," 2800"," 1688","   4.090","  84.847","  23.569","   1.428","  62.947","  17.485"," 44","0"," 36"," 48","  43.278"," 536.000"," 148.889","  45.000","  350","    0"
"20:43:43:937","39812045815707","   7.561","   1.507"," 1433"," 1100"," 2800"," 1443","   3.299","  86.506","  24.030","   0.656","  63.277","  17.577"," 47","0"," 39"," 47","  42.982"," 575.000"," 159.722","  45.000","  350","    0"
"20:43:44:440","39813199926695","   8.064","   2.498"," 1548"," 1100"," 2800"," 1564","   3.503","  88.268","  24.519","   0.840","  63.700","  17.694"," 41","0"," 39"," 47","  43.885"," 614.000"," 170.556","  45.000","  350","    0"
"20:43:44:943","39814354267639","   8.567","   1.634"," 1452"," 1100"," 2800"," 1465","   3.279","  89.918","  24.977","   0.630","  64.016","  17.782"," 40","0"," 39"," 47","  42.672"," 653.000"," 181.389","  45.000","  350","    0"
"20:43:45:446","39815508513179","   9.070","   2.934"," 1801"," 1100"," 2800"," 1820","   3.734","  91.796","  25.499","   1.033","  64.536","  17.927"," 45","0"," 38"," 47","  43.219"," 691.000"," 191.944","  45.000","  350","    0"
"20:43:45:949","39816662773591","   9.573","   7.235"," 2493"," 1100"," 3300"," 2518","   6.466","  95.048","  26.402","   3.611","  66.352","  18.431"," 42","0"," 39"," 51","  46.014"," 730.000"," 202.778","  45.000","  350","    0"
"20:43:46:452","39817816955658","  10.076","   6.419"," 2518"," 1100"," 3300"," 2536","   6.079","  98.106","  27.252","   3.264","  67.994","  18.887"," 43","0"," 38"," 52","  46.193"," 768.000"," 213.333","  45.000","  350","    0"
"20:43:46:955","39818971192488","  10.579","   4.915"," 1913"," 1100"," 3300"," 1921","   4.363"," 100.300","  27.861","   1.593","  68.795","  19.110"," 46","0"," 39"," 48","  43.754"," 807.000"," 224.167","  45.000","  350","    0"
"20:43:47:458","39820125377851","  11.082","   6.626"," 2438"," 1100"," 3300"," 2473","   6.097"," 103.367","  28.713","   3.263","  70.436","  19.566"," 45","0"," 39"," 53","  46.343"," 846.000"," 235.000","  45.000","  350","    0"
"20:43:47:959","39821274950086","  11.583","   4.926"," 2190"," 1100"," 3300"," 2211","   4.855"," 105.799","  29.389","   2.104","  71.490","  19.858"," 51","0"," 39"," 52","  45.040"," 885.000"," 245.833","  45.000","  350","    0"
"20:43:48:461","39822428660480","  12.086","   6.336"," 2294"," 1100"," 3300"," 2318","   5.523"," 108.576","  30.160","   2.676","  72.835","  20.232"," 45","0"," 39"," 54","  45.440"," 924.000"," 256.667","  45.000","  350","    0"
"20:43:48:963","39823578805332","  12.587","   7.207"," 2420"," 1100"," 3300"," 2446","   6.328"," 111.747","  31.041","   3.458","  74.568","  20.713"," 47","0"," 38"," 52","  46.189"," 962.000"," 267.222","  45.000","  350","  700"
"20:43:49:465","39824732464114","  13.089","   3.507"," 1881"," 1100"," 2800"," 1899","   3.907"," 113.712","  31.587","   1.190","  75.167","  20.880"," 40","0"," 37"," 47","  43.531"," 999.000"," 277.500","  45.000","  350","    0"
"20:43:49:968","39825886644889","  13.592","   7.578"," 2332"," 1100"," 3300"," 2356","   6.196"," 116.828","  32.452","   3.340","  76.846","  21.346"," 46","0"," 39"," 53","  44.963","1038.000"," 288.333","  45.000","  350","    0"
"20:43:50:477","39827053189313","  14.101","   6.272"," 2485"," 1100"," 3300"," 2514","   5.983"," 119.870","  33.297","   3.202","  78.474","  21.798"," 44","0"," 39"," 54","  47.316","1077.000"," 299.167","  45.000","  350","    0"
"20:43:50:977","39828202639545","  14.602","   4.367"," 1780"," 1100"," 2800"," 1790","   3.998"," 121.872","  33.853","   1.294","  79.123","  21.978"," 46","0"," 39"," 48","  43.665","1116.000"," 310.000","  45.000","  350","  700"
"20:43:51:487","39829371444735","  15.111","   6.522"," 2432"," 1100"," 3300"," 2465","   6.015"," 124.936","  34.704","   3.199","  80.752","  22.431"," 42","0"," 39"," 53","  45.918","1155.000"," 320.833","  45.000","  350","    0"
"20:43:51:988","39830522304208","  15.612","   7.580"," 2653"," 1100"," 3300"," 2683","   7.096"," 128.495","  35.693","   4.221","  82.869","  23.019"," 43","0"," 39"," 54","  47.811","1194.000"," 331.667","  45.000","  350","    0"
"20:43:52:490","39831673695147","  16.114","   4.499"," 1926"," 1100"," 3300"," 1948","   4.167"," 130.586","  36.274","   1.475","  83.609","  23.225"," 46","0"," 37"," 50","  43.880","1231.000"," 341.944","  45.000","  350","    0"
"20:43:52:995","39832831801713","  16.619","   6.210"," 2436"," 1100"," 3300"," 2465","   5.968"," 133.598","  37.110","   3.147","  85.197","  23.666"," 45","0"," 39"," 53","  46.736","1270.000"," 352.778","  45.000","  350","    0"
"20:43:53:496","39833981536429","  17.120","   4.818"," 2190"," 1100"," 3300"," 2209","   4.803"," 136.004","  37.779","   2.085","  86.242","  23.956"," 51","0"," 38"," 51","  44.429","1308.000"," 363.333","  45.000","  350","    0"
"20:43:53:996","39835130214393","  17.620","   5.407"," 2351"," 1100"," 3300"," 2379","   5.240"," 138.627","  38.508","   2.445","  87.466","  24.296"," 47","0"," 38"," 52","  46.134","1346.000"," 373.889","  45.000","  350","    0"
"20:43:54:496","39836278272674","  18.121","  15.089"," 2734"," 1100"," 3300"," 2804","  10.543"," 143.902","  39.973","   7.607","  91.271","  25.353"," 53","0"," 39"," 54","  46.264","1385.000"," 384.722","  45.000","  350","  700"
"20:43:54:997","39837427063628","  18.621","  23.665"," 2966"," 1100"," 3200"," 3033","  15.686"," 151.754","  42.154","  12.586","  97.572","  27.103"," 48","0"," 41"," 54","  48.729","1426.000"," 396.111","  45.000","  350","    0"
"20:43:55:506","39838594360502","  19.130","   9.162"," 2453"," 1100"," 3200"," 2519","   7.723"," 155.682","  43.245","   4.773"," 100.000","  27.778"," 44","0"," 40"," 53","  46.691","1466.000"," 407.222","  45.000","  350","    0"
"20:43:56:009","39839748540785","  19.633","   9.899"," 2375"," 1100"," 3300"," 2400","   7.199"," 159.303","  44.251","   4.337"," 102.181","  28.384"," 48","0"," 39"," 53","  46.199","1505.000"," 418.056","  45.000","  350","    0"
"20:43:56:511","39840902443943","  20.136","  16.476"," 1979"," 1100"," 3300"," 1995","   8.735"," 163.695","  45.471","   5.765"," 105.080","  29.189"," 50","0"," 39"," 54","  46.286","1544.000"," 428.889","  45.000","  350","    0"
"20:43:57:014","39842056268170","  20.639","   7.668"," 2397"," 1100"," 3300"," 2422","   6.434"," 166.930","  46.370","   3.593"," 106.886","  29.691"," 45","0"," 40"," 55","  46.935","1584.000"," 440.000","  45.000","  350","    0"
"20:43:57:517","39843210218933","  21.141","   9.179"," 2591"," 1100"," 3300"," 2621","   7.249"," 170.575","  47.382","   4.414"," 109.106","  30.307"," 47","0"," 39"," 56","  48.037","1623.000"," 450.833","  45.000","  350","    0"
"20:43:58:020","39844364227702","  21.644","   5.322"," 2062"," 1100"," 3300"," 2070","   4.749"," 172.963","  48.045","   1.973"," 110.098","  30.583"," 43","0"," 39"," 52","  45.132","1662.000"," 461.667","  45.000","  350","    0"
"20:43:58:528","39845529889911","  22.152","   9.759"," 2487"," 1100"," 3300"," 2516","   7.284"," 176.663","  49.073","   4.405"," 112.335","  31.204"," 49","0"," 39"," 55","  46.410","1701.000"," 472.500","  45.000","  350","    0"
"20:43:59:029","39846679886815","  22.653","   8.647"," 2373"," 1100"," 3300"," 2401","   6.784"," 180.063","  50.018","   3.890"," 114.285","  31.746"," 48","0"," 39"," 55","  46.796","1740.000"," 483.333","  45.000","  350","    0"
"20:43:59:536","39847843160049","  23.160","   4.297"," 1844"," 1100"," 2800"," 1863","   4.048"," 182.115","  50.588","   1.346"," 114.967","  31.935"," 45","0"," 38"," 49","  44.795","1778.000"," 493.889","  45.000","  350","    0"
"20:44:00:043","39849007801540","  23.668","   6.883"," 2361"," 1100"," 3300"," 2398","   6.049"," 185.185","  51.440","   3.222"," 116.602","  32.389"," 45","0"," 39"," 51","  45.753","1817.000"," 504.722","  45.000","  350","    0"
"20:44:00:546","39850161846944","  24.171","   4.613"," 2180"," 1100"," 3300"," 2203","   4.770"," 187.584","  52.107","   2.055"," 117.636","  32.677"," 54","0"," 39"," 54","  46.534","1856.000"," 515.556","  45.000","  350","    0"
"20:44:01:048","39851312464398","  24.672","   5.483"," 2299"," 1100"," 3300"," 2349","   5.165"," 190.174","  52.826","   2.372"," 118.825","  33.007"," 47","0"," 38"," 54","  45.829","1894.000"," 526.111","  45.000","  350","    0"
"20:44:01:550","39852465929701","  25.175","   6.164"," 2430"," 1100"," 3300"," 2445","   5.856"," 193.117","  53.644","   3.074"," 120.370","  33.436"," 45","0"," 39"," 52","  46.135","1933.000"," 536.944","  45.000","  350","    0"
"20:44:02:053","39853620234657","  25.678","   3.292"," 1811"," 1100"," 2800"," 1827","   3.779"," 195.019","  54.172","   1.089"," 120.918","  33.588"," 42","0"," 39"," 48","  44.130","1972.000"," 547.778","  45.000","  350","    0"
"20:44:02:562","39854787727094","  26.186","   6.328"," 2437"," 1100"," 3300"," 2460","   5.936"," 198.039","  55.011","   3.155"," 122.523","  34.034"," 47","0"," 38"," 55","  47.359","2010.000"," 558.333","  45.000","  350","    0"
"20:44:03:068","39855949131982","  26.692","   6.051"," 2461"," 1100"," 3300"," 2491","   5.931"," 201.040","  55.845","   3.131"," 124.107","  34.474"," 50","0"," 40"," 55","  47.677","2050.000"," 569.444","  45.000","  350","    0"
"20:44:03:578","39857119378251","  27.202","   3.970"," 1835"," 1100"," 3300"," 1838","   4.009"," 203.085","  56.412","   1.292"," 124.766","  34.657"," 43","0"," 39"," 50","  44.583","2089.000"," 580.278","  45.000","  350","    0"
"20:44:04:080","39858269841105","  27.704","   6.292"," 2464"," 1100"," 3300"," 2510","   5.923"," 206.054","  57.237","   3.140"," 126.341","  35.095"," 46","0"," 40"," 52","  46.580","2129.000"," 591.389","  45.000","  350","    0"
"20:44:04:581","39859419545144","  28.205","   6.724"," 2487"," 1100"," 3300"," 2504","   6.125"," 209.123","  58.090","   3.330"," 128.009","  35.558"," 50","0"," 37"," 53","  46.446","2166.000"," 601.667","  45.000","  350","  700"
"20:44:05:081","39860568720483","  28.706","   3.393"," 1738"," 1100"," 3100"," 1747","   3.818"," 211.035","  58.621","   1.105"," 128.562","  35.712"," 43","0"," 38"," 49","  44.114","2204.000"," 612.222","  45.000","  350","    0"
"20:44:05:586","39861727742936","  29.211","   6.112"," 2465"," 1100"," 3300"," 2491","   5.941"," 214.036","  59.454","   3.121"," 130.139","  36.150"," 47","0"," 39"," 52","  45.656","2243.000"," 623.056","  45.000","  350","    0"
"20:44:06:088","39862879245589","  29.712","   3.497"," 1778"," 1100"," 2800"," 1787","   3.828"," 215.957","  59.988","   1.132"," 130.707","  36.307"," 48","0"," 38"," 48","  43.607","2281.000"," 633.611","  45.000","  350","    0"
"20:44:06:591","39864033462393","  30.215","   6.715"," 2454"," 1100"," 3300"," 2474","   6.138"," 219.044","  60.846","   3.315"," 132.374","  36.771"," 46","0"," 39"," 55","  46.565","2320.000"," 644.444","  45.000","  350","    0"
"20:44:07:094","39865187865844","  30.718","   6.714"," 2498"," 1100"," 3300"," 2514","   6.144"," 222.135","  61.704","   3.350"," 134.059","  37.239"," 42","0"," 37"," 51","  45.324","2357.000"," 654.722","  45.000","  350","    0"
"20:44:07:596","39866338687434","  31.220","   3.680"," 1768"," 1100"," 2800"," 1784","   3.842"," 224.062","  62.239","   1.157"," 134.640","  37.400"," 47","0"," 38"," 48","  43.703","2395.000"," 665.278","  45.000","  350","    0"
"20:44:08:099","39867492795779","  31.723","   6.404"," 2507"," 1100"," 3300"," 2530","   6.162"," 227.161","  63.100","   3.334"," 136.316","  37.866"," 45","0"," 39"," 52","  46.643","2434.000"," 676.111","  45.000","  350","    0"
