"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:54:24:659","16498118087366","   0.501","   0.662"," 1704"," 1100"," 2800"," 1692","   3.160","   1.584","   0.440","   0.458","   0.230","   0.064"," 34","0"," 33"," 46","  40.708","  33.000","   9.167","  45.000","  350","    0"
"17:54:25:169","16499289739353","   1.012","  27.683"," 3070"," 1100"," 3300"," 3109","  18.053","  10.801","   3.000","  14.924","   7.849","   2.180"," 50","0"," 34"," 54","  47.131","  67.000","  18.611","  45.000","  350","    0"
"17:54:25:670","16500438628089","   1.512","  28.291"," 3070"," 1200"," 3300"," 3099","  17.485","  19.555","   5.432","  14.338","  15.028","   4.174"," 49","0"," 40"," 54","  48.366"," 107.000","  29.722","  45.000","  350","    0"
"17:54:26:172","16501589427049","   2.014","  16.467"," 2981"," 1100"," 3300"," 3004","  11.423","  25.283","   7.023","   8.440","  19.260","   5.350"," 44","0"," 37"," 56","  49.367"," 144.000","  40.000","  45.000","  350","    0"
"17:54:26:677","16502750337744","   2.520","  10.970"," 2778"," 1100"," 3300"," 2824","   8.596","  29.632","   8.231","   5.604","  22.095","   6.138"," 50","0"," 35"," 53","  46.380"," 179.000","  49.722","  45.000","  350","    0"
"17:54:27:182","16503908052801","   3.024","  24.599"," 2991"," 1100"," 3300"," 3055","  15.657","  37.531","  10.425","  12.324","  28.313","   7.865"," 48","0"," 41"," 55","  48.764"," 220.000","  61.111","  45.000","  350","    0"
"17:54:27:685","16505061340745","   3.527","   4.731"," 1419"," 1100"," 3200"," 1476","   5.146","  40.117","  11.144","   2.267","  29.452","   8.181"," 47","0"," 39"," 49","  43.717"," 259.000","  71.944","  45.000","  350","    0"
"17:54:28:194","16506229712515","   4.036","   2.557"," 1531"," 1100"," 3200"," 1609","   4.049","  42.179","  11.716","   1.322","  30.125","   8.368"," 37","0"," 37"," 48","  43.066"," 296.000","  82.222","  45.000","  350","    0"
"17:54:28:697","16507383845730","   4.539","   0.855"," 1494"," 1100"," 2800"," 1505","   3.020","  43.698","  12.138","   0.451","  30.352","   8.431"," 35","0"," 34"," 47","  41.831"," 330.000","  91.667","  45.000","  350","    0"
"17:54:29:204","16508549355419","   5.047","   0.966"," 1598"," 1100"," 2800"," 1622","   3.066","  45.255","  12.571","   0.490","  30.601","   8.500"," 37","0"," 34"," 47","  41.006"," 364.000"," 101.111","  45.000","  350","    0"
