"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"16:32:19:996","5196799372492","   0.501","   0.857"," 1632"," 1100"," 2800"," 1630","   3.234","   1.621","   0.450","   0.510","   0.256","   0.071"," 33","0"," 32"," 44","  39.026","  32.000","   8.889","  45.000","  350","    0"
"16:32:20:506","5197968746410","   1.011","  30.376"," 3058"," 1100"," 3300"," 3089","  18.849","  11.226","   3.118","  15.672","   8.242","   2.289"," 51","0"," 32"," 54","  46.615","  64.000","  17.778","  45.000","  350","    0"
"16:32:21:016","5199139426474","   1.521","  28.849"," 3068"," 1300"," 3300"," 3097","  17.637","  20.223","   5.618","  14.466","  15.621","   4.339"," 52","0"," 39"," 54","  47.675"," 103.000","  28.611","  45.000","  350","    0"
"16:32:21:518","5200292622513","   2.023","  17.492"," 2988"," 1100"," 3300"," 3007","  11.917","  26.212","   7.281","   8.894","  20.091","   5.581"," 43","0"," 36"," 54","  47.675"," 139.000","  38.611","  45.000","  350","    0"
"16:32:22:029","5201464078967","   2.534","  14.461"," 2862"," 1100"," 3300"," 2908","  10.234","  31.436","   8.732","   6.954","  23.641","   6.567"," 49","0"," 37"," 52","  45.562"," 176.000","  48.889","  45.000","  350","    0"
"16:32:22:534","5202624786582","   3.040","  26.019"," 2974"," 1100"," 3300"," 3026","  15.703","  39.379","  10.939","  12.332","  29.879","   8.300"," 47","0"," 39"," 54","  47.942"," 215.000","  59.722","  45.000","  350","    0"
"16:32:23:035","5203773465168","   3.540","   4.554"," 1395"," 1100"," 3200"," 1435","   5.115","  41.940","  11.650","   2.250","  31.005","   8.612"," 46","0"," 38"," 48","  42.613"," 253.000","  70.278","  45.000","  350","    0"
"16:32:23:538","5204927449290","   4.043","   2.534"," 1445"," 1100"," 2800"," 1560","   3.940","  43.921","  12.200","   1.239","  31.628","   8.786"," 40","0"," 33"," 47","  41.409"," 286.000","  79.444","  45.000","  350","    0"
"16:32:24:041","5206081695849","   4.546","   0.850"," 1489"," 1100"," 2800"," 1494","   2.998","  45.429","  12.619","   0.437","  31.848","   8.847"," 44","0"," 33"," 46","  38.270"," 319.000","  88.611","  45.000","  350","    0"
"16:32:24:544","5207235710361","   5.049","   0.955"," 1567"," 1100"," 2800"," 1582","   3.061","  46.968","  13.047","   0.495","  32.097","   8.916"," 35","0"," 33"," 45","  40.529"," 352.000","  97.778","  45.000","  350","    0"
"16:32:25:047","5208389932149","   5.552","   0.644"," 1547"," 1100"," 2800"," 1553","   2.954","  48.454","  13.459","   0.398","  32.297","   8.971"," 40","0"," 32"," 45","  38.897"," 384.000"," 106.667","  45.000","  350","    0"
"16:32:25:549","5209542155329","   6.054","   0.683"," 1551"," 1100"," 2800"," 1587","   2.979","  49.950","  13.875","   0.419","  32.508","   9.030"," 34","0"," 33"," 44","  38.732"," 417.000"," 115.833","  45.000","  350","    0"
"16:32:26:052","5210696602133","   6.557","   0.664"," 1537"," 1100"," 2800"," 1555","   2.968","  51.443","  14.290","   0.410","  32.714","   9.087"," 34","0"," 33"," 45","  38.950"," 450.000"," 125.000","  45.000","  350","    0"
"16:32:26:555","5211850906461","   7.060","   0.660"," 1547"," 1100"," 2800"," 1557","   2.969","  52.936","  14.705","   0.415","  32.923","   9.145"," 34","0"," 33"," 45","  38.697"," 483.000"," 134.167","  45.000","  350","    0"
"16:32:27:064","5213018989512","   7.569","   0.831"," 1495"," 1100"," 2800"," 1511","   3.001","  54.464","  15.129","   0.439","  33.146","   9.207"," 39","0"," 33"," 45","  38.861"," 516.000"," 143.333","  45.000","  350","    0"
"16:32:27:567","5214173316839","   8.072","  13.901"," 2696"," 1100"," 3300"," 2752","   9.870","  59.428","  16.508","   6.755","  36.544","  10.151"," 46","0"," 38"," 52","  44.809"," 554.000"," 153.889","  45.000","  350","    0"
"16:32:28:076","5215340979627","   8.581","   6.639"," 1684"," 1100"," 3300"," 1764","   5.877","  62.419","  17.339","   2.961","  38.050","  10.570"," 45","0"," 38"," 46","  42.521"," 592.000"," 164.444","  45.000","  350","    0"
