"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:12:56:416","10787995599015","   0.506","   0.646"," 1709"," 1100"," 2800"," 1713","   3.156","   1.597","   0.444","   0.460","   0.233","   0.065"," 34","0"," 32"," 43","  38.000","  32.000","   8.889","  45.000","  350","    0"
"17:12:56:925","10789164574520","   1.016","  28.747"," 3074"," 1100"," 3300"," 3109","  18.135","  10.836","   3.010","  15.013","   7.880","   2.189"," 47","0"," 33"," 52","  45.825","  65.000","  18.056","  45.000","  350","    0"
"17:12:57:426","10790313717283","   1.516","  30.159"," 3090"," 1400"," 3300"," 3125","  17.958","  19.828","   5.508","  14.803","  15.294","   4.248"," 50","0"," 39"," 53","  46.946"," 104.000","  28.889","  45.000","  350","    0"
"17:12:57:929","10791467014614","   2.019","  17.507"," 2999"," 1100"," 3300"," 3018","  11.945","  25.831","   7.175","   8.945","  19.789","   5.497"," 44","0"," 36"," 52","  47.559"," 140.000","  38.889","  45.000","  350","    0"
"17:12:58:436","10792631603887","   2.526","   9.970"," 2756"," 1100"," 3300"," 2805","   8.107","  29.946","   8.318","   5.152","  22.403","   6.223"," 48","0"," 34"," 49","  43.861"," 174.000","  48.333","  45.000","  350","    0"
"17:12:58:943","10793795637501","   3.034","  24.791"," 2960"," 1100"," 3300"," 3013","  15.431","  37.773","  10.493","  12.159","  28.571","   7.936"," 46","0"," 38"," 52","  46.419"," 212.000","  58.889","  45.000","  350","    0"
"17:12:59:446","10794949760109","   3.537","   4.738"," 1407"," 1100"," 3300"," 1493","   5.177","  40.377","  11.216","   2.302","  29.728","   8.258"," 45","0"," 37"," 47","  42.138"," 249.000","  69.167","  45.000","  350","    0"
"17:12:59:952","10796110700582","   4.042","   2.918"," 1448"," 1100"," 2800"," 1500","   4.128","  42.465","  11.796","   1.384","  30.429","   8.452"," 39","0"," 34"," 47","  40.949"," 283.000","  78.611","  45.000","  350","    0"
"17:13:00:462","10797279651480","   4.552","   1.010"," 1552"," 1100"," 2800"," 1568","   3.056","  44.022","  12.228","   0.497","  30.682","   8.523"," 41","0"," 33"," 44","  39.341"," 316.000","  87.778","  45.000","  350","    0"
"17:13:00:965","10798436039024","   5.056","   0.975"," 1584"," 1100"," 2800"," 1597","   3.045","  45.556","  12.654","   0.477","  30.923","   8.590"," 35","0"," 33"," 45","  40.672"," 349.000","  96.944","  45.000","  350","    0"
"17:13:01:468","10799590285937","   5.559","   0.850"," 1520"," 1100"," 2800"," 1525","   3.003","  47.066","  13.074","   0.445","  31.147","   8.652"," 39","0"," 33"," 45","  39.305"," 382.000"," 106.111","  45.000","  350","    0"
"17:13:01:971","10800744367662","   6.062","   0.720"," 1582"," 1100"," 2800"," 1594","   2.991","  48.571","  13.492","   0.430","  31.363","   8.712"," 34","0"," 33"," 44","  37.423"," 415.000"," 115.278","  45.000","  350","    0"
"17:13:02:481","10801912746518","   6.571","   0.669"," 1517"," 1100"," 2800"," 1525","   2.973","  50.085","  13.912","   0.415","  31.574","   8.771"," 39","0"," 33"," 44","  39.074"," 448.000"," 124.444","  45.000","  350","    0"
"17:13:02:983","10803066313411","   7.073","   0.890"," 1510"," 1100"," 2800"," 1507","   3.028","  51.607","  14.335","   0.462","  31.806","   8.835"," 33","0"," 32"," 44","  38.932"," 480.000"," 133.333","  45.000","  350","    0"
"17:13:03:492","10804235064368","   7.583","   0.744"," 1506"," 1100"," 2800"," 1529","   2.983","  53.126","  14.757","   0.426","  32.023","   8.895"," 34","0"," 32"," 43","  37.993"," 512.000"," 142.222","  45.000","  350","    0"
"17:13:04:002","10805404444651","   8.092","  13.780"," 2646"," 1100"," 3300"," 2706","   9.754","  58.096","  16.138","   6.640","  35.407","   9.835"," 45","0"," 33"," 51","  44.218"," 545.000"," 151.389","  45.000","  350","    0"
