"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:39:55:850","14504340576185","   0.500","   0.718"," 1653"," 1100"," 2800"," 1662","   3.169","   1.586","   0.441","   0.465","   0.233","   0.065"," 35","0"," 33"," 46","  40.777","  33.000","   9.167","  45.000","  350","    0"
"17:39:56:363","14505516322454","   1.013","  30.197"," 3064"," 1100"," 3300"," 3094","  19.000","  11.321","   3.145","  15.816","   8.336","   2.316"," 51","0"," 34"," 55","  47.561","  67.000","  18.611","  45.000","  350","    0"
"17:39:56:871","14506681857445","   1.521","  29.669"," 3046"," 1200"," 3300"," 3077","  17.660","  20.290","   5.636","  14.499","  15.700","   4.361"," 49","0"," 42"," 53","  48.179"," 109.000","  30.278","  45.000","  350","    0"
"17:39:57:375","14507840300689","   2.025","  17.007"," 3049"," 1100"," 3300"," 3077","  11.987","  26.341","   7.317","   8.982","  20.234","   5.621"," 43","0"," 40"," 55","  49.317"," 149.000","  41.389","  45.000","  350","    0"
"17:39:57:886","14509011579131","   2.536","   0.807"," 1566"," 1100"," 2800"," 1568","   3.211","  27.980","   7.772","   0.489","  20.484","   5.690"," 45","0"," 35"," 47","  41.291"," 184.000","  51.111","  45.000","  350","    0"
"17:39:58:389","14510165765269","   3.039","   0.824"," 1535"," 1100"," 2800"," 1546","   3.201","  29.590","   8.220","   0.479","  20.725","   5.757"," 45","0"," 35"," 46","  40.295"," 219.000","  60.833","  45.000","  350","    0"
"17:39:58:894","14511324669441","   3.544","   0.787"," 1528"," 1100"," 2800"," 1550","   3.185","  31.199","   8.666","   0.466","  20.960","   5.822"," 40","0"," 35"," 47","  40.510"," 254.000","  70.556","  45.000","  350","    0"
"17:39:59:397","14512478744261","   4.047","   0.742"," 1570"," 1100"," 2800"," 1575","   3.177","  32.797","   9.110","   0.461","  21.192","   5.887"," 38","0"," 35"," 46","  39.493"," 289.000","  80.278","  45.000","  350","    0"
"17:39:59:900","14513632754136","   4.549","   0.646"," 1609"," 1100"," 2800"," 1603","   3.157","  34.384","   9.551","   0.445","  21.416","   5.949"," 40","0"," 35"," 46","  39.846"," 324.000","  90.000","  45.000","  350","    0"
"17:40:00:402","14514786583482","   5.052","   0.939"," 1595"," 1100"," 2800"," 1615","   3.226","  36.006","  10.002","   0.505","  21.670","   6.019"," 43","0"," 34"," 47","  41.212"," 358.000","  99.444","  45.000","  350","    0"
"17:40:00:911","14515954059506","   5.561","   0.771"," 1574"," 1100"," 2800"," 1599","   3.191","  37.630","  10.453","   0.476","  21.912","   6.087"," 45","0"," 34"," 46","  40.440"," 392.000"," 108.889","  45.000","  350","    0"
"17:40:01:412","14517103115604","   6.062","   1.062"," 1546"," 1100"," 2800"," 1569","   3.245","  39.254","  10.904","   0.530","  22.177","   6.160"," 41","0"," 34"," 46","  39.917"," 426.000"," 118.333","  45.000","  350","    0"
"17:40:01:913","14518253142244","   6.563","   0.815"," 1589"," 1100"," 2800"," 1595","   3.207","  40.862","  11.351","   0.491","  22.423","   6.229"," 45","0"," 34"," 45","  39.415"," 460.000"," 127.778","  45.000","  350","    0"
"17:40:02:414","14519402138686","   7.064","   0.893"," 1553"," 1100"," 2800"," 1579","   3.222","  42.475","  11.799","   0.500","  22.673","   6.298"," 46","0"," 34"," 46","  40.478"," 494.000"," 137.222","  45.000","  350","    0"
"17:40:02:914","14520551441568","   7.564","   0.990"," 1559"," 1100"," 2800"," 1552","   3.232","  44.094","  12.248","   0.507","  22.928","   6.369"," 45","0"," 34"," 46","  39.854"," 528.000"," 146.667","  45.000","  350","    0"
"17:40:03:416","14521701567769","   8.066","   0.822"," 1597"," 1100"," 2800"," 1590","   3.203","  45.699","  12.694","   0.482","  23.169","   6.436"," 46","0"," 35"," 46","  40.653"," 563.000"," 156.389","  45.000","  350","    0"
"17:40:03:918","14522853296846","   8.567","   0.814"," 1606"," 1100"," 2800"," 1603","   3.206","  47.308","  13.141","   0.486","  23.413","   6.504"," 45","0"," 35"," 46","  39.435"," 598.000"," 166.111","  45.000","  350","    0"
"17:40:04:425","14524017889663","   9.075","   0.816"," 1568"," 1100"," 2800"," 1555","   3.208","  48.936","  13.593","   0.484","  23.659","   6.572"," 44","0"," 35"," 45","  39.604"," 633.000"," 175.833","  45.000","  350","    0"
"17:40:04:928","14525172066249","   9.578","   0.829"," 1560"," 1100"," 2800"," 1555","   3.204","  50.548","  14.041","   0.483","  23.902","   6.639"," 44","0"," 35"," 46","  39.953"," 668.000"," 185.556","  45.000","  350","    0"
"17:40:05:431","14526326389851","  10.081","   0.891"," 1536"," 1100"," 2800"," 1543","   3.193","  52.154","  14.487","   0.482","  24.144","   6.707"," 44","0"," 34"," 46","  39.994"," 702.000"," 195.000","  45.000","  350","    0"
