"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:23:28:833","20500720065115","   0.501","   0.674"," 1718"," 1100"," 2800"," 1708","   3.169","   1.588","   0.441","   0.462","   0.232","   0.064"," 35","0"," 34"," 46","  40.975","  34.000","   9.444","  45.000","  350","    0"
"18:23:29:345","20501895283405","   1.013","  27.387"," 3036"," 1100"," 3300"," 3073","  17.625","  10.615","   2.948","  14.503","   7.659","   2.127"," 51","0"," 34"," 54","  47.731","  68.000","  18.889","  45.000","  350","    0"
"18:23:29:846","20503044361176","   1.514","  30.933"," 3088"," 1400"," 3300"," 3119","  18.628","  19.943","   5.540","  15.458","  15.399","   4.277"," 53","0"," 42"," 56","  49.530"," 110.000","  30.556","  45.000","  350","    0"
"18:23:30:347","20504194814150","   2.015","  16.868"," 2946"," 1100"," 3300"," 2974","  11.580","  25.748","   7.152","   8.571","  19.696","   5.471"," 45","0"," 37"," 55","  49.601"," 147.000","  40.833","  45.000","  350","    0"
"18:23:30:857","20505366054902","   2.526","   9.674"," 2705"," 1100"," 3300"," 2746","   7.842","  29.751","   8.264","   4.886","  22.190","   6.164"," 50","0"," 35"," 53","  46.233"," 182.000","  50.556","  45.000","  350","    0"
"18:23:31:362","20506523140606","   3.030","  24.332"," 2971"," 1100"," 3300"," 3019","  14.793","  37.209","  10.336","  11.590","  28.034","   7.787"," 51","0"," 41"," 55","  48.740"," 223.000","  61.944","  45.000","  350","    0"
"18:23:31:862","20507671807258","   3.530","   5.481"," 1751"," 1100"," 3300"," 1796","   5.860","  40.143","  11.151","   2.866","  29.468","   8.186"," 47","0"," 40"," 53","  46.255"," 263.000","  73.056","  45.000","  350","    0"
"18:23:32:365","20508825757430","   4.033","   3.873"," 1366"," 1100"," 2800"," 1390","   4.617","  42.464","  11.796","   1.787","  30.367","   8.435"," 47","0"," 39"," 48","  43.841"," 302.000","  83.889","  45.000","  350","    0"
"18:23:32:868","20509979974434","   4.536","   0.900"," 1481"," 1100"," 2800"," 1496","   3.041","  43.994","  12.221","   0.461","  30.599","   8.500"," 44","0"," 35"," 47","  41.994"," 337.000","  93.611","  45.000","  350","    0"
"18:23:33:371","20511134025371","   5.039","   0.999"," 1551"," 1100"," 2800"," 1560","   3.073","  45.539","  12.650","   0.490","  30.845","   8.568"," 43","0"," 35"," 48","  43.144"," 372.000"," 103.333","  45.000","  350","    0"
"18:23:33:874","20512288509145","   5.542","   0.660"," 1550"," 1100"," 2800"," 1539","   2.991","  47.044","  13.068","   0.416","  31.054","   8.626"," 44","0"," 34"," 47","  40.639"," 406.000"," 112.778","  45.000","  350","    0"
"18:23:34:384","20513459815945","   6.053","   0.725"," 1518"," 1100"," 2800"," 1529","   2.998","  48.574","  13.493","   0.422","  31.270","   8.686"," 36","0"," 35"," 47","  40.729"," 441.000"," 122.500","  45.000","  350","    0"
"18:23:34:887","20514614024991","   6.556","   0.669"," 1538"," 1100"," 2800"," 1554","   2.995","  50.080","  13.911","   0.418","  31.480","   8.744"," 41","0"," 35"," 47","  40.289"," 476.000"," 132.222","  45.000","  350","    0"
"18:23:35:390","20515768146285","   7.058","   0.681"," 1528"," 1100"," 2800"," 1541","   2.985","  51.582","  14.328","   0.411","  31.687","   8.802"," 36","0"," 35"," 46","  39.691"," 511.000"," 141.944","  45.000","  350","    0"
"18:23:35:893","20516922169997","   7.561","   0.778"," 1536"," 1100"," 2800"," 1557","   3.002","  53.091","  14.748","   0.434","  31.905","   8.863"," 41","0"," 35"," 47","  40.667"," 546.000"," 151.667","  45.000","  350","    0"
"18:23:36:394","20518071779658","   8.062","   9.375"," 2537"," 1100"," 3300"," 2586","   7.313","  56.755","  15.765","   4.364","  34.092","   9.470"," 50","0"," 35"," 55","  46.476"," 581.000"," 161.389","  45.000","  350","    0"
"18:23:36:895","20519220235356","   8.563","   9.993"," 2296"," 1100"," 3300"," 2386","   7.932","  60.725","  16.868","   4.866","  36.527","  10.146"," 47","0"," 40"," 54","  46.090"," 621.000"," 172.500","  45.000","  350","    0"
"18:23:37:397","20520373303835","   9.065","   7.055"," 1782"," 1100"," 3300"," 1880","   6.136","  63.808","  17.724","   3.205","  38.137","  10.594"," 46","0"," 40"," 49","  43.815"," 661.000"," 183.611","  45.000","  350","    0"
"18:23:37:905","20521539485889","   9.573","   5.113"," 1793"," 1100"," 3300"," 1807","   4.314","  66.000","  18.333","   1.567","  38.934","  10.815"," 48","0"," 39"," 48","  44.354"," 700.000"," 194.444","  45.000","  350","    0"
"18:23:38:412","20522701719776","  10.080","  10.964"," 2648"," 1100"," 3300"," 2682","   7.999","  70.051","  19.459","   4.972","  41.452","  11.514"," 45","0"," 40"," 55","  47.061"," 740.000"," 205.556","  45.000","  350","    0"
"18:23:38:920","20523869552828","  10.589","   4.082"," 1677"," 1100"," 2800"," 1688","   3.977","  72.076","  20.021","   1.256","  42.091","  11.692"," 47","0"," 39"," 49","  44.201"," 779.000"," 216.389","  45.000","  350","    0"
"18:23:39:423","20525022451373","  11.091","   4.176"," 1703"," 1100"," 2800"," 1715","   4.093","  74.132","  20.592","   1.319","  42.754","  11.876"," 45","0"," 40"," 48","  44.100"," 819.000"," 227.500","  45.000","  350","    0"
"18:23:39:924","20526171878374","  11.592","  13.750"," 2604"," 1100"," 3300"," 2676","   9.783","  79.032","  21.953","   6.645","  46.082","  12.801"," 47","0"," 40"," 54","  46.681"," 859.000"," 238.611","  45.000","  350","    0"
"18:23:40:426","20527324101813","  12.094","   6.578"," 1626"," 1100"," 3200"," 1684","   5.739","  81.913","  22.754","   2.813","  47.495","  13.193"," 47","0"," 40"," 50","  43.989"," 899.000"," 249.722","  45.000","  350","    0"
"18:23:40:928","20528477075613","  12.596","   4.880"," 1710"," 1100"," 3200"," 1745","   4.554","  84.201","  23.389","   1.734","  48.366","  13.435"," 46","0"," 39"," 48","  44.087"," 938.000"," 260.556","  45.000","  350","    0"
"18:23:41:431","20529630558572","  13.099","  11.301"," 2576"," 1100"," 3300"," 2619","   8.271","  88.359","  24.544","   5.213","  50.986","  14.163"," 47","0"," 40"," 53","  46.923"," 978.000"," 271.667","  45.000","  350","    0"
