"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"02:58:09:540","38707455408605","   0.501","   1.201"," 1596"," 1100"," 2300"," 1610","   3.285","   1.647","   0.457","   0.554","   0.278","   0.077"," 43","0"," 32"," 44","  38.926","  32.000","   8.889","  45.000","  350","    0"
"02:58:10:052","38708631693904","   1.014","  28.148"," 3063"," 1200"," 3300"," 3100","  18.116","  10.933","   3.037","  15.036","   7.985","   2.218"," 50","0"," 35"," 53","  45.846","  67.000","  18.611","  45.000","  350","    0"
"02:58:10:562","38709800824505","   1.523","  30.680"," 3050"," 1300"," 3300"," 3080","  18.161","  20.186","   5.607","  14.944","  15.599","   4.333"," 49","0"," 38"," 53","  46.701"," 105.000","  29.167","  45.000","  350","    0"
"02:58:11:064","38710954143342","   2.026","  17.435"," 2937"," 1100"," 3300"," 2954","  11.553","  25.992","   7.220","   8.600","  19.921","   5.534"," 42","0"," 35"," 53","  46.545"," 140.000","  38.889","  45.000","  350","    0"
"02:58:11:569","38712112727066","   2.531","  14.036"," 2862"," 1100"," 3300"," 2909","   9.946","  31.014","   8.615","   6.812","  23.360","   6.489"," 48","0"," 33"," 51","  44.948"," 173.000","  48.056","  45.000","  350","    0"
"02:58:12:078","38713280828004","   3.040","  13.729"," 2772"," 1100"," 3300"," 2827","   9.686","  35.944","   9.984","   6.690","  26.766","   7.435"," 45","0"," 37"," 51","  44.873"," 210.000","  58.333","  45.000","  350","    0"
"02:58:12:581","38714435135812","   3.543","   1.118"," 1424"," 1100"," 2300"," 1428","   3.063","  37.485","  10.412","   0.500","  27.017","   7.505"," 35","0"," 35"," 46","  40.851"," 245.000","  68.056","  45.000","  350","    0"
"02:58:13:084","38715589231107","   4.046","   0.932"," 1486"," 1100"," 2700"," 1503","   3.022","  39.005","  10.835","   0.466","  27.252","   7.570"," 36","0"," 32"," 45","  39.619"," 277.000","  76.944","  45.000","  350","    0"
"02:58:13:587","38716743389201","   4.549","   0.726"," 1477"," 1100"," 2300"," 1490","   2.954","  40.490","  11.247","   0.406","  27.456","   7.627"," 33","0"," 32"," 45","  36.710"," 309.000","  85.833","  45.000","  350","    0"
"02:58:14:090","38717897608305","   5.052","   1.307"," 1465"," 1100"," 2300"," 1473","   3.104","  42.051","  11.681","   0.541","  27.728","   7.702"," 42","0"," 32"," 45","  40.326"," 341.000","  94.722","  45.000","  350","    0"
"02:58:14:598","38719062145041","   5.559","   0.949"," 1482"," 1100"," 2300"," 1497","   2.989","  43.568","  12.102","   0.440","  27.951","   7.764"," 33","0"," 32"," 45","  37.064"," 373.000"," 103.611","  45.000","  350","    0"
"02:58:15:100","38720216285889","   6.062","   2.075"," 1564"," 1100"," 2800"," 1588","   3.357","  45.256","  12.571","   0.767","  28.337","   7.871"," 44","0"," 33"," 46","  40.503"," 406.000"," 112.778","  45.000","  350","    0"
"02:58:15:608","38721380799133","   6.569","   0.746"," 1536"," 1100"," 2800"," 1545","   2.982","  46.770","  12.992","   0.432","  28.557","   7.932"," 37","0"," 32"," 44","  39.647"," 438.000"," 121.667","  45.000","  350","    0"
"02:58:16:111","38722534866212","   7.072","   0.805"," 1443"," 1100"," 2300"," 1446","   2.978","  48.267","  13.408","   0.427","  28.772","   7.992"," 33","0"," 32"," 45","  39.345"," 470.000"," 130.556","  45.000","  350","    0"
"02:58:16:613","38723687954997","   7.575","   0.841"," 1464"," 1100"," 2300"," 1466","   2.988","  49.769","  13.825","   0.440","  28.993","   8.053"," 33","0"," 32"," 44","  38.887"," 502.000"," 139.444","  45.000","  350","    0"
"02:58:17:116","38724842182098","   8.078","   1.350"," 1469"," 1100"," 2300"," 1479","   3.098","  51.327","  14.257","   0.534","  29.261","   8.128"," 42","0"," 31"," 44","  39.496"," 533.000"," 148.056","  45.000","  350","    0"
"02:58:17:619","38725996371488","   8.581","   0.718"," 1481"," 1100"," 2300"," 1491","   2.951","  52.811","  14.670","   0.403","  29.464","   8.184"," 33","0"," 32"," 44","  37.690"," 565.000"," 156.944","  45.000","  350","    0"
"02:58:18:122","38727150573234","   9.084","   0.722"," 1483"," 1100"," 2300"," 1485","   2.957","  54.298","  15.083","   0.408","  29.669","   8.242"," 42","0"," 32"," 44","  37.585"," 597.000"," 165.833","  45.000","  350","    0"
"02:58:18:625","38728304695425","   9.587","   0.606"," 1521"," 1100"," 2300"," 1521","   2.932","  55.773","  15.492","   0.386","  29.864","   8.295"," 37","0"," 32"," 44","  37.615"," 629.000"," 174.722","  45.000","  350","    0"
"02:58:19:128","38729458697556","  10.089","   1.560"," 1478"," 1100"," 2300"," 1493","   3.166","  57.365","  15.935","   0.599","  30.165","   8.379"," 41","0"," 33"," 45","  40.649"," 662.000"," 183.889","  45.000","  350","    0"
"02:58:19:631","38730612858969","  10.592","   0.831"," 1481"," 1100"," 2300"," 1490","   2.996","  58.871","  16.353","   0.442","  30.387","   8.441"," 40","0"," 32"," 44","  39.247"," 694.000"," 192.778","  45.000","  350","    0"
"02:58:20:134","38731767055878","  11.095","   0.664"," 1506"," 1100"," 2400"," 1506","   2.952","  60.356","  16.766","   0.402","  30.589","   8.497"," 41","0"," 32"," 44","  37.950"," 726.000"," 201.667","  45.000","  350","    0"
"02:58:20:644","38732936748899","  11.605","   0.717"," 1476"," 1100"," 2300"," 1488","   2.953","  61.861","  17.184","   0.405","  30.795","   8.554"," 42","0"," 32"," 44","  38.282"," 758.000"," 210.556","  45.000","  350","    0"
"02:58:21:146","38734090910059","  12.108","   1.221"," 1462"," 1100"," 2300"," 1462","   3.079","  63.410","  17.614","   0.520","  31.057","   8.627"," 33","0"," 32"," 46","  40.491"," 790.000"," 219.444","  45.000","  350","    0"
"02:58:21:650","38735246849231","  12.612","   1.043"," 1453"," 1100"," 2300"," 1466","   3.028","  64.936","  18.038","   0.470","  31.294","   8.693"," 41","0"," 32"," 44","  39.261"," 822.000"," 228.333","  45.000","  350","    0"
"02:58:22:153","38736401020645","  13.115","   0.672"," 1525"," 1100"," 2300"," 1531","   2.947","  66.418","  18.449","   0.400","  31.495","   8.749"," 34","0"," 32"," 44","  37.223"," 854.000"," 237.222","  45.000","  350","    0"
"02:58:22:656","38737555119314","  13.617","   0.683"," 1509"," 1100"," 2400"," 1526","   2.945","  67.899","  18.861","   0.403","  31.698","   8.805"," 38","0"," 32"," 44","  36.691"," 886.000"," 246.111","  45.000","  350","    0"
"02:58:23:158","38738707033459","  14.119","   0.886"," 1491"," 1100"," 2300"," 1489","   2.990","  69.400","  19.278","   0.438","  31.918","   8.866"," 33","0"," 32"," 45","  38.606"," 918.000"," 255.000","  45.000","  350","    0"
"02:58:23:662","38739863304513","  14.623","   0.597"," 1514"," 1100"," 2300"," 1535","   2.925","  70.874","  19.687","   0.382","  32.111","   8.920"," 44","0"," 32"," 44","  38.620"," 950.000"," 263.889","  45.000","  350","    0"
"02:58:24:165","38741017334706","  15.126","   0.600"," 1539"," 1100"," 2300"," 1553","   2.930","  72.347","  20.096","   0.388","  32.306","   8.974"," 43","0"," 32"," 45","  37.972"," 982.000"," 272.778","  45.000","  350","    0"
"02:58:24:668","38742171203030","  15.629","   0.626"," 1513"," 1100"," 2400"," 1535","   2.936","  73.823","  20.506","   0.393","  32.503","   9.029"," 38","0"," 32"," 44","  37.752","1014.000"," 281.667","  45.000","  350","    0"
"02:58:25:170","38743325339127","  16.132","   1.906"," 1538"," 1100"," 2400"," 1548","   3.213","  75.439","  20.955","   0.645","  32.828","   9.119"," 39","0"," 32"," 44","  40.339","1046.000"," 290.556","  45.000","  350","    0"
"02:58:25:673","38744479404439","  16.635","   0.697"," 1494"," 1100"," 2300"," 1506","   2.955","  76.925","  21.368","   0.407","  33.033","   9.176"," 33","0"," 32"," 44","  37.524","1078.000"," 299.444","  45.000","  350","    0"
