"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"09:32:42:309","93032717731965","   0.510","   0.831"," 1637"," 1100"," 2300"," 1643","   3.258","   1.662","   0.462","   0.503","   0.257","   0.071"," 32","0"," 31"," 44","  38.275","  31.000","   8.611","  45.000","  350","    0"
"09:32:42:835","93033924679009","   1.036","  27.349"," 3003"," 1100"," 3300"," 3037","  17.202","  10.710","   2.975","  14.035","   7.639","   2.122"," 49","0"," 31"," 50","  43.833","  62.000","  17.222","  45.000","  350","    0"
"09:32:43:335","93035072697129","   1.536","  25.800"," 3070"," 1100"," 3300"," 3106","  16.708","  19.068","   5.297","  13.672","  14.478","   4.022"," 49","0"," 35"," 51","  44.441","  97.000","  26.944","  45.000","  350","    0"
"09:32:43:836","93036221309010","   2.037","  14.324"," 2760"," 1100"," 3300"," 2802","   9.839","  23.993","   6.665","   6.938","  17.951","   4.986"," 47","0"," 35"," 50","  43.058"," 132.000","  36.667","  45.000","  350","    0"
"09:32:44:338","93037374267400","   2.539","   9.641"," 2643"," 1100"," 3300"," 2672","   7.500","  27.761","   7.711","   4.653","  20.288","   5.636"," 39","0"," 35"," 49","  43.217"," 167.000","  46.389","  45.000","  350","    0"
"09:32:44:841","93038528436157","   3.042","   2.352"," 1635"," 1100"," 2800"," 1647","   3.606","  29.575","   8.215","   0.899","  20.741","   5.761"," 42","0"," 35"," 45","  39.789"," 202.000","  56.111","  45.000","  350","    0"
"09:32:45:342","93039678355927","   3.543","   2.704"," 1441"," 1100"," 2300"," 1443","   3.609","  31.383","   8.718","   0.898","  21.191","   5.886"," 41","0"," 35"," 44","  39.533"," 237.000","  65.833","  45.000","  350","    0"
"09:32:45:843","93040828144567","   4.044","   2.915"," 1455"," 1100"," 2300"," 1462","   3.645","  33.209","   9.225","   0.939","  21.661","   6.017"," 42","0"," 34"," 43","  39.264"," 271.000","  75.278","  45.000","  350","    0"
"09:32:46:346","93041980955485","   4.547","   3.162"," 1441"," 1100"," 2400"," 1438","   3.745","  35.091","   9.748","   1.021","  22.174","   6.159"," 39","0"," 33"," 43","  38.993"," 304.000","  84.444","  45.000","  350","    0"
"09:32:46:849","93043135219646","   5.050","   2.497"," 1424"," 1100"," 2600"," 1425","   3.562","  36.883","  10.245","   0.853","  22.603","   6.279"," 40","0"," 33"," 43","  39.345"," 337.000","  93.611","  45.000","  350","    0"
"09:32:47:355","93044296374217","   5.556","   2.882"," 1439"," 1100"," 2300"," 1446","   3.629","  38.719","  10.755","   0.922","  23.069","   6.408"," 39","0"," 33"," 43","  39.247"," 370.000"," 102.778","  45.000","  350","    0"
"09:32:47:857","93045450323709","   6.058","   0.991"," 1516"," 1100"," 2300"," 1526","   3.169","  40.313","  11.198","   0.518","  23.330","   6.481"," 32","0"," 31"," 42","  37.642"," 401.000"," 111.389","  45.000","  350","    0"
"09:32:48:360","93046603799200","   6.561","   0.779"," 1522"," 1100"," 2300"," 1521","   3.098","  41.870","  11.631","   0.461","  23.561","   6.545"," 32","0"," 31"," 43","  35.872"," 432.000"," 120.000","  45.000","  350","    0"
