"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"09:10:24:012","89961536379169","   0.509","   1.105"," 1619"," 1100"," 2300"," 1622","   3.209","   1.633","   0.454","   0.539","   0.274","   0.076"," 38","0"," 32"," 43","  37.788","  32.000","   8.889","  45.000","  350","    0"
"09:10:24:523","89962707937035","   1.019","  28.072"," 3056"," 1200"," 3300"," 3097","  17.828","  10.735","   2.982","  14.737","   7.798","   2.166"," 49","0"," 36"," 51","  45.048","  68.000","  18.889","  45.000","  350","    0"
"09:10:25:023","89963856481449","   1.520","  30.215"," 3059"," 1200"," 3300"," 3092","  17.899","  19.694","   5.470","  14.797","  15.204","   4.223"," 51","0"," 38"," 53","  46.090"," 106.000","  29.444","  45.000","  350","    0"
"09:10:25:526","89965009878407","   2.022","  20.399"," 3012"," 1100"," 3300"," 3037","  13.486","  26.472","   7.353","  10.469","  20.466","   5.685"," 44","0"," 39"," 54","  47.256"," 145.000","  40.278","  45.000","  350","    0"
"09:10:26:028","89966163877470","   2.525","   1.037"," 1519"," 1100"," 2400"," 1510","   3.212","  28.087","   7.802","   0.528","  20.732","   5.759"," 43","0"," 34"," 45","  39.596"," 179.000","  49.722","  45.000","  350","    0"
"09:10:26:531","89967318114277","   3.028","   0.990"," 1514"," 1100"," 2400"," 1525","   3.179","  29.686","   8.246","   0.507","  20.987","   5.830"," 36","0"," 33"," 44","  38.486"," 212.000","  58.889","  45.000","  350","    0"
"09:10:27:034","89968472314498","   3.531","   0.878"," 1556"," 1100"," 2400"," 1562","   3.168","  31.279","   8.689","   0.494","  21.235","   5.899"," 37","0"," 32"," 44","  37.239"," 244.000","  67.778","  45.000","  350","    0"
"09:10:27:537","89969626387761","   4.034","   0.935"," 1542"," 1100"," 2500"," 1551","   3.179","  32.878","   9.133","   0.503","  21.488","   5.969"," 37","0"," 33"," 44","  38.304"," 277.000","  76.944","  45.000","  350","    0"
"09:10:28:040","89970780471441","   4.537","   1.103"," 1557"," 1100"," 2300"," 1560","   3.202","  34.488","   9.580","   0.527","  21.753","   6.043"," 36","0"," 32"," 45","  38.498"," 309.000","  85.833","  45.000","  350","    0"
"09:10:28:543","89971934740172","   5.040","   0.975"," 1546"," 1100"," 2500"," 1558","   3.186","  36.091","  10.025","   0.511","  22.010","   6.114"," 36","0"," 32"," 44","  38.362"," 341.000","  94.722","  45.000","  350","    0"
