"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:27:54:670","59326906564508","   0.501","   0.596"," 1694"," 1100"," 2800"," 1708","   3.059","   1.532","   0.426","   0.420","   0.210","   0.058"," 32","0"," 32"," 44","  40.889","  32.000","   8.889","  45.000","  350","    0"
"05:27:55:180","59328078633462","   1.012","  27.977"," 3050"," 1100"," 3300"," 3091","  17.926","  10.688","   2.969","  14.858","   7.799","   2.166"," 48","0"," 32"," 51","  44.788","  64.000","  17.778","  45.000","  350","    0"
"05:27:55:682","59329229755710","   1.513","  31.243"," 3086"," 1300"," 3300"," 3114","  18.451","  19.944","   5.540","  15.342","  15.495","   4.304"," 50","0"," 38"," 53","  46.789"," 102.000","  28.333","  45.000","  350","    0"
"05:27:56:183","59330378493099","   2.014","  16.450"," 2968"," 1100"," 3300"," 2985","  11.310","  25.606","   7.113","   8.379","  19.689","   5.469"," 41","0"," 36"," 52","  46.719"," 138.000","  38.333","  45.000","  350","    0"
"05:27:56:684","59331528297335","   2.515","   9.726"," 2773"," 1100"," 3300"," 2845","   8.014","  29.621","   8.228","   5.115","  22.252","   6.181"," 47","0"," 34"," 50","  43.560"," 172.000","  47.778","  45.000","  350","    0"
"05:27:57:192","59332694145277","   3.023","  15.293"," 2835"," 1100"," 3300"," 2901","  10.751","  35.083","   9.745","   7.705","  26.167","   7.269"," 45","0"," 38"," 53","  44.756"," 210.000","  58.333","  45.000","  350","    0"
"05:27:57:694","59333847562408","   3.526","   1.066"," 1451"," 1100"," 2300"," 1458","   3.064","  36.624","  10.173","   0.499","  26.418","   7.338"," 40","0"," 35"," 45","  40.411"," 245.000","  68.056","  45.000","  350","    0"
"05:27:58:197","59335001808008","   4.028","   0.966"," 1425"," 1100"," 2300"," 1436","   3.028","  38.147","  10.596","   0.467","  26.653","   7.404"," 34","0"," 33"," 45","  40.713"," 278.000","  77.222","  45.000","  350","    0"
"05:27:58:699","59336154026742","   4.531","   0.786"," 1630"," 1100"," 2800"," 1643","   2.989","  39.648","  11.013","   0.440","  26.874","   7.465"," 34","0"," 32"," 44","  37.415"," 310.000","  86.111","  45.000","  350","    0"
"05:27:59:202","59337308235128","   5.034","   1.373"," 1487"," 1100"," 2600"," 1499","   3.131","  41.223","  11.451","   0.563","  27.157","   7.544"," 41","0"," 33"," 45","  39.863"," 343.000","  95.278","  45.000","  350","    0"
"05:27:59:708","59338469105449","   5.539","   0.721"," 1478"," 1100"," 2300"," 1492","   2.957","  42.718","  11.866","   0.408","  27.363","   7.601"," 45","0"," 32"," 45","  37.740"," 375.000"," 104.167","  45.000","  350","    0"
"05:28:00:211","59339623090913","   6.042","   1.692"," 1525"," 1100"," 2300"," 1526","   3.228","  44.341","  12.317","   0.654","  27.692","   7.692"," 40","0"," 34"," 45","  40.850"," 409.000"," 113.611","  45.000","  350","    0"
"05:28:00:714","59340777347001","   6.545","   0.737"," 1457"," 1100"," 2300"," 1450","   2.963","  45.832","  12.731","   0.413","  27.900","   7.750"," 44","0"," 32"," 46","  40.256"," 441.000"," 122.500","  45.000","  350","    0"
"05:28:01:217","59341931344063","   7.048","   0.742"," 1485"," 1100"," 2300"," 1506","   2.978","  47.329","  13.147","   0.426","  28.114","   7.810"," 35","0"," 32"," 44","  39.612"," 473.000"," 131.389","  45.000","  350","    0"
"05:28:01:720","59343085492067","   7.551","   0.830"," 1464"," 1100"," 2300"," 1458","   2.983","  48.830","  13.564","   0.432","  28.331","   7.870"," 33","0"," 33"," 44","  38.113"," 506.000"," 140.556","  45.000","  350","    0"
"05:28:02:223","59344239641789","   8.054","   1.388"," 1470"," 1100"," 2300"," 1478","   3.112","  50.395","  13.999","   0.547","  28.606","   7.946"," 33","0"," 33"," 44","  39.442"," 539.000"," 149.722","  45.000","  350","    0"
"05:28:02:726","59345393727870","   8.557","   0.698"," 1482"," 1100"," 2300"," 1495","   2.951","  51.879","  14.411","   0.406","  28.811","   8.003"," 34","0"," 33"," 45","  38.484"," 572.000"," 158.889","  45.000","  350","    0"
"05:28:03:229","59346547948140","   9.060","   0.755"," 1458"," 1100"," 2300"," 1464","   2.958","  53.367","  14.824","   0.408","  29.016","   8.060"," 36","0"," 32"," 45","  38.324"," 604.000"," 167.778","  45.000","  350","    0"
"05:28:03:737","59347714782912","   9.568","   0.625"," 1494"," 1100"," 2300"," 1498","   2.937","  54.860","  15.239","   0.387","  29.213","   8.115"," 33","0"," 32"," 44","  36.667"," 636.000"," 176.667","  45.000","  350","    0"
"05:28:04:244","59348878024229","  10.075","   1.425"," 1521"," 1100"," 2300"," 1535","   3.159","  56.461","  15.684","   0.592","  29.513","   8.198"," 43","0"," 32"," 45","  40.004"," 668.000"," 185.556","  45.000","  350","    0"
"05:28:04:754","59350048850636","  10.585","   0.797"," 1490"," 1100"," 2300"," 1490","   2.977","  57.981","  16.106","   0.428","  29.731","   8.259"," 43","0"," 32"," 45","  39.473"," 700.000"," 194.444","  45.000","  350","    0"
"05:28:05:257","59351202879799","  11.088","   0.725"," 1501"," 1100"," 2300"," 1517","   2.961","  59.469","  16.519","   0.410","  29.937","   8.316"," 35","0"," 33"," 44","  37.855"," 733.000"," 203.611","  45.000","  350","    0"
"05:28:05:760","59352356962267","  11.591","   0.659"," 1493"," 1100"," 2300"," 1508","   2.934","  60.945","  16.929","   0.387","  30.132","   8.370"," 37","0"," 32"," 44","  36.807"," 765.000"," 212.500","  45.000","  350","    0"
"05:28:06:263","59353511159898","  12.094","   1.251"," 1434"," 1100"," 2300"," 1439","   3.084","  62.496","  17.360","   0.520","  30.394","   8.443"," 41","0"," 32"," 45","  39.844"," 797.000"," 221.389","  45.000","  350","    0"
"05:28:06:773","59354681474977","  12.604","   0.989"," 1448"," 1100"," 2300"," 1450","   3.017","  64.034","  17.787","   0.461","  30.629","   8.508"," 44","0"," 32"," 45","  39.818"," 829.000"," 230.278","  45.000","  350","    0"
"05:28:07:276","59355835566502","  13.107","   0.695"," 1489"," 1100"," 2300"," 1494","   2.949","  65.518","  18.199","   0.404","  30.832","   8.565"," 33","0"," 32"," 45","  38.312"," 861.000"," 239.167","  45.000","  350","    0"
"05:28:07:779","59356989432901","  13.610","   0.668"," 1486"," 1100"," 2300"," 1490","   2.949","  67.001","  18.611","   0.401","  31.034","   8.621"," 32","0"," 32"," 44","  37.450"," 893.000"," 248.056","  45.000","  350","    0"
"05:28:08:281","59358143514389","  14.113","   0.645"," 1507"," 1100"," 2300"," 1514","   2.946","  68.482","  19.023","   0.398","  31.234","   8.676"," 35","0"," 32"," 44","  38.188"," 925.000"," 256.944","  45.000","  350","    0"
"05:28:08:784","59359296910914","  14.615","   0.604"," 1518"," 1100"," 2300"," 1527","   2.931","  69.955","  19.432","   0.388","  31.429","   8.730"," 38","0"," 32"," 45","  36.862"," 957.000"," 265.833","  45.000","  350","    0"
"05:28:09:287","59360450938966","  15.118","   0.650"," 1517"," 1100"," 2300"," 1517","   2.944","  71.436","  19.843","   0.396","  31.628","   8.786"," 36","0"," 32"," 44","  37.590"," 989.000"," 274.722","  45.000","  350","    0"
"05:28:09:790","59361604957839","  15.621","   0.643"," 1495"," 1100"," 2300"," 1505","   2.936","  72.913","  20.253","   0.389","  31.824","   8.840"," 36","0"," 32"," 44","  37.000","1021.000"," 283.611","  45.000","  350","    0"
"05:28:10:293","59362759057359","  16.124","   2.028"," 1575"," 1100"," 2300"," 1587","   3.268","  74.556","  20.710","   0.691","  32.171","   8.936"," 36","0"," 34"," 45","  39.992","1055.000"," 293.056","  45.000","  350","    0"
"05:28:10:798","59363917708537","  16.629","   0.677"," 1428"," 1100"," 2300"," 1589","   2.947","  76.044","  21.123","   0.402","  32.374","   8.993"," 34","0"," 33"," 44","  25.514","1088.000"," 302.222","  45.000","  350","    0"
"05:28:11:301","59365071943608","  17.132","   0.787"," 1483"," 1100"," 2400"," 1485","   2.981","  77.543","  21.540","   0.428","  32.590","   9.053"," 35","0"," 33"," 44","  37.923","1121.000"," 311.389","  45.000","  350","    0"
"05:28:11:802","59366223606331","  17.634","   0.756"," 1493"," 1100"," 2400"," 1506","   2.980","  79.039","  21.955","   0.428","  32.804","   9.112"," 40","0"," 32"," 45","  38.176","1153.000"," 320.278","  45.000","  350","    0"
"05:28:12:304","59367374384177","  18.135","   1.420"," 1469"," 1100"," 2400"," 1475","   3.124","  80.606","  22.390","   0.558","  33.084","   9.190"," 39","0"," 33"," 44","  39.910","1186.000"," 329.444","  45.000","  350","    0"
"05:28:12:807","59368528717890","  18.638","   0.718"," 1483"," 1100"," 2500"," 1480","   2.964","  82.096","  22.805","   0.413","  33.292","   9.248"," 43","0"," 32"," 43","  37.806","1218.000"," 338.333","  45.000","  350","    0"
"05:28:13:310","59369682886870","  19.141","   0.721"," 1491"," 1100"," 2400"," 1499","   2.965","  83.587","  23.219","   0.414","  33.501","   9.306"," 43","0"," 32"," 43","  37.162","1250.000"," 347.222","  45.000","  350","    0"
"05:28:13:813","59370837129089","  19.644","   0.604"," 1531"," 1100"," 2700"," 1568","   2.942","  85.067","  23.630","   0.393","  33.699","   9.361"," 43","0"," 32"," 43","  37.505","1282.000"," 356.111","  45.000","  350","    0"
"05:28:14:316","59371990982785","  20.147","   0.682"," 1512"," 1100"," 2500"," 1509","   2.948","  86.549","  24.042","   0.404","  33.902","   9.417"," 34","0"," 33"," 44","  38.008","1315.000"," 365.278","  45.000","  350","    0"
"05:28:14:819","59373145186205","  20.650","   0.659"," 1515"," 1100"," 2400"," 1514","   2.952","  88.034","  24.454","   0.403","  34.104","   9.473"," 37","0"," 32"," 44","  37.387","1347.000"," 374.167","  45.000","  350","    0"
"05:28:15:321","59374299210515","  21.153","   0.999"," 1798"," 1100"," 2800"," 1804","   3.069","  89.578","  24.883","   0.512","  34.362","   9.545"," 34","0"," 32"," 45","  39.166","1379.000"," 383.056","  45.000","  350","    0"
"05:28:15:824","59375453410637","  21.656","   0.572"," 1554"," 1100"," 2700"," 1546","   2.933","  91.053","  25.292","   0.387","  34.556","   9.599"," 35","0"," 32"," 43","  36.637","1411.000"," 391.944","  45.000","  350","    0"
