"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"16:33:47:193","5396902773925","   0.501","   0.774"," 1658"," 1100"," 2800"," 1666","   3.169","   1.588","   0.441","   0.472","   0.236","   0.066"," 34","0"," 33"," 44","  39.114","  33.000","   9.167","  45.000","  350","    0"
"16:33:47:704","5398075300401","   1.012","  28.001"," 3054"," 1100"," 3300"," 3087","  17.965","  10.767","   2.991","  14.847","   7.822","   2.173"," 51","0"," 33"," 51","  45.578","  66.000","  18.333","  45.000","  350","    0"
"16:33:48:205","5399224120739","   1.513","  28.663"," 3079"," 1300"," 3300"," 3109","  17.751","  19.654","   5.459","  14.614","  15.139","   4.205"," 50","0"," 39"," 53","  47.366"," 105.000","  29.167","  45.000","  350","    0"
"16:33:48:706","5400374905790","   2.014","  16.823"," 2970"," 1100"," 3300"," 2993","  11.552","  25.447","   7.069","   8.569","  19.436","   5.399"," 43","0"," 34"," 53","  47.086"," 139.000","  38.611","  45.000","  350","    0"
"16:33:49:211","5401532963750","   2.519","  10.656"," 2759"," 1100"," 3300"," 2808","   8.334","  29.653","   8.237","   5.377","  22.149","   6.153"," 48","0"," 34"," 50","  43.413"," 173.000","  48.056","  45.000","  350","    0"
"16:33:49:718","5402698105319","   3.027","  45.763"," 3055"," 1100"," 3300"," 3073","  21.860","  40.752","  11.320","  18.462","  31.523","   8.756"," 53","0"," 39"," 54","  48.413"," 212.000","  58.889","  45.000","  350","    0"
"16:33:50:220","5403849953406","   3.528","  40.340"," 3037"," 1100"," 3300"," 3071","  19.478","  50.529","  14.036","  16.220","  39.664","  11.018"," 47","0"," 41"," 57","  50.565"," 253.000","  70.278","  45.000","  350","    0"
"16:33:50:730","5405019469118","   4.038","   8.300"," 2332"," 1100"," 3300"," 2360","   5.828","  53.499","  14.861","   2.944","  41.165","  11.435"," 45","0"," 39"," 53","  45.355"," 292.000","  81.111","  45.000","  350","    0"
"16:33:51:233","5406173566453","   4.541","   0.855"," 1507"," 1100"," 2800"," 1506","   3.030","  55.023","  15.284","   0.457","  41.395","  11.499"," 38","0"," 34"," 46","  40.994"," 326.000","  90.556","  45.000","  350","    0"
"16:33:51:736","5407327687777","   5.044","   0.817"," 1526"," 1100"," 2800"," 1535","   3.006","  56.535","  15.704","   0.443","  41.618","  11.560"," 36","0"," 33"," 46","  39.162"," 359.000","  99.722","  45.000","  350","    0"
"16:33:52:242","5408489630682","   5.550","   2.483"," 2356"," 1100"," 3300"," 2556","   4.008","  58.564","  16.268","   1.341","  42.296","  11.749"," 39","0"," 34"," 45","  40.952"," 393.000"," 109.167","  45.000","  350","    0"
"16:33:52:746","5409645716731","   6.054","   2.491"," 1668"," 1100"," 3300"," 1683","   3.697","  60.427","  16.785","   0.952","  42.776","  11.882"," 34","0"," 33"," 48","  42.031"," 426.000"," 118.333","  45.000","  350","    0"
"16:33:53:256","5410816429957","   6.564","   0.733"," 1513"," 1100"," 2800"," 1520","   2.987","  61.951","  17.209","   0.424","  42.992","  11.942"," 43","0"," 34"," 45","  38.940"," 460.000"," 127.778","  45.000","  350","    0"
"16:33:53:759","5411970916990","   7.067","   0.732"," 1529"," 1100"," 2800"," 1520","   2.986","  63.453","  17.626","   0.423","  43.205","  12.001"," 34","0"," 33"," 45","  39.682"," 493.000"," 136.944","  45.000","  350","    0"
"16:33:54:262","5413125169819","   7.570","   0.792"," 1538"," 1100"," 2800"," 1559","   3.015","  64.969","  18.047","   0.449","  43.431","  12.064"," 35","0"," 33"," 45","  38.965"," 526.000"," 146.111","  45.000","  350","    0"
