"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:10:01:932","10387583654422","   0.501","   0.695"," 1708"," 1100"," 2800"," 1709","   3.155","   1.581","   0.439","   0.459","   0.230","   0.064"," 33","0"," 33"," 44","  39.143","  33.000","   9.167","  45.000","  350","    0"
"17:10:02:445","10388760163865","   1.014","  31.755"," 3058"," 1100"," 3300"," 3084","  19.149","  11.399","   3.166","  15.949","   8.407","   2.335"," 49","0"," 32"," 53","  46.471","  65.000","  18.056","  45.000","  350","    0"
"17:10:02:948","10389913257318","   1.516","  29.942"," 3083"," 1400"," 3300"," 3117","  17.937","  20.412","   5.670","  14.790","  15.839","   4.400"," 54","0"," 39"," 54","  47.711"," 104.000","  28.889","  45.000","  350","    0"
"17:10:03:450","10391065770187","   2.019","  18.044"," 2962"," 1100"," 3300"," 2978","  12.149","  26.514","   7.365","   9.129","  20.424","   5.673"," 45","0"," 37"," 54","  47.877"," 141.000","  39.167","  45.000","  350","    0"
"17:10:03:956","10392228163209","   2.525","   9.867"," 2797"," 1100"," 3300"," 2848","   8.091","  30.612","   8.503","   5.136","  23.025","   6.396"," 48","0"," 35"," 51","  44.889"," 176.000","  48.889","  45.000","  350","    0"
"17:10:04:458","10393378273177","   3.026","  32.113"," 2949"," 1100"," 3300"," 2972","  16.398","  38.831","  10.786","  13.235","  29.659","   8.239"," 52","0"," 38"," 53","  47.150"," 214.000","  59.444","  45.000","  350","    0"
"17:10:04:965","10394543356243","   3.534","  54.843"," 3094"," 3000"," 3300"," 3114","  25.167","  51.608","  14.336","  21.638","  40.645","  11.290"," 54","0"," 41"," 58","  51.317"," 255.000","  70.833","  45.000","  350","  700"
"17:10:05:468","10395696712586","   4.037","   4.841"," 1829"," 1100"," 3300"," 1912","   5.537","  54.391","  15.109","   2.680","  41.992","  11.664"," 40","0"," 39"," 56","  45.549"," 294.000","  81.667","  45.000","  350","    0"
"17:10:05:969","10396846319370","   4.537","   8.944"," 2803"," 1100"," 3300"," 2829","   6.572","  57.683","  16.023","   3.763","  43.877","  12.188"," 46","0"," 35"," 54","  46.925"," 329.000","  91.389","  45.000","  350","  700"
"17:10:06:471","10397999760001","   5.040","   1.046"," 1614"," 1100"," 3000"," 1633","   3.194","  59.289","  16.469","   0.557","  44.157","  12.266"," 45","0"," 34"," 47","  42.101"," 363.000"," 100.833","  45.000","  350","    0"
"17:10:06:976","10399157193634","   5.544","   0.940"," 1584"," 1100"," 2800"," 1583","   3.039","  60.822","  16.895","   0.471","  44.394","  12.332"," 46","0"," 34"," 46","  41.146"," 397.000"," 110.278","  45.000","  350","    0"
"17:10:07:484","10400323179445","   6.053","   0.780"," 1592"," 1100"," 2800"," 1595","   3.026","  62.359","  17.322","   0.458","  44.627","  12.396"," 34","0"," 33"," 47","  39.845"," 430.000"," 119.444","  45.000","  350","    0"
