"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:41:29:904","39504462058548","   0.501","   0.863"," 1638"," 1100"," 2800"," 1655","   3.256","   1.632","   0.453","   0.517","   0.259","   0.072"," 36","0"," 34"," 47","  42.904","  34.000","   9.444","  45.000","  350","    0"
"20:41:30:415","39505634017357","   1.012","  30.590"," 3045"," 1100"," 3300"," 3081","  19.025","  11.348","   3.152","  15.823","   8.340","   2.317"," 50","0"," 34"," 56","  48.509","  68.000","  18.889","  45.000","  350","    0"
"20:41:30:917","39506787330686","   1.514","  29.338"," 3107"," 1400"," 3300"," 3134","  18.048","  20.418","   5.672","  14.886","  15.822","   4.395"," 55","0"," 41"," 57","  50.295"," 109.000","  30.278","  45.000","  350","    0"
"20:41:31:420","39507940534879","   2.017","  16.872"," 2940"," 1100"," 3300"," 2969","  11.566","  26.231","   7.286","   8.536","  20.112","   5.587"," 46","0"," 37"," 56","  49.298"," 146.000","  40.556","  45.000","  350","    0"
"20:41:31:923","39509094408998","   2.520","   0.845"," 1566"," 1100"," 2800"," 1556","   3.232","  27.856","   7.738","   0.502","  20.364","   5.657"," 42","0"," 36"," 48","  43.346"," 182.000","  50.556","  45.000","  350","    0"
"20:41:32:431","39510261148230","   3.028","   0.888"," 1547"," 1100"," 2800"," 1556","   3.223","  29.495","   8.193","   0.501","  20.619","   5.727"," 37","0"," 35"," 47","  42.401"," 217.000","  60.278","  45.000","  350","    0"
"20:41:32:934","39511415229143","   3.531","   0.851"," 1547"," 1100"," 2700"," 1552","   3.205","  31.106","   8.641","   0.485","  20.863","   5.795"," 37","0"," 36"," 47","  42.494"," 253.000","  70.278","  45.000","  350","    0"
"20:41:33:437","39512569266593","   4.034","   0.791"," 1591"," 1100"," 2800"," 1595","   3.210","  32.721","   9.089","   0.485","  21.107","   5.863"," 36","0"," 35"," 47","  41.378"," 288.000","  80.000","  45.000","  350","    0"
"20:41:33:940","39513723367171","   4.537","   0.841"," 1565"," 1100"," 2800"," 1572","   3.217","  34.339","   9.539","   0.491","  21.353","   5.931"," 43","0"," 36"," 47","  41.539"," 324.000","  90.000","  45.000","  350","    0"
"20:41:34:443","39514877368948","   5.040","   0.889"," 1551"," 1100"," 2800"," 1571","   3.232","  35.964","   9.990","   0.505","  21.607","   6.002"," 41","0"," 35"," 47","  42.224"," 359.000","  99.722","  45.000","  350","    0"
"20:41:34:946","39516031535522","   5.543","   0.821"," 1568"," 1100"," 2800"," 1589","   3.216","  37.582","  10.439","   0.490","  21.854","   6.071"," 36","0"," 35"," 46","  41.047"," 394.000"," 109.444","  45.000","  350","    0"
"20:41:35:456","39517202775033","   6.053","   0.851"," 1557"," 1100"," 2800"," 1560","   3.218","  39.224","  10.896","   0.495","  22.106","   6.141"," 37","0"," 35"," 46","  40.987"," 429.000"," 119.167","  45.000","  350","    0"
"20:41:35:959","39518356966783","   6.556","   0.872"," 1551"," 1100"," 2800"," 1553","   3.235","  40.851","  11.347","   0.507","  22.361","   6.211"," 42","0"," 36"," 47","  42.044"," 465.000"," 129.167","  45.000","  350","    0"
"20:41:36:462","39519511098218","   7.059","   0.936"," 1555"," 1100"," 2800"," 1550","   3.225","  42.473","  11.798","   0.502","  22.614","   6.282"," 43","0"," 36"," 47","  42.036"," 501.000"," 139.167","  45.000","  350","    0"
"20:41:36:966","39520666962390","   7.563","   0.876"," 1554"," 1100"," 2800"," 1558","   3.218","  44.094","  12.248","   0.490","  22.861","   6.350"," 39","0"," 35"," 47","  41.075"," 536.000"," 148.889","  45.000","  350","    0"
"20:41:37:469","39521821174097","   8.066","   0.846"," 1621"," 1100"," 2800"," 1624","   3.221","  45.714","  12.698","   0.495","  23.109","   6.419"," 36","0"," 35"," 46","  41.216"," 571.000"," 158.611","  45.000","  350","    0"
"20:41:37:972","39522975296012","   8.568","   0.750"," 1608"," 1100"," 2800"," 1622","   3.196","  47.322","  13.145","   0.472","  23.347","   6.485"," 36","0"," 36"," 47","  41.125"," 607.000"," 168.611","  45.000","  350","    0"
"20:41:38:475","39524129527874","   9.071","   0.845"," 1583"," 1100"," 2800"," 1591","   3.213","  48.938","  13.594","   0.489","  23.592","   6.553"," 40","0"," 36"," 46","  41.065"," 643.000"," 178.611","  45.000","  350","    0"
"20:41:38:978","39525283787258","   9.574","   0.807"," 1590"," 1100"," 2800"," 1594","   3.194","  50.544","  14.040","   0.475","  23.831","   6.620"," 42","0"," 35"," 46","  40.993"," 678.000"," 188.333","  45.000","  350","    0"
"20:41:39:485","39526447739150","  10.082","   0.861"," 1574"," 1100"," 2800"," 1590","   3.216","  52.176","  14.493","   0.494","  24.082","   6.689"," 36","0"," 35"," 46","  41.261"," 713.000"," 198.056","  45.000","  350","    0"
