"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:43:09:185","23209441511971","   0.501","   0.866"," 1648"," 1100"," 2800"," 1649","   3.240","   1.623","   0.451","   0.512","   0.257","   0.071"," 34","0"," 33"," 45","  39.962","  33.000","   9.167","  45.000","  350","    0"
"18:43:09:696","23210612890863","   1.012","  27.280"," 3053"," 1100"," 3300"," 3092","  17.708","  10.663","   2.962","  14.569","   7.693","   2.137"," 51","0"," 33"," 53","  46.776","  66.000","  18.333","  45.000","  350","    0"
"18:43:10:197","23211761901105","   1.512","  29.123"," 3094"," 1200"," 3300"," 3125","  18.046","  19.698","   5.472","  14.866","  15.137","   4.205"," 53","0"," 41"," 55","  48.598"," 107.000","  29.722","  45.000","  350","    0"
"18:43:10:699","23212915436893","   2.015","  18.042"," 3022"," 1100"," 3300"," 3041","  12.238","  25.850","   7.181","   9.205","  19.764","   5.490"," 43","0"," 40"," 55","  49.212"," 147.000","  40.833","  45.000","  350","    0"
"18:43:11:202","23214069583179","   2.518","   1.052"," 1580"," 1100"," 2800"," 1587","   3.295","  27.507","   7.641","   0.551","  20.041","   5.567"," 40","0"," 34"," 47","  41.205"," 181.000","  50.278","  45.000","  350","    0"
"18:43:11:705","23215224177016","   3.021","   1.013"," 1558"," 1100"," 2800"," 1567","   3.252","  29.143","   8.095","   0.522","  20.304","   5.640"," 41","0"," 34"," 47","  40.710"," 215.000","  59.722","  45.000","  350","    0"
"18:43:12:208","23216378390217","   3.524","   0.994"," 1600"," 1100"," 2800"," 1609","   3.262","  30.783","   8.551","   0.531","  20.571","   5.714"," 34","0"," 33"," 46","  39.989"," 248.000","  68.889","  45.000","  350","    0"
"18:43:12:711","23217532546446","   4.027","   0.939"," 1628"," 1100"," 2800"," 1625","   3.248","  32.417","   9.005","   0.519","  20.832","   5.787"," 33","0"," 33"," 46","  40.365"," 281.000","  78.056","  45.000","  350","    0"
"18:43:13:222","23218703961969","   4.537","   1.022"," 1575"," 1100"," 2800"," 1587","   3.258","  34.080","   9.467","   0.532","  21.104","   5.862"," 34","0"," 32"," 46","  39.447"," 313.000","  86.944","  45.000","  350","    0"
"18:43:13:725","23219858129806","   5.040","   0.892"," 1536"," 1100"," 2800"," 1542","   3.205","  35.692","   9.914","   0.497","  21.354","   5.932"," 41","0"," 33"," 46","  41.497"," 346.000","  96.111","  45.000","  350","    0"
