"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:34:09:513","38493833164531","   0.501","   0.873"," 1663"," 1100"," 2800"," 1668","   3.247","   1.627","   0.452","   0.512","   0.257","   0.071"," 41","0"," 34"," 47","  40.506","  34.000","   9.444","  45.000","  350","    0"
"20:34:10:023","38495004699471","   1.012","  28.059"," 3046"," 1100"," 3300"," 3082","  17.977","  10.805","   3.001","  14.840","   7.833","   2.176"," 52","0"," 38"," 55","  48.042","  72.000","  20.000","  45.000","  350","    0"
"20:34:10:526","38496157741829","   1.514","  29.116"," 3079"," 1400"," 3300"," 3110","  17.799","  19.748","   5.486","  14.638","  15.188","   4.219"," 55","0"," 41"," 56","  49.042"," 113.000","  31.389","  45.000","  350","    0"
"20:34:11:028","38497311108868","   2.017","  16.765"," 2952"," 1100"," 3300"," 2967","  11.534","  25.545","   7.096","   8.513","  19.466","   5.407"," 45","0"," 36"," 57","  48.973"," 149.000","  41.389","  45.000","  350","    0"
"20:34:11:538","38498481330190","   2.527","  16.897"," 2894"," 1100"," 3300"," 2931","  10.992","  31.151","   8.653","   7.680","  23.383","   6.495"," 51","0"," 40"," 56","  48.157"," 189.000","  52.500","  45.000","  350","    0"
"20:34:12:045","38499644585243","   3.034","  49.400"," 3031"," 1100"," 3300"," 3047","  22.819","  42.718","  11.866","  19.450","  33.242","   9.234"," 56","0"," 42"," 58","  51.303"," 231.000","  64.167","  45.000","  350","    0"
"20:34:12:549","38500802341210","   3.538","  38.285"," 3037"," 1100"," 3300"," 3072","  18.780","  52.193","  14.498","  15.407","  41.015","  11.393"," 50","0"," 42"," 61","  53.529"," 273.000","  75.833","  45.000","  350","    0"
"20:34:13:052","38501955501601","   4.041","   3.070"," 1375"," 1100"," 3300"," 1433","   4.324","  54.366","  15.102","   1.584","  41.811","  11.614"," 43","0"," 37"," 52","  46.278"," 310.000","  86.111","  45.000","  350","    0"
"20:34:13:562","38503126970707","   4.551","   9.308"," 2767"," 1100"," 3300"," 2795","   6.921","  57.899","  16.083","   3.994","  43.850","  12.181"," 48","0"," 38"," 56","  48.155"," 348.000","  96.667","  45.000","  350","    0"
"20:34:14:066","38504283269287","   5.055","   0.876"," 1508"," 1100"," 2800"," 1518","   3.045","  59.433","  16.509","   0.461","  44.082","  12.245"," 40","0"," 36"," 48","  43.652"," 384.000"," 106.667","  45.000","  350","    0"
"20:34:14:575","38505450363363","   5.564","   1.006"," 1611"," 1100"," 2800"," 1619","   3.086","  61.002","  16.945","   0.500","  44.336","  12.316"," 40","0"," 35"," 48","  41.587"," 419.000"," 116.389","  45.000","  350","    0"
"20:34:15:078","38506604405689","   6.066","   0.725"," 1524"," 1100"," 2800"," 1534","   2.998","  62.510","  17.364","   0.424","  44.549","  12.375"," 38","0"," 35"," 48","  43.069"," 454.000"," 126.111","  45.000","  350","    0"
"20:34:15:585","38507769272452","   6.574","   0.690"," 1534"," 1100"," 2800"," 1561","   3.006","  64.036","  17.788","   0.427","  44.766","  12.435"," 37","0"," 36"," 48","  42.532"," 490.000"," 136.111","  45.000","  350","    0"
"20:34:16:088","38508923389422","   7.077","   0.665"," 1559"," 1100"," 2800"," 1572","   2.992","  65.541","  18.206","   0.418","  44.976","  12.493"," 36","0"," 35"," 49","  42.642"," 525.000"," 145.833","  45.000","  350","    0"
"20:34:16:591","38510077411255","   7.580","   0.815"," 1536"," 1100"," 2800"," 1539","   3.024","  67.062","  18.628","   0.448","  45.202","  12.556"," 38","0"," 35"," 47","  41.558"," 560.000"," 155.556","  45.000","  350","    0"
"20:34:17:094","38511231488419","   8.083","   4.199"," 1849"," 1100"," 3100"," 1882","   4.148","  69.148","  19.208","   1.416","  45.914","  12.754"," 43","0"," 38"," 49","  44.585"," 598.000"," 166.111","  45.000","  350","    0"
"20:34:17:602","38512397708210","   8.591","   4.677"," 1732"," 1100"," 2800"," 1751","   4.215","  71.290","  19.803","   1.438","  46.645","  12.957"," 47","0"," 39"," 49","  44.588"," 637.000"," 176.944","  45.000","  350","    0"
"20:34:18:105","38513552295836","   9.094","   3.824"," 1695"," 1100"," 2800"," 1703","   3.945","  73.275","  20.354","   1.228","  47.263","  13.128"," 46","0"," 39"," 49","  44.240"," 676.000"," 187.778","  45.000","  350","    0"
"20:34:18:613","38514718278568","   9.602","   3.835"," 1762"," 1100"," 2800"," 1778","   4.001","  75.308","  20.919","   1.282","  47.914","  13.309"," 48","0"," 39"," 50","  44.316"," 715.000"," 198.611","  45.000","  350","    0"
"20:34:19:119","38515877894247","  10.107","   4.213"," 1681"," 1100"," 2800"," 1693","   4.087","  77.373","  21.493","   1.314","  48.578","  13.494"," 47","0"," 39"," 49","  44.432"," 754.000"," 209.444","  45.000","  350","    0"
"20:34:19:622","38517031939257","  10.610","   3.711"," 1660"," 1100"," 2800"," 1670","   3.895","  79.332","  22.037","   1.179","  49.171","  13.659"," 47","0"," 39"," 50","  44.556"," 793.000"," 220.278","  45.000","  350","    0"
"20:34:20:125","38518185979214","  11.113","   3.673"," 1736"," 1100"," 2800"," 1741","   3.947","  81.317","  22.588","   1.233","  49.791","  13.831"," 45","0"," 39"," 48","  43.841"," 832.000"," 231.111","  45.000","  350","    0"
