"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:09:39:526","18597592784108","   0.501","   0.928"," 1612"," 1100"," 2800"," 1612","   3.254","   1.631","   0.453","   0.519","   0.260","   0.072"," 42","0"," 34"," 46","  41.161","  34.000","   9.444","  45.000","  350","    0"
"18:09:40:036","18598764145099","   1.012","  31.178"," 3070"," 1200"," 3300"," 3104","  19.036","  11.348","   3.152","  15.813","   8.332","   2.315"," 50","0"," 39"," 55","  48.851","  73.000","  20.278","  45.000","  350","    0"
"18:09:40:537","18599913054965","   1.512","  30.503"," 3066"," 1300"," 3300"," 3099","  17.770","  20.244","   5.623","  14.588","  15.636","   4.343"," 51","0"," 42"," 56","  49.551"," 115.000","  31.944","  45.000","  350","    0"
"18:09:41:038","18601061771942","   2.013","  17.511"," 2971"," 1100"," 3300"," 3003","  12.055","  26.279","   7.300","   9.001","  20.141","   5.595"," 45","0"," 42"," 55","  49.819"," 157.000","  43.611","  45.000","  350","    0"
"18:09:41:544","18602224286043","   2.519","  12.695"," 2812"," 1100"," 3300"," 2851","   8.988","  30.832","   8.565","   5.745","  23.052","   6.403"," 51","0"," 40"," 53","  46.927"," 197.000","  54.722","  45.000","  350","    0"
"18:09:42:045","18603372359240","   3.020","  46.954"," 3053"," 1100"," 3300"," 3071","  22.093","  41.885","  11.635","  18.721","  32.418","   9.005"," 56","0"," 43"," 58","  50.976"," 240.000","  66.667","  45.000","  350","    0"
"18:09:42:550","18604532479109","   3.525","  44.021"," 3074"," 1100"," 3300"," 3105","  21.304","  52.655","  14.627","  17.938","  41.486","  11.524"," 52","0"," 44"," 60","  53.518"," 284.000","  78.889","  45.000","  350","    0"
"18:09:43:051","18605681935990","   4.026","   8.779"," 2320"," 1100"," 3300"," 2370","   6.490","  55.906","  15.529","   3.508","  43.243","  12.012"," 48","0"," 42"," 56","  48.136"," 326.000","  90.556","  45.000","  400","  800"
"18:09:43:554","18606835465192","   4.529","   0.954"," 1508"," 1100"," 2800"," 1522","   3.092","  57.460","  15.961","   0.486","  43.488","  12.080"," 43","0"," 36"," 50","  44.605"," 362.000"," 100.556","  45.000","  350","    0"
"18:09:44:059","18607994895676","   5.034","   0.811"," 1524"," 1100"," 2800"," 1540","   3.026","  58.989","  16.386","   0.443","  43.712","  12.142"," 37","0"," 36"," 48","  42.122"," 398.000"," 110.556","  45.000","  350","    0"
