"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:33:09:942","68311839287552","   0.502","   0.906"," 1584"," 1100"," 2400"," 1598","   3.298","   1.656","   0.460","   0.528","   0.265","   0.074"," 41","0"," 30"," 42","  36.262","  30.000","   8.333","  45.000","  350","  700"
"06:33:10:452","68313009540679","   1.012","  28.503"," 3062"," 1200"," 3300"," 3098","  18.025","  10.848","   3.013","  14.921","   7.874","   2.187"," 49","0"," 34"," 50","  43.702","  64.000","  17.778","  45.000","  350","    0"
"06:33:10:956","68314165084678","   1.516","  27.536"," 3000"," 1100"," 3300"," 3030","  16.715","  19.265","   5.351","  13.532","  14.688","   4.080"," 49","0"," 35"," 51","  44.728","  99.000","  27.500","  45.000","  350","    0"
"06:33:11:457","68315314184408","   2.016","  22.135"," 2899"," 1100"," 3300"," 2916","  13.816","  26.184","   7.273","  10.782","  20.087","   5.580"," 45","0"," 36"," 51","  45.083"," 135.000","  37.500","  45.000","  350","    0"
"06:33:11:959","68316468034026","   2.519","   1.693"," 1529"," 1100"," 2500"," 1529","   3.384","  27.885","   7.746","   0.689","  20.433","   5.676"," 41","0"," 32"," 46","  41.422"," 167.000","  46.389","  45.000","  350","    0"
"06:33:12:462","68317622375237","   3.022","   0.967"," 1522"," 1100"," 2500"," 1536","   3.170","  29.480","   8.189","   0.504","  20.687","   5.746"," 42","0"," 32"," 44","  36.960"," 199.000","  55.278","  45.000","  350","    0"
"06:33:12:965","68318776458183","   3.525","   0.991"," 1539"," 1100"," 2300"," 1559","   3.188","  31.083","   8.634","   0.513","  20.945","   5.818"," 40","0"," 32"," 43","  37.743"," 231.000","  64.167","  45.000","  350","    0"
"06:33:13:468","68319930624610","   4.028","   0.908"," 1545"," 1100"," 2300"," 1545","   3.163","  32.674","   9.076","   0.493","  21.193","   5.887"," 40","0"," 32"," 43","  37.311"," 263.000","  73.056","  45.000","  350","    0"
"06:33:13:971","68321084869458","   4.531","   0.863"," 1570"," 1100"," 2300"," 1587","   3.156","  34.261","   9.517","   0.490","  21.439","   5.955"," 40","0"," 31"," 43","  36.429"," 294.000","  81.667","  45.000","  350","    0"
"06:33:14:474","68322239111663","   5.034","   1.010"," 1542"," 1100"," 2500"," 1545","   3.191","  35.866","   9.963","   0.520","  21.701","   6.028"," 40","0"," 31"," 43","  36.913"," 325.000","  90.278","  45.000","  350","    0"
"06:33:14:977","68323393288033","   5.537","   1.842"," 1689"," 1100"," 2800"," 1717","   3.502","  37.628","  10.452","   0.799","  22.102","   6.140"," 40","0"," 32"," 44","  38.509"," 357.000","  99.167","  45.000","  350","    0"
"06:33:15:480","68324547495239","   6.040","   1.176"," 1603"," 1100"," 2600"," 1612","   3.213","  39.244","  10.901","   0.545","  22.376","   6.216"," 38","0"," 31"," 43","  37.629"," 388.000"," 107.778","  45.000","  350","    0"
"06:33:15:983","68325701628592","   6.543","   0.940"," 1558"," 1100"," 2300"," 1573","   3.175","  40.841","  11.345","   0.504","  22.630","   6.286"," 38","0"," 31"," 43","  36.659"," 419.000"," 116.389","  45.000","  350","    0"
"06:33:16:486","68326855691834","   7.046","   0.986"," 1545"," 1100"," 2300"," 1554","   3.181","  42.441","  11.789","   0.507","  22.885","   6.357"," 37","0"," 32"," 42","  37.112"," 451.000"," 125.278","  45.000","  350","    0"
"06:33:16:989","68328009804096","   7.549","   0.963"," 1526"," 1100"," 2300"," 1529","   3.171","  44.036","  12.232","   0.497","  23.135","   6.426"," 39","0"," 32"," 43","  37.347"," 483.000"," 134.167","  45.000","  350","    0"
