"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:02:30:324","64090206460824","   0.501","   0.624"," 1664"," 1100"," 2800"," 1664","   3.055","   1.531","   0.425","   0.433","   0.217","   0.060"," 29","0"," 29"," 40","  36.186","  29.000","   8.056","  45.000","  350","    0"
"06:02:30:835","64091377978321","   1.012","  27.766"," 3033"," 1100"," 3300"," 3067","  17.675","  10.555","   2.932","  14.628","   7.685","   2.135"," 46","0"," 29"," 49","  41.659","  58.000","  16.111","  45.000","  350","    0"
"06:02:31:336","64092526718008","   1.512","  30.865"," 3085"," 1300"," 3300"," 3114","  18.399","  19.765","   5.490","  15.319","  15.353","   4.265"," 46","0"," 35"," 49","  43.528","  93.000","  25.833","  45.000","  350","    0"
"06:02:31:837","64093677624182","   2.014","  15.959"," 2997"," 1100"," 3300"," 3018","  11.225","  25.395","   7.054","   8.316","  19.524","   5.423"," 37","0"," 35"," 49","  43.186"," 128.000","  35.556","  45.000","  350","    0"
"06:02:32:341","64094835062991","   2.518","   9.594"," 2743"," 1100"," 3300"," 2805","   7.798","  29.327","   8.147","   4.925","  22.008","   6.113"," 43","0"," 31"," 46","  39.621"," 159.000","  44.167","  45.000","  350","    0"
"06:02:32:844","64095988535053","   3.021","  15.673"," 2965"," 1100"," 3300"," 3029","  11.297","  35.006","   9.724","   8.263","  26.161","   7.267"," 38","0"," 34"," 47","  41.519"," 193.000","  53.611","  45.000","  350","    0"
"06:02:33:347","64097142586756","   3.524","   1.451"," 1428"," 1100"," 2300"," 1431","   3.152","  36.591","  10.164","   0.590","  26.458","   7.349"," 33","0"," 31"," 41","  37.882"," 224.000","  62.222","  45.000","  350","    0"
"06:02:33:850","64098296667554","   4.027","   0.982"," 1435"," 1100"," 2300"," 1448","   3.000","  38.100","  10.583","   0.462","  26.690","   7.414"," 34","0"," 30"," 40","  35.684"," 254.000","  70.556","  45.000","  350","    0"
"06:02:34:353","64099450870351","   4.529","   0.686"," 1474"," 1100"," 2300"," 1478","   2.930","  39.574","  10.993","   0.400","  26.892","   7.470"," 31","0"," 30"," 41","  33.871"," 284.000","  78.889","  45.000","  350","    0"
"06:02:34:861","64100616520894","   5.037","   1.297"," 1482"," 1100"," 2300"," 1485","   3.086","  41.141","  11.428","   0.540","  27.166","   7.546"," 36","0"," 31"," 42","  36.228"," 315.000","  87.500","  45.000","  350","    0"
"06:02:35:364","64101770802427","   5.540","   0.716"," 1469"," 1100"," 2300"," 1471","   2.932","  42.616","  11.838","   0.408","  27.372","   7.603"," 30","0"," 30"," 40","  34.426"," 345.000","  95.833","  45.000","  350","    0"
"06:02:35:867","64102924889941","   6.043","   0.688"," 1475"," 1100"," 2300"," 1476","   2.928","  44.089","  12.247","   0.399","  27.572","   7.659"," 31","0"," 30"," 41","  34.919"," 375.000"," 104.167","  45.000","  350","    0"
"06:02:36:370","64104079084152","   6.546","   0.676"," 1485"," 1100"," 2300"," 1492","   2.935","  45.565","  12.657","   0.410","  27.778","   7.716"," 39","0"," 29"," 40","  34.820"," 404.000"," 112.222","  45.000","  350","    0"
"06:02:36:873","64105233315954","   7.049","   0.638"," 1509"," 1100"," 2400"," 1514","   2.919","  47.034","  13.065","   0.396","  27.977","   7.772"," 35","0"," 29"," 40","  34.478"," 433.000"," 120.278","  45.000","  350","    0"
"06:02:37:375","64106387310907","   7.552","   0.748"," 1490"," 1100"," 2300"," 1493","   2.955","  48.519","  13.478","   0.424","  28.190","   7.831"," 36","0"," 30"," 41","  35.215"," 463.000"," 128.611","  45.000","  350","    0"
"06:02:37:878","64107541367509","   8.055","   1.685"," 1530"," 1100"," 2300"," 1553","   3.176","  50.117","  13.921","   0.629","  28.507","   7.918"," 32","0"," 30"," 41","  36.790"," 493.000"," 136.944","  45.000","  350","    0"
"06:02:38:381","64108695446575","   8.558","   0.813"," 1436"," 1100"," 2300"," 1443","   2.962","  51.606","  14.335","   0.428","  28.722","   7.978"," 32","0"," 30"," 40","  35.205"," 523.000"," 145.278","  45.000","  350","    0"
"06:02:38:884","64109849536182","   9.061","   0.739"," 1466"," 1100"," 2300"," 1474","   2.931","  53.080","  14.745","   0.401","  28.923","   8.034"," 31","0"," 30"," 40","  33.481"," 553.000"," 153.611","  45.000","  350","    0"
"06:02:39:389","64111008043690","   9.566","   0.691"," 1495"," 1100"," 2300"," 1505","   2.933","  54.561","  15.156","   0.401","  29.126","   8.091"," 31","0"," 30"," 40","  33.976"," 583.000"," 161.944","  45.000","  350","    0"
"06:02:39:892","64112162194538","  10.069","   1.242"," 1459"," 1100"," 2300"," 1464","   3.069","  56.105","  15.585","   0.524","  29.390","   8.164"," 31","0"," 31"," 41","  36.451"," 614.000"," 170.556","  45.000","  350","    0"
"06:02:40:395","64113316381145","  10.571","   0.824"," 1486"," 1100"," 2400"," 1497","   2.969","  57.598","  15.999","   0.430","  29.606","   8.224"," 36","0"," 31"," 41","  34.248"," 645.000"," 179.167","  45.000","  350","    0"
"06:02:40:898","64114470387354","  11.074","   0.760"," 1483"," 1100"," 2300"," 1484","   2.951","  59.082","  16.412","   0.415","  29.815","   8.282"," 34","0"," 31"," 41","  34.365"," 676.000"," 187.778","  45.000","  350","    0"
"06:02:41:401","64115624385290","  11.577","   0.611"," 1524"," 1100"," 2300"," 1525","   2.925","  60.553","  16.820","   0.391","  30.011","   8.336"," 31","0"," 30"," 40","  34.218"," 706.000"," 196.111","  45.000","  350","    0"
"06:02:41:903","64116778492246","  12.080","   0.661"," 1510"," 1100"," 2300"," 1529","   2.943","  62.033","  17.231","   0.407","  30.216","   8.393"," 33","0"," 31"," 40","  34.790"," 737.000"," 204.722","  45.000","  350","    0"
"06:02:42:406","64117932648231","  12.583","   0.811"," 1477"," 1100"," 2300"," 1485","   2.973","  63.528","  17.647","   0.441","  30.437","   8.455"," 34","0"," 29"," 41","  35.178"," 766.000"," 212.778","  45.000","  350","    0"
"06:02:42:909","64119086813623","  13.086","   1.752"," 1518"," 1100"," 2300"," 1523","   3.208","  65.142","  18.095","   0.651","  30.764","   8.546"," 34","0"," 30"," 41","  36.644"," 796.000"," 221.111","  45.000","  350","    0"
"06:02:43:415","64120246557613","  13.591","   0.795"," 1432"," 1100"," 2300"," 1433","   2.964","  66.640","  18.511","   0.430","  30.982","   8.606"," 34","0"," 30"," 40","  35.882"," 826.000"," 229.444","  45.000","  350","    0"
