"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"19:41:43:696","31274682984959","   0.501","   0.673"," 1720"," 1100"," 2800"," 1718","   3.152","   1.580","   0.439","   0.455","   0.228","   0.063"," 34","0"," 34"," 46","  41.516","  34.000","   9.444","  45.000","  350","    0"
"19:41:44:206","31275854752285","   1.012","  31.352"," 3069"," 1100"," 3300"," 3098","  19.150","  11.358","   3.155","  15.948","   8.372","   2.325"," 53","0"," 34"," 55","  48.352","  68.000","  18.889","  45.000","  350","    0"
"19:41:44:709","31277008048386","   1.514","  30.213"," 3058"," 1300"," 3300"," 3088","  17.695","  20.251","   5.625","  14.543","  15.681","   4.356"," 56","0"," 40"," 56","  48.860"," 108.000","  30.000","  45.000","  350","    0"
"19:41:45:211","31278161282933","   2.017","  17.717"," 2973"," 1100"," 3300"," 2994","  12.172","  26.368","   7.325","   9.149","  20.278","   5.633"," 46","0"," 40"," 56","  49.398"," 148.000","  41.111","  45.000","  350","    0"
"19:41:45:713","31279311794446","   2.518","   9.215"," 2737"," 1100"," 3300"," 2796","   7.642","  30.200","   8.389","   4.752","  22.661","   6.295"," 46","0"," 37"," 53","  45.980"," 185.000","  51.389","  45.000","  350","    0"
"19:41:46:214","31280461657345","   3.019","  26.852"," 2969"," 1100"," 3300"," 3020","  16.295","  38.365","  10.657","  12.923","  29.136","   8.093"," 49","0"," 40"," 57","  48.498"," 225.000","  62.500","  45.000","  350","    0"
"19:41:46:716","31281614791031","   3.522","   4.616"," 1378"," 1100"," 3100"," 1415","   5.127","  40.941","  11.373","   2.257","  30.270","   8.408"," 46","0"," 39"," 49","  44.300"," 264.000","  73.333","  45.000","  350","    0"
"19:41:47:223","31282778302973","   4.029","   2.987"," 1454"," 1100"," 3200"," 1540","   4.241","  43.091","  11.970","   1.490","  31.026","   8.618"," 36","0"," 36"," 48","  43.594"," 300.000","  83.333","  45.000","  350","    0"
"19:41:47:726","31283932460413","   4.532","   0.748"," 1532"," 1100"," 2800"," 1561","   3.005","  44.603","  12.390","   0.431","  31.243","   8.679"," 35","0"," 34"," 47","  41.341"," 334.000","  92.778","  45.000","  350","    0"
"19:41:48:229","31285086574400","   5.035","   1.245"," 1546"," 1100"," 2800"," 1561","   3.130","  46.177","  12.827","   0.543","  31.516","   8.754"," 35","0"," 34"," 47","  42.000"," 368.000"," 102.222","  45.000","  350","    0"
"19:41:48:732","31286240990945","   5.538","   0.766"," 1524"," 1100"," 2800"," 1530","   3.010","  47.691","  13.247","   0.441","  31.738","   8.816"," 43","0"," 34"," 47","  40.891"," 402.000"," 111.667","  45.000","  350","    0"
"19:41:49:235","31287395099541","   6.041","   4.496"," 2059"," 1100"," 3300"," 2071","   4.726","  50.067","  13.908","   1.926","  32.706","   9.085"," 46","0"," 35"," 49","  43.586"," 437.000"," 121.389","  45.000","  350","    0"
"19:41:49:738","31288549407825","   6.544","   0.637"," 1578"," 1100"," 2800"," 1586","   2.965","  51.559","  14.322","   0.404","  32.910","   9.142"," 36","0"," 34"," 47","  40.791"," 471.000"," 130.833","  45.000","  350","    0"
"19:41:50:248","31289719048537","   7.053","   0.690"," 1582"," 1100"," 2800"," 1618","   2.987","  53.082","  14.745","   0.420","  33.124","   9.201"," 35","0"," 34"," 47","  39.627"," 505.000"," 140.278","  45.000","  350","    0"
"19:41:50:751","31290873200674","   7.556","   0.857"," 1511"," 1100"," 2800"," 1515","   3.020","  54.601","  15.167","   0.453","  33.351","   9.264"," 35","0"," 34"," 47","  40.594"," 539.000"," 149.722","  45.000","  350","    0"
"19:41:51:257","31292035658534","   8.063","  12.954"," 2705"," 1100"," 3300"," 2748","   9.299","  59.311","  16.475","   6.259","  36.522","  10.145"," 48","0"," 35"," 54","  46.583"," 574.000"," 159.444","  45.000","  350","    0"
"19:41:51:765","31293200037180","   8.570","   8.651"," 2180"," 1100"," 3200"," 2274","   7.495","  63.114","  17.532","   4.402","  38.756","  10.765"," 48","0"," 39"," 50","  45.145"," 613.000"," 170.278","  45.000","  350","    0"
"19:41:52:274","31294368815461","   9.079","   5.878"," 1813"," 1100"," 3300"," 1911","   5.652","  65.993","  18.331","   2.771","  40.167","  11.158"," 41","0"," 39"," 49","  44.336"," 652.000"," 181.111","  45.000","  350","    0"
"19:41:52:782","31295534016503","   9.587","   9.423"," 2401"," 1100"," 3300"," 2433","   6.797","  69.444","  19.290","   3.859","  42.127","  11.702"," 52","0"," 39"," 54","  45.572"," 691.000"," 191.944","  45.000","  350","    0"
"19:41:53:291","31296701802268","  10.096","   7.090"," 2329"," 1100"," 3300"," 2358","   5.867","  72.429","  20.119","   2.967","  43.636","  12.121"," 46","0"," 39"," 54","  46.258"," 730.000"," 202.778","  45.000","  350","    0"
"19:41:53:792","31297853517846","  10.598","   4.855"," 1607"," 1100"," 2800"," 1634","   4.517","  74.696","  20.749","   1.720","  44.500","  12.361"," 47","0"," 39"," 48","  44.101"," 769.000"," 213.611","  45.000","  350","    0"
"19:41:54:296","31299010115535","  11.102","   7.671"," 1914"," 1100"," 3200"," 2002","   6.497","  77.971","  21.659","   3.508","  46.268","  12.852"," 51","0"," 39"," 51","  44.076"," 808.000"," 224.444","  45.000","  350","    0"
"19:41:54:806","31300179431110","  11.612","  12.225"," 2705"," 1100"," 3300"," 2778","   9.347","  82.733","  22.982","   6.274","  49.465","  13.740"," 44","0"," 40"," 55","  47.783"," 848.000"," 235.556","  45.000","  350","    0"
"19:41:55:307","31301329682302","  12.113","   3.857"," 1652"," 1100"," 2800"," 1664","   3.944","  84.711","  23.531","   1.227","  50.080","  13.911"," 47","0"," 39"," 48","  44.278"," 887.000"," 246.389","  45.000","  350","    0"
"19:41:55:810","31302483757345","  12.616","   4.250"," 1656"," 1100"," 2800"," 1662","   4.101","  86.773","  24.104","   1.319","  50.744","  14.095"," 48","0"," 39"," 48","  44.536"," 926.000"," 257.222","  45.000","  350","    0"
"19:41:56:313","31303637673068","  13.118","  12.828"," 2506"," 1100"," 3300"," 2580","   9.334","  91.466","  25.407","   6.206","  53.864","  14.962"," 47","0"," 39"," 53","  46.350"," 965.000"," 268.056","  45.000","  350","    0"
"19:41:56:814","31304786890557","  13.619","   6.617"," 1604"," 1100"," 3200"," 1658","   5.706","  94.324","  26.201","   2.789","  55.261","  15.350"," 48","0"," 40"," 49","  44.068","1005.000"," 279.167","  45.000","  350","    0"
"19:41:57:324","31305957426066","  14.129","   5.564"," 1770"," 1100"," 3300"," 1820","   5.039","  96.894","  26.915","   2.176","  56.370","  15.658"," 47","0"," 39"," 49","  44.544","1044.000"," 290.000","  45.000","  350","    0"
"19:41:57:831","31307120459913","  14.636","  10.408"," 2424"," 1100"," 3300"," 2462","   7.392"," 100.640","  27.956","   4.388","  58.595","  16.276"," 47","0"," 40"," 54","  46.244","1084.000"," 301.111","  45.000","  350","    0"
"19:41:58:340","31308290392511","  15.146","   3.389"," 1611"," 1100"," 2800"," 1612","   3.820"," 102.587","  28.497","   1.100","  59.155","  16.432"," 45","0"," 39"," 48","  44.345","1123.000"," 311.944","  45.000","  350","    0"
"19:41:58:841","31309440147970","  15.647","   3.851"," 1684"," 1100"," 2800"," 1699","   3.871"," 104.527","  29.035","   1.160","  59.737","  16.593"," 48","0"," 39"," 48","  44.116","1162.000"," 322.778","  45.000","  350","    0"
"19:41:59:346","31310598996406","  16.152","   9.507"," 2428"," 1100"," 3200"," 2471","   7.053"," 108.088","  30.025","   4.127","  61.821","  17.172"," 52","0"," 40"," 53","  46.032","1202.000"," 333.889","  45.000","  350","    0"
"19:41:59:847","31311747647086","  16.652","  10.882"," 2476"," 1100"," 3200"," 2570","   9.097"," 112.642","  31.289","   5.943","  64.796","  17.999"," 48","0"," 41"," 56","  47.844","1243.000"," 345.278","  45.000","  350","    0"
"19:42:00:356","31312915470407","  17.161","   6.231"," 1726"," 1100"," 3300"," 1770","   5.535"," 115.458","  32.072","   2.615","  66.126","  18.368"," 48","0"," 40"," 50","  44.764","1283.000"," 356.389","  45.000","  350","    0"
"19:42:00:857","31314065618927","  17.663","   4.220"," 1674"," 1100"," 2800"," 1687","   4.016"," 117.471","  32.631","   1.287","  66.771","  18.548"," 48","0"," 39"," 49","  44.501","1322.000"," 367.222","  45.000","  350","    0"
"19:42:01:358","31315215827537","  18.164","  16.482"," 2810"," 1100"," 3300"," 2842","   9.754"," 122.360","  33.989","   6.665","  70.112","  19.476"," 49","0"," 40"," 57","  49.084","1362.000"," 378.333","  45.000","  350","    0"
"19:42:01:861","31316369977303","  18.667","   3.807"," 1799"," 1100"," 3200"," 1810","   4.067"," 124.405","  34.557","   1.342","  70.787","  19.663"," 44","0"," 40"," 49","  44.449","1402.000"," 389.444","  45.000","  350","    0"
"19:42:02:362","31317519455190","  19.168","   4.208"," 1605"," 1100"," 2800"," 1620","   4.099"," 126.459","  35.127","   1.350","  71.463","  19.851"," 48","0"," 40"," 49","  44.339","1442.000"," 400.556","  45.000","  350","    0"
"19:42:02:869","31318683352502","  19.675","  14.191"," 2566"," 1100"," 3300"," 2637","   9.985"," 131.523","  36.534","   6.823","  74.924","  20.812"," 48","0"," 40"," 55","  47.186","1482.000"," 411.667","  45.000","  350","    0"
"19:42:03:377","31319848167023","  20.182","   5.893"," 1650"," 1100"," 3300"," 1763","   5.604"," 134.367","  37.324","   2.660","  76.274","  21.187"," 42","0"," 40"," 49","  45.029","1522.000"," 422.778","  45.000","  350","    0"
"19:42:03:880","31321002632213","  20.685","   4.048"," 1593"," 1100"," 2800"," 1605","   4.036"," 136.398","  37.888","   1.253","  76.904","  21.362"," 47","0"," 40"," 49","  44.565","1562.000"," 433.889","  45.000","  350","    0"
"19:42:04:388","31322169331899","  21.194","   9.244"," 2565"," 1100"," 3300"," 2627","   7.275"," 140.097","  38.916","   4.362","  79.122","  21.978"," 48","0"," 39"," 52","  46.283","1601.000"," 444.722","  45.000","  350","    0"
"19:42:04:891","31323322117306","  21.696","   8.302"," 2108"," 1100"," 3200"," 2181","   6.932"," 143.579","  39.883","   3.897","  81.080","  22.522"," 48","0"," 40"," 54","  46.732","1641.000"," 455.833","  45.000","  350","    0"
"19:42:05:391","31324471006017","  22.197","   6.744"," 1651"," 1100"," 3200"," 1698","   5.694"," 146.430","  40.675","   2.735","  82.449","  22.903"," 48","0"," 40"," 49","  44.851","1681.000"," 466.944","  45.000","  350","    0"
"19:42:05:892","31325620184402","  22.698","   5.623"," 1948"," 1100"," 3300"," 1982","   4.734"," 148.800","  41.333","   1.977","  83.439","  23.178"," 52","0"," 40"," 54","  45.348","1721.000"," 478.056","  45.000","  350","    0"
"19:42:06:393","31326769468277","  23.198","   9.259"," 2552"," 1100"," 3300"," 2583","   7.079"," 152.346","  42.318","   4.092","  85.489","  23.747"," 47","0"," 40"," 52","  47.399","1761.000"," 489.167","  45.000","  350","    0"
