"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:54:50:220","41341058627338","   0.501","   0.723"," 1711"," 1100"," 2800"," 1713","   3.151","   1.579","   0.439","   0.461","   0.231","   0.064"," 32","0"," 31"," 45","  39.638","  31.000","   8.611","  45.000","  350","    0"
"20:54:50:730","41342230071840","   1.012","  28.269"," 3058"," 1100"," 3300"," 3099","  18.211","  10.875","   3.021","  15.111","   7.945","   2.207"," 48","0"," 31"," 52","  46.013","  62.000","  17.222","  45.000","  350","    0"
"20:54:51:240","41343400741683","   1.522","  28.697"," 3072"," 1400"," 3300"," 3103","  17.459","  19.782","   5.495","  14.325","  15.253","   4.237"," 50","0"," 40"," 55","  47.694"," 102.000","  28.333","  45.000","  350","    0"
"20:54:51:743","41344553916875","   2.024","  17.521"," 2983"," 1100"," 3300"," 3008","  12.056","  25.840","   7.178","   9.005","  19.778","   5.494"," 43","0"," 39"," 53","  47.621"," 141.000","  39.167","  45.000","  350","    0"
"20:54:52:244","41345704947209","   2.526","  10.888"," 2742"," 1100"," 3300"," 2793","   8.437","  30.073","   8.353","   5.463","  22.519","   6.255"," 48","0"," 34"," 50","  44.428"," 175.000","  48.611","  45.000","  350","    0"
"20:54:52:745","41346854015385","   3.027","  25.270"," 2944"," 1100"," 3300"," 2991","  15.555","  37.861","  10.517","  12.292","  28.674","   7.965"," 47","0"," 39"," 55","  47.056"," 214.000","  59.444","  45.000","  350","    0"
"20:54:53:246","41348002550883","   3.527","   4.715"," 1436"," 1100"," 3200"," 1526","   5.212","  40.470","  11.242","   2.339","  29.844","   8.290"," 45","0"," 38"," 48","  43.591"," 252.000","  70.000","  45.000","  350","    0"
"20:54:53:748","41349155678606","   4.030","   2.818"," 1493"," 1100"," 3200"," 1536","   4.136","  42.548","  11.819","   1.407","  30.552","   8.487"," 35","0"," 33"," 47","  41.591"," 285.000","  79.167","  45.000","  350","    0"
"20:54:54:254","41350317045627","   4.536","   0.755"," 1520"," 1100"," 2800"," 1524","   2.998","  44.065","  12.240","   0.438","  30.773","   8.548"," 37","0"," 33"," 45","  39.226"," 318.000","  88.333","  45.000","  350","    0"
"20:54:54:757","41351471023746","   5.038","   1.150"," 1563"," 1100"," 2800"," 1572","   3.107","  45.628","  12.674","   0.536","  31.043","   8.623"," 42","0"," 32"," 45","  40.087"," 350.000","  97.222","  45.000","  350","    0"
"20:54:55:260","41352625269047","   5.541","   0.627"," 1568"," 1100"," 2800"," 1565","   2.977","  47.125","  13.090","   0.417","  31.252","   8.681"," 41","0"," 32"," 46","  39.425"," 382.000"," 106.111","  45.000","  350","    0"
"20:54:55:763","41353779393140","   6.044","   0.665"," 1563"," 1100"," 2800"," 1549","   2.970","  48.619","  13.505","   0.417","  31.462","   8.739"," 34","0"," 33"," 45","  39.733"," 415.000"," 115.278","  45.000","  350","    0"
"20:54:56:266","41354933729284","   6.547","   0.653"," 1563"," 1100"," 2800"," 1575","   2.964","  50.110","  13.919","   0.407","  31.667","   8.796"," 38","0"," 33"," 45","  38.636"," 448.000"," 124.444","  45.000","  350","    0"
"20:54:56:769","41356087831946","   7.050","   0.681"," 1574"," 1100"," 2800"," 1580","   2.973","  51.605","  14.335","   0.415","  31.876","   8.854"," 33","0"," 32"," 45","  38.350"," 480.000"," 133.333","  45.000","  350","    0"
"20:54:57:272","41357242034966","   7.553","   1.151"," 1506"," 1100"," 2800"," 1514","   3.068","  53.148","  14.763","   0.500","  32.127","   8.924"," 45","0"," 32"," 45","  39.101"," 512.000"," 142.222","  45.000","  350","    0"
"20:54:57:780","41358408515156","   8.062","  13.980"," 2587"," 1100"," 3300"," 2643","   9.503","  57.979","  16.105","   6.396","  35.378","   9.827"," 46","0"," 36"," 52","  44.748"," 548.000"," 152.222","  45.000","  350","    0"
"20:54:58:284","41359563883970","   8.565","   6.790"," 1644"," 1100"," 3300"," 1696","   5.758","  60.878","  16.911","   2.855","  36.816","  10.227"," 46","0"," 37"," 47","  43.161"," 585.000"," 162.500","  45.000","  350","    0"
"20:54:58:784","41360713242245","   9.066","   6.202"," 1695"," 1100"," 3200"," 1754","   5.354","  63.560","  17.655","   2.495","  38.065","  10.574"," 40","0"," 38"," 47","  42.356"," 623.000"," 173.056","  45.000","  350","    0"
"20:54:59:292","41361877323036","   9.573","   8.966"," 2415"," 1100"," 3300"," 2456","   6.738","  66.978","  18.605","   3.816","  40.001","  11.111"," 48","0"," 37"," 50","  43.975"," 660.000"," 183.333","  45.000","  350","    0"
"20:54:59:794","41363030472911","  10.076","   7.209"," 2413"," 1100"," 3300"," 2437","   5.944","  69.965","  19.435","   3.057","  41.537","  11.538"," 45","0"," 37"," 51","  44.998"," 697.000"," 193.611","  45.000","  350","    0"
"20:55:00:302","41364196432282","  10.584","   3.973"," 1618"," 1100"," 2800"," 1626","   3.915","  71.954","  19.987","   1.207","  42.151","  11.708"," 41","0"," 36"," 47","  42.333"," 733.000"," 203.611","  45.000","  350","    0"
"20:55:00:807","41365353953379","  11.088","   4.734"," 1703"," 1100"," 2800"," 1716","   4.141","  74.042","  20.567","   1.424","  42.869","  11.908"," 45","0"," 36"," 47","  42.029"," 769.000"," 213.611","  45.000","  350","    0"
"20:55:01:314","41366518636897","  11.596","  14.031"," 2615"," 1100"," 3300"," 2703","  10.444","  79.343","  22.040","   7.251","  46.549","  12.930"," 46","0"," 37"," 53","  44.953"," 806.000"," 223.889","  45.000","  350","    0"
"20:55:01:817","41367672089415","  12.098","   6.285"," 1638"," 1100"," 3300"," 1763","   5.832","  82.275","  22.854","   2.917","  48.015","  13.338"," 45","0"," 37"," 47","  42.138"," 843.000"," 234.167","  45.000","  350","    0"
"20:55:02:318","41368821627211","  12.599","   4.442"," 1729"," 1100"," 2800"," 1747","   4.118","  84.338","  23.427","   1.400","  48.717","  13.532"," 46","0"," 37"," 46","  42.355"," 880.000"," 244.444","  45.000","  350","    0"
"20:55:02:824","41369983794371","  13.106","  12.010"," 2514"," 1100"," 3300"," 2558","   8.172","  88.477","  24.577","   5.140","  51.320","  14.256"," 46","0"," 36"," 53","  44.747"," 916.000"," 254.444","  45.000","  350","    0"
"20:55:03:331","41371146752055","  13.612","   3.555"," 1681"," 1100"," 2800"," 1692","   3.941","  90.474","  25.132","   1.189","  51.923","  14.423"," 44","0"," 37"," 47","  42.441"," 953.000"," 264.722","  45.000","  350","    0"
"20:55:03:838","41372309187668","  14.119","   4.026"," 1732"," 1100"," 2800"," 1745","   3.982","  92.491","  25.692","   1.278","  52.570","  14.603"," 40","0"," 37"," 46","  41.771"," 990.000"," 275.000","  45.000","  350","    0"
"20:55:04:344","41373471894986","  14.626","  10.943"," 2547"," 1100"," 3300"," 2608","   8.336","  96.715","  26.865","   5.322","  55.266","  15.352"," 47","0"," 37"," 53","  44.659","1027.000"," 285.278","  45.000","  350","    0"
"20:55:04:850","41374633101717","  15.132","   6.699"," 1719"," 1100"," 3300"," 1856","   6.066","  99.784","  27.718","   3.148","  56.860","  15.794"," 46","0"," 38"," 49","  42.931","1065.000"," 295.833","  45.000","  350","    0"
"20:55:05:352","41375784901529","  15.633","   5.598"," 1844"," 1100"," 3300"," 1914","   5.369"," 102.479","  28.467","   2.489","  58.109","  16.141"," 46","0"," 38"," 48","  43.222","1103.000"," 306.389","  45.000","  350","    0"
"20:55:05:858","41376945174911","  16.139","   6.474"," 1978"," 1100"," 3300"," 2013","   5.079"," 105.048","  29.180","   2.296","  59.270","  16.464"," 48","0"," 38"," 51","  43.615","1141.000"," 316.944","  45.000","  350","  700"
"20:55:06:360","41378098583661","  16.642","  10.544"," 2783"," 1100"," 3300"," 2819","   8.498"," 109.319","  30.366","   5.429","  61.999","  17.222"," 41","0"," 39"," 53","  47.095","1180.000"," 327.778","  45.000","  350","    0"
"20:55:06:869","41379265074255","  17.150","   4.453"," 1683"," 1100"," 2800"," 1683","   4.158"," 111.432","  30.953","   1.388","  62.704","  17.418"," 46","0"," 37"," 47","  42.661","1217.000"," 338.056","  45.000","  350","    0"
"20:55:07:371","41380418777301","  17.653","   6.478"," 1671"," 1100"," 3300"," 1759","   5.748"," 114.322","  31.756","   2.838","  64.131","  17.814"," 46","0"," 37"," 47","  42.143","1254.000"," 348.333","  45.000","  350","    0"
"20:55:07:874","41381571775044","  18.155","  16.906"," 2762"," 1100"," 3300"," 2828","  11.498"," 120.099","  33.361","   8.338","  68.320","  18.978"," 46","0"," 38"," 53","  46.474","1292.000"," 358.889","  45.000","  350","    0"
"20:55:08:375","41382721126062","  18.656","   4.004"," 1779"," 1100"," 2800"," 1795","   4.100"," 122.153","  33.931","   1.342","  68.992","  19.164"," 46","0"," 38"," 48","  43.106","1330.000"," 369.444","  45.000","  350","    0"
"20:55:08:877","41383874496749","  19.159","   4.134"," 1660"," 1100"," 2800"," 1674","   4.007"," 124.166","  34.491","   1.288","  69.639","  19.344"," 47","0"," 39"," 48","  43.274","1369.000"," 380.278","  45.000","  350","    0"
"20:55:09:385","41385039441237","  19.666","   4.957"," 1843"," 1100"," 3300"," 1875","   4.449"," 126.425","  35.118","   1.711","  70.508","  19.586"," 47","0"," 38"," 48","  43.413","1407.000"," 390.833","  45.000","  350","    0"
"20:55:09:888","41386193554864","  20.169","  13.094"," 2515"," 1100"," 3300"," 2567","   9.221"," 131.063","  36.406","   6.092","  73.572","  20.437"," 46","0"," 38"," 52","  45.891","1445.000"," 401.389","  45.000","  350","    0"
"20:55:10:389","41387342841937","  20.670","   6.421"," 1574"," 1100"," 3300"," 1670","   5.637"," 133.886","  37.191","   2.736","  74.942","  20.817"," 46","0"," 38"," 48","  42.644","1483.000"," 411.944","  45.000","  350","    0"
"20:55:10:891","41388495871815","  21.172","   4.208"," 1763"," 1100"," 3300"," 1790","   4.278"," 136.035","  37.788","   1.500","  75.696","  21.027"," 46","0"," 38"," 47","  42.842","1521.000"," 422.500","  45.000","  350","    0"
"20:55:11:394","41389649918727","  21.675","  11.318"," 2584"," 1100"," 3300"," 2621","   8.089"," 140.103","  38.918","   5.099","  78.260","  21.739"," 44","0"," 38"," 53","  45.411","1559.000"," 433.056","  45.000","  350","    0"
"20:55:11:902","41390815367818","  22.183","   5.859"," 1512"," 1100"," 2800"," 1527","   5.245"," 142.767","  39.658","   2.359","  79.458","  22.072"," 46","0"," 38"," 48","  43.068","1597.000"," 443.611","  45.000","  350","    0"
"20:55:12:409","41391978525502","  22.690","   7.691"," 1685"," 1100"," 2800"," 1730","   5.920"," 145.768","  40.491","   2.961","  80.959","  22.489"," 47","0"," 39"," 48","  43.192","1636.000"," 454.444","  45.000","  350","    0"
"20:55:12:919","41393148641129","  23.200","  11.032"," 2483"," 1100"," 3300"," 2515","   7.944"," 149.819","  41.616","   4.926","  83.471","  23.186"," 44","0"," 39"," 53","  45.608","1675.000"," 465.278","  45.000","  350","    0"
"20:55:13:421","41394300712141","  23.702","   3.035"," 1604"," 1100"," 2800"," 1614","   3.700"," 151.676","  42.132","   0.997","  83.971","  23.325"," 46","0"," 39"," 47","  43.243","1714.000"," 476.111","  45.000","  350","    0"
"20:55:13:923","41395454182903","  24.205","   4.028"," 1673"," 1100"," 2800"," 1688","   4.064"," 153.719","  42.700","   1.295","  84.622","  23.506"," 45","0"," 39"," 47","  42.988","1753.000"," 486.944","  45.000","  350","    0"
"20:55:14:432","41396621062327","  24.713","   9.013"," 2527"," 1100"," 3300"," 2588","   7.165"," 157.362","  43.712","   4.274","  86.796","  24.110"," 47","0"," 39"," 51","  45.416","1792.000"," 497.778","  45.000","  350","    0"
"20:55:14:934","41397774532096","  25.216","   8.167"," 2080"," 1100"," 3200"," 2171","   6.945"," 160.853","  44.681","   3.935","  88.773","  24.659"," 46","0"," 39"," 51","  44.798","1831.000"," 508.611","  45.000","  350","    0"
"20:55:15:443","41398942301102","  25.725","   5.497"," 1721"," 1100"," 3300"," 1835","   5.377"," 163.589","  45.441","   2.488","  90.039","  25.011"," 45","0"," 39"," 47","  43.272","1870.000"," 519.444","  45.000","  350","    0"
"20:55:15:952","41400109143569","  26.233","   5.561"," 2000"," 1100"," 3300"," 2027","   4.904"," 166.082","  46.134","   2.151","  91.133","  25.315"," 51","0"," 39"," 51","  43.914","1909.000"," 530.278","  45.000","  350","    0"
"20:55:16:454","41401262311884","  26.736","   8.497"," 2570"," 1100"," 3300"," 2604","   6.857"," 169.528","  47.091","   3.896","  93.091","  25.859"," 40","0"," 39"," 53","  46.151","1948.000"," 541.111","  45.000","  350","    0"
"20:55:16:955","41402412192997","  27.237","   3.926"," 1685"," 1100"," 3200"," 1700","   4.004"," 171.535","  47.649","   1.281","  93.733","  26.037"," 46","0"," 38"," 47","  42.848","1986.000"," 551.667","  45.000","  350","    0"
"20:55:17:458","41403565898642","  27.739","   3.718"," 1873"," 1100"," 3300"," 1901","   4.117"," 173.604","  48.223","   1.406","  94.440","  26.233"," 45","0"," 38"," 47","  43.069","2024.000"," 562.222","  45.000","  350","    0"
"20:55:17:966","41404732637306","  28.248","  12.211"," 2542"," 1100"," 3300"," 2642","   9.224"," 178.294","  49.526","   6.137","  97.560","  27.100"," 46","0"," 39"," 53","  45.756","2063.000"," 573.056","  45.000","  350","    0"
"20:55:18:468","41405884524092","  28.750","   6.247"," 1616"," 1100"," 3300"," 1715","   5.780"," 181.195","  50.332","   2.864","  98.998","  27.499"," 46","0"," 39"," 48","  43.881","2102.000"," 583.889","  45.000","  350","    0"
"20:55:18:969","41407033432147","  29.250","   4.127"," 1564"," 1100"," 2800"," 1570","   4.179"," 183.288","  50.913","   1.389","  99.693","  27.693"," 44","0"," 38"," 47","  43.756","2140.000"," 594.444","  45.000","  350","    0"
"20:55:19:470","41408184209486","  29.752","  10.062"," 2516"," 1100"," 3300"," 2548","   7.443"," 187.020","  51.950","   4.456"," 101.928","  28.313"," 46","0"," 39"," 53","  45.530","2179.000"," 605.278","  45.000","  350","    0"
"20:55:19:973","41409337879595","  30.255","   3.489"," 1716"," 1100"," 2800"," 1737","   3.826"," 188.943","  52.484","   1.127"," 102.494","  28.471"," 41","0"," 38"," 47","  43.054","2217.000"," 615.833","  45.000","  350","    0"
"20:55:20:480","41410501560662","  30.762","   3.680"," 1568"," 1100"," 2800"," 1565","   3.918"," 190.931","  53.036","   1.160"," 103.083","  28.634"," 46","0"," 39"," 48","  43.233","2256.000"," 626.667","  45.000","  350","    0"
"20:55:20:983","41411655118341","  31.264","   9.788"," 2603"," 1100"," 3300"," 2662","   7.594"," 194.748","  54.097","   4.697"," 105.444","  29.290"," 49","0"," 38"," 54","  45.808","2294.000"," 637.222","  45.000","  350","  700"
"20:55:21:484","41412803951742","  31.765","   7.617"," 1960"," 1100"," 3300"," 2083","   6.624"," 198.064","  55.018","   3.633"," 107.262","  29.795"," 47","0"," 39"," 50","  44.105","2333.000"," 648.056","  45.000","  350","    0"
"20:55:21:985","41413954603746","  32.266","   6.613"," 2038"," 1100"," 3300"," 2174","   6.194"," 201.170","  55.880","   3.278"," 108.906","  30.252"," 42","0"," 39"," 49","  44.034","2372.000"," 658.889","  45.000","  350","    0"
