"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"16:24:21:511","4098753013434","   0.500","   0.954"," 1605"," 1100"," 2800"," 1593","   3.242","   1.622","   0.450","   0.518","   0.259","   0.072"," 34","0"," 32"," 45","  39.122","  32.000","   8.889","  45.000","  350","    0"
"16:24:22:021","4099923117638","   1.010","  28.049"," 3046"," 1100"," 3300"," 3080","  17.965","  10.782","   2.995","  14.826","   7.819","   2.172"," 50","0"," 34"," 52","  45.962","  66.000","  18.333","  45.000","  350","    0"
"16:24:22:523","4101073897925","   1.512","  30.699"," 3072"," 1300"," 3300"," 3098","  18.237","  19.928","   5.536","  15.007","  15.345","   4.262"," 49","0"," 39"," 54","  47.540"," 105.000","  29.167","  45.000","  350","    0"
"16:24:23:024","4102224833067","   2.013","  17.095"," 2980"," 1100"," 3300"," 3005","  11.799","  25.846","   7.179","   8.788","  19.752","   5.487"," 44","0"," 37"," 54","  47.796"," 142.000","  39.444","  45.000","  350","    0"
"16:24:23:529","4103382261209","   2.517","  14.775"," 2877"," 1100"," 3300"," 2918","  10.359","  31.070","   8.631","   7.046","  23.306","   6.474"," 48","0"," 36"," 51","  45.479"," 178.000","  49.444","  45.000","  350","    0"
"16:24:24:031","4104534144213","   3.019","  23.555"," 2960"," 1100"," 3300"," 3016","  15.170","  38.685","  10.746","  11.855","  29.256","   8.127"," 46","0"," 39"," 53","  46.869"," 217.000","  60.278","  45.000","  350","    0"
"16:24:24:532","4105685000332","   3.521","   4.859"," 1361"," 1100"," 2800"," 1386","   5.020","  41.202","  11.445","   2.184","  30.352","   8.431"," 45","0"," 38"," 47","  42.622"," 255.000","  70.833","  45.000","  350","    0"
"16:24:25:034","4106836495808","   4.023","   2.818"," 1474"," 1100"," 3200"," 1532","   4.046","  43.233","  12.009","   1.331","  31.020","   8.617"," 42","0"," 36"," 47","  42.325"," 291.000","  80.833","  45.000","  350","    0"
"16:24:25:536","4107988291326","   4.525","   0.840"," 1494"," 1100"," 2800"," 1500","   3.004","  44.741","  12.428","   0.442","  31.242","   8.678"," 42","0"," 33"," 46","  39.603"," 324.000","  90.000","  45.000","  350","    0"
"16:24:26:038","4109140107820","   5.026","   1.092"," 1511"," 1100"," 2800"," 1512","   3.089","  46.291","  12.859","   0.520","  31.503","   8.751"," 44","0"," 33"," 45","  40.543"," 357.000","  99.167","  45.000","  350","    0"
