"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:55:52:313","16699270012551","   0.501","   3.298"," 1534"," 1100"," 2800"," 1541","   3.913","   1.961","   0.545","   1.086","   0.544","   0.151"," 35","0"," 34"," 46","  40.186","  34.000","   9.444","  45.000","  350","    0"
"17:55:52:823","16700439957680","   1.011","  29.833"," 3044"," 1100"," 3300"," 3074","  18.606","  11.447","   3.180","  15.438","   8.415","   2.338"," 51","0"," 34"," 54","  47.707","  68.000","  18.889","  45.000","  350","    0"
"17:55:53:323","16701588219221","   1.511","  29.375"," 3084"," 1300"," 3300"," 3116","  18.002","  20.455","   5.682","  14.856","  15.849","   4.402"," 50","0"," 41"," 55","  49.148"," 109.000","  30.278","  45.000","  350","    0"
"17:55:53:833","16702759156727","   2.022","  15.973"," 2962"," 1100"," 3300"," 2988","  11.243","  26.192","   7.275","   8.258","  20.063","   5.573"," 44","0"," 36"," 55","  48.832"," 145.000","  40.278","  45.000","  350","    0"
"17:55:54:340","16703921151458","   2.528","   9.799"," 2725"," 1100"," 3300"," 2778","   7.971","  30.228","   8.397","   5.015","  22.602","   6.278"," 48","0"," 35"," 52","  46.108"," 180.000","  50.000","  45.000","  350","    0"
"17:55:54:840","16705069652362","   3.028","  25.556"," 2930"," 1100"," 3300"," 2981","  15.590","  38.031","  10.564","  12.296","  28.756","   7.988"," 48","0"," 39"," 55","  48.037"," 219.000","  60.833","  45.000","  350","    0"
"17:55:55:342","16706220486028","   3.530","   4.561"," 1485"," 1100"," 3300"," 1606","   5.197","  40.637","  11.288","   2.330","  29.925","   8.312"," 47","0"," 39"," 48","  44.192"," 258.000","  71.667","  45.000","  350","    0"
"17:55:55:844","16707373543151","   4.032","   2.908"," 1542"," 1100"," 3300"," 1628","   4.277","  42.786","  11.885","   1.525","  30.691","   8.525"," 40","0"," 35"," 48","  43.186"," 293.000","  81.389","  45.000","  350","    0"
"17:55:56:349","16708532275561","   4.537","   0.789"," 1499"," 1100"," 2800"," 1517","   3.000","  44.301","  12.306","   0.429","  30.908","   8.586"," 38","0"," 34"," 47","  39.727"," 327.000","  90.833","  45.000","  350","    0"
"17:55:56:852","16709686335045","   5.040","   1.032"," 1552"," 1100"," 2800"," 1563","   3.072","  45.846","  12.735","   0.490","  31.155","   8.654"," 40","0"," 34"," 47","  41.262"," 361.000"," 100.278","  45.000","  350","    0"
"17:55:57:355","16710840602426","   5.543","   0.707"," 1528"," 1100"," 2800"," 1541","   2.996","  47.353","  13.154","   0.424","  31.368","   8.713"," 42","0"," 34"," 46","  40.500"," 395.000"," 109.722","  45.000","  350","    0"
"17:55:57:865","16712010274809","   6.053","   0.733"," 1508"," 1100"," 2800"," 1527","   3.000","  48.882","  13.578","   0.428","  31.586","   8.774"," 35","0"," 34"," 47","  42.888"," 429.000"," 119.167","  45.000","  350","    0"
"17:55:58:368","16713164555270","   6.556","   0.676"," 1540"," 1100"," 2800"," 1548","   2.985","  50.384","  13.995","   0.415","  31.795","   8.832"," 43","0"," 34"," 45","  39.361"," 463.000"," 128.611","  45.000","  350","    0"
"17:55:58:871","16714318795182","   7.059","   0.710"," 1518"," 1100"," 2800"," 1540","   2.977","  51.881","  14.411","   0.417","  32.004","   8.890"," 42","0"," 34"," 46","  40.641"," 497.000"," 138.056","  45.000","  350","    0"
"17:55:59:381","16715490330949","   7.569","   1.041"," 1525"," 1100"," 2800"," 1524","   3.058","  53.442","  14.845","   0.485","  32.252","   8.959"," 38","0"," 34"," 47","  40.576"," 531.000"," 147.500","  45.000","  350","    0"
