"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"16:50:30:124","7698470072507","   0.501","   0.661"," 1702"," 1100"," 2800"," 1703","   3.161","   1.584","   0.440","   0.464","   0.233","   0.065"," 33","0"," 32"," 44","  38.808","  32.000","   8.889","  45.000","  350","    0"
"16:50:30:641","7699657775541","   1.019","  30.227"," 3063"," 1100"," 3300"," 3092","  18.882","  11.357","   3.155","  15.706","   8.361","   2.323"," 49","0"," 33"," 53","  45.965","  65.000","  18.056","  45.000","  350","    0"
"16:50:31:142","7700806527530","   1.519","  29.420"," 3095"," 1200"," 3300"," 3125","  18.082","  20.409","   5.669","  14.934","  15.837","   4.399"," 47","0"," 39"," 52","  47.029"," 104.000","  28.889","  45.000","  350","    0"
"16:50:31:644","7701960224159","   2.022","  17.771"," 3014"," 1100"," 3300"," 3032","  12.045","  26.464","   7.351","   9.046","  20.385","   5.663"," 42","0"," 38"," 53","  47.417"," 142.000","  39.444","  45.000","  350","    0"
"16:50:32:150","7703121104853","   2.528","  11.271"," 2802"," 1100"," 3300"," 2839","   8.738","  30.885","   8.579","   5.752","  23.295","   6.471"," 47","0"," 34"," 50","  44.070"," 176.000","  48.889","  45.000","  350","    0"
"16:50:32:655","7704278498960","   3.032","  23.669"," 2932"," 1100"," 3300"," 2985","  14.812","  38.355","  10.654","  11.539","  29.115","   8.088"," 45","0"," 37"," 53","  46.104"," 213.000","  59.167","  45.000","  350","  700"
"16:50:33:158","7705434218104","   3.536","   4.484"," 1363"," 1100"," 2800"," 1386","   4.999","  40.873","  11.354","   2.142","  30.194","   8.387"," 44","0"," 37"," 46","  41.431"," 250.000","  69.444","  45.000","  350","    0"
"16:50:33:661","7706587469331","   4.038","   2.685"," 1482"," 1100"," 3200"," 1601","   4.044","  42.906","  11.918","   1.324","  30.860","   8.572"," 34","0"," 34"," 46","  41.928"," 284.000","  78.889","  45.000","  350","    0"
"16:50:34:164","7707741512133","   4.541","   0.757"," 1522"," 1100"," 2800"," 1510","   2.986","  44.407","  12.335","   0.429","  31.076","   8.632"," 43","0"," 33"," 43","  38.176"," 317.000","  88.056","  45.000","  350","    0"
"16:50:34:667","7708895643124","   5.044","   1.054"," 1548"," 1100"," 2800"," 1555","   3.075","  45.954","  12.765","   0.505","  31.329","   8.703"," 42","0"," 33"," 45","  41.203"," 350.000","  97.222","  45.000","  350","    0"
"16:50:35:170","7710049812196","   5.547","   0.626"," 1563"," 1100"," 2800"," 1568","   2.960","  47.443","  13.178","   0.402","  31.532","   8.759"," 38","0"," 32"," 45","  37.752"," 382.000"," 106.111","  45.000","  350","    0"
"16:50:35:676","7711212606024","   6.054","   0.720"," 1545"," 1100"," 2800"," 1559","   2.978","  48.951","  13.598","   0.419","  31.744","   8.818"," 35","0"," 33"," 44","  37.496"," 415.000"," 115.278","  45.000","  350","    0"
"16:50:36:179","7712366722233","   6.557","   0.587"," 1584"," 1100"," 2800"," 1590","   2.959","  50.439","  14.011","   0.400","  31.945","   8.874"," 34","0"," 33"," 45","  37.491"," 448.000"," 124.444","  45.000","  350","    0"
"16:50:36:682","7713520901464","   7.060","   0.731"," 1534"," 1100"," 2800"," 1543","   2.973","  51.935","  14.426","   0.415","  32.154","   8.932"," 37","0"," 32"," 43","  37.311"," 480.000"," 133.333","  45.000","  350","    0"
"16:50:37:185","7714675288238","   7.563","   0.803"," 1541"," 1100"," 2800"," 1564","   3.011","  53.449","  14.847","   0.450","  32.380","   8.994"," 42","0"," 33"," 44","  39.593"," 513.000"," 142.500","  45.000","  350","    0"
"16:50:37:686","7715825030171","   8.064","  14.438"," 2608"," 1100"," 3300"," 2661","   9.808","  58.363","  16.212","   6.681","  35.728","   9.924"," 46","0"," 36"," 52","  43.838"," 549.000"," 152.500","  45.000","  350","    0"
"16:50:38:187","7716973842078","   8.564","   6.809"," 1717"," 1100"," 3300"," 1815","   5.989","  61.362","  17.045","   3.042","  37.251","  10.347"," 45","0"," 37"," 46","  41.462"," 586.000"," 162.778","  45.000","  350","    0"
"16:50:38:689","7718127066837","   9.067","   5.980"," 1754"," 1100"," 3200"," 1806","   5.377","  64.064","  17.796","   2.515","  38.515","  10.699"," 43","0"," 36"," 46","  41.535"," 622.000"," 172.778","  45.000","  350","    0"
"16:50:39:192","7719281731277","   9.570","   9.410"," 2344"," 1100"," 3300"," 2377","   6.739","  67.455","  18.737","   3.810","  40.432","  11.231"," 48","0"," 36"," 49","  42.797"," 658.000"," 182.778","  45.000","  350","    0"
"16:50:39:701","7720448745885","  10.079","   7.028"," 2333"," 1100"," 3300"," 2361","   5.813","  70.411","  19.559","   2.944","  41.929","  11.647"," 44","0"," 36"," 50","  43.614"," 694.000"," 192.778","  45.000","  350","    0"
"16:50:40:210","7721616601199","  10.587","   3.647"," 1654"," 1100"," 2800"," 1661","   3.828","  72.359","  20.100","   1.124","  42.500","  11.806"," 38","0"," 37"," 46","  41.273"," 731.000"," 203.056","  45.000","  350","    0"
"16:50:40:716","7722777219992","  11.093","   4.922"," 1720"," 1100"," 2800"," 1734","   4.212","  74.489","  20.691","   1.443","  43.230","  12.008"," 44","0"," 37"," 45","  40.964"," 768.000"," 213.333","  45.000","  350","    0"
"16:50:41:221","7723936902934","  11.599","  13.799"," 2629"," 1100"," 3300"," 2709","  10.280","  79.684","  22.135","   7.126","  46.831","  13.009"," 45","0"," 36"," 51","  44.381"," 804.000"," 223.333","  45.000","  350","    0"
"16:50:41:722","7725086280074","  12.099","   6.141"," 1666"," 1100"," 3200"," 1711","   5.715","  82.547","  22.930","   2.815","  48.242","  13.400"," 45","0"," 36"," 47","  42.210"," 840.000"," 233.333","  45.000","  350","    0"
"16:50:42:225","7726240257957","  12.602","   4.495"," 1660"," 1100"," 2800"," 1668","   4.098","  84.608","  23.502","   1.369","  48.930","  13.592"," 44","0"," 37"," 46","  41.656"," 877.000"," 243.611","  45.000","  350","    0"
"16:50:42:734","7727409579252","  13.112","  11.210"," 2583"," 1100"," 3300"," 2625","   8.116","  88.743","  24.651","   5.090","  51.524","  14.312"," 45","0"," 37"," 52","  44.801"," 914.000"," 253.889","  45.000","  350","    0"
"16:50:43:237","7728563656991","  13.615","   3.375"," 1775"," 1100"," 2800"," 1787","   3.875","  90.692","  25.192","   1.175","  52.114","  14.476"," 39","0"," 36"," 47","  42.389"," 950.000"," 263.889","  45.000","  350","    0"
"16:50:43:740","7729718012627","  14.118","   4.552"," 1763"," 1100"," 2800"," 1775","   4.206","  92.808","  25.780","   1.440","  52.839","  14.677"," 44","0"," 37"," 46","  41.416"," 987.000"," 274.167","  45.000","  350","    0"
"16:50:44:247","7730881804398","  14.625","  10.715"," 2543"," 1100"," 3300"," 2609","   8.096","  96.914","  26.921","   5.118","  55.434","  15.398"," 46","0"," 36"," 50","  43.675","1023.000"," 284.167","  45.000","  350","    0"
"16:50:44:749","7732032822033","  15.126","   6.803"," 1720"," 1100"," 3300"," 1788","   5.990","  99.918","  27.755","   3.029","  56.954","  15.820"," 45","0"," 37"," 47","  41.195","1060.000"," 294.444","  45.000","  350","    0"
"16:50:45:251","7733184770255","  15.628","   5.072"," 1703"," 1100"," 3200"," 1746","   4.788"," 102.322","  28.423","   1.990","  57.952","  16.098"," 41","0"," 36"," 46","  41.561","1096.000"," 304.444","  45.000","  350","    0"
"16:50:45:757","7734346736629","  16.135","   7.992"," 2219"," 1100"," 3300"," 2251","   5.796"," 105.257","  29.238","   2.955","  59.449","  16.514"," 49","0"," 36"," 50","  43.014","1132.000"," 314.444","  45.000","  350","    0"
"16:50:46:267","7735517647743","  16.645","   8.771"," 2785"," 1100"," 3300"," 2831","   7.880"," 109.278","  30.355","   4.806","  61.901","  17.195"," 38","0"," 38"," 51","  45.588","1170.000"," 325.000","  45.000","  350","    0"
"16:50:46:770","7736671948438","  17.148","   4.314"," 1663"," 1100"," 2800"," 1667","   4.062"," 111.321","  30.922","   1.329","  62.569","  17.380"," 44","0"," 37"," 47","  41.678","1207.000"," 335.278","  45.000","  350","    0"
"16:50:47:273","7737825787772","  17.651","   3.699"," 1640"," 1100"," 2800"," 1647","   3.858"," 113.261","  31.461","   1.149","  63.147","  17.541"," 42","0"," 37"," 46","  41.522","1244.000"," 345.556","  45.000","  350","    0"
"16:50:47:776","7738979511669","  18.153","  18.711"," 2769"," 1100"," 3200"," 2817","  11.128"," 118.856","  33.015","   7.961","  67.149","  18.653"," 48","0"," 37"," 55","  46.606","1281.000"," 355.833","  45.000","  350","    0"
"16:50:48:282","7740141208467","  18.660","   6.644"," 1708"," 1100"," 3300"," 1783","   5.969"," 121.878","  33.855","   3.001","  68.669","  19.075"," 45","0"," 37"," 49","  41.911","1318.000"," 366.111","  45.000","  350","    0"
