"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:14:23:650","10988182754486","   0.501","   0.630"," 1733"," 1100"," 2800"," 1746","   3.150","   1.579","   0.439","   0.454","   0.227","   0.063"," 34","0"," 33"," 44","  39.491","  33.000","   9.167","  45.000","  350","    0"
"17:14:24:161","10989355619159","   1.012","  29.641"," 3061"," 1100"," 3300"," 3093","  18.657","  11.114","   3.087","  15.493","   8.146","   2.263"," 51","0"," 34"," 53","  46.326","  67.000","  18.611","  45.000","  350","    0"
"17:14:24:671","10990525939297","   1.522","  28.927"," 3095"," 1400"," 3300"," 3128","  17.788","  20.186","   5.607","  14.631","  15.608","   4.336"," 49","0"," 39"," 54","  47.619"," 106.000","  29.444","  45.000","  350","    0"
"17:14:25:173","10991679195251","   2.025","  16.379"," 2957"," 1100"," 3300"," 2986","  11.299","  25.864","   7.185","   8.324","  19.791","   5.498"," 42","0"," 38"," 53","  47.733"," 144.000","  40.000","  45.000","  350","    0"
"17:14:25:676","10992832850326","   2.528","  11.387"," 2810"," 1100"," 3300"," 2859","   8.875","  30.326","   8.424","   5.868","  22.741","   6.317"," 47","0"," 34"," 50","  44.929"," 178.000","  49.444","  45.000","  350","    0"
"17:14:26:178","10993985910251","   3.030","  24.497"," 2926"," 1100"," 3300"," 2974","  15.026","  37.876","  10.521","  11.694","  28.617","   7.949"," 47","0"," 38"," 54","  47.102"," 216.000","  60.000","  45.000","  350","    0"
"17:14:26:681","10995138997743","   3.532","   4.555"," 1410"," 1100"," 2800"," 1459","   5.060","  40.419","  11.227","   2.219","  29.732","   8.259"," 46","0"," 38"," 47","  42.628"," 254.000","  70.556","  45.000","  350","    0"
"17:14:27:188","10996302001538","   4.039","   2.627"," 1442"," 1100"," 2800"," 1466","   3.961","  42.426","  11.785","   1.239","  30.360","   8.433"," 46","0"," 34"," 47","  41.514"," 288.000","  80.000","  45.000","  350","    0"
"17:14:27:690","10997456114728","   4.542","   0.858"," 1490"," 1100"," 2800"," 1514","   3.019","  43.944","  12.207","   0.447","  30.585","   8.496"," 35","0"," 35"," 46","  41.710"," 323.000","  89.722","  45.000","  350","    0"
"17:14:28:193","10998610016923","   5.045","   0.990"," 1558"," 1100"," 2800"," 1578","   3.063","  45.485","  12.635","   0.490","  30.831","   8.564"," 36","0"," 34"," 46","  40.073"," 357.000","  99.167","  45.000","  350","    0"
"17:14:28:696","10999764195317","   5.548","   0.693"," 1543"," 1100"," 2800"," 1552","   2.990","  46.989","  13.052","   0.422","  31.043","   8.623"," 42","0"," 33"," 45","  39.632"," 390.000"," 108.333","  45.000","  350","    0"
"17:14:29:199","11000918228167","   6.051","   0.666"," 1573"," 1100"," 2800"," 1588","   2.972","  48.483","  13.468","   0.412","  31.250","   8.681"," 36","0"," 33"," 45","  39.042"," 423.000"," 117.500","  45.000","  350","    0"
"17:14:29:702","11002072328087","   6.554","   0.648"," 1555"," 1100"," 2800"," 1563","   2.973","  49.978","  13.883","   0.411","  31.457","   8.738"," 34","0"," 33"," 46","  37.957"," 456.000"," 126.667","  45.000","  350","    0"
"17:14:30:205","11003226334740","   7.057","   0.688"," 1542"," 1100"," 2800"," 1547","   2.983","  51.479","  14.300","   0.416","  31.666","   8.796"," 35","0"," 34"," 45","  38.185"," 490.000"," 136.111","  45.000","  350","    0"
"17:14:30:713","11004393451839","   7.565","   0.828"," 1493"," 1100"," 2800"," 1491","   3.015","  53.012","  14.726","   0.450","  31.895","   8.860"," 35","0"," 34"," 46","  40.483"," 524.000"," 145.556","  45.000","  350","    0"
"17:14:31:214","11005543047087","   8.066","  14.483"," 2637"," 1100"," 3300"," 2691","   9.919","  57.981","  16.106","   6.791","  35.297","   9.805"," 46","0"," 34"," 52","  44.636"," 558.000"," 155.000","  45.000","  350","    0"
"17:14:31:717","11006696276261","   8.569","   6.609"," 1693"," 1100"," 3300"," 1756","   5.867","  60.930","  16.925","   2.914","  36.762","  10.212"," 45","0"," 37"," 48","  42.354"," 595.000"," 165.278","  45.000","  350","    0"
"17:14:32:219","11007849468163","   9.071","   6.472"," 1788"," 1100"," 3200"," 1841","   5.536","  63.712","  17.698","   2.662","  38.100","  10.583"," 45","0"," 37"," 47","  41.521"," 632.000"," 175.556","  45.000","  350","    0"
"17:14:32:728","11009017238439","   9.580","   8.311"," 2389"," 1100"," 3300"," 2430","   6.452","  66.995","  18.610","   3.584","  39.923","  11.090"," 45","0"," 37"," 52","  43.408"," 669.000"," 185.833","  45.000","  350","    0"
"17:14:33:236","11010183030913","  10.088","   7.077"," 2422"," 1100"," 3300"," 2453","   5.921","  70.003","  19.445","   3.035","  41.465","  11.518"," 41","0"," 37"," 51","  44.171"," 706.000"," 196.111","  45.000","  350","    0"
"17:14:33:745","11011350190438","  10.597","   4.013"," 1737"," 1100"," 2800"," 1756","   3.985","  72.030","  20.008","   1.272","  42.112","  11.698"," 46","0"," 37"," 47","  42.183"," 743.000"," 206.389","  45.000","  350","    0"
"17:14:34:246","11012499827529","  11.098","   4.888"," 1711"," 1100"," 2800"," 1721","   4.189","  74.128","  20.591","   1.448","  42.837","  11.899"," 46","0"," 36"," 47","  41.990"," 779.000"," 216.389","  45.000","  350","  700"
"17:14:34:746","11013648376061","  11.598","  13.711"," 2596"," 1100"," 3300"," 2670","  10.024","  79.145","  21.985","   6.868","  46.275","  12.854"," 46","0"," 37"," 53","  44.493"," 816.000"," 226.667","  45.000","  350","    0"
"17:14:35:249","11014801568327","  12.101","   6.160"," 1648"," 1100"," 3300"," 1746","   5.716","  82.018","  22.783","   2.798","  47.681","  13.245"," 45","0"," 37"," 48","  42.590"," 853.000"," 236.944","  45.000","  350","    0"
"17:14:35:756","11015965155236","  12.608","   4.731"," 1694"," 1100"," 2800"," 1714","   4.202","  84.148","  23.375","   1.427","  48.405","  13.446"," 45","0"," 38"," 47","  42.315"," 891.000"," 247.500","  45.000","  350","    0"
"17:14:36:262","11017125440821","  13.113","  11.199"," 2579"," 1100"," 3300"," 2614","   8.277","  88.333","  24.537","   5.238","  51.053","  14.181"," 45","0"," 38"," 51","  44.994"," 929.000"," 258.056","  45.000","  350","    0"
"17:14:36:764","11018279366568","  13.616","   3.439"," 1701"," 1100"," 2800"," 1711","   3.865","  90.277","  25.077","   1.150","  51.631","  14.342"," 42","0"," 38"," 47","  42.614"," 967.000"," 268.611","  45.000","  350","    0"
"17:14:37:265","11019428894501","  14.117","   4.162"," 1770"," 1100"," 2800"," 1780","   4.026","  92.294","  25.637","   1.315","  52.290","  14.525"," 45","0"," 37"," 47","  42.405","1004.000"," 278.889","  45.000","  350","    0"
"17:14:37:770","11020586384012","  14.621","  11.307"," 2527"," 1100"," 3300"," 2593","   8.275","  96.468","  26.797","   5.231","  54.928","  15.258"," 46","0"," 37"," 52","  44.636","1041.000"," 289.167","  45.000","  350","    0"
"17:14:38:278","11021753053454","  15.130","   6.851"," 1810"," 1100"," 3200"," 1939","   6.162","  99.600","  27.667","   3.194","  56.552","  15.709"," 46","0"," 39"," 47","  43.060","1080.000"," 300.000","  45.000","  350","    0"
"17:14:38:781","11022906093610","  15.632","   5.225"," 1656"," 1100"," 3200"," 1689","   4.905"," 102.065","  28.351","   2.091","  57.603","  16.001"," 44","0"," 38"," 46","  42.200","1118.000"," 310.556","  45.000","  350","    0"
"17:14:39:290","11024074344475","  16.141","   6.318"," 2154"," 1100"," 3300"," 2197","   5.309"," 104.768","  29.102","   2.496","  58.874","  16.354"," 48","0"," 37"," 50","  43.367","1155.000"," 320.833","  45.000","  350","    0"
"17:14:39:795","11025233614174","  16.646","  11.665"," 2704"," 1100"," 3300"," 2726","   7.800"," 108.709","  30.197","   4.806","  61.301","  17.028"," 42","0"," 38"," 52","  46.575","1193.000"," 331.389","  45.000","  350","    0"
"17:14:40:298","11026387693787","  17.149","   6.858"," 1845"," 1100"," 3300"," 1862","   5.257"," 111.352","  30.931","   2.265","  62.440","  17.345"," 44","0"," 38"," 50","  42.866","1231.000"," 341.944","  45.000","  350","    0"
"17:14:40:801","11027541614619","  17.652","   3.581"," 1649"," 1100"," 2800"," 1662","   3.835"," 113.281","  31.467","   1.128","  63.008","  17.502"," 43","0"," 37"," 46","  41.636","1268.000"," 352.222","  45.000","  350","    0"
"17:14:41:302","11028691250651","  18.153","  14.354"," 2733"," 1100"," 3300"," 2819","  10.934"," 118.758","  32.988","   7.739","  66.885","  18.579"," 45","0"," 38"," 53","  45.273","1306.000"," 362.778","  45.000","  350","    0"
"17:14:41:811","11029859381786","  18.662","   6.928"," 1859"," 1100"," 3300"," 2003","   6.325"," 121.978","  33.883","   3.384","  68.607","  19.058"," 46","0"," 38"," 47","  42.694","1344.000"," 373.333","  45.000","  350","  700"
"17:14:42:311","11031008646685","  19.163","   4.112"," 1594"," 1100"," 3300"," 1624","   4.238"," 124.101","  34.472","   1.454","  69.336","  19.260"," 45","0"," 38"," 47","  42.590","1382.000"," 383.889","  45.000","  350","    0"
"17:14:42:814","11032161799610","  19.666","  11.927"," 2524"," 1100"," 3300"," 2563","   8.339"," 128.291","  35.636","   5.290","  71.994","  19.998"," 49","0"," 38"," 52","  44.900","1420.000"," 394.444","  45.000","  350","    0"
"17:14:43:317","11033315827860","  20.168","   3.376"," 1585"," 1100"," 2800"," 1602","   3.787"," 130.196","  36.165","   1.074","  72.534","  20.148"," 45","0"," 37"," 47","  42.870","1457.000"," 404.722","  45.000","  350","    0"
"17:14:43:818","11034465505779","  20.669","   3.737"," 1614"," 1100"," 2800"," 1629","   3.878"," 132.138","  36.705","   1.159","  73.114","  20.310"," 46","0"," 36"," 47","  42.936","1493.000"," 414.722","  45.000","  350","    0"
"17:14:44:326","11035631965841","  21.178","  10.866"," 2616"," 1100"," 3200"," 2662","   7.683"," 136.044","  37.790","   4.769","  75.538","  20.983"," 52","0"," 38"," 53","  45.917","1531.000"," 425.278","  45.000","  350","    0"
"17:14:44:828","11036784647925","  21.680","   7.331"," 1961"," 1100"," 3300"," 2076","   6.711"," 139.414","  38.726","   3.684","  77.389","  21.497"," 46","0"," 38"," 54","  44.297","1569.000"," 435.833","  45.000","  350","    0"
"17:14:45:329","11037934162527","  22.181","   6.016"," 1707"," 1100"," 3200"," 1764","   5.412"," 142.125","  39.479","   2.538","  78.660","  21.850"," 45","0"," 38"," 47","  43.047","1607.000"," 446.389","  45.000","  350","    0"
