"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"03:54:49:402","46509602246324","   0.501","   1.209"," 1584"," 1100"," 2300"," 1597","   3.379","   1.694","   0.470","   0.596","   0.299","   0.083"," 32","0"," 31"," 44","  38.247","  31.000","   8.611","  45.000","  350","    0"
"03:54:49:913","46510774599747","   1.012","  30.652"," 3028"," 1100"," 3300"," 3057","  18.260","  11.022","   3.062","  15.098","   8.012","   2.226"," 48","0"," 32"," 53","  45.698","  63.000","  17.500","  45.000","  350","  700"
"03:54:50:414","46511923203614","   1.512","  19.020"," 3032"," 1100"," 3300"," 3071","  13.777","  17.918","   4.977","  10.652","  13.343","   3.707"," 49","0"," 36"," 52","  45.897","  99.000","  27.500","  45.000","  350","    0"
"03:54:50:916","46513076174944","   2.015","  23.027"," 3035"," 1100"," 3300"," 3068","  15.593","  25.752","   7.153","  12.432","  19.590","   5.442"," 48","0"," 38"," 54","  46.575"," 137.000","  38.056","  45.000","  350","    0"
"03:54:51:419","46514229108337","   2.517","  39.716"," 3058"," 1000"," 3300"," 3088","  19.520","  35.560","   9.878","  16.092","  27.675","   7.687"," 50","0"," 38"," 55","  48.681"," 175.000","  48.611","  45.000","  350","    0"
"03:54:51:925","46515392006038","   3.024","  42.874"," 3074","  900"," 3300"," 3095","  21.820","  46.617","  12.949","  18.146","  36.871","  10.242"," 48","0"," 40"," 57","  49.841"," 215.000","  59.722","  45.000","  350","    0"
"03:54:52:434","46516558607135","   3.532","  21.503"," 2763"," 1100"," 3300"," 2804","  12.454","  52.948","  14.708","   9.310","  41.604","  11.557"," 48","0"," 39"," 52","  46.240"," 254.000","  70.556","  45.000","  350","    0"
"03:54:52:935","46517707830125","   4.033","  17.952"," 2691"," 1100"," 3300"," 2722","   9.986","  57.949","  16.097","   6.844","  45.031","  12.509"," 46","0"," 38"," 54","  46.282"," 292.000","  81.111","  45.000","  350","    0"
"03:54:53:435","46518857313310","   4.534","   4.046"," 1529"," 1100"," 2800"," 1544","   3.762","  59.833","  16.620","   1.106","  45.585","  12.662"," 45","0"," 36"," 47","  43.005"," 328.000","  91.111","  45.000","  350","    0"
"03:54:53:940","46520015753182","   5.039","   6.311"," 2005"," 1100"," 3300"," 2243","   5.689","  62.705","  17.418","   2.994","  47.096","  13.082"," 46","0"," 36"," 50","  43.815"," 364.000"," 101.111","  45.000","  350","    0"
"03:54:54:443","46521169226317","   5.542","   9.875"," 2445"," 1100"," 3300"," 2661","   8.306","  66.880","  18.578","   5.470","  49.846","  13.846"," 45","0"," 37"," 49","  44.550"," 401.000"," 111.389","  45.000","  350","    0"
