"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:04:23:303","72610904792160","   0.501","   0.929"," 1573"," 1100"," 2300"," 1580","   3.158","   1.583","   0.440","   0.493","   0.247","   0.069"," 32","0"," 31"," 42","  36.815","  31.000","   8.611","  45.000","  350","    0"
"07:04:23:838","72612132840985","   1.036","  13.163"," 2746"," 1100"," 3300"," 2780","   9.317","   6.569","   1.825","   6.448","   3.697","   1.027"," 47","0"," 32"," 50","  42.574","  63.000","  17.500","  45.000","  350","    0"
"07:04:24:346","72613298634437","   1.544","  11.271"," 2929"," 1100"," 3300"," 2956","   8.630","  10.953","   3.042","   5.680","   6.583","   1.829"," 43","0"," 34"," 51","  45.044","  97.000","  26.944","  45.000","  350","    0"
"07:04:24:849","72614451774048","   2.047","   8.011"," 2488"," 1100"," 3300"," 2524","   6.758","  14.349","   3.986","   3.818","   8.502","   2.362"," 43","0"," 35"," 46","  41.046"," 132.000","  36.667","  45.000","  350","    0"
"07:04:25:352","72615608098125","   2.551","  10.246"," 2654"," 1100"," 3300"," 2681","   7.753","  18.255","   5.071","   4.903","  10.972","   3.048"," 47","0"," 35"," 50","  41.819"," 167.000","  46.389","  45.000","  350","    0"
"07:04:25:853","72616756987955","   3.051","  24.143"," 3010"," 1100"," 3300"," 3040","  15.676","  26.103","   7.251","  12.620","  17.291","   4.803"," 43","0"," 38"," 51","  44.875"," 205.000","  56.944","  45.000","  350","    0"
"07:04:26:356","72617910705097","   3.554","  14.935"," 2839"," 1100"," 3300"," 2889","  10.977","  31.622","   8.784","   7.938","  21.282","   5.912"," 45","0"," 37"," 50","  43.946"," 242.000","  67.222","  45.000","  350","  700"
"07:04:26:858","72619064026412","   4.057","   5.309"," 1811"," 1100"," 2800"," 1822","   4.763","  34.016","   9.449","   1.796","  22.184","   6.162"," 40","0"," 36"," 47","  41.282"," 278.000","  77.222","  45.000","  350","    0"
"07:04:27:369","72620235346806","   4.567","  19.100"," 2725"," 1100"," 3300"," 2759","  11.542","  39.907","  11.085","   8.447","  26.496","   7.360"," 52","0"," 36"," 53","  44.069"," 314.000","  87.222","  45.000","  350","    0"
"07:04:27:869","72621383342640","   5.067","  22.758"," 2951"," 1100"," 3300"," 2988","  13.697","  46.759","  12.989","  10.544","  31.771","   8.825"," 47","0"," 37"," 52","  45.862"," 351.000","  97.500","  45.000","  350","    0"
