"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"07:02:17:035","72321139215048","   0.501","   0.590"," 1696"," 1100"," 2800"," 1690","   3.068","   1.537","   0.427","   0.427","   0.214","   0.059"," 32","0"," 32"," 42","  37.140","  32.000","   8.889","  45.000","  350","    0"
"07:02:17:545","72322309143912","   1.011","  28.566"," 3008"," 1100"," 3300"," 3040","  17.349","  10.382","   2.884","  14.243","   7.475","   2.077"," 46","0"," 32"," 52","  44.154","  64.000","  17.778","  45.000","  350","    0"
"07:02:18:048","72323465013361","   1.515","  18.108"," 2976"," 1100"," 3300"," 3017","  12.883","  16.871","   4.686","   9.793","  12.408","   3.447"," 48","0"," 35"," 51","  44.364","  99.000","  27.500","  45.000","  350","    0"
"07:02:18:549","72324613630360","   2.015","  23.432"," 3046"," 1100"," 3300"," 3081","  15.818","  24.789","   6.886","  12.710","  18.770","   5.214"," 47","0"," 36"," 52","  45.770"," 135.000","  37.500","  45.000","  350","  700"
"07:02:19:055","72325774813918","   2.521","  28.765"," 2994"," 1100"," 3300"," 3023","  16.564","  33.170","   9.214","  13.164","  25.431","   7.064"," 52","0"," 35"," 54","  45.840"," 170.000","  47.222","  45.000","  350","    0"
"07:02:19:557","72326928361002","   3.024","  21.943"," 2985"," 1100"," 3300"," 3013","  13.824","  40.119","  11.144","  10.718","  30.819","   8.561"," 45","0"," 38"," 54","  46.603"," 208.000","  57.778","  45.000","  350","  700"
"07:02:20:066","72328095775261","   3.533","  30.136"," 2780","  900"," 3300"," 2802","  13.067","  46.767","  12.991","   9.997","  35.905","   9.974"," 45","0"," 37"," 53","  45.999"," 245.000","  68.056","  45.000","  350","    0"
"07:02:20:569","72329250076146","   4.036","  10.644"," 2530","  900"," 3300"," 2617","   7.918","  50.750","  14.097","   4.996","  38.418","  10.672"," 45","0"," 36"," 50","  44.024"," 281.000","  78.056","  45.000","  350","    0"
"07:02:21:074","72330408313459","   4.540","  20.996"," 2872"," 1100"," 3300"," 2908","  12.386","  57.002","  15.834","   9.114","  43.018","  11.949"," 46","0"," 36"," 51","  44.588"," 317.000","  88.056","  45.000","  350","    0"
"07:02:21:577","72331562316953","   5.043","  12.999"," 2559"," 1100"," 3300"," 2583","   7.743","  60.895","  16.915","   4.716","  45.390","  12.608"," 44","0"," 37"," 50","  44.033"," 354.000","  98.333","  45.000","  350","    0"
