"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:07:14:100","34786718219873","   0.501","   0.863"," 1641"," 1100"," 2800"," 1644","   3.249","   1.628","   0.452","   0.511","   0.256","   0.071"," 34","0"," 34"," 47","  41.542","  34.000","   9.444","  45.000","  350","    0"
"20:07:14:612","34787892472264","   1.013","  28.674"," 3051"," 1100"," 3300"," 3087","  18.074","  10.877","   3.021","  14.891","   7.876","   2.188"," 53","0"," 34"," 57","  48.997","  68.000","  18.889","  45.000","  350","    0"
"20:07:15:118","34789053522215","   1.519","  26.740"," 3093"," 1300"," 3300"," 3125","  17.709","  19.837","   5.510","  14.519","  15.222","   4.228"," 56","0"," 41"," 56","  49.937"," 109.000","  30.278","  45.000","  350","    0"
"20:07:15:621","34790206765275","   2.021","  19.579"," 3003"," 1100"," 3300"," 3040","  14.281","  27.014","   7.504","  10.983","  20.742","   5.762"," 51","0"," 42"," 56","  49.378"," 151.000","  41.944","  45.000","  350","    0"
"20:07:16:121","34791355219213","   2.522","  46.849"," 3042"," 1000"," 3300"," 3066","  21.654","  37.851","  10.514","  18.018","  29.759","   8.266"," 57","0"," 42"," 58","  51.781"," 193.000","  53.611","  45.000","  350","    0"
"20:07:16:626","34792514984500","   3.027","  35.255"," 3027","  900"," 3300"," 3054","  18.970","  47.438","  13.177","  15.085","  37.383","  10.384"," 50","0"," 43"," 59","  52.636"," 236.000","  65.556","  45.000","  350","    0"
"20:07:17:134","34793678749477","   3.534","  21.474"," 2793"," 1100"," 3300"," 2828","  12.472","  53.763","  14.934","   9.246","  42.072","  11.687"," 49","0"," 43"," 57","  49.455"," 279.000","  77.500","  45.000","  350","    0"
"20:07:17:634","34794828237109","   4.035","  24.025"," 2874"," 1100"," 3300"," 2911","  13.515","  60.533","  16.815","  10.183","  47.172","  13.103"," 56","0"," 42"," 58","  49.715"," 321.000","  89.167","  45.000","  350","    0"
"20:07:18:137","34795980921629","   4.537","  14.952"," 2647"," 1100"," 3300"," 2733","  10.418","  65.766","  18.268","   7.300","  50.839","  14.122"," 49","0"," 42"," 58","  50.330"," 363.000"," 100.833","  45.000","  350","    0"
"20:07:18:639","34797133629066","   5.040","  12.281"," 2248"," 1100"," 3300"," 2651","   9.814","  70.696","  19.638","   6.938","  54.324","  15.090"," 52","0"," 41"," 54","  47.483"," 404.000"," 112.222","  45.000","  350","    0"
"20:07:19:141","34798286728984","   5.542","   4.893"," 2541"," 1100"," 3300"," 2699","   5.493","  73.456","  20.404","   2.773","  55.718","  15.477"," 45","0"," 37"," 53","  47.498"," 441.000"," 122.500","  45.000","  350","    0"
"20:07:19:644","34799440882455","   6.045","   0.946"," 1494"," 1100"," 2800"," 1504","   3.068","  74.999","  20.833","   0.478","  55.958","  15.544"," 46","0"," 36"," 48","  43.374"," 477.000"," 132.500","  45.000","  350","    0"
"20:07:20:147","34800595092260","   6.548","   1.111"," 1511"," 1100"," 2800"," 1524","   3.079","  76.548","  21.263","   0.494","  56.206","  15.613"," 37","0"," 36"," 48","  43.338"," 513.000"," 142.500","  45.000","  350","    0"
"20:07:20:650","34801749591664","   7.051","   4.681"," 1655"," 1100"," 2800"," 1679","   4.099","  78.610","  21.836","   1.429","  56.925","  15.813"," 48","0"," 36"," 49","  44.404"," 549.000"," 152.500","  45.000","  350","    0"
"20:07:21:153","34802903724397","   7.554","   1.454"," 1440"," 1100"," 2800"," 1447","   3.269","  80.254","  22.293","   0.626","  57.240","  15.900"," 43","0"," 41"," 48","  45.042"," 590.000"," 163.889","  45.000","  350","    0"
"20:07:21:656","34804057963964","   8.057","   2.386"," 1565"," 1100"," 2800"," 1582","   3.486","  82.007","  22.780","   0.830","  57.658","  16.016"," 40","0"," 40"," 49","  44.418"," 630.000"," 175.000","  45.000","  350","    0"
"20:07:22:159","34805212026990","   8.560","   1.469"," 1469"," 1100"," 2800"," 1477","   3.220","  83.627","  23.230","   0.582","  57.951","  16.097"," 46","0"," 36"," 48","  43.030"," 666.000"," 185.000","  45.000","  350","    0"
"20:07:22:662","34806366029404","   9.063","   3.682"," 1775"," 1100"," 2800"," 1798","   3.888","  85.582","  23.773","   1.173","  58.541","  16.261"," 48","0"," 40"," 49","  44.761"," 706.000"," 196.111","  45.000","  350","    0"
"20:07:23:172","34807536108650","   9.573","   6.442"," 2084"," 1100"," 3300"," 2166","   5.190","  88.229","  24.508","   2.335","  59.731","  16.592"," 47","0"," 40"," 49","  44.724"," 746.000"," 207.222","  45.000","  350","    0"
"20:07:23:675","34808690472065","  10.076","   3.698"," 1825"," 1100"," 2800"," 1838","   3.906","  90.194","  25.054","   1.181","  60.325","  16.757"," 46","0"," 39"," 49","  44.417"," 785.000"," 218.056","  45.000","  350","    0"
"20:07:24:178","34809844731097","  10.579","   3.998"," 1915"," 1100"," 3200"," 1934","   4.056","  92.234","  25.621","   1.338","  60.998","  16.944"," 45","0"," 40"," 49","  44.584"," 825.000"," 229.167","  45.000","  350","    0"
"20:07:24:681","34810999405770","  11.082","   8.370"," 2352"," 1100"," 3200"," 2385","   5.904","  95.205","  26.446","   3.074","  62.545","  17.374"," 53","0"," 39"," 54","  45.799"," 864.000"," 240.000","  45.000","  350","    0"
"20:07:25:183","34812151484685","  11.584","  11.686"," 2554"," 1100"," 3300"," 2643","   9.474","  99.962","  27.767","   6.338","  65.727","  18.258"," 48","0"," 41"," 56","  47.789"," 905.000"," 251.389","  45.000","  350","    0"
"20:07:25:689","34813313360172","  12.090","   6.221"," 1778"," 1100"," 3300"," 1819","   5.706"," 102.851","  28.570","   2.765","  67.127","  18.646"," 45","0"," 40"," 51","  45.660"," 945.000"," 262.500","  45.000","  350","    0"
"20:07:26:192","34814467259811","  12.593","   4.562"," 1800"," 1100"," 2800"," 1816","   4.187"," 104.956","  29.154","   1.412","  67.837","  18.844"," 48","0"," 40"," 49","  45.119"," 985.000"," 273.611","  45.000","  350","    0"
"20:07:26:698","34815627346333","  13.099","  12.492"," 2819"," 1100"," 3300"," 2857","   9.434"," 109.725","  30.479","   6.376","  71.061","  19.739"," 39","0"," 39"," 56","  47.923","1024.000"," 284.444","  45.000","  350","    0"
"20:07:27:207","34816796754758","  13.608","   4.628"," 1806"," 1100"," 2800"," 1812","   4.116"," 111.823","  31.062","   1.397","  71.773","  19.937"," 48","0"," 39"," 49","  44.891","1063.000"," 295.278","  45.000","  350","    0"
"20:07:27:710","34817950776239","  14.111","   3.588"," 1799"," 1100"," 2800"," 1805","   3.817"," 113.742","  31.595","   1.133","  72.342","  20.095"," 42","0"," 38"," 49","  44.681","1101.000"," 305.833","  45.000","  350","    0"
"20:07:28:219","34819117225549","  14.619","  13.484"," 2710"," 1100"," 3300"," 2774","   9.825"," 118.737","  32.982","   6.805","  75.801","  21.056"," 49","0"," 39"," 57","  48.367","1140.000"," 316.667","  45.000","  350","    0"
"20:07:28:723","34820274760041","  15.124","   7.012"," 1817"," 1100"," 3300"," 1881","   6.086"," 121.806","  33.835","   3.164","  77.397","  21.499"," 49","0"," 41"," 50","  45.273","1181.000"," 328.056","  45.000","  350","    0"
"20:07:29:226","34821428403625","  15.626","   4.391"," 1773"," 1100"," 2800"," 1808","   4.426"," 124.032","  34.453","   1.668","  78.236","  21.732"," 40","0"," 40"," 51","  45.581","1221.000"," 339.167","  45.000","  350","    0"
"20:07:29:729","34822582875125","  16.130","  12.447"," 2642"," 1100"," 3300"," 2672","   8.766"," 128.442","  35.678","   5.799","  81.153","  22.543"," 49","0"," 40"," 55","  47.109","1261.000"," 350.278","  45.000","  350","    0"
"20:07:30:231","34823736422989","  16.632","   3.755"," 1763"," 1100"," 3100"," 1757","   4.002"," 130.453","  36.237","   1.241","  81.777","  22.716"," 45","0"," 39"," 50","  45.371","1300.000"," 361.111","  45.000","  350","    0"
"20:07:30:741","34824904985928","  17.141","   3.766"," 1833"," 1100"," 2800"," 1844","   3.849"," 132.413","  36.781","   1.167","  82.372","  22.881"," 48","0"," 39"," 49","  44.629","1339.000"," 371.944","  45.000","  350","    0"
"20:07:31:247","34826067499553","  17.648","  10.158"," 2615"," 1100"," 3200"," 2664","   7.512"," 136.219","  37.839","   4.591","  84.697","  23.527"," 52","0"," 39"," 56","  47.057","1378.000"," 382.778","  45.000","  350","    0"
"20:07:31:749","34827218752049","  18.150","  13.187"," 2495"," 1100"," 3200"," 2599","   9.920"," 141.196","  39.221","   6.933","  88.175","  24.493"," 51","0"," 42"," 56","  47.387","1420.000"," 394.444","  45.000","  350","    0"
"20:07:32:250","34828368266692","  18.651","  21.375"," 2911"," 1100"," 3200"," 2985","  14.556"," 148.487","  41.246","  11.469","  93.921","  26.089"," 55","0"," 41"," 55","  49.811","1461.000"," 405.833","  45.000","  350","    0"
"20:07:32:750","34829516383345","  19.151","  13.120"," 2696"," 1100"," 3300"," 2759","   9.242"," 153.111","  42.531","   6.332","  97.089","  26.969"," 51","0"," 42"," 55","  47.974","1503.000"," 417.500","  45.000","  350","    0"
"20:07:33:253","34830670482132","  19.654","  11.370"," 2716"," 1100"," 3300"," 2746","   8.488"," 157.380","  43.717","   5.471","  99.840","  27.733"," 48","0"," 42"," 54","  48.964","1545.000"," 429.167","  45.000","  350","    0"
"20:07:33:761","34831837292427","  20.162","   7.070"," 1789"," 1100"," 3200"," 1869","   6.122"," 160.493","  44.581","   3.167"," 101.450","  28.181"," 48","0"," 41"," 51","  45.700","1586.000"," 440.556","  45.000","  350","    0"
"20:07:34:264","34832990409980","  20.665","   9.630"," 1675"," 1100"," 3300"," 1726","   6.404"," 163.711","  45.475","   3.489"," 103.204","  28.668"," 50","0"," 41"," 51","  45.840","1627.000"," 451.944","  45.000","  350","    0"
"20:07:34:774","34834159752286","  21.174","  22.755"," 2667"," 1100"," 3300"," 2689","  12.828"," 170.248","  47.291","   9.668"," 108.130","  30.036"," 49","0"," 42"," 56","  49.514","1669.000"," 463.611","  45.000","  350","    0"
"20:07:35:276","34835313815475","  21.677","   4.759"," 1889"," 1100"," 2800"," 1907","   4.317"," 172.419","  47.894","   1.577"," 108.923","  30.256"," 48","0"," 40"," 53","  46.586","1709.000"," 474.722","  45.000","  350","    0"
"20:07:35:784","34836477645313","  22.184","   7.178"," 2295"," 1100"," 3300"," 2338","   6.025"," 175.475","  48.743","   3.216"," 110.554","  30.710"," 49","0"," 41"," 52","  46.835","1750.000"," 486.111","  45.000","  350","    0"
"20:07:36:284","34837626889994","  22.685","  16.315"," 2796"," 1100"," 3300"," 2872","  11.817"," 181.393","  50.387","   8.698"," 114.910","  31.920"," 50","0"," 42"," 56","  49.459","1792.000"," 497.778","  45.000","  350","    0"
"20:07:36:785","34838776289410","  23.186","   8.591"," 2003"," 1100"," 3300"," 2107","   7.047"," 184.923","  51.367","   4.082"," 116.955","  32.487"," 48","0"," 42"," 51","  46.421","1834.000"," 509.444","  45.000","  350","    0"
"20:07:37:286","34839925179575","  23.687","   6.141"," 2018"," 1100"," 3300"," 2100","   5.446"," 187.649","  52.125","   2.598"," 118.255","  32.849"," 48","0"," 42"," 52","  46.691","1876.000"," 521.111","  45.000","  350","    0"
"20:07:37:791","34841084919971","  24.192","  13.373"," 2582"," 1100"," 3300"," 2624","   9.220"," 192.309","  53.419","   6.191"," 121.384","  33.718"," 50","0"," 42"," 57","  48.517","1918.000"," 532.778","  45.000","  350","    0"
"20:07:38:292","34842234635414","  24.693","   7.083"," 1756"," 1100"," 2800"," 1821","   5.597"," 195.113","  54.198","   2.719"," 122.746","  34.096"," 49","0"," 42"," 51","  45.993","1960.000"," 544.444","  45.000","  350","    0"
"20:07:38:793","34843383203937","  25.194","   7.738"," 1977"," 1100"," 3300"," 2162","   6.902"," 198.568","  55.158","   3.955"," 124.726","  34.646"," 49","0"," 42"," 51","  45.748","2002.000"," 556.111","  45.000","  350","    0"
"20:07:39:295","34844535321521","  25.696","  13.408"," 2641"," 1100"," 3300"," 2704","   9.499"," 203.337","  56.482","   6.459"," 127.968","  35.547"," 56","0"," 42"," 57","  48.631","2044.000"," 567.778","  45.000","  350","    0"
"20:07:39:801","34845696928761","  26.202","   6.177"," 2046"," 1100"," 3300"," 2082","   5.214"," 205.976","  57.216","   2.406"," 129.186","  35.885"," 49","0"," 43"," 58","  48.190","2087.000"," 579.722","  45.000","  350","    0"
"20:07:40:304","34846850397992","  26.704","   6.114"," 1768"," 1100"," 3200"," 1815","   5.158"," 208.569","  57.936","   2.303"," 130.344","  36.207"," 49","0"," 41"," 50","  45.919","2128.000"," 591.111","  45.000","  350","    0"
"20:07:40:810","34848012370607","  27.211","  11.703"," 2434"," 1100"," 3300"," 2496","   8.563"," 212.904","  59.140","   5.586"," 133.172","  36.992"," 52","0"," 42"," 57","  47.507","2170.000"," 602.778","  45.000","  350","    0"
"20:07:41:312","34849165573042","  27.713","   9.788"," 2556"," 1100"," 3200"," 2629","   8.047"," 216.948","  60.263","   5.073"," 135.722","  37.700"," 49","0"," 43"," 59","  50.113","2213.000"," 614.722","  45.000","  350","    0"
"20:07:41:820","34850330768804","  28.221","   3.486"," 1806"," 1100"," 2800"," 1809","   3.807"," 218.882","  60.800","   1.117"," 136.289","  37.858"," 44","0"," 40"," 51","  45.747","2253.000"," 625.833","  45.000","  350","    0"
"20:07:42:323","34851483546330","  28.723","   2.909"," 1751"," 1100"," 2800"," 1762","   3.633"," 220.707","  61.307","   0.952"," 136.767","  37.991"," 46","0"," 39"," 50","  45.338","2292.000"," 636.667","  45.000","  350","    0"
"20:07:42:824","34852633914584","  29.225","  14.418"," 2672"," 1100"," 3300"," 2738","  10.750"," 226.096","  62.804","   7.626"," 140.590","  39.053"," 49","0"," 42"," 58","  49.236","2334.000"," 648.333","  45.000","  350","    0"
"20:07:43:331","34853798251787","  29.732","   5.769"," 1714"," 1100"," 3200"," 1810","   5.792"," 229.035","  63.621","   2.877"," 142.049","  39.458"," 49","0"," 42"," 51","  46.837","2376.000"," 660.000","  45.000","  350","    0"
"20:07:43:840","34854965699077","  30.241","   4.164"," 1936"," 1100"," 3200"," 1981","   4.288"," 231.216","  64.227","   1.567"," 142.846","  39.680"," 49","0"," 40"," 52","  45.982","2416.000"," 671.111","  45.000","  350","    0"
