"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"19:09:52:312","26888362514496","   0.501","   2.572"," 2588"," 1100"," 3300"," 2850","   4.298","   2.154","   0.598","   1.502","   0.753","   0.209"," 35","0"," 34"," 46","  41.779","  34.000","   9.444","  45.000","  350","    0"
"19:09:52:824","26889535589736","   1.012","  28.373"," 3024"," 1100"," 3300"," 3059","  17.645","  11.174","   3.104","  14.481","   8.155","   2.265"," 47","0"," 34"," 53","  46.988","  68.000","  18.889","  45.000","  350","    0"
"19:09:53:325","26890685651873","   1.513","  20.024"," 3026"," 1100"," 3300"," 3066","  14.217","  18.299","   5.083","  10.982","  13.659","   3.794"," 49","0"," 38"," 52","  46.673"," 106.000","  29.444","  45.000","  350","    0"
"19:09:53:827","26891838513519","   2.016","  23.832"," 3057"," 1100"," 3300"," 3087","  16.198","  26.437","   7.344","  12.909","  20.144","   5.596"," 52","0"," 40"," 54","  47.575"," 146.000","  40.556","  45.000","  350","    0"
"19:09:54:328","26892986932144","   2.516","  42.896"," 3071"," 1000"," 3300"," 3099","  20.663","  36.777","  10.216","  17.073","  28.689","   7.969"," 56","0"," 40"," 57","  50.114"," 186.000","  51.667","  45.000","  350","    0"
"19:09:54:837","26894155062028","   3.025","  37.446"," 3089"," 1100"," 3300"," 3117","  19.958","  46.937","  13.038","  16.487","  37.081","  10.300"," 49","0"," 41"," 57","  51.165"," 227.000","  63.056","  45.000","  350","    0"
"19:09:55:343","26895318366792","   3.532","  20.453"," 2815"," 1100"," 3300"," 2866","  12.518","  53.283","  14.801","   9.230","  41.760","  11.600"," 48","0"," 39"," 56","  47.677"," 266.000","  73.889","  45.000","  350","    0"
"19:09:55:849","26896478128766","   4.038","  21.258"," 2725"," 1100"," 3300"," 2753","  11.692","  59.191","  16.442","   8.478","  46.045","  12.790"," 52","0"," 39"," 55","  47.601"," 305.000","  84.722","  45.000","  350","    0"
"19:09:56:353","26897635069196","   4.542","  16.343"," 2736"," 1100"," 3300"," 2804","  10.621","  64.546","  17.930","   7.466","  49.809","  13.836"," 48","0"," 40"," 56","  48.711"," 345.000","  95.833","  45.000","  350","    0"
"19:09:56:855","26898788272372","   5.044","   6.581"," 1703"," 1100"," 3200"," 1757","   5.778","  67.450","  18.736","   2.940","  51.286","  14.246"," 47","0"," 39"," 50","  44.199"," 384.000"," 106.667","  45.000","  350","    0"
"19:09:57:359","26899942758936","   5.547","   3.095"," 1531"," 1100"," 2800"," 1547","   3.566","  69.244","  19.234","   0.939","  51.759","  14.377"," 45","0"," 39"," 48","  43.550"," 423.000"," 117.500","  45.000","  350","    0"
"19:09:57:859","26901092085106","   6.048","  12.821"," 2383"," 1100"," 3300"," 2611","   9.596","  74.050","  20.569","   6.739","  55.134","  15.315"," 51","0"," 38"," 52","  45.485"," 461.000"," 128.056","  45.000","  350","    0"
"19:09:58:362","26902245166300","   6.551","   8.756"," 2285"," 1100"," 3300"," 2355","   6.913","  77.524","  21.534","   3.953","  57.121","  15.867"," 47","0"," 40"," 55","  46.455"," 501.000"," 139.167","  45.000","  350","    0"
"19:09:58:865","26903399693247","   7.054","   1.694"," 1470"," 1100"," 2800"," 1485","   3.296","  79.182","  21.995","   0.655","  57.451","  15.959"," 43","0"," 39"," 48","  43.378"," 540.000"," 150.000","  45.000","  350","    0"
"19:09:59:373","26904566495242","   7.562","   1.897"," 1452"," 1100"," 2800"," 1462","   3.359","  80.890","  22.469","   0.711","  57.812","  16.059"," 43","0"," 39"," 47","  43.329"," 579.000"," 160.833","  45.000","  350","    0"
"19:09:59:876","26905720636836","   8.065","   2.221"," 1530"," 1100"," 2800"," 1550","   3.468","  82.634","  22.954","   0.812","  58.221","  16.172"," 43","0"," 38"," 47","  43.506"," 617.000"," 171.389","  45.000","  350","    0"
"19:10:00:379","26906874870800","   8.568","   1.022"," 1542"," 1100"," 2800"," 1553","   3.086","  84.186","  23.385","   0.473","  58.458","  16.238"," 43","0"," 35"," 47","  42.429"," 652.000"," 181.111","  45.000","  350","    0"
"19:10:00:888","26908042195472","   9.077","   3.112"," 1840"," 1100"," 2800"," 1862","   3.755","  86.096","  23.916","   1.062","  58.999","  16.389"," 43","0"," 39"," 49","  43.434"," 691.000"," 191.944","  45.000","  350","    0"
"19:10:01:389","26909192587231","   9.578","   6.528"," 2514"," 1100"," 3300"," 2540","   6.068","  89.138","  24.761","   3.242","  60.624","  16.840"," 42","0"," 39"," 54","  46.782"," 730.000"," 202.778","  45.000","  350","    0"
"19:10:01:892","26910345842131","  10.081","   4.734"," 1951"," 1100"," 3300"," 1974","   4.380","  91.339","  25.372","   1.593","  61.425","  17.062"," 47","0"," 38"," 48","  43.012"," 768.000"," 213.333","  45.000","  350","    0"
"19:10:02:395","26911500256006","  10.584","   3.649"," 1878"," 1100"," 2800"," 1901","   3.933","  93.318","  25.922","   1.219","  62.038","  17.233"," 43","0"," 38"," 48","  43.156"," 806.000"," 223.889","  45.000","  350","    0"
"19:10:02:898","26912654287715","  11.087","   6.939"," 2478"," 1100"," 3300"," 2502","   6.327","  96.499","  26.805","   3.495","  63.796","  17.721"," 41","0"," 39"," 50","  45.201"," 845.000"," 234.722","  45.000","  350","    0"
"19:10:03:400","26913807943143","  11.589","   4.138"," 1841"," 1100"," 2300"," 1854","   4.054","  98.537","  27.372","   1.284","  64.441","  17.900"," 47","0"," 38"," 48","  43.365"," 883.000"," 245.278","  45.000","  350","    0"
