"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:46:32:074","40197894133029","   0.501","   0.680"," 1716"," 1100"," 2800"," 1700","   3.169","   1.588","   0.441","   0.452","   0.227","   0.063"," 41","0"," 34"," 44","  39.705","  34.000","   9.444","  45.000","  350","    0"
"20:46:32:593","40199083780482","   1.020","  26.228"," 3063"," 1100"," 3300"," 3105","  17.449","  10.634","   2.954","  14.325","   7.653","   2.126"," 50","0"," 36"," 53","  46.938","  70.000","  19.444","  45.000","  350","    0"
"20:46:33:095","40200236246879","   1.522","  27.297"," 3073"," 1200"," 3300"," 3118","  17.890","  19.618","   5.450","  14.744","  15.058","   4.183"," 49","0"," 39"," 53","  47.132"," 109.000","  30.278","  45.000","  350","    0"
"20:46:33:595","40201384244966","   2.022","  19.682"," 3010"," 1100"," 3300"," 3059","  14.378","  26.811","   7.447","  11.108","  20.615","   5.726"," 49","0"," 39"," 52","  47.174"," 148.000","  41.111","  45.000","  350","    0"
"20:46:34:096","40202533038555","   2.523","  47.121"," 3066"," 1200"," 3300"," 3093","  21.593","  37.621","  10.450","  17.992","  29.622","   8.228"," 53","0"," 40"," 56","  50.231"," 188.000","  52.222","  45.000","  350","    0"
"20:46:34:598","40203684951059","   3.025","  38.182"," 2980","  800"," 3300"," 3006","  17.849","  46.580","  12.939","  14.334","  36.817","  10.227"," 52","0"," 41"," 57","  51.048"," 229.000","  63.611","  45.000","  350","    0"
"20:46:35:105","40204850009542","   3.532","  18.819"," 2786"," 1100"," 3300"," 2817","  11.330","  52.333","  14.537","   8.008","  40.883","  11.356"," 48","0"," 40"," 53","  47.640"," 269.000","  74.722","  45.000","  350","    0"
"20:46:35:608","40206003019709","   4.035","  28.249"," 2906"," 1100"," 3300"," 2944","  15.376","  60.058","  16.683","  11.958","  46.891","  13.025"," 47","0"," 40"," 54","  48.188"," 309.000","  85.833","  45.000","  350","    0"
"20:46:36:109","40207153001676","   4.536","   8.031"," 1900"," 1100"," 3200"," 2004","   6.563","  63.347","  17.596","   3.717","  48.754","  13.543"," 46","0"," 39"," 51","  44.457"," 348.000","  96.667","  45.000","  350","    0"
"20:46:36:611","40208306397157","   5.038","  12.094"," 2354"," 1100"," 3300"," 2759","  10.012","  68.380","  18.994","   7.151","  52.348","  14.541"," 49","0"," 38"," 51","  45.810"," 386.000"," 107.222","  45.000","  350","    0"
