"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"19:54:05:020","32975904282846","   0.510","   0.843"," 1600"," 1100"," 2800"," 1601","   3.214","   1.640","   0.455","   0.492","   0.251","   0.070"," 39","0"," 35"," 46","  42.219","  35.000","   9.722","  45.000","  350","    0"
"19:54:05:530","32977073609872","   1.020","  26.424"," 3018"," 1200"," 3300"," 3065","  17.241","  10.425","   2.896","  14.084","   7.428","   2.063"," 53","0"," 38"," 56","  48.220","  73.000","  20.278","  45.000","  350","    0"
"19:54:06:030","32978222505914","   1.520","  25.712"," 3093"," 1200"," 3300"," 3126","  17.399","  19.136","   5.315","  14.060","  14.467","   4.019"," 54","0"," 41"," 55","  49.529"," 114.000","  31.667","  45.000","  350","    0"
"19:54:06:533","32979375568441","   2.023","  20.689"," 3019"," 1100"," 3300"," 3058","  14.858","  26.601","   7.389","  11.540","  20.266","   5.629"," 52","0"," 42"," 55","  49.432"," 156.000","  43.333","  45.000","  350","    0"
"19:54:07:035","32980529204291","   2.525","  40.471"," 3032","  900"," 3300"," 3063","  20.189","  36.751","  10.209","  16.580","  28.601","   7.945"," 55","0"," 42"," 58","  51.363"," 198.000","  55.000","  45.000","  350","    0"
"19:54:07:536","32981678068386","   3.026","  36.600"," 3043","  800"," 3300"," 3079","  19.940","  46.734","  12.982","  16.190","  36.707","  10.196"," 55","0"," 44"," 58","  51.877"," 242.000","  67.222","  45.000","  350","    0"
"19:54:08:037","32982828457533","   3.527","  11.334"," 2515"," 1100"," 3300"," 2558","   7.640","  50.564","  14.046","   4.566","  38.996","  10.832"," 52","0"," 42"," 57","  48.379"," 284.000","  78.889","  45.000","  350","  700"
"19:54:08:540","32983982786431","   4.030","  16.337"," 2729"," 1100"," 3300"," 2765","  10.452","  55.822","  15.506","   7.187","  42.611","  11.836"," 48","0"," 42"," 54","  48.296"," 326.000","  90.556","  45.000","  350","    0"
"19:54:09:041","32985131000119","   4.531","  28.538"," 2939"," 1100"," 3300"," 2971","  15.437","  63.546","  17.652","  11.979","  48.605","  13.501"," 50","0"," 42"," 58","  50.219"," 368.000"," 102.222","  45.000","  350","    0"
"19:54:09:543","32986284365611","   5.033","   9.622"," 2053"," 1100"," 3200"," 2119","   7.062","  67.095","  18.637","   4.197","  50.714","  14.087"," 49","0"," 42"," 54","  47.095"," 410.000"," 113.889","  45.000","  350","    0"
"19:54:10:046","32987437977984","   5.536","   3.643"," 1509"," 1100"," 3200"," 1592","   4.423","  69.318","  19.255","   1.681","  51.559","  14.322"," 48","0"," 41"," 49","  44.438"," 451.000"," 125.278","  45.000","  350","    0"
"19:54:10:548","32988590054815","   6.038","   2.885"," 1544"," 1100"," 2800"," 1567","   3.560","  71.105","  19.752","   0.933","  52.027","  14.452"," 47","0"," 40"," 49","  45.101"," 491.000"," 136.389","  45.000","  350","    0"
"19:54:11:049","32989739694752","   6.539","  13.252"," 2290"," 1100"," 3300"," 2532","   9.513","  75.871","  21.075","   6.632","  55.350","  15.375"," 49","0"," 41"," 55","  47.101"," 532.000"," 147.778","  45.000","  350","    0"
"19:54:11:556","32990902464902","   7.046","   5.545"," 2268"," 1100"," 3300"," 2357","   5.384","  78.599","  21.833","   2.600","  56.667","  15.741"," 48","0"," 42"," 52","  46.501"," 574.000"," 159.444","  45.000","  350","    0"
"19:54:12:065","32992071899511","   7.555","   1.636"," 1438"," 1100"," 2800"," 1447","   3.287","  80.275","  22.299","   0.647","  56.997","  15.832"," 46","0"," 41"," 49","  44.480"," 615.000"," 170.833","  45.000","  350","    0"
"19:54:12:568","32993226054222","   8.058","   2.411"," 1498"," 1100"," 2800"," 1514","   3.445","  82.007","  22.780","   0.794","  57.396","  15.943"," 42","0"," 39"," 48","  44.661"," 654.000"," 181.667","  45.000","  350","    0"
"19:54:13:071","32994380933646","   8.562","   1.535"," 1466"," 1100"," 2800"," 1471","   3.264","  83.650","  23.236","   0.617","  57.707","  16.030"," 47","0"," 40"," 48","  43.986"," 694.000"," 192.778","  45.000","  350","    0"
"19:54:13:580","32995548271725","   9.070","   1.171"," 1488"," 1100"," 2800"," 1493","   3.135","  85.245","  23.679","   0.512","  57.967","  16.102"," 37","0"," 35"," 48","  44.154"," 729.000"," 202.500","  45.000","  350","    0"
"19:54:14:081","32996697172362","   9.571","   6.866"," 2483"," 1100"," 3300"," 2518","   6.188","  88.343","  24.540","   3.372","  59.655","  16.571"," 52","0"," 36"," 55","  47.253"," 765.000"," 212.500","  45.000","  350","  700"
"19:54:14:591","32997868233317","  10.081","   4.070"," 1944"," 1100"," 3200"," 1954","   4.184","  90.478","  25.133","   1.425","  60.382","  16.773"," 45","0"," 39"," 50","  45.302"," 804.000"," 223.333","  45.000","  350","    0"
"19:54:15:092","32999018347714","  10.582","   4.083"," 1841"," 1100"," 2800"," 1865","   3.990","  92.478","  25.688","   1.260","  61.014","  16.948"," 48","0"," 38"," 50","  44.805"," 842.000"," 233.889","  45.000","  350","    0"
"19:54:15:594","33000171051561","  11.085","   6.698"," 2464"," 1100"," 3300"," 2486","   6.159","  95.571","  26.548","   3.337","  62.690","  17.414"," 53","0"," 40"," 57","  48.443"," 882.000"," 245.000","  45.000","  350","    0"
"19:54:16:097","33001324471922","  11.587","   4.067"," 1913"," 1100"," 3300"," 1918","   4.159","  97.662","  27.128","   1.390","  63.389","  17.608"," 44","0"," 39"," 53","  45.412"," 921.000"," 255.833","  45.000","  350","    0"
"19:54:16:600","33002478564135","  12.090","   3.498"," 1979"," 1100"," 3000"," 2003","   3.953","  99.650","  27.681","   1.229","  64.007","  17.780"," 44","0"," 38"," 49","  44.696"," 959.000"," 266.389","  45.000","  350","    0"
"19:54:17:109","33003647149807","  12.599","   4.796"," 1769"," 1100"," 2800"," 1783","   4.213"," 101.795","  28.277","   1.436","  64.738","  17.983"," 47","0"," 40"," 49","  45.001"," 999.000"," 277.500","  45.000","  350","    0"
"19:54:17:619","33004817394447","  13.109","  11.048"," 2662"," 1100"," 3200"," 2707","   7.989"," 105.869","  29.408","   5.091","  67.334","  18.704"," 52","0"," 38"," 55","  47.130","1037.000"," 288.056","  45.000","  350","    0"
"19:54:18:129","33005987482408","  13.619","   8.983"," 2265"," 1100"," 3200"," 2358","   7.717"," 109.804","  30.501","   4.737","  69.750","  19.375"," 49","0"," 40"," 57","  46.742","1077.000"," 299.167","  45.000","  350","    0"
"19:54:18:635","33007148278424","  14.125","   5.795"," 1806"," 1100"," 3200"," 1879","   5.381"," 112.526","  31.257","   2.544","  71.036","  19.732"," 44","0"," 41"," 50","  44.861","1118.000"," 310.556","  45.000","  350","    0"
"19:54:19:136","33008297645607","  14.626","   9.128"," 2472"," 1100"," 3300"," 2500","   6.485"," 115.774","  32.160","   3.631","  72.855","  20.238"," 51","0"," 39"," 53","  46.551","1157.000"," 321.389","  45.000","  350","    0"
"19:54:19:637","33009447005504","  15.127","   7.102"," 2468"," 1100"," 3300"," 2497","   6.260"," 118.909","  33.030","   3.388","  74.552","  20.709"," 48","0"," 41"," 52","  47.337","1198.000"," 332.778","  45.000","  350","    0"
"19:54:20:139","33010600886232","  15.630","   3.574"," 1781"," 1100"," 2800"," 1790","   3.852"," 120.846","  33.568","   1.162","  75.136","  20.871"," 46","0"," 40"," 49","  44.776","1238.000"," 343.889","  45.000","  350","    0"
"19:54:20:645","33011761637293","  16.135","   3.991"," 1934"," 1100"," 3100"," 1956","   4.038"," 122.889","  34.136","   1.353","  75.820","  21.061"," 41","0"," 40"," 49","  44.716","1278.000"," 355.000","  45.000","  350","    0"
"19:54:21:154","33012928221403","  16.644","  14.647"," 2728"," 1100"," 3200"," 2803","  10.939"," 128.450","  35.680","   7.810","  79.791","  22.164"," 49","0"," 41"," 57","  47.866","1319.000"," 366.389","  45.000","  350","    0"
"19:54:21:654","33014077697118","  17.145","   6.411"," 1737"," 1100"," 3300"," 1809","   5.840"," 131.375","  36.493","   2.924","  81.255","  22.571"," 48","0"," 41"," 50","  44.966","1360.000"," 377.778","  45.000","  350","    0"
"19:54:22:161","33015239369667","  17.651","   6.175"," 2214"," 1100"," 3300"," 2278","   5.373"," 134.095","  37.249","   2.568","  82.556","  22.932"," 48","0"," 39"," 52","  45.644","1399.000"," 388.611","  45.000","  350","    0"
"19:54:22:666","33016397937813","  18.156","  30.028"," 2985"," 1100"," 3300"," 3022","  17.668"," 143.016","  39.727","  14.426","  89.839","  24.955"," 50","0"," 41"," 57","  50.514","1440.000"," 400.000","  45.000","  350","  700"
"19:54:23:166","33017546119043","  18.656","  13.626"," 2604"," 1100"," 3300"," 2684","  10.191"," 148.114","  41.143","   7.176","  93.429","  25.953"," 50","0"," 43"," 55","  49.017","1483.000"," 411.944","  45.000","  350","    0"
"19:54:23:670","33018702675608","  19.160","   6.783"," 1846"," 1100"," 3300"," 1948","   6.203"," 151.241","  42.011","   3.243","  95.064","  26.407"," 49","0"," 42"," 51","  46.034","1525.000"," 423.611","  45.000","  350","    0"
"19:54:24:172","33019855146083","  19.662","  25.826"," 2646"," 1100"," 3300"," 2663","  13.914"," 158.229","  43.952","  10.751"," 100.463","  27.906"," 57","0"," 42"," 59","  49.963","1567.000"," 435.278","  45.000","  350","    0"
"19:54:24:674","33021008155903","  20.165","   6.497"," 2374"," 1100"," 3300"," 2389","   5.652"," 161.069","  44.741","   2.854"," 101.897","  28.305"," 50","0"," 40"," 58","  48.628","1607.000"," 446.389","  45.000","  350","    0"
"19:54:25:177","33022162247273","  20.667","   6.759"," 2220"," 1100"," 3300"," 2248","   5.664"," 163.917","  45.533","   2.875"," 103.343","  28.706"," 49","0"," 42"," 51","  46.520","1649.000"," 458.056","  45.000","  350","    0"
"19:54:25:683","33023322364998","  21.173","  14.843"," 2815"," 1100"," 3300"," 2890","  11.241"," 169.600","  47.111","   8.144"," 107.460","  29.850"," 50","0"," 42"," 57","  48.626","1691.000"," 469.722","  45.000","  350","  700"
"19:54:26:185","33024475748671","  21.676","   7.907"," 2012"," 1100"," 3300"," 2128","   6.829"," 173.032","  48.065","   3.870"," 109.405","  30.390"," 50","0"," 42"," 53","  46.492","1733.000"," 481.389","  45.000","  350","    0"
"19:54:26:688","33025629435855","  22.178","   5.386"," 2080"," 1100"," 3300"," 2154","   4.919"," 175.506","  48.752","   2.161"," 110.492","  30.692"," 42","0"," 40"," 52","  45.724","1773.000"," 492.500","  45.000","  350","    0"
"19:54:27:189","33026778809581","  22.679","   8.383"," 2446"," 1100"," 3300"," 2472","   6.117"," 178.569","  49.603","   3.312"," 112.150","  31.153"," 53","0"," 41"," 56","  47.106","1814.000"," 503.889","  45.000","  350","    0"
"19:54:27:690","33027929492808","  23.181","  10.244"," 2485"," 1100"," 3300"," 2562","   8.648"," 182.905","  50.807","   5.605"," 114.961","  31.934"," 49","0"," 43"," 57","  48.624","1857.000"," 515.833","  45.000","  350","    0"
"19:54:28:200","33029097645231","  23.690","   6.930"," 1827"," 1100"," 3300"," 1881","   6.075"," 185.998","  51.666","   3.127"," 116.553","  32.376"," 49","0"," 42"," 52","  45.573","1899.000"," 527.500","  45.000","  350","    0"
"19:54:28:701","33030247531213","  24.191","   3.797"," 1897"," 1100"," 3200"," 1952","   4.131"," 188.068","  52.241","   1.418"," 117.263","  32.573"," 39","0"," 39"," 51","  46.070","1938.000"," 538.333","  45.000","  350","    0"
"19:54:29:204","33031401697049","  24.694","  12.332"," 2589"," 1100"," 3300"," 2620","   8.844"," 192.516","  53.477","   5.830"," 120.196","  33.388"," 50","0"," 39"," 57","  48.921","1977.000"," 549.167","  45.000","  350","    0"
"19:54:29:705","33032552614284","  25.195","   3.919"," 1720"," 1100"," 2800"," 1741","   4.045"," 194.544","  54.040","   1.313"," 120.854","  33.571"," 49","0"," 42"," 50","  46.236","2019.000"," 560.833","  45.000","  350","    0"
"19:54:30:207","33033705565667","  25.698","   6.244"," 1710"," 1100"," 3200"," 1771","   5.734"," 197.425","  54.840","   2.839"," 122.281","  33.967"," 49","0"," 42"," 51","  45.380","2061.000"," 572.500","  45.000","  350","    0"
"19:54:30:709","33034856022735","  26.199","  14.161"," 2703"," 1100"," 3200"," 2778","  10.620"," 202.750","  56.319","   7.504"," 126.043","  35.012"," 50","0"," 42"," 58","  49.772","2103.000"," 584.167","  45.000","  350","    0"
"19:54:31:212","33036010188196","  26.702","   2.872"," 1833"," 1100"," 2800"," 1849","   3.727"," 204.624","  56.840","   1.038"," 126.565","  35.157"," 40","0"," 40"," 50","  45.952","2143.000"," 595.278","  45.000","  350","    0"
"19:54:31:715","33037164645596","  27.205","   4.688"," 1903"," 1100"," 3100"," 1921","   4.163"," 206.719","  57.422","   1.455"," 127.296","  35.360"," 49","0"," 40"," 51","  45.735","2183.000"," 606.389","  45.000","  350","    0"
"19:54:32:216","33038314556949","  27.706","  13.085"," 2772"," 1100"," 3300"," 2831","   9.607"," 211.532","  58.759","   6.625"," 130.616","  36.282"," 51","0"," 39"," 56","  49.172","2222.000"," 617.222","  45.000","  350","    0"
"19:54:32:718","33039467536337","  28.208","   6.137"," 1814"," 1100"," 3300"," 1911","   6.012"," 214.553","  59.598","   3.067"," 132.158","  36.710"," 50","0"," 42"," 51","  46.411","2264.000"," 628.889","  45.000","  350","    0"
"19:54:33:221","33040621298125","  28.711","   5.815"," 1735"," 1100"," 3300"," 1764","   5.121"," 217.128","  60.313","   2.260"," 133.294","  37.026"," 49","0"," 42"," 50","  46.458","2306.000"," 640.556","  45.000","  350","    0"
"19:54:33:724","33041775079701","  29.214","   9.658"," 2596"," 1100"," 3300"," 2624","   7.097"," 220.696","  61.305","   4.208"," 135.409","  37.614"," 50","0"," 42"," 56","  48.485","2348.000"," 652.222","  45.000","  350","    0"
"19:54:34:226","33042926340737","  29.716","   5.806"," 2343"," 1100"," 3300"," 2360","   5.462"," 223.436","  62.066","   2.676"," 136.752","  37.987"," 46","0"," 42"," 57","  48.916","2390.000"," 663.889","  45.000","  350","    0"
"19:54:34:734","33044094282844","  30.225","   6.164"," 1758"," 1100"," 3300"," 1842","   5.709"," 226.342","  62.873","   2.820"," 138.187","  38.385"," 49","0"," 41"," 51","  46.081","2431.000"," 675.278","  45.000","  350","    0"
"19:54:35:235","33045242601405","  30.725","   8.708"," 2161"," 1100"," 3300"," 2264","   7.136"," 229.913","  63.865","   4.163"," 140.270","  38.964"," 52","0"," 42"," 53","  46.280","2473.000"," 686.944","  45.000","  350","    0"
"19:54:35:736","33046393592867","  31.227","   9.729"," 2822"," 1100"," 3300"," 2866","   8.286"," 234.069","  65.019","   5.369"," 142.963","  39.712"," 43","0"," 43"," 57","  50.078","2516.000"," 698.889","  45.000","  350","    0"
"19:54:36:238","33047544369885","  31.728","   3.517"," 1743"," 1100"," 2800"," 1761","   3.794"," 235.971","  65.548","   1.097"," 143.513","  39.865"," 48","0"," 39"," 50","  45.746","2555.000"," 709.722","  45.000","  350","    0"
"19:54:36:741","33048698280138","  32.231","   3.287"," 1782"," 1100"," 2800"," 1792","   3.741"," 237.853","  66.070","   1.058"," 144.045","  40.013"," 47","0"," 40"," 51","  45.915","2595.000"," 720.833","  45.000","  350","    0"
"19:54:37:242","33049848443314","  32.732","  15.108"," 2688"," 1100"," 3300"," 2752","  10.382"," 243.056","  67.516","   7.287"," 147.698","  41.027"," 50","0"," 42"," 57","  48.960","2637.000"," 732.500","  45.000","  350","    0"
"19:54:37:744","33051001048395","  33.234","   6.274"," 1862"," 1100"," 3300"," 1952","   6.111"," 246.126","  68.368","   3.160"," 149.285","  41.468"," 50","0"," 42"," 52","  47.262","2679.000"," 744.167","  45.000","  350","    0"
"19:54:38:247","33052154915162","  33.737","   8.104"," 2010"," 1100"," 3300"," 2039","   6.319"," 249.303","  69.251","   3.304"," 150.946","  41.930"," 49","0"," 41"," 54","  47.285","2720.000"," 755.556","  45.000","  350","    0"
"19:54:38:753","33053316747023","  34.243","  12.551"," 2695"," 1100"," 3300"," 2723","   9.199"," 253.960","  70.545","   6.160"," 154.065","  42.796"," 49","0"," 41"," 59","  49.509","2761.000"," 766.944","  45.000","  350","    0"
"19:54:39:256","33054470820658","  34.746","   3.800"," 1738"," 1100"," 2800"," 1751","   3.864"," 255.903","  71.084","   1.157"," 154.647","  42.958"," 48","0"," 39"," 51","  46.536","2800.000"," 777.778","  45.000","  350","    0"
"19:54:39:759","33055625133572","  35.249","   3.191"," 1702"," 1100"," 2800"," 1711","   3.699"," 257.764","  71.601","   1.010"," 155.155","  43.099"," 45","0"," 40"," 50","  45.790","2840.000"," 788.889","  45.000","  350","    0"
"19:54:40:262","33056779114541","  35.752","  12.392"," 2777"," 1100"," 3200"," 2827","   9.178"," 262.379","  72.883","   6.176"," 158.261","  43.961"," 52","0"," 40"," 58","  49.410","2880.000"," 800.000","  45.000","  350","    0"
"19:54:40:772","33057949939518","  36.262","   6.845"," 1792"," 1100"," 3300"," 1874","   6.084"," 265.484","  73.746","   3.132"," 159.859","  44.405"," 50","0"," 42"," 52","  46.084","2922.000"," 811.667","  45.000","  350","    0"
"19:54:41:274","33059100614729","  36.764","   4.546"," 1741"," 1100"," 3300"," 1795","   4.891"," 267.936","  74.427","   2.077"," 160.900","  44.695"," 43","0"," 40"," 51","  46.322","2962.000"," 822.778","  45.000","  350","    0"
"19:54:41:776","33060253627376","  37.266","   7.884"," 2344"," 1100"," 3300"," 2364","   5.608"," 270.754","  75.209","   2.815"," 162.315","  45.087"," 53","0"," 41"," 55","  47.393","3003.000"," 834.167","  45.000","  350","    0"
"19:54:42:284","33061419303087","  37.774","   9.622"," 2498"," 1100"," 3300"," 2526","   7.144"," 274.383","  76.217","   4.226"," 164.461","  45.684"," 51","0"," 43"," 56","  48.672","3046.000"," 846.111","  45.000","  350","    0"
"19:54:42:794","33062588840674","  38.284","   7.299"," 2563"," 1100"," 3300"," 2581","   6.525"," 277.708","  77.141","   3.738"," 166.366","  46.213"," 48","0"," 42"," 55","  49.337","3088.000"," 857.778","  45.000","  350","    0"
"19:54:43:297","33063742949256","  38.787","   3.721"," 1917"," 1100"," 2800"," 1935","   3.931"," 279.686","  77.690","   1.235"," 166.987","  46.385"," 42","0"," 40"," 52","  46.247","3128.000"," 868.889","  45.000","  350","    0"
"19:54:43:799","33064896842022","  39.290","  15.894"," 2677"," 1100"," 3200"," 2729","  10.995"," 285.214","  79.226","   7.813"," 170.916","  47.477"," 49","0"," 42"," 58","  49.365","3170.000"," 880.556","  45.000","  350","    0"
"19:54:44:301","33066049000786","  39.792","   6.318"," 1726"," 1100"," 3200"," 1775","   5.826"," 288.139","  80.039","   2.907"," 172.375","  47.882"," 49","0"," 42"," 51","  45.741","3212.000"," 892.222","  45.000","  350","    0"
"19:54:44:804","33067202656116","  40.294","   3.733"," 1722"," 1100"," 2800"," 1737","   3.968"," 290.134","  80.593","   1.222"," 172.990","  48.053"," 48","0"," 42"," 51","  45.981","3254.000"," 903.889","  45.000","  350","    0"
"19:54:45:307","33068357273436","  40.797","  12.122"," 2647"," 1100"," 3300"," 2674","   8.535"," 294.429","  81.786","   5.543"," 175.779","  48.827"," 49","0"," 42"," 57","  49.317","3296.000"," 915.556","  45.000","  350","    0"
"19:54:45:810","33069511343384","  41.300","   2.933"," 1697"," 1100"," 2800"," 1713","   3.639"," 296.259","  82.294","   0.955"," 176.259","  48.961"," 45","0"," 40"," 50","  45.721","3336.000"," 926.667","  45.000","  350","    0"
"19:54:46:313","33070665387820","  41.803","   3.596"," 1728"," 1100"," 2800"," 1735","   3.853"," 298.197","  82.832","   1.127"," 176.826","  49.118"," 48","0"," 40"," 50","  45.864","3376.000"," 937.778","  45.000","  350","    0"
"19:54:46:822","33071833422885","  42.312","  12.962"," 2665"," 1100"," 3200"," 2719","   9.293"," 302.927","  84.146","   6.289"," 180.027","  50.008"," 50","0"," 42"," 57","  49.048","3418.000"," 949.444","  45.000","  350","    0"
"19:54:47:325","33072986423500","  42.815","   6.395"," 1688"," 1100"," 3200"," 1753","   5.809"," 305.845","  84.957","   2.880"," 181.474","  50.409"," 49","0"," 42"," 52","  46.570","3460.000"," 961.111","  45.000","  350","    0"
"19:54:47:832","33074151085275","  43.322","   4.250"," 1596"," 1100"," 2800"," 1617","   4.368"," 308.062","  85.573","   1.597"," 182.285","  50.635"," 48","0"," 40"," 51","  46.359","3500.000"," 972.222","  45.000","  350","    0"
"19:54:48:333","33075301093227","  43.823","  11.546"," 2614"," 1100"," 3300"," 2645","   7.810"," 311.976","  86.660","   4.876"," 184.728","  51.313"," 55","0"," 43"," 58","  48.751","3543.000"," 984.167","  45.000","  350","    0"
