"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"21:03:34:340","42543831322384","   0.501","   0.721"," 1637"," 1100"," 2800"," 1630","   3.174","   1.591","   0.442","   0.467","   0.234","   0.065"," 35","0"," 34"," 45","  40.377","  34.000","   9.444","  45.000","  350","    0"
"21:03:34:851","42545003908007","   1.012","  24.058"," 3030"," 1100"," 3300"," 3076","  16.352","   9.946","   2.763","  13.076","   6.915","   1.921"," 50","0"," 34"," 53","  46.789","  68.000","  18.889","  45.000","  350","    0"
"21:03:35:354","42546158084549","   1.515","  20.284"," 3051"," 1100"," 3300"," 3094","  14.472","  17.225","   4.785","  11.230","  12.563","   3.490"," 50","0"," 39"," 53","  47.193"," 107.000","  29.722","  45.000","  350","    0"
"21:03:35:860","42547318796233","   2.021","  22.734"," 3013"," 1100"," 3300"," 3044","  15.523","  25.077","   6.966","  12.245","  18.757","   5.210"," 51","0"," 40"," 54","  48.168"," 147.000","  40.833","  45.000","  350","    0"
"21:03:36:360","42548467252613","   2.521","  42.549"," 3049"," 1100"," 3300"," 3077","  20.383","  35.278","   9.799","  16.793","  27.161","   7.545"," 55","0"," 40"," 56","  50.421"," 187.000","  51.944","  45.000","  350","    0"
"21:03:36:861","42549616046987","   3.022","  38.940"," 3078"," 1000"," 3300"," 3107","  20.924","  45.753","  12.709","  17.298","  35.821","   9.950"," 53","0"," 42"," 58","  51.235"," 229.000","  63.611","  45.000","  350","    0"
"21:03:37:365","42550772436977","   3.526","  19.419"," 2836"," 1100"," 3300"," 2879","  12.202","  51.902","  14.417","   8.879","  40.295","  11.193"," 52","0"," 39"," 54","  48.015"," 268.000","  74.444","  45.000","  350","    0"
"21:03:37:870","42551931922024","   4.031","  18.156"," 2740"," 1100"," 3300"," 2774","  10.666","  57.291","  15.914","   7.390","  44.029","  12.230"," 52","0"," 40"," 54","  47.726"," 308.000","  85.556","  45.000","  350","    0"
"21:03:38:378","42553097476364","   4.539","  22.443"," 2758"," 1100"," 3300"," 2800","  12.853","  63.819","  17.728","   9.579","  48.895","  13.582"," 48","0"," 41"," 57","  48.806"," 349.000","  96.944","  45.000","  350","    0"
"21:03:38:880","42554250641578","   5.041","   6.044"," 1554"," 1100"," 3200"," 1634","   5.578","  66.622","  18.506","   2.706","  50.255","  13.960"," 47","0"," 40"," 50","  44.453"," 389.000"," 108.056","  45.000","  350","    0"
