"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:49:55:287","70618944877040","   0.501","   0.850"," 1616"," 1100"," 2300"," 1627","   3.259","   1.633","   0.454","   0.500","   0.250","   0.070"," 40","0"," 31"," 44","  38.604","  31.000","   8.611","  45.000","  350","    0"
"06:49:55:813","70620153696938","   1.028","  24.610"," 2979"," 1100"," 3300"," 3016","  15.838","   9.976","   2.771","  12.700","   6.940","   1.928"," 49","0"," 33"," 51","  43.997","  64.000","  17.778","  45.000","  350","    0"
"06:49:56:314","70621302312763","   1.528","  25.674"," 3058"," 1200"," 3300"," 3091","  16.738","  18.354","   5.098","  13.701","  13.798","   3.833"," 49","0"," 36"," 52","  45.328"," 100.000","  27.778","  45.000","  350","    0"
"06:49:56:815","70622451098049","   2.029","  15.012"," 2820"," 1100"," 3300"," 2848","  10.120","  23.420","   6.506","   7.211","  17.408","   4.836"," 49","0"," 35"," 51","  43.594"," 135.000","  37.500","  45.000","  350","    0"
"06:49:57:317","70623604257773","   2.532","  13.128"," 2976"," 1100"," 3300"," 2995","   9.407","  28.147","   7.819","   6.538","  20.694","   5.748"," 40","0"," 34"," 51","  44.849"," 169.000","  46.944","  45.000","  350","    0"
"06:49:57:820","70624758811987","   3.035","   0.879"," 1541"," 1100"," 2600"," 1527","   3.136","  29.725","   8.257","   0.481","  20.936","   5.815"," 39","0"," 32"," 44","  38.321"," 201.000","  55.833","  45.000","  350","    0"
"06:49:58:323","70625913024000","   3.538","   1.117"," 1503"," 1100"," 2300"," 1518","   3.183","  31.327","   8.702","   0.525","  21.200","   5.889"," 38","0"," 31"," 45","  37.208"," 232.000","  64.444","  45.000","  350","    0"
"06:49:58:826","70627067097514","   4.040","   0.754"," 1532"," 1100"," 2300"," 1549","   3.108","  32.889","   9.136","   0.454","  21.428","   5.952"," 38","0"," 32"," 44","  37.800"," 264.000","  73.333","  45.000","  350","    0"
"06:49:59:329","70628221260484","   4.543","   0.841"," 1520"," 1100"," 2300"," 1529","   3.121","  34.459","   9.572","   0.467","  21.663","   6.018"," 37","0"," 32"," 44","  37.209"," 296.000","  82.222","  45.000","  350","    0"
"06:49:59:836","70629384320551","   5.050","   1.278"," 1486"," 1100"," 2300"," 1499","   3.200","  36.081","  10.023","   0.543","  21.938","   6.094"," 41","0"," 32"," 44","  38.815"," 328.000","  91.111","  45.000","  350","    0"
"06:50:00:339","70630538507494","   5.553","   1.006"," 1532"," 1100"," 2300"," 1537","   3.182","  37.682","  10.467","   0.515","  22.197","   6.166"," 36","0"," 32"," 44","  37.484"," 360.000"," 100.000","  45.000","  350","    0"
"06:50:00:842","70631692726147","   6.056","   1.087"," 1495"," 1100"," 2300"," 1510","   3.172","  39.277","  10.910","   0.512","  22.455","   6.237"," 36","0"," 31"," 45","  37.995"," 391.000"," 108.611","  45.000","  350","    0"
"06:50:01:345","70632846812580","   6.559","   0.784"," 1645"," 1100"," 2800"," 1704","   3.134","  40.853","  11.348","   0.482","  22.697","   6.305"," 37","0"," 31"," 43","  36.451"," 422.000"," 117.222","  45.000","  350","    0"
"06:50:01:848","70634000960897","   7.062","   0.810"," 1627"," 1100"," 2800"," 1627","   3.143","  42.434","  11.787","   0.489","  22.943","   6.373"," 35","0"," 32"," 44","  36.993"," 454.000"," 126.111","  45.000","  350","    0"
"06:50:02:350","70635155011680","   7.565","   0.917"," 1647"," 1100"," 2600"," 1681","   3.177","  44.032","  12.231","   0.509","  23.199","   6.444"," 35","0"," 32"," 44","  37.494"," 486.000"," 135.000","  45.000","  350","    0"
"06:50:02:853","70636309109859","   8.068","   0.950"," 1619"," 1100"," 2300"," 1628","   3.173","  45.628","  12.674","   0.500","  23.451","   6.514"," 36","0"," 32"," 45","  37.645"," 518.000"," 143.889","  45.000","  350","    0"
"06:50:03:356","70637463071901","   8.571","   0.933"," 1568"," 1100"," 2300"," 1570","   3.160","  47.217","  13.116","   0.488","  23.696","   6.582"," 39","0"," 32"," 44","  37.669"," 550.000"," 152.778","  45.000","  350","    0"
"06:50:03:859","70638617174779","   9.074","   0.946"," 1557"," 1100"," 2300"," 1570","   3.164","  48.808","  13.558","   0.491","  23.943","   6.651"," 34","0"," 32"," 44","  37.725"," 582.000"," 161.667","  45.000","  350","    0"
"06:50:04:367","70639781568952","   9.581","   0.838"," 1613"," 1100"," 2800"," 1617","   3.152","  50.408","  14.002","   0.483","  24.189","   6.719"," 34","0"," 32"," 44","  38.373"," 614.000"," 170.556","  45.000","  350","    0"
"06:50:04:869","70640935746313","  10.084","   0.833"," 1627"," 1100"," 2800"," 1615","   3.161","  51.997","  14.444","   0.494","  24.437","   6.788"," 33","0"," 31"," 44","  38.106"," 645.000"," 179.167","  45.000","  350","    0"
"06:50:05:372","70642089888029","  10.587","   0.963"," 1510"," 1100"," 2300"," 1533","   3.164","  53.589","  14.886","   0.496","  24.686","   6.857"," 34","0"," 32"," 43","  37.086"," 677.000"," 188.056","  45.000","  350","    0"
"06:50:05:875","70643243889753","  11.090","   1.018"," 1522"," 1100"," 2300"," 1541","   3.185","  55.190","  15.331","   0.510","  24.942","   6.928"," 33","0"," 32"," 43","  36.951"," 709.000"," 196.944","  45.000","  350","    0"
"06:50:06:382","70644406100371","  11.596","   0.940"," 1545"," 1100"," 2500"," 1549","   3.174","  56.798","  15.777","   0.504","  25.198","   6.999"," 32","0"," 31"," 43","  36.953"," 740.000"," 205.556","  45.000","  350","    0"
"06:50:06:891","70645574098951","  12.105","   0.974"," 1547"," 1100"," 2300"," 1554","   3.169","  58.411","  16.225","   0.505","  25.454","   7.071"," 33","0"," 31"," 43","  36.949"," 771.000"," 214.167","  45.000","  350","    0"
"06:50:07:392","70646723993955","  12.606","   0.954"," 1539"," 1100"," 2300"," 1545","   3.161","  59.995","  16.665","   0.494","  25.702","   7.139"," 32","0"," 32"," 43","  36.674"," 803.000"," 223.056","  45.000","  350","    0"
"06:50:07:893","70647873366730","  13.107","   3.800"," 1661"," 1100"," 2800"," 1671","   3.791","  61.893","  17.193","   1.072","  26.239","   7.289"," 42","0"," 34"," 44","  38.900"," 837.000"," 232.500","  45.000","  350","  700"
"06:50:08:393","70649022396470","  13.608","   1.894"," 1483"," 1100"," 2300"," 1494","   3.448","  63.620","  17.672","   0.729","  26.604","   7.390"," 42","0"," 34"," 43","  39.616"," 871.000"," 241.944","  45.000","  350","    0"
"06:50:08:894","70650171289483","  14.108","   6.007"," 1475"," 1100"," 2300"," 1485","   4.366","  65.806","  18.279","   1.599","  27.405","   7.612"," 42","0"," 34"," 44","  39.405"," 905.000"," 251.389","  45.000","  350","  700"
"06:50:09:401","70651334267141","  14.615","  10.335"," 1531"," 1100"," 2300"," 1542","   5.311","  68.497","  19.027","   2.474","  28.659","   7.961"," 42","0"," 34"," 45","  39.666"," 939.000"," 260.833","  45.000","  350","    0"
"06:50:09:903","70652488002136","  15.118","   8.319"," 1530"," 1100"," 2300"," 1538","   4.905","  70.963","  19.712","   2.107","  29.718","   8.255"," 44","0"," 34"," 46","  40.094"," 973.000"," 270.278","  45.000","  350","    0"
"06:50:10:412","70653655168363","  15.626","   0.968"," 1525"," 1100"," 2300"," 1547","   3.169","  72.575","  20.160","   0.498","  29.971","   8.325"," 42","0"," 31"," 44","  38.113","1004.000"," 278.889","  45.000","  350","    0"
"06:50:10:915","70654809189154","  16.129","   0.957"," 1538"," 1100"," 2300"," 1545","   3.170","  74.170","  20.603","   0.504","  30.224","   8.396"," 42","0"," 31"," 45","  38.116","1035.000"," 287.500","  45.000","  350","    0"
"06:50:11:418","70655963255301","  16.632","   0.968"," 1541"," 1100"," 2400"," 1545","   3.174","  75.766","  21.046","   0.505","  30.478","   8.466"," 40","0"," 31"," 43","  36.440","1066.000"," 296.111","  45.000","  350","    0"
"06:50:11:928","70657134813054","  17.143","   0.967"," 1544"," 1100"," 2500"," 1570","   3.184","  77.392","  21.498","   0.514","  30.741","   8.539"," 40","0"," 32"," 43","  37.466","1098.000"," 305.000","  45.000","  350","    0"
"06:50:12:431","70658289080865","  17.646","   0.926"," 1566"," 1100"," 2400"," 1559","   3.164","  78.983","  21.940","   0.498","  30.991","   8.609"," 40","0"," 31"," 44","  36.551","1129.000"," 313.611","  45.000","  350","    0"
"06:50:12:933","70659439927320","  18.147","   3.365"," 1624"," 1100"," 2800"," 1642","   3.856","  80.917","  22.477","   1.131","  31.558","   8.766"," 43","0"," 35"," 45","  39.931","1164.000"," 323.333","  45.000","  350","    0"
"06:50:13:435","70660593119527","  18.650","   6.371"," 2627"," 1100"," 3300"," 2669","   6.149","  84.007","  23.335","   3.381","  33.257","   9.238"," 40","0"," 32"," 48","  40.669","1196.000"," 332.222","  45.000","  350","    0"
"06:50:13:938","70661747272177","  19.153","   0.969"," 1537"," 1100"," 2700"," 1548","   3.177","  85.605","  23.779","   0.508","  33.513","   9.309"," 39","0"," 31"," 43","  37.017","1227.000"," 340.833","  45.000","  350","    0"
"06:50:14:440","70662898135912","  19.654","   0.971"," 1537"," 1100"," 2800"," 1550","   3.181","  87.201","  24.222","   0.513","  33.770","   9.380"," 39","0"," 31"," 43","  37.377","1258.000"," 349.444","  45.000","  350","    0"
"06:50:14:943","70664052085334","  20.157","   1.899"," 1614"," 1100"," 2700"," 1607","   3.447","  88.934","  24.704","   0.755","  34.149","   9.486"," 39","0"," 31"," 44","  39.186","1289.000"," 358.056","  45.000","  350","    0"
"06:50:15:446","70665206144588","  20.660","   1.062"," 1530"," 1100"," 2800"," 1540","   3.182","  90.534","  25.148","   0.512","  34.407","   9.557"," 39","0"," 31"," 44","  37.250","1320.000"," 366.667","  45.000","  350","    0"
"06:50:15:948","70666360166046","  21.163","   0.887"," 1562"," 1100"," 2600"," 1569","   3.160","  92.123","  25.590","   0.494","  34.655","   9.627"," 38","0"," 31"," 43","  37.825","1351.000"," 375.278","  45.000","  350","    0"
"06:50:16:451","70667514274345","  21.666","   1.026"," 1533"," 1100"," 2800"," 1558","   3.184","  93.725","  26.035","   0.512","  34.913","   9.698"," 38","0"," 32"," 43","  36.584","1383.000"," 384.167","  45.000","  350","    0"
"06:50:16:954","70668668661671","  22.169","   0.856"," 1574"," 1100"," 2800"," 1577","   3.147","  95.308","  26.474","   0.485","  35.157","   9.766"," 37","0"," 31"," 43","  36.058","1414.000"," 392.778","  45.000","  350","    0"
"06:50:17:457","70669822796236","  22.672","   0.978"," 1549"," 1100"," 2300"," 1564","   3.186","  96.910","  26.920","   0.514","  35.415","   9.838"," 36","0"," 31"," 43","  37.260","1445.000"," 401.389","  45.000","  350","    0"
"06:50:17:960","70670976941641","  23.175","   0.929"," 1565"," 1100"," 2800"," 1566","   3.172","  98.506","  27.363","   0.500","  35.667","   9.907"," 36","0"," 32"," 42","  36.298","1477.000"," 410.278","  45.000","  350","    0"
"06:50:18:463","70672131170437","  23.678","   0.945"," 1559"," 1100"," 2800"," 1587","   3.160"," 100.095","  27.804","   0.496","  35.916","   9.977"," 36","0"," 31"," 43","  37.240","1508.000"," 418.889","  45.000","  350","    0"
"06:50:18:966","70673285349022","  24.181","   0.903"," 1567"," 1100"," 2400"," 1579","   3.151"," 101.680","  28.245","   0.488","  36.162","  10.045"," 37","0"," 32"," 44","  38.025","1540.000"," 427.778","  45.000","  350","    0"
"06:50:19:474","70674451971062","  24.689","   0.984"," 1547"," 1100"," 2800"," 1552","   3.183"," 103.298","  28.694","   0.516","  36.424","  10.118"," 35","0"," 31"," 44","  36.972","1571.000"," 436.389","  45.000","  350","    0"
"06:50:19:977","70675606152469","  25.192","   0.911"," 1539"," 1100"," 2300"," 1538","   3.164"," 104.890","  29.136","   0.499","  36.675","  10.188"," 34","0"," 32"," 43","  37.855","1603.000"," 445.278","  45.000","  350","    0"
"06:50:20:480","70676760267951","  25.695","   0.874"," 1590"," 1100"," 2800"," 1587","   3.153"," 106.475","  29.577","   0.489","  36.921","  10.256"," 35","0"," 31"," 43","  36.715","1634.000"," 453.889","  45.000","  350","    0"
"06:50:20:983","70677914644200","  26.198","   1.092"," 1677"," 1100"," 2800"," 1698","   3.191"," 108.081","  30.022","   0.531","  37.188","  10.330"," 34","0"," 31"," 44","  37.364","1665.000"," 462.500","  45.000","  350","    0"
"06:50:21:486","70679068742538","  26.701","   0.944"," 1566"," 1100"," 2800"," 1574","   3.168"," 109.674","  30.465","   0.501","  37.440","  10.400"," 38","0"," 30"," 43","  36.807","1695.000"," 470.833","  45.000","  350","    0"
