"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"03:08:32:967","40138122303422","   0.501","   0.620"," 1656"," 1100"," 2800"," 1680","   3.071","   1.539","   0.428","   0.428","   0.214","   0.060"," 32","0"," 32"," 44","  39.866","  32.000","   8.889","  45.000","  350","    0"
"03:08:33:478","40139293781184","   1.012","  30.406"," 3035"," 1100"," 3300"," 3063","  18.652","  11.061","   3.073","  15.526","   8.140","   2.261"," 49","0"," 32"," 51","  44.396","  64.000","  17.778","  45.000","  350","    0"
"03:08:33:978","40140442317680","   1.512","  31.052"," 3083"," 1200"," 3300"," 3113","  18.464","  20.302","   5.639","  15.362","  15.829","   4.397"," 52","0"," 37"," 53","  46.394"," 101.000","  28.056","  45.000","  350","    0"
"03:08:34:480","40141593452957","   2.014","  17.271"," 2966"," 1100"," 3300"," 2987","  11.713","  26.178","   7.272","   8.768","  20.227","   5.619"," 43","0"," 36"," 53","  46.523"," 137.000","  38.056","  45.000","  350","    0"
"03:08:34:981","40142743169595","   2.515","   8.983"," 2688"," 1100"," 3300"," 2737","   7.312","  29.841","   8.289","   4.486","  22.475","   6.243"," 45","0"," 34"," 49","  43.054"," 171.000","  47.500","  45.000","  350","    0"
"03:08:35:482","40143893474094","   3.016","  16.003"," 2895"," 1100"," 3300"," 2956","  11.410","  35.561","   9.878","   8.304","  26.637","   7.399"," 44","0"," 36"," 49","  44.311"," 207.000","  57.500","  45.000","  350","    0"
"03:08:35:988","40145055689469","   3.522","   1.217"," 1485"," 1100"," 2800"," 1496","   3.112","  37.137","  10.316","   0.546","  26.914","   7.476"," 40","0"," 35"," 45","  41.109"," 242.000","  67.222","  45.000","  350","    0"
"03:08:36:491","40146209765277","   4.025","   0.938"," 1451"," 1100"," 2400"," 1460","   3.028","  38.660","  10.739","   0.470","  27.150","   7.542"," 34","0"," 32"," 44","  39.290"," 274.000","  76.111","  45.000","  350","    0"
"03:08:36:994","40147363450199","   4.528","   0.705"," 1481"," 1100"," 2300"," 1494","   2.958","  40.147","  11.152","   0.411","  27.356","   7.599"," 42","0"," 32"," 44","  37.094"," 306.000","  85.000","  45.000","  350","    0"
"03:08:37:502","40148529950868","   5.036","   1.273"," 1490"," 1100"," 2300"," 1504","   3.098","  41.722","  11.589","   0.541","  27.632","   7.675"," 39","0"," 32"," 44","  39.322"," 338.000","  93.889","  45.000","  350","    0"
"03:08:38:005","40149684179432","   5.539","   0.697"," 1474"," 1100"," 2300"," 1496","   2.951","  43.206","  12.002","   0.410","  27.838","   7.733"," 43","0"," 31"," 44","  38.500"," 369.000"," 102.500","  45.000","  350","    0"
"03:08:38:508","40150838230983","   6.042","   1.465"," 1482"," 1100"," 2300"," 1494","   3.165","  44.798","  12.444","   0.598","  28.139","   7.816"," 43","0"," 32"," 45","  40.438"," 401.000"," 111.389","  45.000","  350","    0"
"03:08:39:015","40152002454128","   6.550","   0.721"," 1475"," 1100"," 2300"," 1485","   2.969","  46.304","  12.862","   0.420","  28.352","   7.875"," 38","0"," 32"," 44","  39.084"," 433.000"," 120.278","  45.000","  350","    0"
"03:08:39:518","40153156584254","   7.052","   0.810"," 1456"," 1100"," 2400"," 1468","   2.979","  47.802","  13.278","   0.431","  28.568","   7.936"," 38","0"," 31"," 43","  38.500"," 464.000"," 128.889","  45.000","  350","    0"
"03:08:40:021","40154310588324","   7.555","   0.820"," 1467"," 1100"," 2300"," 1476","   2.977","  49.299","  13.694","   0.438","  28.789","   7.997"," 38","0"," 32"," 44","  38.453"," 496.000"," 137.778","  45.000","  350","    0"
"03:08:40:524","40155464663172","   8.058","   1.383"," 1490"," 1100"," 2300"," 1506","   3.103","  50.860","  14.128","   0.548","  29.064","   8.073"," 37","0"," 31"," 45","  39.040"," 527.000"," 146.389","  45.000","  350","    0"
"03:08:41:027","40156618715436","   8.561","   0.882"," 1476"," 1100"," 2400"," 1483","   2.982","  52.360","  14.544","   0.436","  29.284","   8.134"," 32","0"," 31"," 43","  37.094"," 558.000"," 155.000","  45.000","  350","    0"
"03:08:41:530","40157772778064","   9.064","   0.738"," 1468"," 1100"," 2300"," 1477","   2.945","  53.841","  14.956","   0.407","  29.488","   8.191"," 40","0"," 30"," 44","  37.549"," 588.000"," 163.333","  45.000","  350","    0"
"03:08:42:033","40158926342542","   9.567","   0.614"," 1496"," 1100"," 2300"," 1505","   2.930","  55.313","  15.365","   0.394","  29.687","   8.246"," 32","0"," 31"," 44","  37.306"," 619.000"," 171.944","  45.000","  350","    0"
