"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"03:17:32:160","41375484387915","   0.501","   0.821"," 1587"," 1100"," 2300"," 1589","   3.143","   1.575","   0.438","   0.481","   0.241","   0.067"," 38","0"," 31"," 44","  38.878","  31.000","   8.611","  45.000","  350","    0"
"03:17:32:670","41376655864213","   1.012","  31.821"," 3046"," 1100"," 3300"," 3081","  19.082","  11.316","   3.143","  15.928","   8.372","   2.326"," 50","0"," 34"," 53","  45.357","  65.000","  18.056","  45.000","  350","    0"
"03:17:33:171","41377804337177","   1.512","  31.399"," 3078"," 1400"," 3300"," 3108","  18.426","  20.538","   5.705","  15.314","  16.037","   4.455"," 52","0"," 38"," 53","  46.618"," 103.000","  28.611","  45.000","  350","    0"
"03:17:33:673","41378957423358","   2.014","  19.004"," 2934"," 1100"," 3300"," 2950","  12.312","  26.725","   7.424","   9.328","  20.724","   5.757"," 45","0"," 38"," 53","  46.781"," 141.000","  39.167","  45.000","  350","    0"
"03:17:34:174","41380106956695","   2.515","   1.029"," 1529"," 1100"," 2300"," 1537","   3.209","  28.333","   7.870","   0.526","  20.988","   5.830"," 37","0"," 33"," 45","  39.805"," 174.000","  48.333","  45.000","  350","    0"
"03:17:34:677","41381261365848","   3.018","   0.945"," 1534"," 1100"," 2300"," 1546","   3.174","  29.930","   8.314","   0.499","  21.238","   5.900"," 37","0"," 33"," 45","  38.649"," 207.000","  57.500","  45.000","  350","    0"
"03:17:35:180","41382415416670","   3.521","   0.914"," 1528"," 1100"," 2400"," 1537","   3.166","  31.522","   8.756","   0.493","  21.486","   5.968"," 36","0"," 33"," 44","  37.715"," 240.000","  66.667","  45.000","  350","    0"
"03:17:35:683","41383569539312","   4.024","   0.896"," 1566"," 1100"," 2400"," 1562","   3.166","  33.114","   9.198","   0.493","  21.734","   6.037"," 39","0"," 32"," 44","  37.833"," 272.000","  75.556","  45.000","  350","    0"
"03:17:36:189","41384730970890","   4.530","   0.915"," 1539"," 1100"," 2300"," 1555","   3.163","  34.715","   9.643","   0.491","  21.983","   6.106"," 36","0"," 33"," 44","  37.741"," 305.000","  84.722","  45.000","  350","    0"
"03:17:36:691","41385881744216","   5.032","   0.961"," 1534"," 1100"," 2300"," 1536","   3.177","  36.308","  10.086","   0.504","  22.235","   6.176"," 36","0"," 33"," 45","  39.399"," 338.000","  93.889","  45.000","  350","    0"
