"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"16:22:55:080","3900406567674","   0.500","   0.727"," 1680"," 1100"," 2800"," 1685","   3.170","   1.585","   0.440","   0.473","   0.236","   0.066"," 35","0"," 32"," 45","  39.023","  32.000","   8.889","  45.000","  350","    0"
"16:22:55:591","3901580048992","   1.012","  28.814"," 3029"," 1100"," 3300"," 3058","  17.874","  10.726","   2.979","  14.698","   7.752","   2.153"," 51","0"," 33"," 53","  46.061","  65.000","  18.056","  45.000","  350","    0"
"16:22:56:092","3902728913335","   1.512","  26.364"," 3073"," 1200"," 3300"," 3111","  17.412","  19.443","   5.401","  14.272","  14.898","   4.138"," 52","0"," 38"," 52","  46.587"," 103.000","  28.611","  45.000","  350","    0"
"16:22:56:593","3903877662765","   2.013","  20.103"," 3044"," 1100"," 3300"," 3085","  14.749","  26.826","   7.452","  11.479","  20.644","   5.734"," 49","0"," 39"," 54","  47.192"," 142.000","  39.444","  45.000","  350","    0"
"16:22:57:094","3905027975412","   2.514","  38.815"," 3057","  900"," 3300"," 3090","  19.331","  36.516","  10.143","  15.788","  28.558","   7.933"," 51","0"," 40"," 56","  49.396"," 182.000","  50.556","  45.000","  350","    0"
"16:22:57:596","3906179420601","   3.016","  39.493"," 3036","  900"," 3300"," 3065","  18.853","  45.976","  12.771","  15.332","  36.251","  10.070"," 46","0"," 40"," 56","  49.854"," 222.000","  61.667","  45.000","  350","    0"
"16:22:58:098","3907332879549","   3.518","  19.809"," 2772"," 1100"," 3300"," 2812","  11.844","  51.929","  14.425","   8.620","  40.584","  11.273"," 48","0"," 40"," 52","  46.083"," 262.000","  72.778","  45.000","  350","    0"
"16:22:58:599","3908481561564","   4.019","  26.953"," 2912"," 1100"," 3300"," 2943","  14.938","  59.406","  16.502","  11.629","  46.405","  12.890"," 53","0"," 40"," 53","  47.142"," 302.000","  83.889","  45.000","  350","    0"
"16:22:59:099","3909630015966","   4.519","  46.702"," 3061"," 1100"," 3300"," 3080","  22.014","  70.424","  19.562","  18.508","  55.668","  15.463"," 47","0"," 42"," 56","  50.882"," 344.000","  95.556","  45.000","  350","    0"
"16:22:59:601","3910780996169","   5.021","   8.410"," 1865"," 1100"," 3300"," 2054","   6.791","  73.830","  20.508","   3.928","  57.638","  16.010"," 50","0"," 39"," 50","  44.290"," 383.000"," 106.389","  45.000","  350","    0"
"16:23:00:102","3911931641407","   5.522","  11.495"," 2438"," 1100"," 3300"," 2682","   9.267","  78.477","  21.799","   6.420","  60.856","  16.905"," 44","0"," 39"," 50","  45.107"," 422.000"," 117.222","  45.000","  350","    0"
"16:23:00:603","3913081130301","   6.023","   1.264"," 1564"," 1100"," 2800"," 1585","   3.221","  80.090","  22.247","   0.586","  61.150","  16.986"," 46","0"," 37"," 47","  42.702"," 459.000"," 127.500","  45.000","  350","    0"
"16:23:01:105","3914233047167","   6.525","   1.020"," 1520"," 1100"," 2800"," 1534","   3.080","  81.636","  22.677","   0.495","  61.398","  17.055"," 43","0"," 35"," 46","  41.158"," 494.000"," 137.222","  45.000","  350","    0"
"16:23:01:607","3915384785792","   7.027","   4.894"," 1665"," 1100"," 2800"," 1686","   4.140","  83.713","  23.254","   1.485","  62.144","  17.262"," 46","0"," 36"," 48","  42.705"," 530.000"," 147.222","  45.000","  350","    0"
"16:23:02:113","3916544933788","   7.533","   2.818"," 1550"," 1100"," 2800"," 1556","   3.808","  85.639","  23.788","   1.005","  62.652","  17.403"," 42","0"," 38"," 48","  42.773"," 568.000"," 157.778","  45.000","  350","    0"
"16:23:02:614","3917696710632","   8.035","   2.450"," 1521"," 1100"," 2800"," 1532","   3.514","  87.402","  24.278","   0.853","  63.080","  17.522"," 39","0"," 37"," 47","  42.400"," 605.000"," 168.056","  45.000","  350","    0"
"16:23:03:116","3918848673774","   8.537","   1.768"," 1446"," 1100"," 2800"," 1463","   3.307","  89.062","  24.739","   0.665","  63.414","  17.615"," 43","0"," 37"," 46","  41.470"," 642.000"," 178.333","  45.000","  350","    0"
"16:23:03:618","3920000290467","   9.038","   3.154"," 1770"," 1100"," 2800"," 1779","   3.751","  90.944","  25.262","   1.056","  63.943","  17.762"," 45","0"," 37"," 47","  42.187"," 679.000"," 188.611","  45.000","  350","    0"
"16:23:04:119","3921149924084","   9.539","   8.073"," 2499"," 1100"," 3300"," 2533","   6.837","  94.369","  26.214","   3.979","  65.937","  18.316"," 49","0"," 37"," 53","  45.945"," 716.000"," 198.889","  45.000","  350","    0"
"16:23:04:621","3922300858597","  10.041","   6.819"," 2455"," 1100"," 3300"," 2480","   6.331","  97.545","  27.096","   3.442","  67.663","  18.795"," 46","0"," 38"," 53","  45.600"," 754.000"," 209.444","  45.000","  350","    0"
"16:23:05:123","3923453020422","  10.543","   3.735"," 1879"," 1100"," 2800"," 1886","   3.955","  99.531","  27.647","   1.234","  68.282","  18.967"," 39","0"," 38"," 48","  42.800"," 792.000"," 220.000","  45.000","  350","    0"
"16:23:05:625","3924604794534","  11.045","   7.212"," 2406"," 1100"," 3300"," 2425","   6.261"," 102.673","  28.520","   3.400","  69.989","  19.441"," 42","0"," 38"," 52","  44.471"," 830.000"," 230.556","  45.000","  350","    0"
"16:23:06:129","3925762680065","  11.549","   6.684"," 2466"," 1100"," 3300"," 2487","   6.170"," 105.786","  29.385","   3.346","  71.677","  19.910"," 45","0"," 37"," 49","  44.557"," 867.000"," 240.833","  45.000","  350","    0"
"16:23:06:631","3926914502302","  12.051","   4.347"," 1892"," 1100"," 3300"," 1904","   4.177"," 107.883","  29.967","   1.412","  72.386","  20.107"," 45","0"," 37"," 47","  42.580"," 904.000"," 251.111","  45.000","  350","    0"
"16:23:07:133","3928065815267","  12.553","   7.056"," 2422"," 1100"," 3300"," 2450","   6.249"," 111.018","  30.838","   3.413","  74.098","  20.583"," 40","0"," 38"," 53","  45.369"," 942.000"," 261.667","  45.000","  350","    0"
"16:23:07:634","3929215637497","  13.054","   6.076"," 2344"," 1100"," 3300"," 2372","   5.554"," 113.801","  31.611","   2.779","  75.491","  20.970"," 51","0"," 38"," 53","  45.404"," 980.000"," 272.222","  45.000","  350","    0"
"16:23:08:135","3930366519435","  13.556","   5.129"," 1971"," 1100"," 3300"," 1987","   4.635"," 116.125","  32.257","   1.838","  76.412","  21.226"," 43","0"," 38"," 48","  43.263","1018.000"," 282.778","  45.000","  350","    0"
"16:23:08:637","3931518237397","  14.057","   6.541"," 2432"," 1100"," 3300"," 2453","   6.026"," 119.150","  33.097","   3.223","  78.030","  21.675"," 41","0"," 38"," 50","  44.743","1056.000"," 293.333","  45.000","  350","    0"
"16:23:09:139","3932669997189","  14.559","   4.328"," 1842"," 1100"," 2800"," 1855","   4.034"," 121.174","  33.660","   1.347","  78.706","  21.863"," 46","0"," 36"," 47","  42.670","1092.000"," 303.333","  45.000","  350","    0"
