"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:05:46:487","34585659781935","   0.501","   0.912"," 1647"," 1100"," 2800"," 1643","   3.254","   1.631","   0.453","   0.514","   0.258","   0.072"," 35","0"," 35"," 47","  42.309","  35.000","   9.722","  45.000","  350","    0"
"20:05:47:004","34586845544601","   1.018","  28.596"," 3061"," 1100"," 3300"," 3097","  18.047","  10.957","   3.044","  14.869","   7.941","   2.206"," 52","0"," 35"," 56","  48.926","  70.000","  19.444","  45.000","  350","    0"
"20:05:47:504","34587993840367","   1.518","  27.053"," 3119"," 1200"," 3300"," 3148","  18.047","  19.988","   5.552","  14.885","  15.390","   4.275"," 54","0"," 42"," 56","  49.903"," 112.000","  31.111","  45.000","  350","    0"
"20:05:48:006","34589144472488","   2.020","  19.236"," 2974"," 1100"," 3300"," 3019","  14.018","  27.016","   7.505","  10.734","  20.772","   5.770"," 53","0"," 42"," 56","  48.782"," 154.000","  42.778","  45.000","  350","    0"
"20:05:48:512","34590307299787","   2.526","  43.984"," 3053","  800"," 3300"," 3078","  20.660","  37.485","  10.413","  17.076","  29.424","   8.173"," 56","0"," 43"," 59","  51.934"," 197.000","  54.722","  45.000","  350","    0"
"20:05:49:021","34591473577584","   3.035","  40.554"," 2967"," 1100"," 3200"," 2985","  18.309","  46.790","  12.997","  14.450","  36.768","  10.213"," 51","0"," 43"," 60","  53.212"," 240.000","  66.667","  45.000","  350","    0"
"20:05:49:523","34592627379754","   3.537","  20.740"," 2868"," 1100"," 3300"," 2913","  12.827","  53.240","  14.789","   9.425","  41.507","  11.530"," 50","0"," 41"," 56","  49.908"," 281.000","  78.056","  45.000","  350","  700"
"20:05:50:024","34593775806967","   4.038","  24.918"," 2917"," 1100"," 3300"," 2950","  14.643","  60.568","  16.824","  11.440","  47.232","  13.120"," 55","0"," 42"," 56","  49.656"," 323.000","  89.722","  45.000","  350","    0"
"20:05:50:524","34594924176037","   4.538","  48.218"," 3069"," 1100"," 3200"," 3098","  23.500","  72.328","  20.091","  19.861","  57.171","  15.881"," 55","0"," 46"," 60","  53.220"," 369.000"," 102.500","  45.000","  350","    0"
"20:05:51:029","34596082389831","   5.043","   7.107"," 1729"," 1100"," 3300"," 1801","   6.036","  75.374","  20.937","   3.165","  58.769","  16.325"," 49","0"," 43"," 56","  47.594"," 412.000"," 114.444","  45.000","  350","    0"
