"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"17:38:28:075","14302910135986","   0.504","   0.635"," 1727"," 1100"," 2800"," 1742","   3.149","   1.587","   0.441","   0.455","   0.229","   0.064"," 33","0"," 33"," 46","  42.086","  33.000","   9.167","  45.000","  350","    0"
"17:38:28:585","14304079619594","   1.014","  26.318"," 3026"," 1200"," 3300"," 3073","  17.183","  10.344","   2.873","  14.073","   7.401","   2.056"," 53","0"," 33"," 54","  46.446","  66.000","  18.333","  45.000","  350","    0"
"17:38:29:093","14305246476298","   1.522","  25.705"," 3085"," 1200"," 3300"," 3121","  17.214","  19.097","   5.305","  14.080","  14.561","   4.045"," 52","0"," 40"," 55","  47.673"," 106.000","  29.444","  45.000","  350","    0"
"17:38:29:594","14306396099295","   2.023","  18.861"," 2987"," 1100"," 3300"," 3031","  14.028","  26.125","   7.257","  10.760","  19.951","   5.542"," 50","0"," 39"," 53","  47.319"," 145.000","  40.278","  45.000","  350","    0"
"17:38:30:100","14307557649495","   2.529","  42.541"," 3053"," 1000"," 3300"," 3079","  19.966","  36.232","  10.064","  16.406","  28.256","   7.849"," 53","0"," 40"," 57","  49.862"," 185.000","  51.389","  45.000","  350","    0"
"17:38:30:608","14308721787069","   3.036","  38.326"," 2953"," 1000"," 3300"," 2978","  17.977","  45.351","  12.598","  14.484","  35.603","   9.890"," 50","0"," 41"," 58","  50.905"," 226.000","  62.778","  45.000","  350","    0"
"17:38:31:113","14309881151284","   3.542","  21.384"," 2836"," 1100"," 3300"," 2885","  13.301","  52.071","  14.464","   9.852","  40.581","  11.272"," 49","0"," 41"," 54","  48.079"," 267.000","  74.167","  45.000","  350","    0"
"17:38:31:619","14311043492810","   4.048","  31.760"," 2981"," 1100"," 3300"," 3009","  17.093","  60.729","  16.869","  13.801","  47.571","  13.214"," 54","0"," 40"," 56","  49.136"," 307.000","  85.278","  45.000","  350","    0"
"17:38:32:122","14312197120200","   4.551","  39.637"," 3017"," 1100"," 3300"," 3036","  18.665","  70.112","  19.476","  15.195","  55.210","  15.336"," 49","0"," 42"," 58","  52.401"," 349.000","  96.944","  45.000","  350","    0"
"17:38:32:631","14313364532012","   5.060","   5.191"," 1572"," 1100"," 3200"," 1646","   5.051","  72.682","  20.189","   2.266","  56.363","  15.656"," 43","0"," 40"," 50","  45.293"," 389.000"," 108.056","  45.000","  350","    0"
