"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:49:47:863","40647198746569","   0.508","   0.743"," 1688"," 1100"," 2800"," 1682","   3.168","   1.610","   0.447","   0.473","   0.240","   0.067"," 33","0"," 32"," 45","  40.324","  32.000","   8.889","  45.000","  350","    0"
"20:49:48:374","40648372094697","   1.019","  25.118"," 3007"," 1100"," 3300"," 3052","  16.469","  10.031","   2.786","  13.370","   7.077","   1.966"," 51","0"," 33"," 54","  46.641","  65.000","  18.056","  45.000","  350","    0"
"20:49:48:876","40649523809828","   1.521","  20.826"," 3050"," 1100"," 3300"," 3106","  14.863","  17.490","   4.858","  11.635","  12.916","   3.588"," 50","0"," 39"," 53","  46.859"," 104.000","  28.889","  45.000","  350","    0"
"20:49:49:385","40650690512758","   2.030","  23.352"," 3011"," 1100"," 3300"," 3041","  15.802","  25.524","   7.090","  12.536","  19.290","   5.358"," 47","0"," 41"," 55","  47.955"," 145.000","  40.278","  45.000","  350","    0"
"20:49:49:885","40651839340037","   2.530","  43.608"," 3026"," 1000"," 3300"," 3052","  20.347","  35.710","   9.920","  16.757","  27.678","   7.688"," 54","0"," 40"," 57","  49.918"," 185.000","  51.389","  45.000","  350","    0"
"20:49:50:387","40652991556624","   3.032","  34.844"," 3080","  900"," 3300"," 3115","  19.496","  45.499","  12.639","  16.044","  35.734","   9.926"," 50","0"," 43"," 57","  50.712"," 228.000","  63.333","  45.000","  350","    0"
"20:49:50:892","40654150218007","   3.537","  21.917"," 2874"," 1100"," 3300"," 2915","  12.910","  52.018","  14.449","   9.634","  40.599","  11.277"," 49","0"," 40"," 55","  47.936"," 268.000","  74.444","  45.000","  350","  700"
"20:49:51:399","40655312644621","   4.044","  20.565"," 2887"," 1100"," 3300"," 2935","  12.564","  58.382","  16.217","   9.366","  45.343","  12.595"," 49","0"," 41"," 54","  47.920"," 309.000","  85.833","  45.000","  350","    0"
"20:49:51:900","40656461764022","   4.545","  50.795"," 3081"," 1400"," 3300"," 3100","  24.122","  70.461","  19.573","  20.474","  55.596","  15.443"," 52","0"," 42"," 58","  51.551"," 351.000","  97.500","  45.000","  350","    0"
"20:49:52:400","40657610336725","   5.045","  11.587"," 2297"," 1100"," 3300"," 2386","   8.339","  74.635","  20.732","   5.247","  58.222","  16.173"," 47","0"," 41"," 56","  48.160"," 392.000"," 108.889","  45.000","  350","    0"
"20:49:52:901","40658758862594","   5.546","   5.834"," 1995"," 1100"," 3300"," 2201","   5.527","  77.401","  21.500","   2.812","  59.630","  16.564"," 50","0"," 40"," 51","  45.853"," 432.000"," 120.000","  45.000","  350","    0"
"20:49:53:402","40659909845495","   6.047","  10.483"," 2447"," 1100"," 3300"," 2669","   8.634","  81.732","  22.703","   5.786","  62.531","  17.370"," 47","0"," 41"," 51","  46.639"," 473.000"," 131.389","  45.000","  350","  700"
"20:49:53:905","40661063477300","   6.550","   0.863"," 1550"," 1100"," 2800"," 1558","   3.051","  83.266","  23.129","   0.463","  62.764","  17.434"," 41","0"," 35"," 47","  40.699"," 508.000"," 141.111","  45.000","  350","    0"
"20:49:54:410","40662222199587","   7.055","   4.598"," 1656"," 1100"," 2800"," 1684","   3.975","  85.273","  23.687","   1.332","  63.437","  17.621"," 47","0"," 35"," 49","  43.731"," 543.000"," 150.833","  45.000","  350","    0"
"20:49:54:912","40663375779756","   7.557","   1.375"," 1436"," 1100"," 2800"," 1450","   3.267","  86.915","  24.143","   0.628","  63.752","  17.709"," 41","0"," 39"," 47","  42.698"," 582.000"," 161.667","  45.000","  350","    0"
"20:49:55:415","40664529843755","   8.060","   2.437"," 1558"," 1100"," 2800"," 1578","   3.523","  88.687","  24.635","   0.861","  64.185","  17.829"," 44","0"," 40"," 47","  43.407"," 622.000"," 172.778","  45.000","  350","    0"
"20:49:55:918","40665683949232","   8.563","   1.644"," 1589"," 1100"," 2800"," 1596","   3.291","  90.342","  25.095","   0.660","  64.517","  17.921"," 41","0"," 38"," 47","  42.406"," 660.000"," 183.333","  45.000","  350","    0"
"20:49:56:421","40666837274772","   9.066","   3.159"," 1765"," 1100"," 2800"," 1785","   3.727","  92.215","  25.615","   1.034","  65.037","  18.066"," 46","0"," 38"," 47","  43.235"," 698.000"," 193.889","  45.000","  350","    0"
